Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACC,2020-05-11,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.22B,39.83,30.59,-1.32%,1855348
ACCO,2020-05-11,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,579.84M,5.21,6.04,-5.33%,861552
ACEL,2020-05-11,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,653.20M,-,7.96,-11.56%,649067
ACGL,2020-05-11,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.18B,8.08,25.26,-2.66%,2390825
ACGLO,2020-05-11,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.93B,7.90,24.64,0.28%,18021
ACGLP,2020-05-11,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.63B,7.67,23.91,0.38%,21486
ACH,2020-05-11,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.92B,38.78,5.08,-1.55%,24919
ACHC,2020-05-11,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.34B,20.77,26.69,0.53%,732249
ACIA,2020-05-11,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.86B,71.34,68.84,0.08%,597241
ACIU,2020-05-11,AC Immune SA,Healthcare,Biotechnology,Switzerland,549.38M,-,7.89,1.94%,126211
ACIW,2020-05-11,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.01B,45.58,26.12,-3.26%,797223
ACLS,2020-05-11,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,873.23M,41.30,27.01,2.91%,917025
ACM,2020-05-11,AECOM,Industrials,Engineering & Construction,USA,5.45B,-,34.98,-3.21%,2250021
ACMR,2020-05-11,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,927.12M,54.94,53.84,15.39%,833338
ACN,2020-05-11,Accenture plc,Technology,Information Technology Services,Ireland,123.30B,24.39,187.75,-0.43%,1998784
ACTT,2020-05-11,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,379.14M,-,10.07,1.21%,3619522
ADAP,2020-05-11,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,478.11M,-,4.57,2.93%,3045846
ADBE,2020-05-11,Adobe Inc.,Technology,Software - Infrastructure,USA,178.59B,56.23,371.42,1.06%,2260382
ADC,2020-05-11,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.38B,33.33,63.99,-1.28%,513153
ADI,2020-05-11,"Analog Devices, Inc.",Technology,Semiconductors,USA,39.92B,33.53,108.42,-1.28%,1434280
ADM,2020-05-11,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,19.95B,12.83,35.43,-2.64%,2580230
ADNT,2020-05-11,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.62B,-,17.24,-2.87%,1399122
ADP,2020-05-11,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,62.90B,24.79,144.61,-0.95%,1759674
ADPT,2020-05-11,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.83B,-,38.12,5.77%,1752091
ADS,2020-05-11,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.05B,5.34,43.02,-8.82%,2219567
ADSK,2020-05-11,"Autodesk, Inc.",Technology,Software - Application,USA,40.35B,192.08,184.4,0.06%,1110034
ADSW,2020-05-11,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.94B,-,32.57,0.03%,783867
ADT,2020-05-11,ADT Inc.,Industrials,Security & Protection Services,USA,4.64B,-,6.05,7.08%,2224871
ADTN,2020-05-11,"ADTRAN, Inc.",Technology,Communication Equipment,USA,525.07M,-,10.67,-6.28%,564202
ADUS,2020-05-11,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.31B,55.62,83.77,1.40%,235758
ADVM,2020-05-11,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.59B,-,19.8,1.07%,1076890
ADX,2020-05-11,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.56B,3.25,14.3,0.42%,243703
AEE,2020-05-11,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.42B,21.14,70.83,-0.04%,2302417
AEG,2020-05-11,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.04B,3.11,2.36,-0.42%,2594188
AEGN,2020-05-11,Aegion Corporation,Industrials,Engineering & Construction,USA,403.27M,-,13.34,-5.99%,101212
AEIS,2020-05-11,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.42B,40.82,63.03,0.16%,356428
AEL,2020-05-11,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.89B,7.75,20.75,-4.16%,876622
AEM,2020-05-11,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.33B,32.70,64.55,-2.03%,1517753
AEO,2020-05-11,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.23B,7.10,7.95,-1.73%,4624514
AEP,2020-05-11,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,38.62B,21.26,79.17,-0.86%,2485836
AER,2020-05-11,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.68B,3.22,28.65,-5.82%,1031635
AERI,2020-05-11,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,705.44M,-,16.04,5.04%,815569
AES,2020-05-11,The AES Corporation,Utilities,Utilities - Diversified,USA,8.23B,28.38,12.4,-3.65%,5321656
AFB,2020-05-11,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,369.08M,6.81,12.84,0.23%,40174
AFG,2020-05-11,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.41B,6.44,63.54,-3.35%,646156
AFIN,2020-05-11,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,705.40M,-,6.96,-6.70%,535725
AFL,2020-05-11,Aflac Incorporated,Financial,Insurance - Life,USA,25.13B,8.91,35.41,-2.34%,2820547
AFYA,2020-05-11,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.94B,29.48,21.61,0.98%,182111
AG,2020-05-11,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.63B,-,7.8,-5.80%,5889502
AGCO,2020-05-11,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.66B,38.20,50.38,-1.47%,504044
AGEN,2020-05-11,Agenus Inc.,Healthcare,Biotechnology,USA,426.61M,-,2.63,3.95%,1483118
AGI,2020-05-11,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.10B,46.65,7.93,-4.11%,3957566
AGIO,2020-05-11,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.02B,-,44.13,11.41%,1226196
AGLE,2020-05-11,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,318.26M,-,8.19,-0.73%,185218
AGM,2020-05-11,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,619.34M,7.04,61.2,-3.45%,61647
AGMH,2020-05-11,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,415.12M,-,19.05,-3.50%,5077
AGN,2020-05-11,Allergan plc,Healthcare,Drug Manufacturers - General,Ireland,63.64B,-,193.02,0.00%,0
AGNC,2020-05-11,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,6.91B,-,12.31,-3.11%,6410722
AGNCM,2020-05-11,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.78B,-,22.57,-0.88%,103646
AGNCN,2020-05-11,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.99B,-,23.0,-1.37%,73053
AGO,2020-05-11,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.64B,6.89,27.82,-2.96%,728630
AGR,2020-05-11,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,12.72B,17.92,41.87,-1.44%,864130
AGRO,2020-05-11,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,470.42M,-,3.89,3.18%,434510
AGX,2020-05-11,"Argan, Inc.",Industrials,Engineering & Construction,USA,535.92M,-,34.62,-3.27%,156591
AGYS,2020-05-11,"Agilysys, Inc.",Technology,Software - Application,USA,418.21M,-,18.12,-3.21%,212425
AHCO,2020-05-11,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.14B,-,16.07,-2.04%,26452
AHH,2020-05-11,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,482.77M,20.58,8.56,-3.82%,472822
AIG,2020-05-11,"American International Group, Inc.",Financial,Insurance - Diversified,USA,24.08B,5.60,27.55,-0.36%,7934467
AIMC,2020-05-11,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.77B,-,27.43,-2.45%,451566
AIMT,2020-05-11,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.15B,-,17.9,1.94%,1428673
AIN,2020-05-11,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.57B,14.79,51.38,-5.71%,203881
AINV,2020-05-11,Apollo Investment Corporation,Financial,Asset Management,USA,574.88M,9.41,8.63,-1.71%,284774
AIR,2020-05-11,AAR Corp.,Industrials,Aerospace & Defense,USA,601.70M,8.97,17.34,-4.73%,298984
AIT,2020-05-11,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.06B,58.64,53.3,-1.02%,224860
AIV,2020-05-11,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.48B,11.58,36.93,-2.40%,1002168
AIZ,2020-05-11,"Assurant, Inc.",Financial,Insurance - Specialty,USA,5.87B,17.83,98.4,-0.40%,477577
AIZP,2020-05-11,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.29B,17.75,101.42,-0.24%,1179
AJG,2020-05-11,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.39B,24.92,86.86,0.53%,796322
AJRD,2020-05-11,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.16B,25.46,40.74,-1.76%,458950
AKAM,2020-05-11,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.47B,33.88,101.89,0.73%,1357265
AKBA,2020-05-11,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.63B,-,12.85,7.26%,2685962
AKCA,2020-05-11,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.72B,-,16.48,6.46%,216931
AKO-A,2020-05-11,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.05B,13.61,12.98,8.17%,1698
AKO-B,2020-05-11,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.05B,11.19,14.87,-1.00%,4135
AKR,2020-05-11,Acadia Realty Trust,Real Estate,REIT - Retail,USA,991.05M,30.51,11.38,-5.87%,848505
AKRO,2020-05-11,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,622.38M,-,22.0,-0.05%,223148
AL,2020-05-11,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.81B,4.92,24.73,-8.34%,1806589
ALB,2020-05-11,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.83B,13.51,64.41,0.25%,1443639
ALBO,2020-05-11,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,380.95M,-,26.64,4.72%,114650
ALC,2020-05-11,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,26.46B,-,54.19,0.24%,1040299
ALE,2020-05-11,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.81B,15.48,54.27,-2.71%,407399
ALEC,2020-05-11,"Alector, Inc.",Healthcare,Biotechnology,USA,2.31B,-,29.09,6.79%,287432
ALEX,2020-05-11,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,827.11M,-,11.44,-7.37%,455821
ALG,2020-05-11,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.10B,17.90,95.43,-3.26%,62322
ALGN,2020-05-11,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.16B,8.98,214.3,2.03%,940611
ALGT,2020-05-11,Allegiant Travel Company,Industrials,Airlines,USA,1.06B,5.18,73.8,-2.13%,576087
ALK,2020-05-11,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.49B,6.65,28.36,-5.47%,2975083
ALKS,2020-05-11,Alkermes plc,Healthcare,Biotechnology,Ireland,2.48B,-,15.67,4.54%,1583158
ALL,2020-05-11,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.01B,8.54,101.84,1.04%,2027636
ALLE,2020-05-11,Allegion plc,Industrials,Security & Protection Services,Ireland,9.43B,29.71,101.68,-0.58%,530018
ALLK,2020-05-11,Allakos Inc.,Healthcare,Biotechnology,USA,3.58B,-,75.02,19.42%,462624
ALLO,2020-05-11,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,4.08B,-,33.4,6.34%,917291
ALLT,2020-05-11,Allot Ltd.,Technology,Communication Equipment,Israel,417.70M,-,12.1,1.85%,250444
ALLY,2020-05-11,Ally Financial Inc.,Financial,Credit Services,USA,5.68B,5.88,15.13,-4.12%,4669269
ALNY,2020-05-11,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.99B,-,142.43,4.63%,899268
ALRM,2020-05-11,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.38B,48.20,51.33,2.56%,469166
ALSN,2020-05-11,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,3.92B,7.51,35.91,-4.11%,1104911
ALTR,2020-05-11,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.30B,-,33.15,-3.47%,292393
ALV,2020-05-11,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.28B,12.44,60.5,-1.05%,472141
ALX,2020-05-11,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.30B,27.32,249.68,-1.14%,14725
ALXN,2020-05-11,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.46B,9.55,101.34,4.11%,2080104
AM,2020-05-11,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.88B,-,4.13,-1.20%,3435641
AMAL,2020-05-11,Amalgamated Bank,Financial,Banks - Regional,USA,324.85M,7.52,10.85,2.26%,109530
AMAT,2020-05-11,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,49.47B,17.85,54.01,0.37%,8160583
AMBA,2020-05-11,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.81B,-,54.94,0.35%,374846
AMBC,2020-05-11,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,706.18M,-,15.5,-7.52%,543364
AMC,2020-05-11,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,539.66M,-,5.32,29.76%,105236482
AMCR,2020-05-11,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.25B,27.77,8.83,-1.56%,5249132
AMCX,2020-05-11,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.22B,4.71,25.34,-2.65%,657078
AMD,2020-05-11,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,65.22B,136.95,55.74,4.79%,68106492
AME,2020-05-11,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.06B,20.42,83.24,-1.28%,909494
AMED,2020-05-11,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.76B,46.23,178.03,-1.12%,350595
AMEH,2020-05-11,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,811.44M,40.62,15.68,-0.88%,41003
AMG,2020-05-11,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.16B,16.73,66.2,-0.12%,552696
AMGN,2020-05-11,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,143.22B,19.01,242.74,3.37%,2153533
AMH,2020-05-11,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.55B,86.29,24.68,-0.60%,2244155
AMK,2020-05-11,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.73B,-,24.07,-4.26%,144008
AMKR,2020-05-11,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.33B,11.62,10.02,-1.09%,971094
AMN,2020-05-11,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.13B,19.00,45.5,3.41%,1063489
AMP,2020-05-11,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.98B,4.59,123.87,-1.39%,717917
AMPH,2020-05-11,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,830.69M,19.59,19.18,2.08%,318963
AMRC,2020-05-11,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,899.93M,19.94,19.32,-1.58%,218790
AMRN,2020-05-11,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.97B,-,7.89,2.33%,5695705
AMRS,2020-05-11,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,537.81M,-,3.49,30.22%,6566279
AMRX,2020-05-11,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.37B,-,4.56,28.45%,12195135
AMSF,2020-05-11,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.16B,13.86,60.31,-2.25%,86101
AMSWA,2020-05-11,"American Software, Inc.",Technology,Software - Application,USA,514.86M,66.53,16.7,0.54%,161167
AMT,2020-05-11,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,105.55B,55.74,238.23,-0.05%,1962035
AMTB,2020-05-11,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,427.07M,9.46,11.31,-4.56%,46525
AMTD,2020-05-11,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,19.30B,10.48,36.94,-2.51%,5220148
AMWD,2020-05-11,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,821.27M,10.42,51.62,-4.62%,129601
AMX,2020-05-11,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,39.94B,53.32,12.69,-0.47%,2561917
AMZN,2020-05-11,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1195.49B,115.08,2409.0,1.24%,3241898
AN,2020-05-11,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.35B,7.91,39.39,2.79%,1763101
ANAB,2020-05-11,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,525.49M,-,19.92,9.09%,518571
ANAT,2020-05-11,American National Insurance Company,Financial,Insurance - Diversified,USA,1.92B,3.24,74.68,-2.86%,35907
ANDE,2020-05-11,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,444.42M,-,13.62,-6.71%,230565
ANET,2020-05-11,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.41B,22.70,224.58,3.01%,801115
ANF,2020-05-11,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,700.88M,20.07,11.14,5.19%,3202710
ANGI,2020-05-11,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,4.72B,324.64,9.09,17.90%,5151591
ANGO,2020-05-11,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,428.25M,-,11.27,5.03%,290732
ANIK,2020-05-11,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,502.20M,16.46,31.27,2.39%,193345
ANIP,2020-05-11,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,425.60M,72.20,34.8,1.22%,125620
ANSS,2020-05-11,"ANSYS, Inc.",Technology,Software - Application,USA,22.56B,55.91,265.85,1.08%,500426
ANTM,2020-05-11,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,68.75B,14.74,272.37,-0.71%,1156584
AOBC,2020-05-11,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,572.67M,39.39,10.4,7.55%,1042949
AOD,2020-05-11,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,759.10M,7.95,7.2,-0.55%,171255
AON,2020-05-11,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.06B,27.63,192.01,1.19%,1466498
AOS,2020-05-11,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.85B,21.88,43.94,-1.90%,848084
APA,2020-05-11,Apache Corporation,Energy,Oil & Gas E&P,USA,4.55B,-,12.03,-3.37%,14461206
APAM,2020-05-11,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.32B,11.17,29.95,2.29%,650361
APD,2020-05-11,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,51.47B,26.34,232.67,-0.35%,844086
APEI,2020-05-11,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,410.10M,42.69,26.68,0.23%,103112
APG,2020-05-11,APi Group Corporation,Industrials,Engineering & Construction,USA,1.64B,-,9.65,-0.52%,850473
APH,2020-05-11,Amphenol Corporation,Technology,Electronic Components,USA,25.90B,23.71,87.1,-2.75%,1118541
APHA,2020-05-11,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,872.33M,10.90,3.26,-5.23%,9161231
APLE,2020-05-11,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.81B,11.12,8.54,-6.67%,2878892
APLS,2020-05-11,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.46B,-,32.9,4.38%,1292421
APLT,2020-05-11,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.05B,-,49.25,6.37%,244416
APO,2020-05-11,"Apollo Global Management, Inc.",Financial,Asset Management,USA,18.44B,-,45.08,2.62%,3806953
APOG,2020-05-11,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,522.71M,8.53,19.76,-6.22%,209524
APPF,2020-05-11,"AppFolio, Inc.",Technology,Software - Application,USA,4.30B,130.41,126.89,1.22%,154051
APPN,2020-05-11,Appian Corporation,Technology,Software - Infrastructure,USA,3.72B,-,51.03,3.19%,1030189
APPS,2020-05-11,"Digital Turbine, Inc.",Technology,Software - Application,USA,517.61M,-,5.85,7.14%,1728568
APRE,2020-05-11,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,769.69M,-,37.4,6.86%,73960
APTO,2020-05-11,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,648.18M,-,8.43,8.91%,1012383
APTS,2020-05-11,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,321.16M,-,7.11,-7.66%,656708
APTV,2020-05-11,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.05B,7.36,66.71,-2.11%,1548501
APXT,2020-05-11,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,350.94M,-,9.8,-0.91%,8
APY,2020-05-11,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,725.03M,-,9.36,-4.97%,2279863
AQN,2020-05-11,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.28B,13.36,13.83,1.39%,946057
AQUA,2020-05-11,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.79B,29.02,16.22,-1.88%,569779
AR,2020-05-11,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,791.44M,-,3.15,0.64%,9463393
ARCB,2020-05-11,ArcBest Corporation,Industrials,Trucking,USA,535.57M,15.08,21.01,-2.28%,131596
ARCC,2020-05-11,Ares Capital Corporation,Financial,Asset Management,USA,5.84B,-,13.81,1.77%,2332468
ARCE,2020-05-11,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,3.07B,2791.50,55.83,-1.36%,60183
ARCH,2020-05-11,"Arch Coal, Inc.",Energy,Thermal Coal,USA,395.00M,4.14,31.6,-3.01%,541449
ARCO,2020-05-11,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,727.23M,9.44,3.69,-2.89%,697515
ARCT,2020-05-11,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,922.00M,-,48.45,23.50%,1038135
