Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AEG,2020-05-21,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.16B,3.21,2.43,-3.19%,2243934
AEGN,2020-05-21,Aegion Corporation,Industrials,Engineering & Construction,USA,424.05M,-,14.06,-0.85%,91969
AEIS,2020-05-21,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.47B,40.45,62.45,-3.78%,241287
AEL,2020-05-21,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.84B,3.65,20.35,0.39%,548501
AEM,2020-05-21,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,14.97B,32.96,65.06,-2.59%,1141704
AEO,2020-05-21,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.40B,8.02,8.97,6.03%,8391667
AEP,2020-05-21,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,38.18B,20.78,77.37,-0.49%,2074161
AER,2020-05-21,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.84B,3.25,28.99,2.58%,1069661
AERI,2020-05-21,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,737.74M,-,16.01,-0.31%,726499
AES,2020-05-21,The AES Corporation,Utilities,Utilities - Diversified,USA,8.23B,28.17,12.31,-5.09%,7763943
AFB,2020-05-21,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,361.32M,6.67,12.57,0.24%,34856
AFG,2020-05-21,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.52B,20.87,60.51,4.18%,832307
AFIN,2020-05-21,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,798.10M,-,7.36,1.87%,255342
AFL,2020-05-21,Aflac Incorporated,Financial,Insurance - Life,USA,24.83B,8.77,34.85,0.14%,4346666
AFYA,2020-05-21,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.65B,24.35,17.9,1.36%,313883
AG,2020-05-21,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.97B,-,9.38,-3.40%,4952948
AGCO,2020-05-21,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.82B,38.74,51.1,0.02%,518060
AGEN,2020-05-21,Agenus Inc.,Healthcare,Biotechnology,USA,408.40M,-,2.5,0.00%,1512012
AGI,2020-05-21,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.23B,48.59,8.26,-1.67%,1907632
AGIO,2020-05-21,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.34B,-,50.15,0.00%,651490
AGLE,2020-05-21,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,363.05M,-,8.64,1.29%,155566
AGM,2020-05-21,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,673.46M,8.36,62.94,-0.08%,46908
AGMH,2020-05-21,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,442.14M,-,20.29,-1.84%,2858
AGNC,2020-05-21,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.28B,-,13.05,-1.51%,9092677
AGNCM,2020-05-21,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.70B,-,22.39,0.31%,11737
AGNCN,2020-05-21,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.89B,-,22.79,0.71%,24023
AGO,2020-05-21,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.33B,8.99,26.29,0.92%,1531755
AGR,2020-05-21,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,12.83B,17.24,40.28,-0.57%,286584
AGRO,2020-05-21,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,461.89M,-,3.91,2.09%,362672
AGX,2020-05-21,"Argan, Inc.",Industrials,Engineering & Construction,USA,558.78M,-,37.03,0.03%,108482
AGYS,2020-05-21,"Agilysys, Inc.",Technology,Software - Application,USA,461.27M,-,20.09,4.04%,218182
AHCO,2020-05-21,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.24B,-,16.7,1.52%,47207
AHH,2020-05-21,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,462.66M,19.01,7.91,-0.38%,362880
AIG,2020-05-21,"American International Group, Inc.",Financial,Insurance - Diversified,USA,25.19B,5.85,28.81,2.75%,5424268
AIMC,2020-05-21,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.87B,-,28.92,2.01%,470502
AIMT,2020-05-21,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.15B,-,17.3,-0.06%,862241
AIN,2020-05-21,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.79B,15.96,55.46,0.25%,179713
AINV,2020-05-21,Apollo Investment Corporation,Financial,Asset Management,USA,663.48M,10.86,9.96,8.97%,1935707
AIR,2020-05-21,AAR Corp.,Industrials,Aerospace & Defense,USA,623.06M,9.28,17.94,1.01%,263065
AIT,2020-05-21,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.13B,60.31,54.82,-1.69%,153815
AIV,2020-05-21,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.32B,26.43,35.78,-0.25%,662010
AIZ,2020-05-21,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.13B,18.32,101.08,0.15%,545741
AIZP,2020-05-21,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.42B,18.12,103.51,-0.24%,2130
AJG,2020-05-21,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.11B,26.11,91.0,0.34%,935148
AJRD,2020-05-21,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.22B,25.49,40.79,0.72%,1079476
AKAM,2020-05-21,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.25B,33.59,101.0,0.42%,1599107
AKBA,2020-05-21,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.71B,-,12.43,-1.70%,806800
AKCA,2020-05-21,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.46B,-,14.68,-1.14%,100648
AKO-A,2020-05-21,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.88B,12.47,11.89,-0.89%,1069
AKO-B,2020-05-21,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.00B,10.09,13.65,-2.50%,515
AKR,2020-05-21,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.04B,31.26,11.66,0.43%,563382
AKRO,2020-05-21,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,657.68M,-,23.43,-3.78%,126921
AL,2020-05-21,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.08B,5.31,26.7,2.53%,1520895
ALB,2020-05-21,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,7.22B,14.26,67.97,-0.25%,1423718
ALBO,2020-05-21,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,379.21M,-,25.45,-0.74%,76277
ALC,2020-05-21,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,30.27B,-,62.0,0.44%,1014451
ALE,2020-05-21,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.79B,15.24,53.43,-1.13%,426300
ALEC,2020-05-21,"Alector, Inc.",Healthcare,Biotechnology,USA,2.42B,-,31.61,3.30%,559184
ALEX,2020-05-21,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,811.27M,-,11.21,3.41%,358167
ALG,2020-05-21,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.09B,17.35,92.83,-1.06%,68045
ALGN,2020-05-21,"Align Technology, Inc.",Healthcare,Medical Devices,USA,18.81B,9.89,235.96,-0.03%,871372
ALGT,2020-05-21,Allegiant Travel Company,Industrials,Airlines,USA,1.45B,10.34,89.64,3.52%,279666
ALK,2020-05-21,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.98B,7.47,31.84,5.22%,3235049
ALKS,2020-05-21,Alkermes plc,Healthcare,Biotechnology,Ireland,2.62B,-,16.58,-1.60%,976813
ALL,2020-05-21,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,29.88B,7.90,94.13,-2.95%,2908686
ALLE,2020-05-21,Allegion plc,Industrials,Security & Protection Services,Ireland,8.73B,27.47,94.0,-3.43%,972386
ALLK,2020-05-21,Allakos Inc.,Healthcare,Biotechnology,USA,3.51B,-,74.63,-3.47%,262426
ALLO,2020-05-21,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.90B,-,50.2,3.29%,1038290
ALLT,2020-05-21,Allot Ltd.,Technology,Communication Equipment,Israel,404.61M,-,11.66,-3.00%,208329
ALLY,2020-05-21,Ally Financial Inc.,Financial,Credit Services,USA,6.06B,6.27,16.13,-2.00%,5055434
ALNY,2020-05-21,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.93B,-,141.86,-1.11%,667424
ALRM,2020-05-21,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.15B,42.39,45.19,-4.94%,1000527
ALSN,2020-05-21,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.10B,7.53,35.98,-0.36%,1159000
ALTR,2020-05-21,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.59B,-,35.9,0.14%,147893
ALV,2020-05-21,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.58B,13.14,63.9,-0.19%,355850
ALX,2020-05-21,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.24B,26.20,239.51,-0.39%,4374
ALXN,2020-05-21,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.41B,9.53,101.14,-2.67%,1454731
AM,2020-05-21,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.03B,-,4.3,-1.83%,6074306
AMAL,2020-05-21,Amalgamated Bank,Financial,Banks - Regional,USA,310.44M,7.14,10.3,-0.96%,36445
AMAT,2020-05-21,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,52.85B,17.52,55.02,-3.27%,7451234
AMBA,2020-05-21,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.93B,-,56.55,-2.08%,216286
AMBC,2020-05-21,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,643.42M,-,13.76,0.44%,200860
AMC,2020-05-21,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,485.83M,-,4.63,-0.64%,4516678
AMCR,2020-05-21,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.91B,28.13,9.48,0.32%,4191009
AMCX,2020-05-21,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.61B,5.71,30.71,1.49%,600627
AMD,2020-05-21,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,64.37B,134.28,54.65,-3.09%,48102196
AME,2020-05-21,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.43B,20.81,84.86,0.04%,1001585
AMED,2020-05-21,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,6.20B,49.81,191.8,1.18%,192848
AMEH,2020-05-21,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,887.00M,45.44,17.54,1.27%,99082
AMG,2020-05-21,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.13B,16.85,66.67,1.12%,391527
AMGN,2020-05-21,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,132.62B,17.61,224.78,-1.36%,2371879
AMH,2020-05-21,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.22B,80.54,24.08,1.86%,2138551
AMK,2020-05-21,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.85B,-,26.98,2.39%,160385
AMKR,2020-05-21,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.46B,11.51,9.92,-1.00%,1211296
AMN,2020-05-21,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.24B,23.36,45.62,0.91%,508031
AMOT,2020-05-21,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,316.70M,19.23,33.62,0.30%,30199
AMP,2020-05-21,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,16.25B,4.89,132.12,0.37%,730551
AMPH,2020-05-21,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,843.89M,17.69,18.47,0.63%,563102
AMRC,2020-05-21,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,937.72M,21.17,20.51,0.69%,158951
AMRN,2020-05-21,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.77B,-,7.28,-2.41%,7860064
AMRS,2020-05-21,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,544.84M,-,3.65,1.11%,2172182
AMRX,2020-05-21,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.35B,-,4.53,-0.88%,1604690
AMSF,2020-05-21,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.19B,14.24,61.99,0.27%,91356
AMSWA,2020-05-21,"American Software, Inc.",Technology,Software - Application,USA,546.93M,68.57,17.21,0.94%,103271
AMT,2020-05-21,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,101.16B,53.38,228.16,-0.86%,1263008
AMTB,2020-05-21,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,460.29M,12.23,11.86,-2.15%,35149
AMTD,2020-05-21,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,19.12B,9.78,34.49,-1.49%,3428308
AMWD,2020-05-21,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,974.00M,11.95,59.21,2.96%,128647
AMX,2020-05-21,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,42.75B,52.96,12.71,-1.55%,1763145
AMZN,2020-05-21,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1209.77B,116.88,2446.74,-2.05%,5085904
AN,2020-05-21,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.43B,28.86,39.92,3.80%,796768
ANAB,2020-05-21,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,508.61M,-,19.42,-1.17%,237878
ANAT,2020-05-21,American National Insurance Company,Financial,Insurance - Diversified,USA,1.84B,13.08,68.88,-1.47%,74881
ANDE,2020-05-21,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,443.67M,-,12.4,8.58%,977986
ANET,2020-05-21,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.50B,22.55,223.08,-0.72%,541714
ANF,2020-05-21,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,756.88M,21.68,12.03,5.90%,3510235
ANGI,2020-05-21,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.16B,346.00,10.38,0.10%,1445735
ANGO,2020-05-21,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,394.66M,-,10.46,-1.04%,176364
ANIK,2020-05-21,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,448.15M,17.88,32.64,-1.66%,122564
ANIP,2020-05-21,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,381.11M,-,31.68,0.57%,83948
ANSS,2020-05-21,"ANSYS, Inc.",Technology,Software - Application,USA,22.63B,56.00,266.28,-2.18%,474452
ANTM,2020-05-21,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,70.34B,15.08,278.68,-0.47%,1057263
AOBC,2020-05-21,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,569.36M,39.17,10.34,1.87%,346937
AOD,2020-05-21,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,750.67M,7.86,7.12,-0.97%,246748
AON,2020-05-21,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.20B,27.82,193.33,-0.99%,1155635
AOS,2020-05-21,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.86B,21.25,42.68,0.52%,828986
APA,2020-05-21,Apache Corporation,Energy,Oil & Gas E&P,USA,4.55B,-,12.05,0.84%,18323136
APAM,2020-05-21,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.21B,10.34,27.72,0.33%,240461
APD,2020-05-21,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,52.10B,26.67,235.54,-1.78%,736183
APEI,2020-05-21,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,473.85M,45.20,32.77,0.83%,82661
APG,2020-05-21,APi Group Corporation,Industrials,Engineering & Construction,USA,1.74B,-,10.26,0.59%,825799
APH,2020-05-21,Amphenol Corporation,Technology,Electronic Components,USA,27.00B,24.55,90.21,-0.82%,1469739
APHA,2020-05-21,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.06B,13.21,3.95,8.82%,13239309
APLE,2020-05-21,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.16B,12.50,9.6,0.00%,3194022
APLS,2020-05-21,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.54B,-,34.42,9.55%,967079
APLT,2020-05-21,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.06B,-,49.42,-3.53%,148796
APO,2020-05-21,"Apollo Global Management, Inc.",Financial,Asset Management,USA,19.29B,-,44.96,-0.07%,1116289
APOG,2020-05-21,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,521.65M,8.51,19.72,0.36%,498484
APPF,2020-05-21,"AppFolio, Inc.",Technology,Software - Application,USA,4.42B,139.85,136.07,1.87%,109663
APPN,2020-05-21,Appian Corporation,Technology,Software - Infrastructure,USA,3.84B,-,60.73,4.89%,1547804
APPS,2020-05-21,"Digital Turbine, Inc.",Technology,Software - Application,USA,521.82M,-,5.84,0.60%,984380
APRE,2020-05-21,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,601.60M,-,30.02,-8.17%,139975
APTO,2020-05-21,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,681.93M,-,7.85,0.26%,408567
APTS,2020-05-21,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,352.05M,-,7.47,4.33%,436210
APTV,2020-05-21,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,18.28B,7.89,71.53,-0.25%,2121874
APXT,2020-05-21,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,438.92M,-,9.89,0.41%,106
APY,2020-05-21,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,698.19M,-,8.8,-2.11%,2736237
AQN,2020-05-21,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.01B,12.84,13.29,-1.19%,575309
AQUA,2020-05-21,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.12B,32.77,18.32,1.50%,355419
AR,2020-05-21,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,824.65M,-,3.11,1.63%,7700248
ARCB,2020-05-21,ArcBest Corporation,Industrials,Trucking,USA,512.84M,14.74,20.53,-1.35%,128793
ARCC,2020-05-21,Ares Capital Corporation,Financial,Asset Management,USA,6.09B,-,14.4,0.63%,1706844
ARCE,2020-05-21,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.74B,2517.50,50.35,0.26%,207874
ARCH,2020-05-21,"Arch Coal, Inc.",Energy,Thermal Coal,USA,495.80M,4.29,32.75,-2.82%,326136
ARCO,2020-05-21,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,731.88M,55.87,3.52,-0.56%,785526
ARCT,2020-05-21,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,986.24M,-,54.1,-4.65%,528917
