Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABG,2020-05-12,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.22B,7.52,63.7,-4.61%,246176
ABM,2020-05-12,ABM Industries Incorporated,Industrials,Specialty Business Services,USA,2.15B,15.06,32.07,-4.84%,325247
ABMD,2020-05-12,"Abiomed, Inc.",Healthcare,Medical Devices,USA,8.67B,43.22,191.29,-1.71%,581517
ABR,2020-05-12,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,729.01M,5.20,6.58,-5.60%,2664756
ABT,2020-05-12,Abbott Laboratories,Healthcare,Medical Devices,USA,166.43B,47.06,93.8,-2.36%,5350059
ABTX,2020-05-12,"Allegiance Bancshares, Inc.",Financial,Banks - Regional,USA,431.94M,10.85,22.42,-4.58%,118496
AC,2020-05-12,"Associated Capital Group, Inc.",Financial,Capital Markets,USA,781.38M,19.30,33.55,-0.80%,35442
ACA,2020-05-12,"Arcosa, Inc.",Industrials,Infrastructure Operations,USA,1.58B,13.70,32.89,-2.26%,378102
ACAD,2020-05-12,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.49B,-,49.37,-2.99%,1286440
ACAM,2020-05-12,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,378.30M,109.89,10.0,-0.50%,2340
ACB,2020-05-12,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,7.55B,29.91,6.46,-12.82%,6473263
ACC,2020-05-12,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.12B,38.85,29.84,-2.45%,3763623
ACCO,2020-05-12,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,552.96M,4.97,5.76,-4.64%,710932
ACEL,2020-05-12,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,640.07M,-,7.8,-2.01%,459533
ACGL,2020-05-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.53B,7.56,23.65,-6.37%,2466172
ACGLO,2020-05-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.03B,7.98,24.9,1.06%,144720
ACGLP,2020-05-12,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.67B,7.69,24.0,0.38%,37641
ACH,2020-05-12,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.86B,38.40,5.03,-0.98%,30885
ACHC,2020-05-12,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.29B,20.34,26.14,-2.06%,856164
ACIA,2020-05-12,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.86B,71.11,68.62,-0.32%,788119
ACIU,2020-05-12,AC Immune SA,Healthcare,Biotechnology,Switzerland,577.93M,-,8.3,5.20%,167317
ACIW,2020-05-12,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,2.84B,43.02,24.65,-5.63%,600514
ACLS,2020-05-12,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,840.90M,39.77,26.01,-3.70%,844826
ACM,2020-05-12,AECOM,Industrials,Engineering & Construction,USA,5.12B,-,32.86,-6.06%,1121306
ACMR,2020-05-12,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,965.18M,57.19,56.05,4.10%,1131597
ACN,2020-05-12,Accenture plc,Technology,Information Technology Services,Ireland,121.97B,24.12,185.72,-1.08%,1908247
ACTT,2020-05-12,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,379.14M,-,10.07,0.00%,5815
ADAP,2020-05-12,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,515.78M,-,4.93,7.88%,1121560
ADBE,2020-05-12,Adobe Inc.,Technology,Software - Infrastructure,USA,175.55B,55.28,365.1,-1.70%,2063509
ADC,2020-05-12,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.18B,31.33,60.15,-6.00%,328270
ADI,2020-05-12,"Analog Devices, Inc.",Technology,Semiconductors,USA,39.25B,32.96,106.6,-1.68%,2010551
ADM,2020-05-12,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,19.56B,12.58,34.74,-1.95%,2320553
ADNT,2020-05-12,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.57B,-,16.7,-3.13%,1339632
ADP,2020-05-12,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,61.65B,24.30,141.73,-1.99%,2009049
ADPT,2020-05-12,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.83B,-,38.06,-0.16%,1347807
ADS,2020-05-12,Alliance Data Systems Corporation,Financial,Credit Services,USA,1.93B,5.03,40.47,-5.93%,1711007
ADSK,2020-05-12,"Autodesk, Inc.",Technology,Software - Application,USA,39.60B,188.51,180.97,-1.86%,1091789
ADSW,2020-05-12,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.94B,-,32.57,0.00%,856916
ADT,2020-05-12,ADT Inc.,Industrials,Security & Protection Services,USA,4.45B,-,5.8,-4.13%,1707748
ADTN,2020-05-12,"ADTRAN, Inc.",Technology,Communication Equipment,USA,544.26M,-,11.06,3.66%,376631
ADUS,2020-05-12,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.29B,54.67,82.34,-1.71%,117231
ADVM,2020-05-12,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.51B,-,18.81,-5.00%,1234559
ADX,2020-05-12,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.53B,3.19,14.04,-1.82%,179201
AEE,2020-05-12,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,16.96B,20.59,68.97,-2.63%,3062951
AEG,2020-05-12,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.12B,3.17,2.4,1.69%,3415607
AEGN,2020-05-12,Aegion Corporation,Industrials,Engineering & Construction,USA,385.13M,-,12.74,-4.50%,122498
AEIS,2020-05-12,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.32B,39.17,60.48,-4.05%,413960
AEL,2020-05-12,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.73B,7.07,18.91,-8.87%,850570
AEM,2020-05-12,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.25B,32.54,64.23,-0.50%,1239187
AEO,2020-05-12,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.18B,6.84,7.65,-3.77%,6150625
AEP,2020-05-12,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,38.00B,20.92,77.91,-1.59%,3689432
AER,2020-05-12,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.48B,3.05,27.13,-5.31%,1063632
AERI,2020-05-12,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,686.97M,-,15.62,-2.62%,772787
AES,2020-05-12,The AES Corporation,Utilities,Utilities - Diversified,USA,8.28B,28.54,12.47,0.56%,6626438
AFB,2020-05-12,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,368.51M,6.80,12.82,-0.16%,37487
AFG,2020-05-12,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.10B,6.07,59.85,-5.81%,1428608
AFIN,2020-05-12,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,656.24M,-,6.47,-6.97%,566782
AFL,2020-05-12,Aflac Incorporated,Financial,Insurance - Life,USA,23.88B,8.47,33.65,-4.97%,3684582
AFYA,2020-05-12,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.89B,28.64,20.99,-2.87%,64022
AG,2020-05-12,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.66B,-,7.91,1.41%,4148642
AGCO,2020-05-12,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.46B,36.13,47.65,-5.42%,574647
AGEN,2020-05-12,Agenus Inc.,Healthcare,Biotechnology,USA,415.26M,-,2.56,-2.66%,2041752
AGI,2020-05-12,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.07B,46.12,7.84,-1.13%,2928733
AGIO,2020-05-12,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.12B,-,45.65,3.44%,1471562
AGM,2020-05-12,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,581.90M,6.62,57.5,-6.05%,73856
AGMH,2020-05-12,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,424.49M,-,19.48,2.26%,3936
AGN,2020-05-12,Allergan plc,Healthcare,Drug Manufacturers - General,Ireland,63.64B,-,193.02,0.00%,0
AGNC,2020-05-12,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,6.76B,-,12.03,-2.23%,7232070
AGNCM,2020-05-12,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.59B,-,22.17,-1.77%,57175
AGNCN,2020-05-12,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.95B,-,22.91,-0.39%,74997
AGO,2020-05-12,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.44B,6.39,25.79,-7.30%,1052688
AGR,2020-05-12,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,12.38B,17.45,40.77,-2.63%,761195
AGRO,2020-05-12,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,461.95M,-,3.82,-1.80%,333659
AGX,2020-05-12,"Argan, Inc.",Industrials,Engineering & Construction,USA,535.61M,-,34.6,-0.06%,152530
AGYS,2020-05-12,"Agilysys, Inc.",Technology,Software - Application,USA,406.21M,-,17.6,-2.87%,233636
AHCO,2020-05-12,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.17B,-,16.57,3.11%,94083
AHH,2020-05-12,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,450.62M,19.21,7.99,-6.66%,572019
AIG,2020-05-12,"American International Group, Inc.",Financial,Insurance - Diversified,USA,23.21B,5.40,26.55,-3.63%,5553571
AIMC,2020-05-12,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.68B,-,26.05,-5.03%,336833
AIMT,2020-05-12,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.10B,-,17.01,-4.97%,2084001
AIN,2020-05-12,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.53B,14.42,50.11,-2.47%,286017
AINV,2020-05-12,Apollo Investment Corporation,Financial,Asset Management,USA,551.56M,9.03,8.28,-4.06%,305298
AIR,2020-05-12,AAR Corp.,Industrials,Aerospace & Defense,USA,564.22M,8.41,16.26,-6.23%,431992
AIT,2020-05-12,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,1.98B,56.25,51.13,-4.07%,176906
AIV,2020-05-12,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.26B,11.10,35.4,-4.14%,1273346
AIZ,2020-05-12,"Assurant, Inc.",Financial,Insurance - Specialty,USA,5.56B,16.87,93.1,-5.39%,536411
AIZP,2020-05-12,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.02B,16.98,97.03,-4.33%,128397
AJG,2020-05-12,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.42B,24.97,87.03,0.20%,1322360
AJRD,2020-05-12,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.05B,24.56,39.3,-3.53%,331922
AKAM,2020-05-12,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,15.47B,31.85,95.76,-6.02%,2800210
AKBA,2020-05-12,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.47B,-,11.56,-10.00%,6805941
AKCA,2020-05-12,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.74B,-,16.65,1.03%,244296
AKO-A,2020-05-12,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.00B,13.29,12.68,-2.31%,709
AKO-B,2020-05-12,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.83B,9.95,13.23,-11.03%,2755
AKR,2020-05-12,Acadia Realty Trust,Real Estate,REIT - Retail,USA,940.54M,28.95,10.8,-5.10%,1033439
AKRO,2020-05-12,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,619.27M,-,21.89,-0.50%,241512
AL,2020-05-12,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.70B,4.73,23.76,-3.92%,1201664
ALB,2020-05-12,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.28B,12.43,59.26,-8.00%,1880754
ALBO,2020-05-12,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,370.23M,-,25.89,-2.82%,118655
ALC,2020-05-12,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,25.98B,-,53.2,-1.83%,1353513
ALE,2020-05-12,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.72B,15.03,52.68,-2.93%,326475
ALEC,2020-05-12,"Alector, Inc.",Healthcare,Biotechnology,USA,2.25B,-,28.24,-2.92%,391248
ALEX,2020-05-12,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,774.33M,-,10.71,-6.38%,464605
ALG,2020-05-12,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.04B,16.92,90.2,-5.48%,60962
ALGN,2020-05-12,"Align Technology, Inc.",Healthcare,Medical Devices,USA,16.53B,8.66,206.45,-3.66%,1065187
ALGT,2020-05-12,Allegiant Travel Company,Industrials,Airlines,USA,1.05B,5.13,73.2,-0.81%,479012
ALK,2020-05-12,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.31B,6.30,26.85,-5.32%,2947304
ALKS,2020-05-12,Alkermes plc,Healthcare,Biotechnology,Ireland,2.47B,-,15.61,-0.38%,1432713
ALL,2020-05-12,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,30.66B,8.18,97.55,-4.21%,1579125
ALLE,2020-05-12,Allegion plc,Industrials,Security & Protection Services,Ireland,9.24B,29.14,99.72,-1.93%,536432
ALLK,2020-05-12,Allakos Inc.,Healthcare,Biotechnology,USA,3.39B,-,71.04,-5.31%,716229
ALLO,2020-05-12,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.97B,-,32.54,-2.57%,881858
ALLT,2020-05-12,Allot Ltd.,Technology,Communication Equipment,Israel,405.62M,-,11.75,-2.89%,396591
ALLY,2020-05-12,Ally Financial Inc.,Financial,Credit Services,USA,5.51B,5.70,14.67,-3.04%,4384678
ALNY,2020-05-12,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,17.20B,-,144.19,1.24%,833864
ALRM,2020-05-12,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.30B,46.63,49.66,-3.25%,519425
ALSN,2020-05-12,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,3.77B,7.22,34.51,-3.90%,1198716
ALTR,2020-05-12,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.30B,-,33.26,0.33%,228626
ALV,2020-05-12,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.14B,12.10,58.85,-2.73%,311541
ALX,2020-05-12,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.24B,26.04,238.0,-4.68%,14317
ALXN,2020-05-12,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.53B,9.58,101.65,0.31%,2895100
AM,2020-05-12,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.87B,-,4.12,-0.24%,4212133
AMAT,2020-05-12,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,47.93B,17.30,52.33,-3.11%,7434141
AMBA,2020-05-12,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.71B,-,51.92,-5.50%,346746
AMBC,2020-05-12,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,638.30M,-,14.01,-9.61%,1600536
AMC,2020-05-12,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,519.37M,-,5.12,-3.76%,19408875
AMCR,2020-05-12,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.70B,28.65,9.11,3.17%,9652003
AMCX,2020-05-12,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.37B,5.27,28.34,11.84%,4377998
AMD,2020-05-12,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,62.90B,132.09,53.76,-3.55%,55212626
AME,2020-05-12,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,18.50B,19.82,80.82,-2.91%,1407396
AMED,2020-05-12,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.71B,45.85,176.55,-0.83%,308185
AMEH,2020-05-12,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,802.64M,40.18,15.51,-1.08%,30086
AMG,2020-05-12,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,2.91B,15.41,60.96,-7.92%,492656
AMGN,2020-05-12,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,139.95B,18.58,237.21,-2.28%,2227728
AMH,2020-05-12,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.28B,83.25,23.81,-3.53%,3746190
AMK,2020-05-12,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.68B,-,23.41,-2.74%,114128
AMKR,2020-05-12,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.32B,11.55,9.96,-0.60%,1251816
AMN,2020-05-12,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,1.86B,16.66,39.91,-12.29%,2397946
AMP,2020-05-12,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.63B,4.49,121.15,-2.20%,944964
AMPH,2020-05-12,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,802.53M,18.93,18.53,-3.39%,436354
AMRC,2020-05-12,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,887.81M,19.67,19.06,-1.35%,175766
AMRN,2020-05-12,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.90B,-,7.71,-2.28%,8999146
AMRS,2020-05-12,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,503.91M,-,3.27,-6.30%,5085423
AMRX,2020-05-12,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.28B,-,4.27,-6.36%,3898277
AMSF,2020-05-12,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.13B,13.43,58.45,-3.08%,143817
AMSWA,2020-05-12,"American Software, Inc.",Technology,Software - Application,USA,502.53M,64.94,16.3,-2.40%,211691
AMT,2020-05-12,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,102.65B,54.21,231.69,-2.75%,1850597
AMTB,2020-05-12,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,406.30M,9.00,10.76,-4.86%,30334
AMTD,2020-05-12,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,18.54B,10.07,35.49,-3.93%,3418307
AMWD,2020-05-12,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,782.77M,9.93,49.2,-4.69%,155869
AMX,2020-05-12,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,39.72B,53.03,12.62,-0.55%,3001693
AMZN,2020-05-12,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1169.66B,112.59,2356.95,-2.16%,3023060
AN,2020-05-12,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.13B,7.39,36.77,-6.65%,1314287
ANAB,2020-05-12,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,510.72M,-,19.36,-2.81%,537606
ANAT,2020-05-12,American National Insurance Company,Financial,Insurance - Diversified,USA,1.82B,3.07,70.83,-5.16%,38115
ANDE,2020-05-12,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,420.27M,-,12.88,-5.43%,293020
ANET,2020-05-12,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.16B,22.35,221.1,-1.55%,929551
ANF,2020-05-12,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,692.71M,19.84,11.01,-1.17%,4486687
ANGI,2020-05-12,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.07B,348.57,9.76,7.37%,4591256
ANGO,2020-05-12,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,414.95M,-,10.92,-3.11%,296040
ANIK,2020-05-12,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,478.11M,15.67,29.77,-4.80%,268352
ANIP,2020-05-12,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,397.48M,67.43,32.5,-6.61%,160522
ANSS,2020-05-12,"ANSYS, Inc.",Technology,Software - Application,USA,22.05B,54.64,259.79,-2.28%,538005
ANTM,2020-05-12,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,68.90B,14.77,272.96,0.22%,1305369
AOBC,2020-05-12,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,539.08M,37.08,9.79,-5.87%,1017505
AOD,2020-05-12,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,748.56M,7.84,7.1,-1.39%,210298
AON,2020-05-12,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.35B,27.80,193.22,0.63%,1447710
AOS,2020-05-12,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.56B,20.96,42.08,-4.23%,1525533
APA,2020-05-12,Apache Corporation,Energy,Oil & Gas E&P,USA,4.46B,-,11.79,-2.00%,14590086
APAM,2020-05-12,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.21B,10.63,28.49,-4.87%,552397
APD,2020-05-12,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.93B,26.07,230.26,-1.04%,1062370
APEI,2020-05-12,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,513.70M,53.47,33.42,25.26%,396918
APG,2020-05-12,APi Group Corporation,Industrials,Engineering & Construction,USA,1.64B,-,9.68,0.31%,950335
APH,2020-05-12,Amphenol Corporation,Technology,Electronic Components,USA,25.06B,22.94,84.27,-3.25%,1250362
APHA,2020-05-12,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,853.60M,10.67,3.19,-2.15%,4945092
APLE,2020-05-12,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.67B,10.26,7.88,-7.73%,3534257
APLS,2020-05-12,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.33B,-,31.08,-5.53%,833885
APLT,2020-05-12,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.02B,-,47.81,-2.92%,125347
APO,2020-05-12,"Apollo Global Management, Inc.",Financial,Asset Management,USA,18.06B,-,44.16,-2.04%,3146702
APOG,2020-05-12,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,492.55M,8.04,18.62,-5.77%,266695
APPF,2020-05-12,"AppFolio, Inc.",Technology,Software - Application,USA,4.08B,123.81,120.47,-5.06%,115611
APPN,2020-05-12,Appian Corporation,Technology,Software - Infrastructure,USA,3.51B,-,48.16,-5.61%,1073223
APPS,2020-05-12,"Digital Turbine, Inc.",Technology,Software - Application,USA,499.03M,-,5.64,-3.59%,1666177
APRE,2020-05-12,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,722.36M,-,35.1,-6.15%,75761
APTO,2020-05-12,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,646.64M,-,8.41,-0.24%,1347477
APTV,2020-05-12,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,16.48B,7.12,64.5,-3.31%,1137553
APXT,2020-05-12,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,349.15M,-,9.75,-0.51%,352713
APY,2020-05-12,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,710.31M,-,9.17,-2.03%,1912526
AQN,2020-05-12,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.09B,13.00,13.46,-2.68%,462172
AQUA,2020-05-12,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.67B,27.05,15.12,-6.78%,468246
AR,2020-05-12,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,743.70M,-,2.96,-6.03%,9265793
ARCB,2020-05-12,ArcBest Corporation,Industrials,Trucking,USA,518.36M,14.60,20.33,-3.21%,139625
ARCC,2020-05-12,Ares Capital Corporation,Financial,Asset Management,USA,5.74B,-,13.58,-1.67%,2069067
ARCE,2020-05-12,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.97B,2700.00,54.0,-3.28%,182201
ARCH,2020-05-12,"Arch Coal, Inc.",Energy,Thermal Coal,USA,375.50M,3.94,30.04,-4.94%,319272
ARCO,2020-05-12,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,709.49M,9.21,3.6,-2.44%,272852
ARCT,2020-05-12,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,881.09M,-,46.3,-4.44%,792422
ARD,2020-05-12,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.69B,-,11.64,-1.27%,202929
ARDX,2020-05-12,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,673.72M,-,7.58,-6.07%,883539
