Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACEL,2020-03-06,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,831.57M,-,10.78,-1.10%,216813
ACER,2020-03-06,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,38.64M,-,3.5,-1.13%,34711
ACES,2020-03-06,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,38.23,-2.84%,57716
ACGL,2020-03-06,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,17.32B,10.50,40.7,-1.14%,1534170
ACGLO,2020-03-06,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.55B,6.76,26.18,-0.83%,46651
ACGLP,2020-03-06,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.25B,6.57,25.43,-1.24%,30994
ACH,2020-03-06,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.70B,82.69,6.45,-3.87%,51843
ACHC,2020-03-06,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.77B,-,29.48,-3.75%,773753
ACHV,2020-03-06,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,9.40M,-,0.47,-4.12%,519764
ACIA,2020-03-06,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.70B,84.82,65.14,-3.09%,1431339
ACIO,2020-03-06,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,24.38,-1.61%,48589
ACIU,2020-03-06,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,484.55M,9.18,6.95,-5.18%,97878
ACIW,2020-03-06,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.49B,42.74,29.79,1.29%,1305906
ACLS,2020-03-06,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,759.11M,46.75,23.47,1.16%,255845
ACM,2020-03-06,58,AECOM,Services,Technical Services,USA,7.29B,-,44.78,-5.19%,4091664
ACMR,2020-03-06,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,585.51M,35.08,32.03,-9.24%,527149
ACN,2020-03-06,60,Accenture plc,Technology,Information Technology Services,Ireland,121.23B,23.85,178.75,-2.09%,3282213
ACNB,2020-03-06,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,287.83M,9.26,31.32,-2.40%,27149
ACOR,2020-03-06,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,51.92M,-,1.17,0.86%,942699
ACP,2020-03-06,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,193.84M,-,11.12,-1.85%,184577
ACRE,2020-03-06,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,535.82M,12.12,15.54,-1.96%,467055
ACRS,2020-03-06,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,46.05M,-,1.11,-3.48%,196711
ACRX,2020-03-06,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,111.15M,-,1.43,4.38%,1079119
ACSG,2020-03-06,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,25.4,-1.41%,130
ACSI,2020-03-06,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,33.08,-1.11%,1236
ACST,2020-03-06,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,37.73M,-,0.42,-5.45%,765769
ACT,2020-03-06,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,22.65,-1.00%,1545
ACTG,2020-03-06,71,Acacia Research Corporation,Services,Business Services,USA,113.31M,-,2.22,-0.89%,157984
ACTT,2020-03-06,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,306.60M,-,10.22,0.20%,165
ACTTU,2020-03-06,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,11.0,0.00%,0
ACU,2020-03-06,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,79.26M,15.80,23.38,-1.68%,4507
ACV,2020-03-06,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,238.30M,-,23.07,-2.12%,56489
ACWF,2020-03-06,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,28.22,-1.47%,15989
ACWI,2020-03-06,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,72.23,-1.78%,4586209
ACWV,2020-03-06,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,93.02,-0.87%,880151
ACWX,2020-03-06,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,44.02,-1.46%,1429209
ACY,2020-03-06,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,6.02M,-,3.65,-0.54%,8181
ADAP,2020-03-06,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,459.00M,-,3.49,-6.18%,295378
ADBE,2020-03-06,82,Adobe Inc.,Technology,Application Software,USA,160.64B,56.01,336.77,-4.06%,5605057
ADC,2020-03-06,83,Agree Realty Corporation,Financial,Property Management,USA,3.51B,39.67,76.65,-0.40%,933343
ADES,2020-03-06,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,158.84M,4.95,8.77,-2.45%,158755
ADI,2020-03-06,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,39.40B,33.09,107.0,-1.72%,3800554
ADIL,2020-03-06,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.12M,-,1.46,-8.18%,59648
ADM,2020-03-06,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,20.98B,14.99,37.64,-1.80%,4051132
ADMA,2020-03-06,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,258.58M,-,2.99,-6.56%,2538402
ADME,2020-03-06,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,30.23,-0.92%,41855
ADMP,2020-03-06,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,34.63M,-,0.51,-4.00%,374657
ADMS,2020-03-06,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,108.50M,-,3.89,1.57%,332730
ADNT,2020-03-06,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.90B,-,20.16,1.05%,2261620
ADP,2020-03-06,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,69.95B,28.13,159.15,-0.95%,3137408
ADPT,2020-03-06,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.44B,-,27.04,-1.74%,690328
ADRE,2020-03-06,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,39.25,-2.77%,7433
ADRO,2020-03-06,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,252.42M,-,3.22,-3.30%,490288
ADS,2020-03-06,97,Alliance Data Systems Corporation,Services,Business Services,USA,3.41B,5.43,72.61,-2.16%,1166290
ADSK,2020-03-06,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,38.10B,292.45,173.42,-5.77%,3262809
ADSW,2020-03-06,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.96B,-,33.06,0.24%,4896030
ADT,2020-03-06,100,ADT Inc.,Services,Security & Protection Services,USA,4.44B,-,5.92,-5.58%,3957554
ADTN,2020-03-06,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,377.68M,-,7.87,-2.48%,261124
ADUS,2020-03-06,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.40B,50.73,76.4,0.28%,117664
ADVM,2020-03-06,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,890.13M,-,11.87,-10.75%,2282524
ADX,2020-03-06,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.53B,3.29,14.46,-1.43%,429832
ADXS,2020-03-06,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,45.82M,-,0.8,-4.16%,3190039
AE,2020-03-06,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,120.98M,69.83,28.07,-1.20%,14503
AEE,2020-03-06,107,Ameren Corporation,Utilities,Electric Utilities,USA,21.68B,25.48,85.35,-0.81%,3040890
AEF,2020-03-06,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,338.51M,10.90,6.67,-3.05%,38973
AEG,2020-03-06,109,Aegon N.V.,Financial,Life Insurance,Netherlands,6.76B,4.00,3.08,-3.45%,6901745
AEGN,2020-03-06,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,588.68M,-,18.03,2.39%,124340
AEHR,2020-03-06,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,41.65M,-,1.8,-10.89%,162095
AEIS,2020-03-06,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.38B,41.86,61.45,-0.50%,489437
AEL,2020-03-06,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.19B,8.44,22.58,-7.46%,715856
AEM,2020-03-06,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,13.39B,26.93,53.06,-0.19%,2355875
AEMD,2020-03-06,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,24.43M,-,2.4,7.62%,1668396
AEO,2020-03-06,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.98B,7.85,11.94,0.67%,7339990
AEP,2020-03-06,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,49.69B,25.17,97.7,-1.10%,5814640
AER,2020-03-06,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,6.25B,5.61,47.45,-0.23%,3713530
AERI,2020-03-06,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,684.17M,-,15.16,-10.24%,1274103
AES,2020-03-06,120,The AES Corporation,Utilities,Electric Utilities,USA,12.21B,21.59,16.82,0.54%,9372588
AESE,2020-03-06,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,50.40M,-,2.24,-2.78%,63052
AESR,2020-03-06,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,9.39,-1.35%,1203
AEY,2020-03-06,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,30.86M,-,3.08,-5.81%,214103
AEZS,2020-03-06,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,19.54M,-,0.77,1.32%,298570
AFB,2020-03-06,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,417.09M,7.70,14.51,0.97%,77595
AFG,2020-03-06,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,8.82B,9.41,92.79,0.02%,569135
AFH,2020-03-06,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,6.58M,-,0.55,0.07%,52481
AFI,2020-03-06,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,41.83M,-,1.91,-10.33%,214191
AFIF,2020-03-06,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,10.08,0.75%,41921
AFIN,2020-03-06,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,1.14B,-,10.11,-2.60%,434124
AFINP,2020-03-06,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,25.01,-0.68%,37276
AFK,2020-03-06,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,17.15,-1.77%,14939
AFL,2020-03-06,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,30.53B,9.22,40.78,-1.92%,6310727
AFLG,2020-03-06,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,18.79,-1.71%,881
AFMC,2020-03-06,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.98,-1.92%,7642
AFMD,2020-03-06,136,Affimed N.V.,Healthcare,Biotechnology,Germany,170.46M,-,2.24,-5.08%,793987
AFSM,2020-03-06,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,18.06,0.00%,0
AFT,2020-03-06,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,225.97M,26.00,14.51,-1.63%,63537
AFTY,2020-03-06,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,16.58,-2.25%,8883
AFYA,2020-03-06,140,Afya Limited,Services,Education & Training Services,Brazil,2.23B,21.14,23.15,-5.05%,411017
AG,2020-03-06,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.62B,-,7.92,-2.94%,5541970
AGCO,2020-03-06,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4.71B,38.50,61.41,0.72%,638793
AGD,2020-03-06,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,118.22M,8.46,9.42,-1.15%,32935
AGE,2020-03-06,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,42.75M,-,1.02,-5.56%,101915
AGEN,2020-03-06,145,Agenus Inc.,Healthcare,Biotechnology,USA,353.75M,-,2.44,0.00%,7325680
AGFS,2020-03-06,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,104.98M,-,2.09,-1.88%,59797
AGG,2020-03-06,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.86,0.74%,16553843
AGGP,2020-03-06,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,20.16,0.52%,4536
AGGY,2020-03-06,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,54.55,0.52%,367618
AGI,2020-03-06,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.54B,27.04,6.49,3.02%,4161152
AGIO,2020-03-06,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.02B,-,46.9,-3.50%,456438
AGLE,2020-03-06,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,184.32M,-,6.31,-3.81%,59302
AGM,2020-03-06,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,748.51M,8.36,72.6,0.22%,60139
AGM-A,2020-03-06,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,68.03M,7.59,66.0,-8.73%,1295
AGMH,2020-03-06,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,325.07M,-,15.25,0.66%,19864
AGN,2020-03-06,156,Allergan plc,Healthcare,Drugs - Generic,USA,62.77B,-,191.95,-0.49%,4699926
AGNC,2020-03-06,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.54B,14.88,17.1,-3.39%,19420184
AGNCM,2020-03-06,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,11.96B,21.57,25.02,-1.50%,41959
AGNCN,2020-03-06,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,12.10B,21.83,25.32,-1.17%,38686
AGNCO,2020-03-06,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,21.64,25.1,-1.14%,56780
AGND,2020-03-06,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,38.88,-1.11%,6306
AGO,2020-03-06,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,4.05B,12.22,41.55,-1.24%,758912
AGQ,2020-03-06,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,28.98,-1.26%,278106
AGR,2020-03-06,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,15.87B,22.68,51.27,-1.73%,926276
AGRO,2020-03-06,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,860.00M,-,6.8,-3.41%,411438
AGRX,2020-03-06,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,228.25M,-,2.56,10.34%,9127747
AGS,2020-03-06,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,220.13M,-,6.21,-6.62%,645113
AGT,2020-03-06,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,19.64,-3.37%,1763
AGTC,2020-03-06,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,103.96M,-,4.28,-3.82%,525467
AGX,2020-03-06,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,636.98M,-,40.99,0.96%,100747
AGYS,2020-03-06,171,"Agilysys, Inc.",Technology,Application Software,USA,599.65M,-,26.37,-6.16%,276727
AGZ,2020-03-06,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.85,0.60%,62632
AGZD,2020-03-06,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,47.46,-0.38%,17495
AHC,2020-03-06,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,52.07M,3.80,2.3,-3.77%,39862
AHCO,2020-03-06,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.22B,1102.67,16.54,-2.36%,101077
AHH,2020-03-06,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,1.44B,43.99,17.86,0.34%,395268
AHPI,2020-03-06,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,47.03M,-,18.09,-2.22%,1168690
AHT,2020-03-06,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,184.95M,-,1.85,-6.09%,946865
AI,2020-03-06,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,215.64M,16.43,5.62,-3.44%,647690
AIA,2020-03-06,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,61.81,-1.62%,46330
AIEQ,2020-03-06,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,26.34,-2.22%,27514
AIF,2020-03-06,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,209.87M,18.48,14.51,-1.23%,92448
AIG,2020-03-06,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,34.03B,10.27,37.84,-6.91%,14673395
AIHS,2020-03-06,184,Senmiao Technology Limited,Financial,Credit Services,China,14.55M,-,0.47,-10.95%,109348
AIIQ,2020-03-06,185,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,24.02,-2.07%,1646
AIM,2020-03-06,186,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,14.45M,-,2.1,-9.09%,6294522
AIMC,2020-03-06,187,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.69B,12.92,25.46,-4.89%,521305
AIMT,2020-03-06,188,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.34B,-,20.61,-7.83%,1590008
AIN,2020-03-06,189,Albany International Corp.,Industrial Goods,Textile Industrial,USA,2.23B,15.94,65.33,0.03%,207941
AINC,2020-03-06,190,Ashford Inc.,Financial,Asset Management,USA,41.09M,-,18.1,-5.04%,36441
AINV,2020-03-06,191,Apollo Investment Corporation,Financial,Asset Management,USA,1.05B,16.73,15.34,-2.11%,1459861
AIQ,2020-03-06,192,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,16.89,-3.82%,14454
AIR,2020-03-06,193,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,1.31B,14.47,36.37,-3.43%,395808
AIRG,2020-03-06,194,"Airgain, Inc.",Technology,Communication Equipment,USA,79.08M,35.92,7.83,-1.26%,36611
AIRI,2020-03-06,195,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,36.93M,-,1.18,-4.84%,62980
AIRR,2020-03-06,196,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,24.76,-2.95%,12660
AIRT,2020-03-06,197,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,53.84M,34.58,18.5,8.25%,573
AIT,2020-03-06,198,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,2.26B,14.73,56.2,1.55%,368154
AIV,2020-03-06,199,Apartment Investment and Management Company,Financial,REIT - Residential,USA,7.68B,15.62,49.81,-1.19%,1306229
AIZ,2020-03-06,200,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,7.53B,21.34,119.69,-0.92%,468162
AIZP,2020-03-06,201,"Assurant, Inc.",Financial,Insurance Brokers,USA,7.33B,20.22,118.07,-0.82%,3305
AJG,2020-03-06,202,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,19.29B,28.56,100.84,-1.24%,860735
AJRD,2020-03-06,203,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.91B,28.56,48.53,-2.69%,420903
AJX,2020-03-06,204,Great Ajax Corp.,Financial,Mortgage Investment,USA,294.96M,10.95,13.9,-1.77%,350548
AJXA,2020-03-06,205,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,26.15,-0.42%,234346
AKAM,2020-03-06,206,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.12B,31.19,90.62,-2.54%,2096994
AKBA,2020-03-06,207,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.08B,-,9.06,-3.41%,1462763
AKCA,2020-03-06,208,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.51B,29.28,16.72,-3.63%,195439
