Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACC,2020-06-03,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,5.37B,49.08,37.69,6.47%,3184195
ACCO,2020-06-03,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,666.61M,5.94,6.89,6.99%,424413
ACEL,2020-06-03,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,740.72M,-,10.06,0.30%,363242
ACGL,2020-06-03,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,13.50B,10.35,32.35,6.48%,2392781
ACGLO,2020-06-03,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.23B,8.14,25.4,-0.24%,26518
ACGLP,2020-06-03,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.90B,7.87,24.56,0.24%,66272
ACH,2020-06-03,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.11B,38.23,4.97,3.54%,133594
ACHC,2020-06-03,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.60B,22.15,28.46,-0.97%,616264
ACIA,2020-06-03,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.81B,70.62,68.15,0.81%,867382
ACIU,2020-06-03,AC Immune SA,Healthcare,Biotechnology,Switzerland,478.77M,-,6.73,-4.13%,78757
ACIW,2020-06-03,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.28B,49.32,28.26,2.28%,557331
ACLS,2020-06-03,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,873.41M,40.63,26.57,1.96%,433444
ACM,2020-06-03,AECOM,Industrials,Engineering & Construction,USA,7.02B,-,43.95,1.08%,4127522
ACMR,2020-06-03,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.16B,66.41,65.08,6.85%,428774
ACN,2020-06-03,Accenture plc,Technology,Information Technology Services,Ireland,137.21B,26.92,207.28,0.73%,1592727
ACRE,2020-06-03,Ares Commercial Real Estate Corporation,Real Estate,REIT - Mortgage,USA,328.20M,20.63,9.16,8.02%,962043
ACTT,2020-06-03,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,379.15M,-,10.1,0.00%,186334
ADAP,2020-06-03,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,679.16M,-,11.89,-1.74%,5672325
ADBE,2020-06-03,Adobe Inc.,Technology,Software - Infrastructure,USA,187.94B,59.03,389.92,-0.13%,2532265
ADC,2020-06-03,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.64B,35.05,67.3,3.78%,745082
ADCT,2020-06-03,ADC Therapeutics SA,Healthcare,Biotechnology,Switzerland,2.54B,-,35.85,-2.63%,223872
ADI,2020-06-03,"Analog Devices, Inc.",Technology,Semiconductors,USA,44.78B,40.59,121.62,4.13%,3760834
ADM,2020-06-03,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,22.81B,14.67,40.51,2.12%,2280495
ADNT,2020-06-03,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.86B,-,19.69,5.18%,1161804
ADP,2020-06-03,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,65.22B,26.00,151.68,2.31%,2096754
ADPT,2020-06-03,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,5.06B,-,39.66,2.16%,1748903
ADS,2020-06-03,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.78B,6.85,55.17,10.89%,1841584
ADSK,2020-06-03,"Autodesk, Inc.",Technology,Software - Application,USA,49.81B,165.13,226.39,3.33%,2008621
ADSW,2020-06-03,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.84B,-,31.4,-0.51%,1367805
ADT,2020-06-03,ADT Inc.,Industrials,Security & Protection Services,USA,5.94B,-,7.94,-2.34%,2164420
ADTN,2020-06-03,"ADTRAN, Inc.",Technology,Communication Equipment,USA,557.26M,-,11.62,3.01%,233799
ADUS,2020-06-03,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.50B,65.43,98.54,-0.39%,167627
ADVM,2020-06-03,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.64B,-,20.86,-1.23%,546096
ADX,2020-06-03,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.65B,3.44,15.13,1.61%,243788
AEE,2020-06-03,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,18.75B,24.05,76.08,1.56%,1343922
AEF,2020-06-03,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,307.05M,3.91,6.05,1.85%,47161
AEG,2020-06-03,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,7.04B,4.15,3.22,10.65%,3471406
AEGN,2020-06-03,Aegion Corporation,Industrials,Engineering & Construction,USA,503.25M,-,16.5,4.56%,112322
AEIS,2020-06-03,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.63B,45.57,70.36,4.87%,319084
AEL,2020-06-03,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,2.09B,4.03,22.47,5.94%,470579
AEM,2020-06-03,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,13.96B,33.72,58.24,-6.34%,2953622
AEO,2020-06-03,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,2.03B,10.55,11.8,14.67%,20368261
AEP,2020-06-03,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,43.03B,23.36,86.99,1.17%,1861666
AER,2020-06-03,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,4.63B,3.99,35.54,7.99%,1859280
AERI,2020-06-03,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,714.98M,-,15.18,0.26%,635451
AES,2020-06-03,The AES Corporation,Utilities,Utilities - Diversified,USA,9.35B,31.19,13.63,3.97%,5572308
AFB,2020-06-03,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,381.73M,7.05,13.28,-0.08%,50803
AFG,2020-06-03,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,6.17B,22.42,65.0,5.50%,823774
AFIN,2020-06-03,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,982.57M,-,8.72,9.96%,626614
AFL,2020-06-03,Aflac Incorporated,Financial,Insurance - Life,USA,27.54B,9.62,38.21,2.60%,3447161
AFYA,2020-06-03,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.88B,26.70,21.09,6.30%,682607
AG,2020-06-03,First Majestic Silver Corp.,Basic Materials,Silver,Canada,2.04B,-,9.73,-3.57%,6274766
AGCO,2020-06-03,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,4.65B,45.09,59.47,4.22%,392429
AGEN,2020-06-03,Agenus Inc.,Healthcare,Biotechnology,USA,545.43M,-,3.76,-7.62%,4790499
AGI,2020-06-03,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.95B,44.35,7.54,-3.33%,3334925
AGIO,2020-06-03,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.63B,-,51.04,-2.39%,487240
AGLE,2020-06-03,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,412.66M,-,9.16,1.33%,441524
AGM,2020-06-03,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,742.34M,9.06,68.23,5.18%,59748
AGMH,2020-06-03,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,466.98M,-,21.73,0.74%,2633
AGNC,2020-06-03,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.54B,-,13.32,2.46%,12166908
AGNCM,2020-06-03,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.89B,-,22.8,0.00%,30078
AGNCN,2020-06-03,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.12B,-,23.26,0.50%,97440
AGO,2020-06-03,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.59B,9.63,28.16,4.07%,476810
AGR,2020-06-03,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,14.10B,19.76,46.17,0.87%,993627
AGRO,2020-06-03,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,529.92M,-,4.53,-2.37%,355649
AGX,2020-06-03,"Argan, Inc.",Industrials,Engineering & Construction,USA,614.25M,-,39.0,2.71%,207157
AGYS,2020-06-03,"Agilysys, Inc.",Technology,Software - Application,USA,506.35M,-,21.41,6.94%,224463
AHCO,2020-06-03,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.27B,-,17.12,1.24%,66507
AHH,2020-06-03,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,551.67M,22.24,9.25,4.52%,308284
AIG,2020-06-03,"American International Group, Inc.",Financial,Insurance - Diversified,USA,29.65B,6.76,33.25,5.59%,6172511
AIMC,2020-06-03,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,2.11B,-,32.67,3.98%,426100
AIMT,2020-06-03,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.14B,-,17.1,-2.40%,772977
AIN,2020-06-03,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,2.15B,18.53,64.39,4.04%,174735
AINV,2020-06-03,Apollo Investment Corporation,Financial,Asset Management,USA,703.08M,-,10.8,3.70%,832768
AIR,2020-06-03,AAR Corp.,Industrials,Aerospace & Defense,USA,900.08M,12.90,24.94,21.24%,1065185
AIT,2020-06-03,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.46B,68.93,62.66,4.59%,147243
AIV,2020-06-03,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,6.03B,29.65,40.14,6.50%,1196999
AIZ,2020-06-03,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.52B,19.63,108.34,4.03%,538983
AIZP,2020-06-03,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.70B,18.91,108.01,2.95%,39944
AJG,2020-06-03,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,18.52B,28.11,97.95,2.57%,792486
AJRD,2020-06-03,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.49B,27.91,44.66,2.29%,530959
AKAM,2020-06-03,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.69B,34.26,103.01,-2.39%,1956988
AKBA,2020-06-03,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.66B,-,11.89,5.08%,1813255
AKCA,2020-06-03,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.53B,-,14.87,-1.46%,195666
AKO-A,2020-06-03,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.79B,11.91,11.36,-5.33%,1198
AKO-B,2020-06-03,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.01B,9.80,13.48,-6.39%,12880
AKR,2020-06-03,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.30B,38.69,14.43,8.41%,1020035
AKRO,2020-06-03,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,643.99M,-,22.78,-12.32%,261356
AL,2020-06-03,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.96B,6.87,34.56,8.34%,1631951
ALB,2020-06-03,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,8.39B,16.56,78.94,0.45%,1681165
ALBO,2020-06-03,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,399.32M,-,26.41,-3.72%,66075
ALC,2020-06-03,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,31.33B,-,64.16,1.39%,1698891
ALE,2020-06-03,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,3.16B,17.43,61.09,2.00%,395496
ALEC,2020-06-03,"Alector, Inc.",Healthcare,Biotechnology,USA,2.32B,-,30.56,-7.11%,463357
ALEX,2020-06-03,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,971.26M,-,12.89,10.45%,441048
ALG,2020-06-03,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.28B,20.10,107.5,5.53%,53666
ALGN,2020-06-03,"Align Technology, Inc.",Healthcare,Medical Devices,USA,21.44B,11.25,268.35,1.73%,875440
ALGT,2020-06-03,Allegiant Travel Company,Industrials,Airlines,USA,1.96B,14.04,121.66,8.00%,522064
ALK,2020-06-03,"Alaska Air Group, Inc.",Industrials,Airlines,USA,4.86B,9.22,39.3,8.56%,4406815
ALKS,2020-06-03,Alkermes plc,Healthcare,Biotechnology,Ireland,2.70B,-,16.68,-0.18%,1454853
ALL,2020-06-03,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,31.69B,8.42,100.41,1.42%,1363722
ALLE,2020-06-03,Allegion plc,Industrials,Security & Protection Services,Ireland,9.71B,30.70,105.04,5.03%,711781
ALLK,2020-06-03,Allakos Inc.,Healthcare,Biotechnology,USA,3.45B,-,66.2,-4.78%,166425
ALLO,2020-06-03,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.62B,-,46.36,-2.32%,2942887
ALLT,2020-06-03,Allot Ltd.,Technology,Communication Equipment,Israel,369.37M,-,10.7,4.90%,781640
ALLY,2020-06-03,Ally Financial Inc.,Financial,Credit Services,USA,7.95B,7.86,20.23,8.07%,9561919
ALNY,2020-06-03,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.51B,-,137.25,-1.13%,551133
ALRM,2020-06-03,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.70B,52.46,55.92,9.45%,1057579
ALRS,2020-06-03,Alerus Financial Corporation,Financial,Banks - Regional,USA,332.69M,11.69,19.0,2.10%,17614
ALSN,2020-06-03,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.40B,8.17,39.05,3.14%,775219
ALTR,2020-06-03,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.80B,-,39.89,0.18%,464792
ALV,2020-06-03,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,6.16B,14.38,69.96,4.09%,603184
ALX,2020-06-03,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.43B,30.40,277.86,4.75%,20937
ALXN,2020-06-03,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,25.21B,10.72,113.77,-2.16%,1388379
AM,2020-06-03,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.34B,-,5.2,3.59%,4056931
AMAG,2020-06-03,"AMAG Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,306.17M,-,8.61,1.06%,450426
AMAL,2020-06-03,Amalgamated Bank,Financial,Banks - Regional,USA,395.10M,8.05,11.6,4.13%,91600
AMAT,2020-06-03,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,53.01B,18.41,57.81,3.62%,8011481
AMBA,2020-06-03,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.78B,-,52.99,-13.90%,2605776
AMBC,2020-06-03,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,701.42M,-,14.4,2.93%,366174
AMC,2020-06-03,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,561.46M,-,5.45,-2.50%,15218837
AMCR,2020-06-03,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,16.73B,31.16,10.5,1.65%,7166502
AMCX,2020-06-03,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.67B,5.91,31.8,7.54%,819821
AMD,2020-06-03,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,61.69B,129.56,52.73,-1.51%,46578362
AME,2020-06-03,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,21.84B,23.30,95.01,2.23%,1408132
AMED,2020-06-03,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.83B,47.04,181.15,-4.67%,452090
AMEH,2020-06-03,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,924.04M,36.42,17.88,-1.11%,105932
AMG,2020-06-03,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.64B,18.83,74.49,6.84%,544418
AMGN,2020-06-03,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,130.39B,17.31,221.0,-1.22%,3646907
AMH,2020-06-03,American Homes 4 Rent,Real Estate,REIT - Residential,USA,8.15B,91.57,27.38,3.40%,2002929
AMK,2020-06-03,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.86B,-,26.6,0.61%,274591
AMKR,2020-06-03,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.70B,13.24,11.41,7.74%,1504602
AMN,2020-06-03,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.19B,23.08,45.07,1.44%,555774
AMOT,2020-06-03,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,369.56M,21.18,37.03,3.12%,49757
AMP,2020-06-03,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,19.00B,5.61,151.48,3.47%,798818
AMPH,2020-06-03,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,873.16M,18.12,18.92,0.45%,347338
AMRC,2020-06-03,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,1.06B,23.10,22.38,0.67%,216501
AMRN,2020-06-03,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.55B,-,6.64,-2.78%,6333034
AMRS,2020-06-03,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,697.06M,-,5.03,3.50%,4801682
AMRX,2020-06-03,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.43B,-,4.79,1.91%,1110031
AMSF,2020-06-03,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.29B,14.94,65.0,2.90%,69538
AMSWA,2020-06-03,"American Software, Inc.",Technology,Software - Application,USA,635.06M,83.23,20.89,2.86%,201847
AMT,2020-06-03,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,118.51B,62.56,267.39,1.44%,1781437
AMTB,2020-06-03,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,505.99M,13.87,13.45,4.26%,68519
AMTD,2020-06-03,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,22.62B,11.74,41.37,6.60%,2668328
AMWD,2020-06-03,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.16B,15.53,68.59,3.72%,117055
AMX,2020-06-03,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,46.82B,54.07,13.95,0.65%,2257202
AMZN,2020-06-03,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1215.28B,118.39,2478.4,0.24%,2660037
AN,2020-06-03,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.87B,30.57,42.28,5.83%,731939
ANAB,2020-06-03,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,523.79M,-,19.04,-6.39%,577539
ANAT,2020-06-03,American National Insurance Company,Financial,Insurance - Diversified,USA,2.22B,15.41,81.13,4.23%,59109
ANDE,2020-06-03,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,451.23M,-,13.62,1.11%,213498
ANET,2020-06-03,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.72B,23.38,231.27,0.36%,616046
ANF,2020-06-03,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,815.36M,-,13.26,11.34%,4194087
ANGI,2020-06-03,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.63B,391.33,11.74,3.99%,1959523
ANGO,2020-06-03,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,412.51M,-,10.64,5.45%,303097
ANIK,2020-06-03,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,479.87M,16.67,33.14,-4.88%,241430
ANIP,2020-06-03,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,379.91M,-,30.08,-0.66%,235402
ANSS,2020-06-03,"ANSYS, Inc.",Technology,Software - Application,USA,24.62B,60.34,286.9,-0.43%,407972
ANTM,2020-06-03,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,73.01B,15.66,289.27,-1.68%,1387627
AOBC,2020-06-03,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,650.86M,44.77,11.82,0.00%,0
AOD,2020-06-03,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,819.20M,8.58,7.77,2.10%,366913
AON,2020-06-03,Aon Plc,Financial,Insurance Brokers,United Kingdom,46.39B,28.63,198.97,2.12%,1225177
AOS,2020-06-03,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.88B,24.83,49.85,4.11%,1221966
APA,2020-06-03,Apache Corporation,Energy,Oil & Gas E&P,USA,5.20B,-,12.53,2.45%,15989507
APAM,2020-06-03,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.52B,11.73,31.46,4.90%,720373
APD,2020-06-03,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,54.65B,28.13,248.46,1.29%,848803
APEI,2020-06-03,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,483.06M,44.72,32.42,0.68%,84069
APG,2020-06-03,APi Group Corporation,Industrials,Engineering & Construction,USA,2.07B,-,12.16,2.70%,1577520
APH,2020-06-03,Amphenol Corporation,Technology,Electronic Components,USA,30.15B,28.09,103.19,4.30%,1891723
APHA,2020-06-03,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.19B,14.92,4.46,-0.89%,6108994
APLE,2020-06-03,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.60B,19.59,11.46,3.71%,2351582
APLS,2020-06-03,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.53B,-,33.11,-1.69%,509508
APLT,2020-06-03,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,996.16M,-,44.0,-2.00%,134526
APO,2020-06-03,"Apollo Global Management, Inc.",Financial,Asset Management,USA,21.38B,-,51.6,3.55%,1864541
APOG,2020-06-03,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,660.79M,10.40,24.09,6.92%,463735
APPF,2020-06-03,"AppFolio, Inc.",Technology,Software - Application,USA,5.73B,177.38,172.59,2.76%,157193
APPN,2020-06-03,Appian Corporation,Technology,Software - Infrastructure,USA,4.30B,-,61.04,4.27%,892016
APPS,2020-06-03,"Digital Turbine, Inc.",Technology,Software - Application,USA,777.18M,-,9.05,31.92%,18716411
APRE,2020-06-03,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,549.26M,-,26.56,1.45%,104841
APTO,2020-06-03,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,602.58M,-,7.01,-5.40%,472029
APTS,2020-06-03,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,397.64M,-,7.86,5.93%,465793
APTV,2020-06-03,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,21.29B,9.19,83.33,4.61%,4750503
APXT,2020-06-03,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,437.80M,-,9.82,0.26%,495
APY,2020-06-03,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,801.11M,-,10.34,2.48%,37281936
AQN,2020-06-03,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.72B,20.33,14.64,3.03%,962606
AQUA,2020-06-03,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.31B,35.10,19.62,2.19%,578420
AR,2020-06-03,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,896.28M,-,3.13,-1.88%,8616358
ARCB,2020-06-03,ArcBest Corporation,Industrials,Trucking,USA,611.79M,17.38,24.21,10.60%,238052
ARCC,2020-06-03,Ares Capital Corporation,Financial,Asset Management,USA,6.58B,-,15.58,0.91%,2347327
