Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABIO,2020-04-09,28,"ARCA biopharma, Inc.",Healthcare,Biotechnology,USA,4.79M,-,3.0,4.17%,38831
ABM,2020-04-09,29,ABM Industries Incorporated,Services,Business Services,USA,2.05B,13.59,28.93,3.88%,554351
ABMD,2020-04-09,30,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.31B,30.03,160.08,2.44%,500466
ABR,2020-04-09,31,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,915.88M,6.17,7.81,18.69%,5582582
ABT,2020-04-09,32,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,151.71B,42.57,86.04,1.28%,10447247
ABTX,2020-04-09,33,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,585.79M,10.97,27.12,11.42%,88209
ABUS,2020-04-09,34,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,77.98M,-,1.03,0.98%,315025
AC,2020-04-09,35,"Associated Capital Group, Inc.",Financial,Asset Management,USA,826.39M,20.80,36.15,1.29%,10615
ACA,2020-04-09,36,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,2.00B,17.90,41.5,4.40%,402917
ACAD,2020-04-09,37,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,6.96B,-,43.8,2.34%,847193
ACAM,2020-04-09,38,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,376.65M,108.35,9.86,-0.70%,16006
ACAMU,2020-04-09,39,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,-,108.79,9.9,-1.30%,16000
ACB,2020-04-09,40,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,-,4.06,0.88,2.83%,30465943
ACBI,2020-04-09,41,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,276.31M,10.37,12.48,11.83%,129309
ACC,2020-04-09,42,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,4.75B,56.66,34.05,6.21%,2817936
ACCO,2020-04-09,43,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,612.34M,5.70,6.11,5.16%,877278
ACEL,2020-04-09,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,698.98M,-,8.79,5.90%,219723
ACER,2020-04-09,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,22.40M,-,1.97,-4.83%,68677
ACES,2020-04-09,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,31.29,2.62%,51546
ACGL,2020-04-09,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,13.53B,8.00,31.0,8.05%,2283707
ACGLO,2020-04-09,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.71B,6.23,24.1,4.00%,56165
ACGLP,2020-04-09,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.68B,6.21,24.03,2.34%,104708
ACH,2020-04-09,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.75B,40.84,5.35,-3.43%,81957
ACHC,2020-04-09,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.32B,18.54,22.99,4.93%,1347009
ACHV,2020-04-09,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,9.99M,-,0.32,-2.59%,398852
ACIA,2020-04-09,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.82B,87.55,67.24,-0.13%,579664
ACIO,2020-04-09,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.51,1.07%,7773
ACIU,2020-04-09,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,506.26M,10.01,6.98,-0.29%,101681
ACIW,2020-04-09,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.24B,48.86,27.36,5.60%,606664
ACLS,2020-04-09,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,661.73M,39.10,19.63,-0.81%,302325
ACM,2020-04-09,58,AECOM,Services,Technical Services,USA,5.52B,-,33.08,5.62%,3565133
ACMR,2020-04-09,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,607.02M,33.76,33.08,-5.16%,376181
ACN,2020-04-09,60,Accenture plc,Technology,Information Technology Services,Ireland,120.94B,23.11,177.92,3.60%,3680756
ACNB,2020-04-09,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,241.32M,7.81,26.23,2.34%,29623
ACOR,2020-04-09,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,50.91M,-,1.07,9.18%,1239262
ACP,2020-04-09,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,USA,-,-,7.79,4.56%,170632
ACRE,2020-04-09,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,325.20M,6.34,8.13,-0.37%,1979706
ACRS,2020-04-09,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.20M,-,1.15,0.00%,282464
ACRX,2020-04-09,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,109.12M,-,1.32,0.76%,578419
ACSG,2020-04-09,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.85,1.69%,6513
ACSI,2020-04-09,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,30.15,2.29%,49
ACST,2020-04-09,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,35.18M,-,0.39,5.09%,849998
ACT,2020-04-09,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,20.52,1.92%,5113
ACTG,2020-04-09,71,Acacia Research Corporation,Services,Business Services,USA,125.84M,-,2.53,0.80%,291825
ACTT,2020-04-09,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,373.21M,-,9.91,0.30%,2346
ACTTU,2020-04-09,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,10.35,5.08%,25
ACU,2020-04-09,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,68.00M,12.59,20.0,-0.99%,24125
ACV,2020-04-09,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,204.52M,-,19.8,2.38%,78090
ACWF,2020-04-09,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,25.67,1.54%,15986
ACWI,2020-04-09,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,66.25,1.45%,5729548
ACWV,2020-04-09,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,86.04,1.93%,415683
ACWX,2020-04-09,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,39.09,1.66%,2391222
ACY,2020-04-09,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,3.65M,-,1.88,57.34%,247149
ADAP,2020-04-09,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,427.24M,-,3.01,7.12%,361795
ADBE,2020-04-09,82,Adobe Inc.,Technology,Application Software,USA,158.96B,48.25,318.7,0.48%,3277708
ADC,2020-04-09,83,Agree Realty Corporation,Financial,Property Management,USA,3.56B,35.09,67.79,6.05%,492985
ADES,2020-04-09,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,146.49M,3.64,7.07,3.36%,329526
ADI,2020-04-09,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,36.86B,30.55,98.79,-2.57%,2751024
ADIL,2020-04-09,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,12.30M,-,1.24,-1.59%,38439
ADM,2020-04-09,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,21.04B,14.97,37.58,3.02%,4273323
ADMA,2020-04-09,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,197.54M,-,2.73,-1.44%,2580556
ADME,2020-04-09,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,29.39,1.02%,4003
ADMP,2020-04-09,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,28.10M,-,0.35,0.06%,1944984
ADMS,2020-04-09,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,85.66M,-,2.99,-1.97%,232941
ADNT,2020-04-09,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.22B,-,12.49,15.22%,3162940
ADP,2020-04-09,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,62.96B,25.19,142.52,2.88%,2658227
ADPT,2020-04-09,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.56B,-,25.77,2.96%,1092174
ADRE,2020-04-09,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,34.66,-0.08%,5624
ADRO,2020-04-09,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,225.83M,-,2.83,4.81%,494502
ADS,2020-04-09,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.96B,3.58,38.58,-5.23%,2265213
ADSK,2020-04-09,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,36.28B,171.77,164.9,3.57%,3687180
ADSW,2020-04-09,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.96B,-,32.63,0.12%,1363121
ADT,2020-04-09,100,ADT Inc.,Services,Security & Protection Services,USA,4.01B,-,5.35,13.83%,3663779
ADTN,2020-04-09,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,442.92M,-,9.24,0.33%,424146
ADUS,2020-04-09,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.23B,54.29,81.76,2.19%,249316
ADVM,2020-04-09,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,847.49M,-,11.16,4.01%,1613448
ADX,2020-04-09,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.43B,3.08,13.57,1.50%,364797
ADXS,2020-04-09,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,40.34M,-,0.69,-1.60%,1586814
AE,2020-04-09,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,97.71M,12.02,23.32,5.62%,6198
AEE,2020-04-09,107,Ameren Corporation,Utilities,Electric Utilities,USA,20.32B,23.58,79.0,3.93%,1650875
AEF,2020-04-09,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,326.60M,-,5.47,2.24%,59157
AEG,2020-04-09,109,Aegon N.V.,Financial,Life Insurance,Netherlands,6.46B,3.64,2.77,5.32%,3211270
AEGN,2020-04-09,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,556.71M,-,16.09,4.89%,186315
AEHR,2020-04-09,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,40.60M,-,1.45,1.40%,58351
AEIS,2020-04-09,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.08B,35.19,51.62,2.56%,228425
AEL,2020-04-09,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.11B,8.38,22.42,14.27%,865482
AEM,2020-04-09,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,11.61B,24.82,48.99,6.76%,2347313
AEMD,2020-04-09,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,12.97M,-,1.35,0.00%,193319
AEO,2020-04-09,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.62B,8.61,9.63,2.77%,6140384
AEP,2020-04-09,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,45.24B,22.24,86.31,3.61%,3968717
AER,2020-04-09,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.49B,3.05,25.76,5.40%,2223475
AERI,2020-04-09,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,760.98M,-,15.25,13.81%,997592
AES,2020-04-09,120,The AES Corporation,Utilities,Electric Utilities,USA,10.42B,32.49,14.72,4.18%,7451687
AESE,2020-04-09,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,40.07M,-,1.9,5.56%,39406
AESR,2020-04-09,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.87,1.60%,179616
AEY,2020-04-09,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,25.70M,-,2.52,10.53%,113606
AEZS,2020-04-09,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,16.08M,-,0.69,-2.34%,121381
AFB,2020-04-09,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,380.87M,7.03,13.25,5.41%,128926
AFG,2020-04-09,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,7.53B,8.16,80.49,5.04%,472792
AFH,2020-04-09,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.41M,-,0.36,4.76%,67692
AFI,2020-04-09,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,35.31M,-,1.5,-0.66%,183633
AFIF,2020-04-09,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.86,1.41%,711563
AFIN,2020-04-09,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,799.63M,-,6.94,7.10%,725498
AFINP,2020-04-09,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,19.4,12.79%,76179
AFK,2020-04-09,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,13.98,4.64%,133555
AFL,2020-04-09,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,27.02B,8.61,38.08,0.82%,7042570
AFLG,2020-04-09,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.1,5.02%,1486
AFMC,2020-04-09,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.02,0.00%,0
AFMD,2020-04-09,136,Affimed N.V.,Healthcare,Biotechnology,Germany,157.43M,-,1.99,2.05%,966327
AFSM,2020-04-09,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.0,4.88%,303
AFT,2020-04-09,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,192.64M,6.86,12.37,4.30%,112039
AFTY,2020-04-09,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.28,-0.26%,8559
AFYA,2020-04-09,140,Afya Limited,Services,Education & Training Services,Brazil,2.07B,22.13,20.69,-2.31%,282799
AG,2020-04-09,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.48B,-,7.07,10.47%,5742316
AGCO,2020-04-09,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4.01B,39.86,52.1,2.06%,404605
AGD,2020-04-09,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,101.53M,7.26,8.09,2.02%,108542
AGE,2020-04-09,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,35.38M,-,0.85,0.57%,55018
AGEN,2020-04-09,145,Agenus Inc.,Healthcare,Biotechnology,USA,404.00M,-,2.5,6.84%,2663622
AGFS,2020-04-09,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,79.37M,-,1.86,1.09%,71164
AGG,2020-04-09,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.25,1.24%,4628393
AGGP,2020-04-09,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.92,-0.12%,120078
AGGY,2020-04-09,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,52.92,1.38%,690964
AGI,2020-04-09,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.48B,26.42,6.34,8.56%,3119112
AGIO,2020-04-09,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.71B,-,39.88,-1.92%,539971
AGLE,2020-04-09,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,171.63M,-,5.44,4.41%,118361
AGM,2020-04-09,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,716.82M,7.26,63.1,9.40%,64477
AGM-A,2020-04-09,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,62.83M,7.01,60.95,15.55%,674
AGMH,2020-04-09,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,329.26M,-,15.11,-0.46%,2806
AGN,2020-04-09,156,Allergan plc,Healthcare,Drugs - Generic,USA,60.57B,-,182.2,0.62%,3983233
AGNC,2020-04-09,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.81B,10.63,12.21,8.34%,25345941
AGNCM,2020-04-09,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.68B,19.28,22.36,0.49%,121433
AGNCN,2020-04-09,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.96B,19.78,22.94,0.09%,121733
AGNCO,2020-04-09,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,18.87,21.89,-1.57%,521576
AGND,2020-04-09,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.96,0.29%,781
AGO,2020-04-09,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,3.29B,8.05,32.49,6.70%,1293731
AGQ,2020-04-09,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,22.74,7.72%,342467
AGR,2020-04-09,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,15.09B,20.31,45.92,6.92%,376463
AGRO,2020-04-09,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,537.86M,-,4.55,6.56%,262155
AGRX,2020-04-09,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,188.77M,-,2.18,14.74%,2760578
AGS,2020-04-09,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,102.92M,-,2.69,54.60%,2803288
AGT,2020-04-09,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,14.96,-0.36%,2917
AGTC,2020-04-09,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,96.79M,-,3.63,7.57%,121659
AGX,2020-04-09,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,586.54M,-,37.89,3.47%,193713
AGYS,2020-04-09,171,"Agilysys, Inc.",Technology,Application Software,USA,500.81M,-,18.92,0.48%,398405
AGZ,2020-04-09,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,119.96,-0.09%,175904
AGZD,2020-04-09,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.85,0.88%,36518
AHC,2020-04-09,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,30.15M,-,1.41,5.22%,195849
AHCO,2020-04-09,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.32B,-,17.69,-0.17%,62211
AHH,2020-04-09,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,689.56M,28.35,11.51,8.38%,428938
AHPI,2020-04-09,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,65.77M,-,16.65,-2.92%,181165
AHT,2020-04-09,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,77.86M,-,0.75,-4.66%,1605316
AI,2020-04-09,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,138.95M,8.98,3.07,17.62%,2107350
AIA,2020-04-09,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,57.5,-0.76%,357451
AIEQ,2020-04-09,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.63,0.64%,19209
AIF,2020-04-09,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,173.28M,5.92,11.98,1.61%,82117
AIG,2020-04-09,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,23.74B,7.20,26.54,9.99%,11930899
AIH,2020-04-09,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,215.87M,-,9.12,6.92%,167968
AIHS,2020-04-09,185,Senmiao Technology Limited,Financial,Credit Services,China,11.95M,-,0.38,-4.75%,54980
AIIQ,2020-04-09,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.49,1.63%,1115
AIKI,2020-04-09,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,7.88M,-,0.61,2.21%,1747232
AIM,2020-04-09,188,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,67.29M,-,2.51,-1.57%,1580762
AIMC,2020-04-09,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.53B,10.81,21.32,6.33%,524209
AIMT,2020-04-09,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.09B,-,16.02,1.01%,1479220
AIN,2020-04-09,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.61B,11.67,47.81,0.97%,313890
AINC,2020-04-09,192,Ashford Inc.,Financial,Asset Management,USA,20.88M,-,7.88,0.25%,12298
AINV,2020-04-09,193,Apollo Investment Corporation,Financial,Asset Management,USA,709.02M,10.45,9.58,30.34%,3487305
AIQ,2020-04-09,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,16.29,-0.21%,8104
AIR,2020-04-09,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,803.95M,10.28,19.88,7.52%,410608
AIRG,2020-04-09,196,"Airgain, Inc.",Technology,Communication Equipment,USA,71.76M,75.60,6.88,-2.96%,43856
AIRI,2020-04-09,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,32.67M,-,1.07,2.89%,57617
AIRR,2020-04-09,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,21.68,4.37%,35433
AIRT,2020-04-09,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,33.61M,21.59,11.55,-0.09%,6490
AIT,2020-04-09,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,2.07B,13.62,51.99,8.38%,200117
AIV,2020-04-09,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,6.07B,12.53,39.97,9.39%,1892663
AIZ,2020-04-09,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.81B,20.04,112.39,5.31%,353687
AIZP,2020-04-09,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,7.10B,19.59,114.43,5.10%,1678
AJG,2020-04-09,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.01B,24.59,86.84,2.12%,1370124
AJRD,2020-04-09,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.49B,25.60,43.49,-0.02%,533513
AJX,2020-04-09,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,168.75M,6.34,7.51,6.52%,381022
AJXA,2020-04-09,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,21.26,3.56%,16407
AKAM,2020-04-09,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.08B,32.84,95.39,-2.03%,2025269
AKBA,2020-04-09,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,954.94M,-,7.0,0.72%,871433
AKCA,2020-04-09,210,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.63B,-,16.24,3.37%,171812
