Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AFH,2020-03-13,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,5.49M,-,0.43,-7.30%,100531
AFI,2020-03-13,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,48.92M,-,2.66,30.39%,381932
AFIF,2020-03-13,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,10.05,4.27%,10642
AFIN,2020-03-13,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,766.23M,-,7.29,5.96%,730080
AFINP,2020-03-13,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,17.53,16.32%,164566
AFK,2020-03-13,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,13.8,-1.99%,33347
AFL,2020-03-13,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,23.15B,7.10,34.69,10.41%,5906000
AFLG,2020-03-13,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,16.64,6.34%,5154
AFMC,2020-03-13,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.15,5.48%,200
AFMD,2020-03-13,136,Affimed N.V.,Healthcare,Biotechnology,Germany,129.71M,-,1.68,5.31%,1012943
AFSM,2020-03-13,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.44,5.46%,1276
AFT,2020-03-13,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,188.43M,6.71,12.72,5.12%,128442
AFTY,2020-03-13,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,16.08,4.50%,9556
AFYA,2020-03-13,140,Afya Limited,Services,Education & Training Services,Brazil,1.66B,15.93,19.03,12.07%,802567
AG,2020-03-13,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.16B,-,5.0,-11.35%,8868701
AGCO,2020-03-13,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.77B,38.49,55.33,10.00%,889196
AGD,2020-03-13,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,89.98M,6.44,7.58,5.72%,75868
AGE,2020-03-13,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,31.12M,-,0.94,19.88%,58880
AGEN,2020-03-13,145,Agenus Inc.,Healthcare,Biotechnology,USA,358.56M,-,2.52,-3.45%,2891180
AGFS,2020-03-13,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,76.31M,-,1.46,-0.68%,118784
AGG,2020-03-13,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,111.86,1.57%,23498546
AGGP,2020-03-13,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.72,1.37%,11113
AGGY,2020-03-13,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,49.75,-2.58%,782887
AGI,2020-03-13,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,1.89B,20.08,3.89,-19.29%,7573659
AGIO,2020-03-13,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.53B,-,37.07,3.90%,1013832
AGLE,2020-03-13,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,134.87M,-,4.8,7.62%,130692
AGM,2020-03-13,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,592.07M,6.46,56.32,0.36%,101938
AGM-A,2020-03-13,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,54.53M,6.09,50.1,-5.29%,3
AGMH,2020-03-13,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,315.48M,-,15.03,1.55%,2089
AGN,2020-03-13,156,Allergan plc,Healthcare,Drugs - Generic,USA,57.71B,-,183.85,5.32%,4852143
AGNC,2020-03-13,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.47B,10.06,12.01,3.94%,17169623
AGNCM,2020-03-13,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.25B,16.68,20.7,6.98%,123863
AGNCN,2020-03-13,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.70B,17.50,20.25,-0.25%,182787
AGNCO,2020-03-13,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,16.22,19.6,4.20%,172512
AGND,2020-03-13,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,38.48,1.45%,2839
AGO,2020-03-13,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,3.02B,7.98,34.56,7.26%,1360923
AGQ,2020-03-13,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,20.32,-13.68%,844646
AGR,2020-03-13,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.42B,18.88,45.8,7.29%,1407890
AGRO,2020-03-13,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,542.47M,-,5.06,13.45%,437042
AGRX,2020-03-13,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,132.57M,-,1.96,16.67%,4307351
AGS,2020-03-13,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,146.95M,-,4.03,4.40%,488074
AGT,2020-03-13,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,15.97,5.39%,988
AGTC,2020-03-13,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,81.21M,-,3.13,-0.95%,394871
AGX,2020-03-13,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,491.80M,-,36.31,14.29%,169547
AGYS,2020-03-13,171,"Agilysys, Inc.",Technology,Application Software,USA,525.38M,-,20.46,-1.82%,537317
AGZ,2020-03-13,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,119.42,-0.39%,125377
AGZD,2020-03-13,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,47.08,1.44%,17149
AHC,2020-03-13,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,46.61M,3.45,1.91,-8.61%,59553
AHCO,2020-03-13,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.09B,-,14.7,0.00%,87129
AHH,2020-03-13,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,906.12M,28.84,12.77,9.05%,542550
AHPI,2020-03-13,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,53.18M,-,11.66,-9.89%,619281
AHT,2020-03-13,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,121.74M,-,1.0,-10.71%,1948710
AI,2020-03-13,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,120.49M,9.24,3.34,5.70%,669905
AIA,2020-03-13,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,57.09,6.91%,165793
AIEQ,2020-03-13,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.25,8.09%,57826
AIF,2020-03-13,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,171.40M,15.10,12.57,6.08%,104056
AIG,2020-03-13,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,24.09B,6.97,28.5,11.02%,11724885
AIHS,2020-03-13,184,Senmiao Technology Limited,Financial,Credit Services,China,12.66M,-,0.38,-2.56%,54381
AIIQ,2020-03-13,185,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,19.82,3.74%,1745
AIM,2020-03-13,186,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,93.52M,-,2.85,-25.97%,9057418
AIMC,2020-03-13,187,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.21B,9.05,19.04,6.73%,1198568
AIMT,2020-03-13,188,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.03B,-,14.98,2.88%,1861349
AIN,2020-03-13,189,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.47B,11.11,44.11,-3.03%,622645
AINC,2020-03-13,190,Ashford Inc.,Financial,Asset Management,USA,23.22M,-,10.45,4.40%,9344
AINV,2020-03-13,191,Apollo Investment Corporation,Financial,Asset Management,USA,734.18M,11.78,11.19,3.61%,1909045
AIQ,2020-03-13,192,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,15.32,6.02%,21174
AIR,2020-03-13,193,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,798.55M,8.79,19.0,-13.99%,573273
AIRG,2020-03-13,194,"Airgain, Inc.",Technology,Communication Equipment,USA,64.12M,71.76,6.89,5.51%,69033
AIRI,2020-03-13,195,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,31.83M,-,1.01,-0.96%,90217
AIRR,2020-03-13,196,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,20.76,7.21%,347111
AIRT,2020-03-13,197,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,42.21M,29.33,15.5,-1.21%,4611
AIT,2020-03-13,198,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.61B,11.09,44.87,6.05%,292989
AIV,2020-03-13,199,Apartment Investment and Management Company,Financial,REIT - Residential,USA,6.52B,13.56,46.05,6.47%,2070719
AIZ,2020-03-13,200,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,5.83B,17.23,104.53,8.20%,568492
AIZP,2020-03-13,201,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.13B,16.92,101.57,2.76%,26735
AJG,2020-03-13,202,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.43B,24.40,90.06,4.51%,1809167
AJRD,2020-03-13,203,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.08B,22.43,43.25,13.49%,769706
AJX,2020-03-13,204,Great Ajax Corp.,Financial,Mortgage Investment,USA,265.53M,9.35,11.09,-3.23%,390207
AJXA,2020-03-13,205,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,24.03,-1.37%,69104
AKAM,2020-03-13,206,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,13.30B,27.56,85.73,7.10%,2769736
AKBA,2020-03-13,207,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,747.52M,-,5.88,-3.13%,2068966
AKCA,2020-03-13,208,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.25B,-,12.67,6.20%,377652
AKER,2020-03-13,209,"Akers Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,5.06M,-,1.94,0.78%,96798
AKG,2020-03-13,210,Asanko Gold Inc.,Basic Materials,Gold,Canada,182.77M,-,0.72,-10.40%,1150763
