Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABIO,2020-04-29,"ARCA biopharma, Inc.",Healthcare,Biotechnology,USA,5.53M,-,3.46,-10.13%,60853
ABM,2020-04-29,ABM Industries Incorporated,Services,Business Services,USA,2.28B,16.01,34.09,3.18%,417196
ABMD,2020-04-29,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.42B,30.84,164.4,0.57%,579742
ABR,2020-04-29,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,703.80M,5.15,6.51,6.03%,2575333
ABT,2020-04-29,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,163.93B,45.89,91.46,-3.68%,7645451
ABTX,2020-04-29,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,512.36M,10.29,25.44,4.35%,94177
ABUS,2020-04-29,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,78.73M,-,1.2,0.84%,304705
AC,2020-04-29,"Associated Capital Group, Inc.",Financial,Asset Management,USA,866.67M,22.19,38.57,6.40%,23559
ACA,2020-04-29,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,1.91B,17.13,39.72,0.91%,324490
ACAD,2020-04-29,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.91B,-,50.64,-2.41%,1157437
ACAM,2020-04-29,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,380.85M,109.56,9.97,-0.70%,763
ACAMU,2020-04-29,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,-,112.64,10.25,0.00%,0
ACB,2020-04-29,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,885.49M,3.51,0.76,-0.33%,20537197
ACBI,2020-04-29,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,269.75M,10.57,12.73,5.29%,53498
ACC,2020-04-29,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,4.90B,44.71,34.34,5.24%,1972800
ACCO,2020-04-29,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,686.31M,6.62,7.09,8.58%,561567
ACEL,2020-04-29,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,688.93M,-,9.4,2.40%,135648
ACER,2020-04-29,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,22.74M,-,2.21,5.24%,83642
ACES,2020-04-29,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,33.2,1.31%,26397
ACGL,2020-04-29,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,10.37B,6.39,24.75,0.41%,2220290
ACGLO,2020-04-29,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.97B,6.39,24.74,-0.08%,16913
ACGLP,2020-04-29,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.71B,6.23,24.11,-0.21%,39013
ACH,2020-04-29,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.26B,38.32,5.02,-0.20%,178895
ACHC,2020-04-29,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.13B,19.48,24.16,-1.59%,527893
ACHV,2020-04-29,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,13.42M,-,0.42,3.55%,429856
ACIA,2020-04-29,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,88.54,68.0,-0.56%,437858
ACIO,2020-04-29,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.93,-0.75%,310
ACIU,2020-04-29,AC Immune SA,Healthcare,Biotechnology,Switzerland,511.27M,10.30,7.2,-6.98%,113412
ACIW,2020-04-29,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.09B,47.06,26.35,-1.03%,608091
ACLS,2020-04-29,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,806.52M,48.69,24.44,5.76%,327070
ACM,2020-04-29,AECOM,Services,Technical Services,USA,5.54B,-,35.9,3.28%,2201755
ACMR,2020-04-29,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,718.14M,39.04,38.26,0.63%,330376
ACN,2020-04-29,Accenture plc,Technology,Information Technology Services,Ireland,117.64B,23.17,178.36,-0.60%,2103385
ACNB,2020-04-29,ACNB Corporation,Financial,Regional - Southwest Banks,USA,239.57M,8.21,27.6,1.51%,24226
ACOR,2020-04-29,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.88M,-,1.0,-4.77%,1720794
ACP,2020-04-29,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,128.30M,-,7.36,-0.49%,167083
ACRE,2020-04-29,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,262.26M,6.15,7.89,10.20%,675284
ACRS,2020-04-29,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,54.49M,-,1.24,2.48%,215717
ACRX,2020-04-29,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,119.02M,-,1.48,-2.63%,873455
ACSG,2020-04-29,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.34,0.64%,1290
ACSI,2020-04-29,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,30.92,0.47%,54
ACST,2020-04-29,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,48.17M,-,0.53,0.06%,802652
ACT,2020-04-29,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,21.68,0.84%,1273
ACTG,2020-04-29,Acacia Research Corporation,Services,Business Services,USA,137.10M,-,2.64,-1.49%,60996
ACTT,2020-04-29,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,374.25M,-,9.98,0.00%,0
ACU,2020-04-29,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,75.82M,14.03,22.3,1.18%,17092
ACV,2020-04-29,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,208.21M,-,20.12,-1.08%,39252
ACWF,2020-04-29,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,26.35,0.11%,7453
ACWI,2020-04-29,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,68.0,0.01%,2974268
ACWV,2020-04-29,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,87.15,0.10%,357882
ACWX,2020-04-29,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,39.83,0.58%,2978764
ACY,2020-04-29,AeroCentury Corp.,Services,Rental & Leasing Services,USA,2.51M,-,1.5,-5.66%,13142
ADAP,2020-04-29,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,460.56M,-,3.53,3.82%,228182
ADBE,2020-04-29,Adobe Inc.,Technology,Application Software,USA,161.33B,50.48,333.45,-4.32%,3857731
ADC,2020-04-29,Agree Realty Corporation,Financial,Property Management,USA,3.22B,33.33,64.0,3.54%,1187395
ADES,2020-04-29,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,132.26M,3.70,7.2,0.42%,127478
ADI,2020-04-29,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,39.74B,33.27,107.61,-0.39%,1641178
ADIL,2020-04-29,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.01M,-,1.48,2.42%,8156
ADM,2020-04-29,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,20.82B,14.80,37.17,1.72%,2618100
ADMA,2020-04-29,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,238.65M,-,2.93,-7.86%,2855395
ADME,2020-04-29,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,29.79,-1.21%,1526
ADMP,2020-04-29,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,31.79M,-,0.45,11.51%,1723493
ADMS,2020-04-29,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,93.76M,-,3.2,-3.61%,129757
ADNT,2020-04-29,Adient plc,Consumer Goods,Auto Parts,Ireland,1.31B,-,13.97,7.30%,3021383
ADP,2020-04-29,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,63.01B,25.28,143.01,0.56%,2115926
ADPT,2020-04-29,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.29B,-,31.98,-0.12%,702591
ADRE,2020-04-29,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,35.76,-0.14%,9328
ADRO,2020-04-29,"Aduro Biotech, Inc.",Healthcare,Biotechnology,USA,242.26M,-,2.97,-5.11%,281127
ADS,2020-04-29,Alliance Data Systems Corporation,Services,Business Services,USA,2.22B,4.42,47.6,15.00%,2098289
ADSK,2020-04-29,"Autodesk, Inc.",Technology,Technical & System Software,USA,38.88B,184.70,177.31,-2.85%,1815113
ADSW,2020-04-29,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.92B,-,32.36,0.09%,1197245
ADT,2020-04-29,ADT Inc.,Services,Security & Protection Services,USA,4.24B,-,5.66,2.35%,3553743
ADTN,2020-04-29,"ADTRAN, Inc.",Technology,Communication Equipment,USA,482.23M,-,10.06,0.70%,269243
ADUS,2020-04-29,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.22B,52.25,78.69,-1.01%,171335
ADVM,2020-04-29,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,973.53M,-,12.16,-2.72%,735670
ADX,2020-04-29,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.52B,3.17,13.96,-0.78%,443229
ADXS,2020-04-29,"Advaxis, Inc.",Healthcare,Biotechnology,USA,43.69M,-,0.72,10.01%,2230384
AE,2020-04-29,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,101.92M,13.40,26.0,0.39%,4596
AEE,2020-04-29,Ameren Corporation,Utilities,Electric Utilities,USA,18.96B,22.16,74.25,1.13%,1347942
AEF,2020-04-29,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,277.61M,3.54,5.47,0.55%,170929
AEG,2020-04-29,Aegon N.V.,Financial,Life Insurance,Netherlands,5.29B,3.36,2.54,4.10%,3648054
AEGN,2020-04-29,Aegion Corporation,Industrial Goods,Heavy Construction,USA,476.24M,-,15.78,4.30%,106700
AEHR,2020-04-29,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,39.15M,218.75,1.75,-2.23%,30077
AEIS,2020-04-29,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.02B,35.48,52.05,2.46%,371035
AEL,2020-04-29,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.90B,7.78,20.81,5.74%,612371
AEM,2020-04-29,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,13.85B,30.97,61.13,0.51%,1517828
AEMD,2020-04-29,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,13.69M,-,1.45,-0.68%,151157
AEO,2020-04-29,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.31B,7.26,8.12,4.24%,10162687
AEP,2020-04-29,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,42.88B,21.81,84.63,1.21%,2042738
AER,2020-04-29,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.21B,2.88,24.31,2.01%,2744137
AERI,2020-04-29,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,632.84M,-,13.97,-5.22%,667197
AES,2020-04-29,The AES Corporation,Utilities,Electric Utilities,USA,9.05B,30.09,13.63,2.64%,4253458
AESE,2020-04-29,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,45.10M,-,1.91,0.53%,56692
AESR,2020-04-29,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,9.11,-0.86%,164049
AEY,2020-04-29,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,24.52M,-,2.39,-1.44%,14668
AEZS,2020-04-29,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,18.29M,-,0.8,-2.70%,73517
AFB,2020-04-29,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,355.57M,6.56,12.37,0.16%,58236
AFG,2020-04-29,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.16B,6.81,67.13,4.06%,632419
AFH,2020-04-29,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,5.72M,-,0.47,10.14%,163257
AFI,2020-04-29,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,44.91M,-,2.05,9.04%,196767
AFIF,2020-04-29,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.82,0.56%,890661
AFIN,2020-04-29,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,796.32M,-,7.48,4.76%,875379
AFINP,2020-04-29,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,18.8,2.73%,52304
AFK,2020-04-29,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,14.55,1.10%,17160
AFL,2020-04-29,Aflac Incorporated,Financial,Accident & Health Insurance,USA,27.64B,8.54,37.79,1.40%,2390689
AFLG,2020-04-29,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.61,2.15%,600
AFMD,2020-04-29,Affimed N.V.,Healthcare,Biotechnology,Germany,174.70M,-,2.23,-0.45%,1212685
AFT,2020-04-29,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,181.58M,6.47,11.66,0.34%,56281
AFTY,2020-04-29,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.82,0.66%,2179
AFYA,2020-04-29,Afya Limited,Services,Education & Training Services,Brazil,2.00B,26.78,20.97,13.66%,464152
AG,2020-04-29,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.70B,-,8.11,4.38%,4671317
AGCO,2020-04-29,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.83B,39.53,51.67,1.83%,520544
AGD,2020-04-29,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,102.28M,7.32,8.15,0.87%,83182
AGE,2020-04-29,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,28.05M,-,0.83,-3.53%,93764
AGEN,2020-04-29,Agenus Inc.,Healthcare,Biotechnology,USA,450.87M,-,2.77,-2.46%,1403133
AGFS,2020-04-29,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,95.22M,-,1.89,3.28%,35242
AGG,2020-04-29,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.28,0.39%,5642498
AGGP,2020-04-29,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.97,0.05%,3670
AGGY,2020-04-29,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,53.08,0.38%,109600
AGI,2020-04-29,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.20B,34.08,8.18,0.62%,3622396
AGIO,2020-04-29,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.09B,-,44.77,-4.58%,566924
AGLE,2020-04-29,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,209.81M,-,7.11,28.02%,2797458
AGM,2020-04-29,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,648.19M,7.04,61.15,0.25%,44067
AGM-A,2020-04-29,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,60.55M,6.76,58.74,5.53%,261
AGMH,2020-04-29,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,385.48M,-,17.69,2.91%,2453
AGN,2020-04-29,Allergan plc,Healthcare,Drugs - Generic,USA,61.57B,-,187.35,-0.47%,3714433
AGNC,2020-04-29,AGNC Investment Corp.,Financial,Mortgage Investment,USA,7.11B,11.04,12.69,3.09%,15560744
AGNCM,2020-04-29,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.37B,18.72,21.71,1.35%,89829
AGNCN,2020-04-29,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.99B,19.82,22.99,1.86%,129434
AGNCO,2020-04-29,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,18.95,21.98,2.23%,98537
AGND,2020-04-29,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.39,-1.07%,41
AGO,2020-04-29,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.70B,7.55,30.49,2.32%,782536
AGQ,2020-04-29,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,20.74,-2.03%,298829
AGR,2020-04-29,"Avangrid, Inc.",Utilities,Gas Utilities,USA,14.02B,19.89,44.98,-1.29%,1185574
AGRO,2020-04-29,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,471.66M,-,3.99,-0.99%,553421
AGRX,2020-04-29,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,216.37M,-,2.53,5.86%,1412540
AGS,2020-04-29,"PlayAGS, Inc.",Services,Gaming Activities,USA,132.58M,-,3.74,5.65%,1063129
AGT,2020-04-29,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,15.5,4.87%,1992
AGTC,2020-04-29,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,98.61M,-,3.91,-1.51%,130331
AGX,2020-04-29,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,600.56M,-,37.89,3.89%,491719
AGYS,2020-04-29,"Agilysys, Inc.",Technology,Application Software,USA,444.15M,-,18.82,2.12%,164289
AGZ,2020-04-29,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.91,0.37%,125521
AGZD,2020-04-29,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.39,-0.12%,30404
AHC,2020-04-29,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,35.79M,-,1.66,16.08%,890627
AHCO,2020-04-29,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.19B,-,16.31,1.75%,70460
AHH,2020-04-29,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,520.04M,24.24,9.84,7.89%,581818
AHPI,2020-04-29,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,44.94M,-,11.07,-8.29%,219058
AHT,2020-04-29,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,84.12M,-,0.83,15.00%,997314
AI,2020-04-29,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,108.49M,8.39,2.87,5.51%,353939
AIA,2020-04-29,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,59.49,0.29%,254228
AIEQ,2020-04-29,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,25.4,-1.55%,16329
AIF,2020-04-29,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,165.47M,5.65,11.44,0.53%,57680
AIG,2020-04-29,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,22.20B,6.86,25.28,4.55%,8715521
AIH,2020-04-29,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,208.49M,-,8.58,1.06%,128997
AIHS,2020-04-29,Senmiao Technology Limited,Financial,Credit Services,China,11.85M,-,0.4,-0.70%,174286
AIIQ,2020-04-29,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.73,0.34%,402
AIKI,2020-04-29,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,26.95M,-,0.75,-4.14%,1519004
AIM,2020-04-29,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,63.08M,-,2.17,14.21%,4985839
AIMC,2020-04-29,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.50B,11.87,23.4,9.76%,761740
AIMT,2020-04-29,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.16B,-,17.57,-4.61%,829396
AIN,2020-04-29,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.63B,12.57,51.47,4.81%,187933
AINC,2020-04-29,Ashford Inc.,Financial,Asset Management,USA,18.65M,-,7.43,6.60%,7156
AINV,2020-04-29,Apollo Investment Corporation,Financial,Asset Management,USA,556.23M,9.11,8.35,-4.13%,983941
AIQ,2020-04-29,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,17.49,-0.34%,27675
AIR,2020-04-29,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,641.71M,9.72,18.78,11.59%,401937
AIRG,2020-04-29,"Airgain, Inc.",Technology,Communication Equipment,USA,79.44M,92.09,8.38,-2.56%,45272
AIRI,2020-04-29,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,34.03M,-,1.11,-5.13%,67453
AIRR,2020-04-29,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,22.09,2.82%,10755
AIRT,2020-04-29,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,38.03M,22.71,12.15,0.83%,3513
AIT,2020-04-29,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,2.02B,13.71,52.33,4.68%,266817
AIV,2020-04-29,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.83B,11.67,37.21,1.75%,1471048
AIZ,2020-04-29,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.67B,19.54,109.58,1.12%,418418
AIZP,2020-04-29,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.88B,18.99,110.88,1.29%,16321
AJG,2020-04-29,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.18B,21.87,77.22,-0.21%,1370588
AJRD,2020-04-29,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.38B,24.86,42.24,1.69%,490260
AJX,2020-04-29,Great Ajax Corp.,Financial,Mortgage Investment,USA,175.91M,6.57,7.78,4.29%,157566
AJXA,2020-04-29,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,22.32,6.85%,1804
AKAM,2020-04-29,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,16.89B,35.09,101.93,-1.11%,2843264
AKBA,2020-04-29,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.07B,-,8.04,2.55%,883778
AKCA,2020-04-29,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.68B,-,17.42,-2.95%,148595
AKER,2020-04-29,"Akers Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,16.74M,-,3.67,-4.68%,431569
AKG,2020-04-29,Asanko Gold Inc.,Basic Materials,Gold,Canada,263.79M,-,1.12,-4.27%,590188
AKO-A,2020-04-29,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,1.69B,11.22,10.7,6.04%,541
AKO-B,2020-04-29,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,1.71B,9.78,12.55,11.16%,12155
AKR,2020-04-29,Acadia Realty Trust,Financial,Property Management,USA,1.04B,19.32,11.9,5.12%,1048647
AKRO,2020-04-29,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,610.06M,-,20.95,-5.03%,76365
AKRX,2020-04-29,"Akorn, Inc.",Healthcare,Drugs - Generic,USA,38.94M,-,0.26,-12.69%,15815009
AKTS,2020-04-29,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,321.84M,-,8.58,-1.27%,1061853
AKTX,2020-04-29,"Akari Therapeutics, Plc",Healthcare,Biotechnology,United Kingdom,52.07M,-,1.79,0.10%,118378
