Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
DVAX,2020-05-22,Dynavax Technologies Corporation,Healthcare,Biotechnology,USA,436.00M,-,5.13,-9.36%,11418586
DVN,2020-05-22,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,4.53B,-,12.14,-1.22%,8194367
DXC,2020-05-22,DXC Technology Company,Technology,Information Technology Services,USA,3.95B,-,15.48,-2.33%,5046824
DXCM,2020-05-22,"DexCom, Inc.",Healthcare,Diagnostics & Research,USA,36.11B,254.55,405.25,1.47%,722988
DY,2020-05-22,"Dycom Industries, Inc.",Industrials,Engineering & Construction,USA,1.25B,22.07,39.62,2.19%,506271
E,2020-05-22,Eni S.p.A.,Energy,Oil & Gas Integrated,Italy,32.86B,-,18.03,0.39%,327532
EA,2020-05-22,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,USA,34.99B,11.69,119.82,2.10%,2271158
EAD,2020-05-22,Wells Fargo Income Opportunities Fund,Financial,Asset Management,USA,423.30M,9.01,6.94,1.31%,308304
EAF,2020-05-22,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,USA,1.76B,2.74,6.45,-3.44%,772501
EAT,2020-05-22,"Brinker International, Inc.",Consumer Cyclical,Restaurants,USA,1.06B,7.77,24.49,-0.04%,2675855
EB,2020-05-22,"Eventbrite, Inc.",Technology,Software - Application,USA,765.94M,-,8.5,-1.62%,895396
EBAY,2020-05-22,eBay Inc.,Consumer Cyclical,Internet Retail,USA,30.40B,20.11,43.45,2.31%,9842937
EBF,2020-05-22,"Ennis, Inc.",Industrials,Business Equipment & Supplies,USA,452.86M,12.09,17.78,3.19%,122998
EBIX,2020-05-22,"Ebix, Inc.",Technology,Software - Application,USA,632.73M,6.59,20.59,-0.63%,140655
EBR,2020-05-22,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,7.19B,-,4.58,6.02%,696108
EBR-B,2020-05-22,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,7.61B,-,4.85,7.78%,23860
EBS,2020-05-22,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,4.30B,65.32,84.59,2.55%,279254
EBSB,2020-05-22,"Meridian Bancorp, Inc.",Financial,Banks - Regional,USA,558.83M,8.40,10.61,-1.39%,86548
EC,2020-05-22,Ecopetrol S.A.,Energy,Oil & Gas Integrated,Colombia,21.38B,6.42,10.52,-0.19%,635270
ECCB,2020-05-22,Eagle Point Credit Company Inc.,Financial,Asset Management,USA,526.80M,-,22.79,1.95%,5742
ECHO,2020-05-22,"Echo Global Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,508.06M,61.44,19.23,2.72%,191249
ECL,2020-05-22,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,57.90B,37.75,200.5,0.05%,1646707
ECOL,2020-05-22,"US Ecology, Inc.",Industrials,Waste Management,USA,1.03B,-,32.1,-0.71%,224364
ECOM,2020-05-22,ChannelAdvisor Corporation,Technology,Software - Application,USA,389.28M,53.45,13.47,-0.22%,317825
ECPG,2020-05-22,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1.01B,9.30,31.92,0.19%,134346
ED,2020-05-22,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,USA,23.87B,18.05,70.18,0.37%,1392571
EDD,2020-05-22,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,366.15M,-,5.54,0.54%,178037
EDIT,2020-05-22,"Editas Medicine, Inc.",Healthcare,Biotechnology,USA,1.64B,-,30.1,2.80%,692545
EDU,2020-05-22,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,China,18.33B,40.79,113.44,-3.33%,1383523
EE,2020-05-22,El Paso Electric Company,Utilities,Utilities - Regulated Electric,USA,2.78B,34.03,68.0,0.00%,321757
EEFT,2020-05-22,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,USA,4.69B,17.66,91.59,-0.90%,266522
EFC,2020-05-22,Ellington Financial Inc.,Financial,Mortgage Finance,USA,460.26M,5.91,10.35,1.87%,330319
EFR,2020-05-22,Eaton Vance Senior Floating-Rate Trust,Financial,Closed-End Fund - Debt,USA,401.65M,93.16,10.9,0.18%,106751
EFSC,2020-05-22,Enterprise Financial Services Corp,Financial,Banks - Regional,USA,681.99M,7.81,26.1,-2.87%,273417
EFT,2020-05-22,Eaton Vance Floating-Rate Income Trust,Financial,Closed-End Fund - Debt,USA,440.49M,23.92,11.05,0.27%,58724
EFX,2020-05-22,Equifax Inc.,Industrials,Consulting Services,USA,17.92B,66.68,147.03,0.22%,732066
EGBN,2020-05-22,"Eagle Bancorp, Inc.",Financial,Banks - Regional,USA,1.00B,7.96,31.08,0.65%,85849
EGHT,2020-05-22,"8x8, Inc.",Technology,Software - Application,USA,1.51B,-,15.84,4.69%,2264071
EGO,2020-05-22,Eldorado Gold Corporation,Basic Materials,Gold,Canada,1.43B,14.83,9.0,-0.44%,1842911
EGOV,2020-05-22,NIC Inc.,Technology,Software - Application,USA,1.59B,31.72,23.79,4.16%,324318
EGP,2020-05-22,"EastGroup Properties, Inc.",Real Estate,REIT - Industrial,USA,4.31B,34.08,109.23,1.75%,281118
EGRX,2020-05-22,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,694.69M,329.63,53.07,-0.26%,97767
EH,2020-05-22,EHang Holdings Limited,Industrials,Aerospace & Defense,China,644.13M,-,11.65,-2.10%,10531
EHC,2020-05-22,Encompass Health Corporation,Healthcare,Medical Care Facilities,USA,7.19B,21.18,73.17,-0.07%,884721
EHI,2020-05-22,Western Asset Global High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,399.61M,6.89,9.06,1.46%,75294
EHTH,2020-05-22,"eHealth, Inc.",Financial,Insurance Brokers,USA,3.33B,55.44,133.66,0.01%,241794
EIDX,2020-05-22,"Eidos Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.72B,-,45.0,0.00%,30467
EIG,2020-05-22,"Employers Holdings, Inc.",Financial,Insurance - Specialty,USA,891.32M,14.17,29.91,-0.30%,189403
EIGI,2020-05-22,"Endurance International Group Holdings, Inc.",Technology,Software - Application,USA,427.32M,-,3.08,0.65%,730826
EIGR,2020-05-22,"Eiger BioPharmaceuticals, Inc.",Healthcare,Biotechnology,USA,323.17M,-,13.19,0.23%,310052
EIM,2020-05-22,Eaton Vance Municipal Bond Fund,Financial,Asset Management,USA,956.60M,8.38,12.63,1.04%,180113
EIX,2020-05-22,Edison International,Utilities,Utilities - Regulated Electric,USA,21.93B,16.38,56.43,0.28%,1547945
EL,2020-05-22,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,62.18B,50.31,178.2,0.18%,1017020
ELAN,2020-05-22,Elanco Animal Health Incorporated,Healthcare,Drug Manufacturers - Specialty & Generic,USA,7.66B,-,18.94,0.00%,4820892
ELF,2020-05-22,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,796.47M,-,16.86,16.84%,2778401
ELP,2020-05-22,Companhia Paranaense de Energia - COPEL,Utilities,Utilities - Diversified,Brazil,2.76B,8.49,10.62,-0.47%,526418
ELS,2020-05-22,"Equity LifeStyle Properties, Inc.",Real Estate,REIT - Residential,USA,11.06B,50.79,61.46,1.35%,605260
ELY,2020-05-22,Callaway Golf Company,Consumer Cyclical,Leisure,USA,1.41B,24.25,14.94,2.47%,1254728
EMD,2020-05-22,Western Asset Emerging Markets Debt Fund Inc.,Financial,Closed-End Fund - Debt,USA,716.20M,5.20,11.79,1.03%,131834
EME,2020-05-22,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,3.37B,10.67,62.06,-2.53%,336537
EMN,2020-05-22,Eastman Chemical Company,Basic Materials,Chemicals,USA,8.93B,11.16,65.46,0.09%,692881
EMR,2020-05-22,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,USA,33.66B,15.90,55.87,-0.68%,4209999
ENB,2020-05-22,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,62.34B,44.64,31.47,-0.16%,3015529
ENBL,2020-05-22,"Enable Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,1.64B,5.24,3.89,0.00%,1864830
ENDP,2020-05-22,Endo International plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,893.67M,-,3.86,-1.28%,2388265
ENIA,2020-05-22,Enel Americas S.A.,Utilities,Utilities - Regulated Electric,Chile,11.54B,6.57,7.55,-0.26%,1906845
ENIC,2020-05-22,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,Chile,5.03B,21.48,3.63,-5.47%,576797
ENLC,2020-05-22,"EnLink Midstream, LLC",Energy,Oil & Gas Midstream,USA,1.17B,-,2.34,3.54%,3358540
ENPH,2020-05-22,"Enphase Energy, Inc.",Technology,Solar,USA,6.90B,33.38,56.42,-5.86%,6698860
ENR,2020-05-22,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,2.90B,32.31,44.04,-0.05%,426763
ENS,2020-05-22,EnerSys,Industrials,Electrical Equipment & Parts,USA,2.60B,16.79,61.44,-0.11%,129489
ENSG,2020-05-22,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,USA,2.28B,23.04,43.24,1.98%,252703
ENTA,2020-05-22,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.08B,49.42,55.3,0.55%,54472
ENTG,2020-05-22,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,7.86B,28.17,58.5,-0.06%,576700
ENV,2020-05-22,"Envestnet, Inc.",Technology,Software - Application,USA,3.65B,-,69.47,0.56%,136066
ENVA,2020-05-22,"Enova International, Inc.",Financial,Credit Services,USA,374.38M,4.33,12.58,-2.63%,263150
EOG,2020-05-22,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,30.35B,14.37,52.28,-0.08%,2461905
EOI,2020-05-22,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,529.30M,54.27,13.46,-0.30%,51248
EOS,2020-05-22,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,842.59M,4.34,17.05,0.00%,139626
EPAC,2020-05-22,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery,USA,1.02B,36.55,16.96,-0.64%,214478
EPAM,2020-05-22,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,11.98B,45.27,223.45,-0.18%,302426
EPAY,2020-05-22,"Bottomline Technologies (de), Inc.",Technology,Software - Infrastructure,USA,2.14B,-,48.63,-1.28%,185843
EPC,2020-05-22,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products,USA,1.54B,-,28.4,3.46%,418123
EPD,2020-05-22,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,USA,40.78B,8.86,18.68,-0.59%,4912250
EPR,2020-05-22,EPR Properties,Real Estate,REIT - Retail,USA,2.32B,19.74,30.14,2.94%,1495611
EPRT,2020-05-22,"Essential Properties Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.21B,20.45,13.21,2.80%,667588
EPZM,2020-05-22,"Epizyme, Inc.",Healthcare,Biotechnology,USA,1.81B,-,18.58,0.60%,604372
EQC,2020-05-22,Equity Commonwealth,Real Estate,REIT - Office,USA,4.00B,5.93,32.84,-0.24%,325337
EQH,2020-05-22,"Equitable Holdings, Inc.",Financial,Insurance - Diversified,USA,7.90B,1.86,17.7,-1.72%,1764510
EQIX,2020-05-22,"Equinix, Inc. (REIT)",Real Estate,REIT - Specialty,USA,59.14B,112.85,670.02,3.98%,498695
EQM,2020-05-22,"EQM Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,3.69B,111.05,18.99,-0.21%,900034
EQNR,2020-05-22,Equinor ASA,Energy,Oil & Gas Integrated,Norway,48.80B,-,14.78,-1.86%,4562579
EQR,2020-05-22,Equity Residential,Real Estate,REIT - Residential,USA,21.51B,18.24,57.4,-0.91%,2835280
EQT,2020-05-22,EQT Corporation,Energy,Oil & Gas E&P,USA,3.51B,-,13.74,4.33%,6787727
EQX,2020-05-22,Equinox Gold Corp.,Basic Materials,Gold,Canada,1.97B,-,8.92,0.56%,1311900
ERC,2020-05-22,Wells Fargo Advantage Multi-Sector Income Fund,Financial,Asset Management,USA,309.40M,7.75,10.12,1.10%,111313
ERF,2020-05-22,Enerplus Corporation,Energy,Oil & Gas E&P,Canada,611.48M,-,2.75,-2.48%,758396
ERI,2020-05-22,"Eldorado Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,2.49B,-,33.54,2.63%,9644560
ERIC,2020-05-22,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,29.45B,140.95,8.88,2.90%,6747195
ERIE,2020-05-22,Erie Indemnity Company,Financial,Insurance Brokers,USA,7.85B,33.44,172.19,-1.20%,60797
ERII,2020-05-22,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,USA,442.91M,49.05,7.75,-0.26%,116520
ERJ,2020-05-22,Embraer S.A.,Industrials,Aerospace & Defense,Brazil,896.89M,-,4.65,-1.69%,1664515
EROS,2020-05-22,Eros International Plc,Communication Services,Entertainment,USA,437.50M,-,3.18,-1.24%,2120382
ES,2020-05-22,Eversource Energy,Utilities,Utilities - Regulated Electric,USA,26.70B,27.57,78.46,-0.46%,1050443
ESE,2020-05-22,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.06B,28.47,80.14,0.40%,61179
ESGR,2020-05-22,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,3.03B,136.55,135.87,0.38%,53123
ESGRO,2020-05-22,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,527.94M,20.03,24.6,1.03%,14266
ESGRP,2020-05-22,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,534.16M,20.27,24.89,1.97%,21778
ESI,2020-05-22,Element Solutions Inc,Basic Materials,Specialty Chemicals,USA,2.64B,29.97,10.79,-1.28%,810003
ESLT,2020-05-22,Elbit Systems Ltd.,Industrials,Aerospace & Defense,Israel,6.05B,26.43,137.3,0.32%,14161
ESNT,2020-05-22,Essent Group Ltd.,Financial,Mortgage Finance,Bermuda,2.98B,5.13,30.13,-2.74%,704138
ESPR,2020-05-22,"Esperion Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.18B,-,43.51,-0.93%,481643
ESRT,2020-05-22,"Empire State Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.27B,26.58,6.91,-3.22%,2323182
ESS,2020-05-22,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,USA,15.36B,24.59,236.41,0.42%,288498
ESTA,2020-05-22,Establishment Labs Holdings Inc.,Healthcare,Medical Devices,Costa Rica,439.49M,-,17.75,-2.79%,136267
ESTC,2020-05-22,Elastic N.V.,Technology,Software - Application,USA,6.74B,-,83.47,9.18%,3140853
ET,2020-05-22,Energy Transfer LP,Energy,Oil & Gas Midstream,USA,21.26B,11.50,8.2,0.24%,12920936
ETB,2020-05-22,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,362.04M,5.42,13.62,0.37%,46585
ETFC,2020-05-22,E*TRADE Financial Corporation,Financial,Capital Markets,USA,9.21B,11.89,41.16,-0.53%,1464188
ETG,2020-05-22,Eaton Vance Tax-Advantaged Global Dividend Income Fund,Financial,Closed-End Fund - Equity,USA,1.00B,6.59,13.11,1.24%,215910
ETJ,2020-05-22,Eaton Vance Risk-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,596.54M,-,9.35,1.19%,281506
ETN,2020-05-22,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,31.98B,15.45,78.67,0.49%,1772176
ETNB,2020-05-22,"89bio, Inc.",Healthcare,Biotechnology,USA,323.18M,-,26.0,-0.42%,34829
ETO,2020-05-22,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,Financial,Closed-End Fund - Equity,USA,313.00M,5.21,19.97,0.20%,21415
ETR,2020-05-22,Entergy Corporation,Utilities,Utilities - Diversified,USA,19.60B,17.64,97.96,0.34%,954893
ETRN,2020-05-22,Equitrans Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.69B,-,7.85,-0.25%,2895499
ETSY,2020-05-22,"Etsy, Inc.",Consumer Cyclical,Internet Retail,USA,9.15B,131.32,77.48,4.27%,2767824
ETV,2020-05-22,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,1.24B,5.69,13.72,0.88%,161674
ETW,2020-05-22,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial,Closed-End Fund - Foreign,USA,882.47M,4.95,8.21,1.99%,1522814
ETY,2020-05-22,Eaton Vance Tax-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,1.57B,10.17,10.38,0.19%,276404
EURN,2020-05-22,Euronav NV,Energy,Oil & Gas Midstream,Belgium,2.10B,18.79,9.77,0.93%,2784921
EV,2020-05-22,Eaton Vance Corp.,Financial,Asset Management,USA,4.18B,9.82,35.91,3.25%,968417
EVA,2020-05-22,"Enviva Partners, LP",Basic Materials,Lumber & Wood Production,USA,1.13B,86.19,33.96,1.74%,50886
EVBG,2020-05-22,"Everbridge, Inc.",Technology,Software - Application,USA,4.92B,-,144.49,0.19%,265454
EVER,2020-05-22,"EverQuote, Inc.",Communication Services,Internet Content & Information,USA,1.34B,-,49.0,-0.28%,281720
EVH,2020-05-22,"Evolent Health, Inc.",Healthcare,Health Information Services,USA,649.10M,-,8.13,-2.87%,373378
EVN,2020-05-22,Eaton Vance Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,470.06M,7.64,11.85,0.25%,70924
EVOP,2020-05-22,"EVO Payments, Inc.",Technology,Software - Infrastructure,USA,1.80B,-,21.55,2.04%,144498
EVR,2020-05-22,Evercore Inc.,Financial,Capital Markets,USA,2.42B,8.61,52.61,0.71%,365965
EVRG,2020-05-22,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,USA,13.64B,22.06,60.0,2.30%,2638286
EVRI,2020-05-22,Everi Holdings Inc.,Consumer Cyclical,Gambling,USA,474.85M,27.05,5.68,1.61%,1998112
EVT,2020-05-22,Eaton Vance Tax-Advantaged Dividend Income Fund,Financial,Closed-End Fund - Equity,USA,1.36B,5.38,18.45,-0.27%,91193
EVTC,2020-05-22,"EVERTEC, Inc.",Technology,Software - Infrastructure,USA,2.00B,20.56,27.77,0.04%,265112
EVV,2020-05-22,Eaton Vance Limited Duration Income Fund,Financial,Asset Management,USA,1.25B,17.72,10.79,0.28%,188209
EW,2020-05-22,Edwards Lifesciences Corporation,Healthcare,Medical Devices,USA,46.15B,41.79,218.81,0.14%,729404
EWBC,2020-05-22,"East West Bancorp, Inc.",Financial,Banks - Diversified,USA,4.75B,7.51,33.67,0.00%,771842
EXAS,2020-05-22,Exact Sciences Corporation,Healthcare,Diagnostics & Research,USA,12.39B,-,83.59,0.49%,809982
EXC,2020-05-22,Exelon Corporation,Utilities,Utilities - Diversified,USA,36.73B,11.61,36.85,1.13%,3299752
EXEL,2020-05-22,"Exelixis, Inc.",Healthcare,Biotechnology,USA,7.52B,26.42,24.62,0.00%,2097971
EXG,2020-05-22,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Financial,Closed-End Fund - Foreign,USA,2.10B,-,6.95,0.43%,584725
EXLS,2020-05-22,"ExlService Holdings, Inc.",Technology,Information Technology Services,USA,2.02B,27.09,58.9,0.80%,174951
EXP,2020-05-22,Eagle Materials Inc.,Basic Materials,Building Materials,USA,2.75B,-,65.85,-0.30%,341383
EXPD,2020-05-22,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,USA,12.24B,21.79,72.06,-0.18%,895991
EXPE,2020-05-22,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,10.60B,20.82,77.95,1.22%,3468252
EXPI,2020-05-22,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,USA,617.32M,-,9.24,2.78%,226618
EXPO,2020-05-22,"Exponent, Inc.",Industrials,Consulting Services,USA,3.65B,43.45,69.43,1.09%,265724
EXR,2020-05-22,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,11.46B,25.87,86.23,-0.81%,522964
EXTR,2020-05-22,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,401.82M,-,3.32,2.47%,742741
EYE,2020-05-22,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,1.99B,82.64,25.37,-2.31%,410908
F,2020-05-22,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,22.42B,-,5.65,0.36%,76445967
FAF,2020-05-22,First American Financial Corporation,Financial,Insurance - Specialty,USA,5.52B,8.52,49.47,0.82%,498042
FANG,2020-05-22,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,6.80B,-,42.94,0.12%,1755495
FANH,2020-05-22,Fanhua Inc.,Financial,Insurance Brokers,China,1.21B,38.33,18.09,-0.06%,97088
FARO,2020-05-22,"FARO Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,1.01B,-,57.62,1.93%,43781
FAST,2020-05-22,Fastenal Company,Industrials,Industrial Distribution,USA,22.20B,27.73,38.68,-0.08%,1938510
FATE,2020-05-22,"Fate Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.56B,-,35.23,5.04%,1360837
FAX,2020-05-22,"Aberdeen Asia-Pacific Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,886.75M,5.47,3.58,1.42%,651353
FB,2020-05-22,"Facebook, Inc.",Communication Services,Internet Content & Information,USA,656.37B,33.80,234.91,1.52%,33593985
FBC,2020-05-22,"Flagstar Bancorp, Inc.",Financial,Banks - Regional,USA,1.50B,6.67,26.62,-0.60%,174093
FBHS,2020-05-22,"Fortune Brands Home & Security, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,8.43B,18.69,60.54,0.35%,897221
FBIOP,2020-05-22,"Fortress Biotech, Inc.",Healthcare,Biotechnology,USA,1.04B,-,18.29,-0.33%,23738
FBK,2020-05-22,FB Financial Corporation,Financial,Banks - Regional,USA,692.10M,10.94,22.5,0.90%,98532
FBM,2020-05-22,"Foundation Building Materials, Inc.",Industrials,Industrial Distribution,USA,559.36M,11.19,13.23,1.85%,141214
FBMS,2020-05-22,"The First Bancshares, Inc.",Financial,Banks - Regional,USA,419.01M,8.05,20.01,-0.35%,75443
FBNC,2020-05-22,First Bancorp,Financial,Banks - Regional,USA,664.13M,7.66,22.72,-0.87%,27317
FBP,2020-05-22,First BanCorp.,Financial,Banks - Regional,USA,1.15B,9.33,5.31,-0.19%,711304
FCBC,2020-05-22,"First Community Bankshares, Inc.",Financial,Banks - Regional,USA,359.60M,8.90,20.42,0.69%,42043
FCEL,2020-05-22,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,USA,426.77M,-,1.98,-1.98%,4184655
FCF,2020-05-22,First Commonwealth Financial Corporation,Financial,Banks - Regional,USA,781.53M,9.02,7.82,-1.14%,297319
FCFS,2020-05-22,"FirstCash, Inc.",Financial,Credit Services,USA,2.80B,19.00,68.85,-1.92%,131732
FCN,2020-05-22,"FTI Consulting, Inc.",Industrials,Consulting Services,USA,4.30B,20.95,115.4,0.16%,251552
FCNCA,2020-05-22,"First Citizens BancShares, Inc.",Financial,Banks - Regional,USA,3.54B,9.67,356.27,-1.65%,27612
FCPT,2020-05-22,"Four Corners Property Trust, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.49B,19.74,21.24,-1.98%,723983
FCX,2020-05-22,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,12.69B,-,8.74,-1.80%,20781358
FDEF,2020-05-22,First Defiance Financial Corp.,Financial,Banks - Regional,USA,859.50M,6.41,15.67,-0.95%,148023
FDP,2020-05-22,Fresh Del Monte Produce Inc.,Consumer Defensive,Farm Products,Cayman Islands,1.08B,25.46,22.74,-1.43%,182568
FDS,2020-05-22,FactSet Research Systems Inc.,Financial,Financial Data & Stock Exchanges,USA,10.88B,30.64,289.34,-0.37%,98356
FDX,2020-05-22,FedEx Corporation,Industrials,Integrated Freight & Logistics,USA,31.02B,-,117.0,1.06%,2209504
FE,2020-05-22,FirstEnergy Corp.,Utilities,Utilities - Diversified,USA,22.39B,38.16,40.64,0.52%,2794068
FEAC,2020-05-22,Flying Eagle Acquisition Corp.,Financial,Shell Companies,USA,707.94M,-,10.26,0.10%,33544
FELE,2020-05-22,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery,USA,2.20B,23.31,48.07,-0.27%,85981
FEYE,2020-05-22,"FireEye, Inc.",Technology,Software - Infrastructure,USA,2.66B,-,11.86,3.31%,3855590
FF,2020-05-22,FutureFuel Corp.,Basic Materials,Chemicals,USA,502.08M,5.26,12.24,1.92%,129002
FFBC,2020-05-22,First Financial Bancorp.,Financial,Banks - Regional,USA,1.20B,6.55,11.98,-3.46%,509227
FFC,2020-05-22,Flaherty & Crumrine Preferred Securities Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,869.16M,5.26,19.57,-0.10%,118805
FFG,2020-05-22,"FBL Financial Group, Inc.",Financial,Insurance - Life,USA,884.96M,9.94,35.93,-1.88%,25251
FFIC,2020-05-22,Flushing Financial Corporation,Financial,Banks - Regional,USA,301.89M,9.67,11.03,0.27%,126206
FFIN,2020-05-22,"First Financial Bankshares, Inc.",Financial,Banks - Regional,USA,3.96B,23.53,27.98,-0.99%,352881
FFIV,2020-05-22,"F5 Networks, Inc.",Technology,Software - Infrastructure,USA,8.36B,24.46,137.31,0.12%,880888
FFWM,2020-05-22,First Foundation Inc.,Financial,Banks - Regional,USA,619.74M,10.72,13.88,0.07%,76207
FG,2020-05-22,FGL Holdings,Financial,Insurance - Life,USA,2.34B,-,10.57,-0.75%,6084312
FGEN,2020-05-22,"FibroGen, Inc.",Healthcare,Biotechnology,USA,3.30B,-,36.82,0.66%,277598
FHB,2020-05-22,"First Hawaiian, Inc.",Financial,Banks - Regional,USA,2.10B,8.31,15.89,-2.34%,1146991
FHI,2020-05-22,"Federated Hermes, Inc.",Financial,Asset Management,USA,2.27B,7.80,21.74,-1.18%,454444
FHN,2020-05-22,First Horizon National Corporation,Financial,Banks - Regional,USA,2.78B,7.88,8.71,-1.25%,3510100
FI,2020-05-22,Frank's International N.V.,Energy,Oil & Gas Equipment & Services,Netherlands,417.68M,-,1.86,-4.62%,915016
FIBK,2020-05-22,"First Interstate BancSystem, Inc.",Financial,Banks - Regional,USA,1.90B,11.31,29.37,-1.58%,125047
FICO,2020-05-22,Fair Isaac Corporation,Technology,Software - Application,USA,11.21B,51.34,389.4,1.10%,180358
FINV,2020-05-22,FinVolution Group,Financial,Credit Services,China,429.00M,1.34,1.43,-4.67%,478821
FIS,2020-05-22,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,USA,83.87B,255.94,136.16,-0.25%,1856302
FISV,2020-05-22,"Fiserv, Inc.",Technology,Information Technology Services,USA,69.09B,57.36,103.93,0.34%,3004717
FIT,2020-05-22,"Fitbit, Inc.",Technology,Scientific & Technical Instruments,USA,1.71B,-,6.43,-0.62%,2235523
FITB,2020-05-22,Fifth Third Bancorp,Financial,Banks - Regional,USA,12.70B,7.73,17.61,0.92%,5812755
FIVE,2020-05-22,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,USA,5.55B,31.91,99.55,2.31%,1289328
FIVN,2020-05-22,"Five9, Inc.",Technology,Software - Infrastructure,USA,6.46B,-,104.71,1.33%,2848905
FIX,2020-05-22,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,USA,1.24B,11.17,33.8,-0.06%,167154
