Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACRE,2020-04-06,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,202.40M,3.95,5.06,20.76%,1182966
ACRS,2020-04-06,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.20M,-,1.15,4.55%,232395
ACRX,2020-04-06,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,106.64M,-,1.29,22.86%,1648791
ACSG,2020-04-06,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.24,5.82%,2006
ACSI,2020-04-06,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,28.47,7.73%,136727
ACST,2020-04-06,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,32.02M,-,0.35,6.10%,657919
ACT,2020-04-06,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,19.21,3.99%,3916
ACTG,2020-04-06,71,Acacia Research Corporation,Services,Business Services,USA,121.86M,-,2.45,6.06%,300257
ACTT,2020-04-06,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,370.95M,-,9.85,0.31%,57643
ACTTU,2020-04-06,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,9.85,0.00%,0
ACU,2020-04-06,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,67.01M,12.40,19.71,-1.45%,35564
ACV,2020-04-06,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,182.62M,-,17.68,7.28%,78966
ACWF,2020-04-06,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,24.57,6.50%,5719
ACWI,2020-04-06,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,63.69,6.17%,4577725
ACWV,2020-04-06,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,82.4,5.08%,601641
ACWX,2020-04-06,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,37.84,5.26%,3162776
ACY,2020-04-06,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,1.55M,-,0.8,-18.37%,52456
ADAP,2020-04-06,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,425.82M,-,3.0,14.07%,189657
ADBE,2020-04-06,82,Adobe Inc.,Technology,Application Software,USA,159.18B,48.32,319.13,8.69%,5082979
ADC,2020-04-06,83,Agree Realty Corporation,Financial,Property Management,USA,3.16B,31.09,60.07,5.24%,801881
ADES,2020-04-06,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,117.48M,2.92,5.67,8.00%,145854
ADI,2020-04-06,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,35.74B,29.62,95.8,10.67%,3621712
ADIL,2020-04-06,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,12.30M,-,1.24,0.00%,7276
ADM,2020-04-06,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,20.04B,14.25,35.78,3.26%,5166244
ADMA,2020-04-06,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,230.10M,-,3.18,2.91%,2947745
ADME,2020-04-06,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.65,4.66%,14733
ADMP,2020-04-06,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,29.71M,-,0.37,8.82%,871394
ADMS,2020-04-06,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,81.65M,-,2.85,10.04%,290173
ADNT,2020-04-06,92,Adient plc,Consumer Goods,Auto Parts,Ireland,912.75M,-,9.35,27.21%,1803172
ADP,2020-04-06,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,61.69B,24.68,139.65,8.62%,3640750
ADPT,2020-04-06,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.88B,-,28.1,9.25%,805555
ADRE,2020-04-06,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,34.16,5.29%,12645
ADRO,2020-04-06,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,229.03M,-,2.87,12.99%,573256
ADS,2020-04-06,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.58B,2.89,31.16,17.63%,3185586
ADSK,2020-04-06,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,33.51B,158.67,152.32,9.58%,2719762
ADSW,2020-04-06,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.95B,-,32.45,0.25%,994117
ADT,2020-04-06,100,ADT Inc.,Services,Security & Protection Services,USA,3.28B,-,4.38,5.04%,2615201
ADTN,2020-04-06,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,418.47M,-,8.73,5.69%,352030
ADUS,2020-04-06,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.19B,52.56,79.16,10.67%,229287
ADVM,2020-04-06,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,757.12M,-,9.97,11.40%,667758
ADX,2020-04-06,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.34B,2.89,12.7,6.54%,614614
ADXS,2020-04-06,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,37.01M,-,0.63,17.14%,2348084
AE,2020-04-06,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,94.40M,11.61,22.53,6.22%,6665
AEE,2020-04-06,107,Ameren Corporation,Utilities,Electric Utilities,USA,19.11B,22.18,74.29,8.06%,1313690
AEF,2020-04-06,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,306.90M,-,5.14,3.63%,174038
AEG,2020-04-06,109,Aegon N.V.,Financial,Life Insurance,Netherlands,5.78B,3.26,2.48,9.73%,7065948
AEGN,2020-04-06,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,526.61M,-,15.22,2.01%,173398
AEHR,2020-04-06,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,37.24M,-,1.33,2.31%,65780
AEIS,2020-04-06,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,1.96B,33.14,48.61,12.86%,337803
AEL,2020-04-06,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.69B,6.72,17.97,13.02%,821613
AEM,2020-04-06,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,10.81B,23.11,45.61,2.10%,1620877
AEMD,2020-04-06,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,12.59M,-,1.31,2.34%,307445
AEO,2020-04-06,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.38B,7.31,8.18,21.19%,6180084
AEP,2020-04-06,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,41.19B,20.25,78.59,8.40%,3601284
AER,2020-04-06,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,2.92B,2.55,21.55,13.96%,2105822
AERI,2020-04-06,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,598.80M,-,12.0,-1.40%,1712014
AES,2020-04-06,120,The AES Corporation,Utilities,Electric Utilities,USA,9.65B,30.07,13.62,11.27%,4886245
AESE,2020-04-06,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,38.59M,-,1.83,5.17%,102707
AESR,2020-04-06,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.48,6.83%,1139
AEY,2020-04-06,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,22.34M,-,2.19,7.88%,107653
AEZS,2020-04-06,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,17.13M,-,0.74,55.72%,1912565
AFB,2020-04-06,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,355.57M,6.56,12.37,0.08%,69088
AFG,2020-04-06,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.46B,7.00,69.06,7.75%,624115
AFH,2020-04-06,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,3.96M,-,0.32,1.68%,24898
AFI,2020-04-06,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,33.43M,-,1.42,9.23%,175564
AFIF,2020-04-06,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.78,0.62%,858
AFIN,2020-04-06,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,653.30M,-,5.67,13.86%,468734
AFINP,2020-04-06,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,15.3,2.00%,44695
AFK,2020-04-06,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,12.88,5.49%,10089
AFL,2020-04-06,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,24.99B,7.96,35.22,8.67%,5224533
AFLG,2020-04-06,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,16.24,5.65%,408
AFMC,2020-04-06,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.07,0.00%,0
AFMD,2020-04-06,136,Affimed N.V.,Healthcare,Biotechnology,Germany,144.38M,-,1.83,15.51%,1195118
AFSM,2020-04-06,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.59,8.89%,5
AFT,2020-04-06,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,173.02M,6.17,11.11,2.49%,226328
AFTY,2020-04-06,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.43,2.65%,5991
AFYA,2020-04-06,140,Afya Limited,Services,Education & Training Services,Brazil,1.92B,20.50,19.17,5.91%,399270
AG,2020-04-06,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.37B,-,6.54,8.10%,5808193
AGCO,2020-04-06,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.67B,36.49,47.69,9.63%,802128
AGD,2020-04-06,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,94.12M,6.73,7.5,7.30%,114274
AGE,2020-04-06,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,39.05M,-,0.94,19.06%,68946
AGEN,2020-04-06,145,Agenus Inc.,Healthcare,Biotechnology,USA,399.15M,-,2.47,4.22%,2173292
AGFS,2020-04-06,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,78.51M,-,1.84,0.27%,54296
AGG,2020-04-06,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,115.54,0.49%,7561402
AGGP,2020-04-06,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.9,-0.45%,15532
AGGY,2020-04-06,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.82,0.41%,167475
AGI,2020-04-06,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.26B,24.12,5.79,2.66%,3641109
AGIO,2020-04-06,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.69B,-,39.5,5.36%,663123
AGLE,2020-04-06,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,153.33M,-,4.86,21.20%,96900
AGM,2020-04-06,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,608.10M,6.16,53.53,7.88%,92315
AGM-A,2020-04-06,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,45.58M,5.09,44.22,-4.08%,32
AGMH,2020-04-06,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,336.02M,-,15.42,0.46%,2830
AGN,2020-04-06,156,Allergan plc,Healthcare,Drugs - Generic,USA,59.22B,-,178.15,1.39%,6739632
AGNC,2020-04-06,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,5.79B,9.03,10.38,9.15%,14843894
AGNCM,2020-04-06,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.07B,18.16,21.07,11.90%,231703
AGNCN,2020-04-06,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.10B,18.22,21.13,9.03%,257134
AGNCO,2020-04-06,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,18.01,20.89,14.40%,295109
AGND,2020-04-06,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.37,0.07%,1216
AGO,2020-04-06,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.43B,5.94,23.99,10.25%,929745
AGQ,2020-04-06,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,21.39,10.94%,380682
AGR,2020-04-06,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.61B,18.31,41.4,3.79%,1709270
AGRO,2020-04-06,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,458.65M,-,3.88,7.48%,383722
AGRX,2020-04-06,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,163.66M,-,1.89,2.16%,1191555
AGS,2020-04-06,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,64.66M,-,1.69,17.36%,1231338
AGT,2020-04-06,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,14.33,5.68%,763
AGTC,2020-04-06,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,89.18M,-,3.34,11.33%,239928
AGX,2020-04-06,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,560.69M,-,36.22,2.66%,125941
AGYS,2020-04-06,171,"Agilysys, Inc.",Technology,Application Software,USA,432.78M,-,16.35,15.71%,502713
AGZ,2020-04-06,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.42,-0.13%,77384
AGZD,2020-04-06,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.33,0.24%,22693
AHC,2020-04-06,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,30.57M,-,1.43,-1.38%,106679
AHCO,2020-04-06,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.32B,-,17.7,-0.56%,93626
AHH,2020-04-06,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,603.29M,24.80,10.07,9.10%,539542
AHPI,2020-04-06,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,72.84M,-,18.44,-1.91%,410044
AHT,2020-04-06,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,79.79M,-,0.77,18.88%,914909
AI,2020-04-06,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,90.52M,5.85,2.0,14.29%,596702
AIA,2020-04-06,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,57.53,4.87%,27429
AIEQ,2020-04-06,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.89,4.90%,15778
AIF,2020-04-06,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,156.21M,5.34,10.8,3.65%,294958
AIG,2020-04-06,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,19.25B,5.84,21.52,5.18%,15351775
AIH,2020-04-06,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,198.12M,-,8.37,-3.01%,67422
AIHS,2020-04-06,185,Senmiao Technology Limited,Financial,Credit Services,China,11.99M,-,0.39,1.55%,9094
AIIQ,2020-04-06,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,20.74,6.02%,267
AIKI,2020-04-06,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,8.05M,-,0.62,8.77%,4894485
AIM,2020-04-06,188,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,76.41M,-,2.85,4.40%,6533156
AIMC,2020-04-06,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.28B,9.07,17.88,14.47%,476527
AIMT,2020-04-06,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,955.61M,-,14.08,5.39%,1030339
AIN,2020-04-06,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.48B,10.77,44.1,4.68%,239475
AINC,2020-04-06,192,Ashford Inc.,Financial,Asset Management,USA,17.25M,-,6.51,3.83%,10407
AINV,2020-04-06,193,Apollo Investment Corporation,Financial,Asset Management,USA,443.32M,6.53,5.99,10.31%,1316652
AIQ,2020-04-06,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,15.99,7.04%,13034
AIR,2020-04-06,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,696.78M,8.91,17.23,15.48%,364575
AIRG,2020-04-06,196,"Airgain, Inc.",Technology,Communication Equipment,USA,67.17M,70.77,6.44,6.98%,25746
AIRI,2020-04-06,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,31.14M,-,1.02,4.53%,29691
AIRR,2020-04-06,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.95,8.54%,85680
AIRT,2020-04-06,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,32.01M,20.56,11.0,-7.21%,1744
AIT,2020-04-06,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.84B,12.08,46.08,8.12%,342758
AIV,2020-04-06,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.39B,11.14,35.52,15.93%,3550394
AIZ,2020-04-06,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.30B,18.53,103.93,5.25%,524962
AIZP,2020-04-06,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.48B,17.89,104.46,2.83%,659
AJG,2020-04-06,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.10B,23.28,82.21,7.80%,1476107
AJRD,2020-04-06,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.52B,25.86,43.93,7.86%,483235
AJX,2020-04-06,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,122.69M,4.61,5.46,21.60%,307066
AJXA,2020-04-06,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,18.55,15.65%,17227
AKAM,2020-04-06,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.46B,33.66,97.79,2.55%,2184273
AKBA,2020-04-06,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,967.22M,-,7.09,5.35%,872578
AKCA,2020-04-06,210,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.58B,-,15.75,8.25%,277147
AKER,2020-04-06,211,"Akers Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,13.13M,-,4.69,147.49%,56731884
