Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACEL,2020-03-30,44,TPG Pace Holdings Corp.,Services,Gaming Activities,USA,581.11M,-,7.2,-4.76%,131271
ACER,2020-03-30,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,22.77M,-,1.89,2.16%,35286
ACES,2020-03-30,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,28.52,0.51%,57113
ACGL,2020-03-30,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,12.68B,7.88,30.54,5.06%,2059734
ACGLO,2020-03-30,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.06B,5.81,22.48,1.60%,27943
ACGLP,2020-03-30,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.09B,5.83,22.57,0.98%,32469
ACH,2020-03-30,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.14B,64.81,4.99,-0.40%,67662
ACHC,2020-03-30,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,1.64B,14.87,18.44,2.27%,1139077
ACHV,2020-03-30,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,9.07M,-,0.31,-1.46%,358401
ACIA,2020-03-30,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.82B,88.24,67.77,0.53%,527904
ACIO,2020-03-30,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,22.66,0.04%,55024
ACIU,2020-03-30,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,515.75M,9.61,7.3,14.96%,217534
ACIW,2020-03-30,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,2.96B,42.16,23.61,1.90%,925304
ACLS,2020-03-30,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,673.61M,36.35,18.25,2.87%,224835
ACM,2020-03-30,58,AECOM,Services,Technical Services,USA,4.67B,-,28.58,-0.59%,4874102
ACMR,2020-03-30,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,573.11M,30.60,29.99,5.67%,379011
ACN,2020-03-30,60,Accenture plc,Technology,Information Technology Services,Ireland,118.23B,22.06,169.82,4.26%,2634139
ACNB,2020-03-30,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,279.68M,8.16,27.42,7.49%,23114
ACOR,2020-03-30,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,50.44M,-,0.98,-5.37%,1028823
ACP,2020-03-30,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,125.69M,-,7.21,0.84%,138579
ACRE,2020-03-30,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,196.64M,5.57,7.14,-18.77%,1538964
ACRS,2020-03-30,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,43.87M,-,1.02,-9.73%,233812
ACRX,2020-03-30,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,106.10M,-,1.27,0.00%,708779
ACSG,2020-03-30,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.01,2.12%,2
ACSI,2020-03-30,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,28.38,2.00%,783
ACST,2020-03-30,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,35.51M,-,0.39,-2.09%,412124
ACT,2020-03-30,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,18.96,2.11%,9304
ACTG,2020-03-30,71,Acacia Research Corporation,Services,Business Services,USA,123.61M,-,2.31,2.67%,254388
ACTT,2020-03-30,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,297.00M,-,9.9,0.30%,5369
ACTTU,2020-03-30,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,9.85,-2.17%,10
ACU,2020-03-30,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,69.52M,12.68,20.15,6.90%,24784
ACV,2020-03-30,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,-,-,17.88,3.65%,114705
ACWF,2020-03-30,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,24.32,2.79%,27332
ACWI,2020-03-30,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,63.04,2.20%,6088882
ACWV,2020-03-30,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,81.95,2.02%,680453
ACWX,2020-03-30,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,37.62,1.62%,7849277
ACY,2020-03-30,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,2.36M,-,1.27,-12.41%,19887
ADAP,2020-03-30,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,358.96M,-,2.75,-3.51%,254455
ADBE,2020-03-30,82,Adobe Inc.,Technology,Application Software,USA,161.85B,48.20,318.39,4.11%,4254765
ADC,2020-03-30,83,Agree Realty Corporation,Financial,Property Management,USA,2.90B,33.03,63.82,1.19%,778362
ADES,2020-03-30,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,138.60M,3.85,7.48,10.32%,179574
ADI,2020-03-30,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,34.99B,28.13,90.97,2.59%,3212377
ADIL,2020-03-30,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,13.21M,-,1.34,-2.90%,25215
ADM,2020-03-30,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,20.54B,14.27,35.83,6.96%,3106793
ADMA,2020-03-30,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,251.01M,-,2.87,-6.51%,2564321
ADME,2020-03-30,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.65,1.72%,24993
ADMP,2020-03-30,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,30.42M,-,0.37,-0.25%,354454
ADMS,2020-03-30,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,80.84M,-,2.76,3.37%,323682
ADNT,2020-03-30,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.11B,-,9.35,1.96%,1698314
ADP,2020-03-30,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,62.08B,24.36,137.82,4.90%,2455801
ADPT,2020-03-30,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.53B,-,27.12,6.86%,671175
ADRE,2020-03-30,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,33.16,-0.58%,13827
ADRO,2020-03-30,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,218.69M,-,2.52,-1.18%,358708
ADS,2020-03-30,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.68B,3.18,34.3,-5.95%,1382048
ADSK,2020-03-30,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,38.89B,162.41,155.91,10.13%,3302519
ADSW,2020-03-30,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.95B,-,32.78,0.99%,1399883
ADT,2020-03-30,100,ADT Inc.,Services,Security & Protection Services,USA,3.26B,-,4.34,-7.86%,2035661
ADTN,2020-03-30,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,384.92M,-,8.03,-0.25%,410657
ADUS,2020-03-30,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.13B,45.82,69.01,3.37%,105926
ADVM,2020-03-30,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,926.24M,-,10.99,-3.85%,605026
ADX,2020-03-30,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.34B,2.89,12.72,2.58%,533379
ADXS,2020-03-30,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,34.44M,-,0.54,-3.01%,861569
AE,2020-03-30,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,100.99M,13.52,26.23,-2.35%,3701
AEE,2020-03-30,107,Ameren Corporation,Utilities,Electric Utilities,USA,19.22B,23.33,78.17,5.29%,2388654
AEF,2020-03-30,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,303.91M,-,5.09,0.00%,65109
AEG,2020-03-30,109,Aegon N.V.,Financial,Life Insurance,Netherlands,5.57B,3.39,2.62,0.00%,2919419
AEGN,2020-03-30,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,531.05M,-,16.27,9.19%,201640
AEHR,2020-03-30,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,35.84M,-,1.65,5.10%,77107
AEIS,2020-03-30,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.12B,34.19,50.16,-0.04%,298370
AEL,2020-03-30,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.98B,7.40,19.8,5.04%,686518
AEM,2020-03-30,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,10.19B,20.36,40.1,3.38%,2411748
AEMD,2020-03-30,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,13.52M,-,1.57,-4.85%,256757
AEO,2020-03-30,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.44B,7.28,8.15,0.12%,3451320
AEP,2020-03-30,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,40.63B,21.57,83.71,0.37%,5301267
AER,2020-03-30,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.49B,2.70,22.78,6.50%,2562881
AERI,2020-03-30,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,647.92M,-,13.49,3.37%,652164
AES,2020-03-30,120,The AES Corporation,Utilities,Electric Utilities,USA,9.11B,30.15,13.66,1.56%,7534334
AESE,2020-03-30,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,45.11M,-,1.9,-2.56%,12833
AESR,2020-03-30,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.37,4.24%,141638
AEY,2020-03-30,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,24.79M,-,2.43,-2.02%,35867
AEZS,2020-03-30,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,11.80M,-,0.5,-8.51%,196911
AFB,2020-03-30,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,372.25M,6.87,12.95,0.78%,112163
AFG,2020-03-30,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.55B,7.26,71.56,0.77%,635551
AFH,2020-03-30,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.29M,-,0.38,-4.67%,107204
AFI,2020-03-30,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,41.00M,-,1.67,-6.18%,147275
AFIF,2020-03-30,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.73,0.34%,286639
AFIN,2020-03-30,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,738.86M,-,6.84,-3.80%,1059436
AFINP,2020-03-30,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,17.75,-1.11%,46662
AFK,2020-03-30,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,12.25,-1.84%,39495
AFL,2020-03-30,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,26.47B,8.20,36.26,2.43%,4192044
AFLG,2020-03-30,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,16.13,3.32%,1
AFMC,2020-03-30,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.38,2.83%,136
AFMD,2020-03-30,136,Affimed N.V.,Healthcare,Biotechnology,Germany,123.54M,-,1.61,3.21%,1197151
AFSM,2020-03-30,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.42,0.00%,0
AFT,2020-03-30,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,176.91M,6.30,11.36,1.61%,55070
AFTY,2020-03-30,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.09,2.23%,2728
AFYA,2020-03-30,140,Afya Limited,Services,Education & Training Services,Brazil,1.78B,20.14,19.7,2.87%,331655
AG,2020-03-30,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.31B,-,6.39,-6.30%,5115982
AGCO,2020-03-30,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.66B,36.18,47.29,2.36%,463256
AGD,2020-03-30,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,93.75M,6.71,7.47,-0.66%,178088
AGE,2020-03-30,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.45M,-,0.93,14.81%,175655
AGEN,2020-03-30,145,Agenus Inc.,Healthcare,Biotechnology,USA,402.70M,-,2.4,2.13%,1019464
AGFS,2020-03-30,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,83.38M,-,1.62,-4.71%,21162
AGG,2020-03-30,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,115.68,0.10%,11645625
AGGP,2020-03-30,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.97,0.19%,643
AGGY,2020-03-30,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.74,0.60%,316915
AGI,2020-03-30,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,1.98B,21.08,5.06,-4.89%,2861471
AGIO,2020-03-30,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.61B,-,35.4,0.94%,840167
AGLE,2020-03-30,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,149.90M,-,4.68,-0.85%,49297
AGM,2020-03-30,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,601.14M,6.27,54.5,0.70%,57711
AGM-A,2020-03-30,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,53.89M,6.02,52.28,-6.54%,204
AGMH,2020-03-30,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,332.10M,-,15.24,0.93%,3224
AGN,2020-03-30,156,Allergan plc,Healthcare,Drugs - Generic,USA,58.86B,-,176.31,1.91%,2497895
AGNC,2020-03-30,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.46B,10.17,11.68,-11.18%,17373950
AGNCM,2020-03-30,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.37B,16.91,19.61,-5.39%,70450
AGNCN,2020-03-30,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.66B,17.42,20.21,-5.06%,102766
AGNCO,2020-03-30,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,16.72,19.4,-5.64%,166981
AGND,2020-03-30,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.46,-0.29%,3997
AGO,2020-03-30,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.99B,7.09,28.64,11.27%,1091494
AGQ,2020-03-30,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,18.6,-4.22%,360395
AGR,2020-03-30,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,14.27B,19.78,44.72,2.97%,834982
AGRO,2020-03-30,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,457.70M,-,3.89,-5.35%,456661
AGRX,2020-03-30,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,183.55M,-,2.15,4.88%,1739320
AGS,2020-03-30,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,101.17M,-,2.75,-19.12%,368988
AGT,2020-03-30,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,13.58,0.54%,44861
AGTC,2020-03-30,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,87.87M,-,3.28,-1.50%,134529
AGX,2020-03-30,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,580.05M,-,35.24,-0.28%,146606
AGYS,2020-03-30,171,"Agilysys, Inc.",Technology,Application Software,USA,399.58M,-,15.75,-0.76%,318638
AGZ,2020-03-30,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.43,0.32%,64063
AGZD,2020-03-30,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.19,-0.78%,2554
AHC,2020-03-30,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,36.19M,-,1.64,-2.96%,59532
AHCO,2020-03-30,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.13B,-,15.72,4.66%,59990
AHH,2020-03-30,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,582.01M,25.12,10.2,2.10%,797540
AHPI,2020-03-30,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,70.83M,-,18.35,6.19%,523055
AHT,2020-03-30,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,87.57M,-,0.78,2.28%,1331991
AI,2020-03-30,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,103.55M,6.43,2.2,-17.29%,691408
AIA,2020-03-30,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,55.99,2.77%,211207
AIEQ,2020-03-30,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.64,2.49%,40699
AIF,2020-03-30,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,164.89M,5.64,11.4,2.33%,131094
AIG,2020-03-30,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,24.22B,6.98,25.71,0.78%,8255432
AIH,2020-03-30,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,199.15M,-,8.35,-5.76%,90669
AIHS,2020-03-30,185,Senmiao Technology Limited,Financial,Credit Services,China,12.62M,-,0.39,-8.51%,27487
AIIQ,2020-03-30,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,20.29,2.23%,645
AIKI,2020-03-30,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,7.84M,-,0.55,-2.09%,1359592
AIM,2020-03-30,188,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,68.34M,-,2.66,30.39%,28357432
AIMC,2020-03-30,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.30B,8.80,17.35,-0.23%,629879
AIMT,2020-03-30,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,977.47M,-,14.55,4.08%,1452168
AIN,2020-03-30,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.56B,11.80,48.34,0.75%,431544
AINC,2020-03-30,192,Ashford Inc.,Financial,Asset Management,USA,14.02M,-,6.46,-20.35%,10099
AINV,2020-03-30,193,Apollo Investment Corporation,Financial,Asset Management,USA,537.89M,7.87,7.22,-7.08%,941662
AIQ,2020-03-30,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,15.7,0.58%,6197
AIR,2020-03-30,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,704.24M,9.36,18.09,0.56%,489813
AIRG,2020-03-30,196,"Airgain, Inc.",Technology,Communication Equipment,USA,72.21M,76.15,6.93,1.02%,26920
AIRI,2020-03-30,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,31.28M,-,1.02,-1.92%,98794
AIRR,2020-03-30,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.52,-0.20%,19891
AIRT,2020-03-30,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,38.11M,23.28,12.45,13.74%,2288
AIT,2020-03-30,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.95B,11.74,44.8,1.43%,217673
AIV,2020-03-30,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.16B,10.91,34.78,-0.57%,1658379
AIZ,2020-03-30,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.46B,19.14,107.33,2.51%,349520
AIZP,2020-03-30,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.76B,18.65,108.89,1.51%,1243
AJG,2020-03-30,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.90B,23.57,83.22,3.80%,960277
AJRD,2020-03-30,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.56B,25.39,43.14,5.53%,536693
AJX,2020-03-30,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,148.51M,4.91,6.02,-13.01%,219028
AJXA,2020-03-30,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,18.87,-6.45%,3892
AKAM,2020-03-30,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.88B,32.42,94.19,3.95%,2310942
AKBA,2020-03-30,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.10B,-,7.96,12.91%,1196276
AKCA,2020-03-30,210,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.61B,-,14.7,10.44%,239899
