Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACGLP,2020-05-01,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.78B,6.27,24.27,0.66%,31540
ACH,2020-05-01,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.11B,38.55,5.05,-4.54%,36789
ACHC,2020-05-01,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.13B,18.12,22.47,-6.41%,619203
ACIA,2020-05-01,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,88.19,67.73,0.06%,909370
ACIU,2020-05-01,AC Immune SA,Healthcare,Biotechnology,Switzerland,515.32M,9.70,6.82,-4.08%,60952
ACIW,2020-05-01,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.18B,47.29,26.48,-3.36%,581139
ACLS,2020-05-01,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,766.79M,44.78,22.48,-3.77%,358626
ACM,2020-05-01,AECOM,Industrials,Engineering & Construction,USA,5.75B,-,35.01,-3.45%,1080046
ACMR,2020-05-01,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,725.73M,36.41,35.68,-10.64%,491360
ACN,2020-05-01,Accenture plc,Technology,Information Technology Services,Ireland,122.56B,23.39,180.09,-2.75%,2031949
ACTT,2020-05-01,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,377.58M,-,10.01,-0.60%,59190
ADAP,2020-05-01,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,437.11M,-,3.35,-0.30%,177946
ADBE,2020-05-01,Adobe Inc.,Technology,Software - Infrastructure,USA,170.38B,52.06,343.84,-2.77%,2561899
ADC,2020-05-01,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.51B,32.60,62.6,-3.86%,1144390
ADI,2020-05-01,"Analog Devices, Inc.",Technology,Semiconductors,USA,40.36B,32.05,103.64,-5.44%,2764326
ADM,2020-05-01,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,20.69B,13.99,35.12,-5.44%,2735043
ADNT,2020-05-01,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.41B,-,14.35,-4.21%,1196760
ADP,2020-05-01,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,63.33B,24.07,140.42,-4.27%,2604377
ADPT,2020-05-01,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.06B,-,30.52,-4.65%,551666
ADS,2020-05-01,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.38B,4.31,46.38,-7.37%,1947430
ADSK,2020-05-01,"Autodesk, Inc.",Technology,Software - Application,USA,41.08B,182.19,174.9,-6.54%,2056256
ADSW,2020-05-01,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.90B,-,32.46,0.65%,963822
ADT,2020-05-01,ADT Inc.,Industrials,Security & Protection Services,USA,4.41B,-,5.49,-4.19%,1437722
ADTN,2020-05-01,"ADTRAN, Inc.",Technology,Communication Equipment,USA,494.31M,-,9.98,-2.92%,306250
ADUS,2020-05-01,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.26B,53.42,80.45,-0.70%,121437
ADVM,2020-05-01,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,947.76M,-,12.0,1.27%,867421
ADX,2020-05-01,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.50B,3.14,13.82,-2.47%,223243
AEE,2020-05-01,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.95B,21.33,71.45,-1.79%,1508975
AEG,2020-05-01,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.38B,3.29,2.52,-3.08%,1999469
AEGN,2020-05-01,Aegion Corporation,Industrials,Engineering & Construction,USA,494.44M,-,14.72,-8.29%,118552
AEIS,2020-05-01,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.14B,36.21,53.12,-4.46%,338917
AEL,2020-05-01,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.92B,7.30,19.53,-7.09%,800212
AEM,2020-05-01,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,14.05B,31.00,61.2,4.29%,2819960
AEO,2020-05-01,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.32B,6.93,7.75,-2.52%,5429945
AEP,2020-05-01,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,41.13B,20.97,81.39,-2.07%,2726602
AER,2020-05-01,AerCap Holdings N.V.,Industrials,Airports & Air Services,Netherlands,3.70B,3.15,26.59,-5.44%,1837228
AERI,2020-05-01,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,708.14M,-,14.3,-6.17%,778754
AES,2020-05-01,The AES Corporation,Utilities,Utilities - Diversified,USA,8.81B,28.57,12.94,-2.34%,3918464
AFB,2020-05-01,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,365.64M,6.75,12.72,0.63%,42054
AFG,2020-05-01,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.95B,6.29,62.02,-6.37%,592360
AFIN,2020-05-01,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,836.28M,-,7.35,-4.67%,670117
AFL,2020-05-01,Aflac Incorporated,Financial,Insurance - Life,USA,26.91B,9.22,36.62,-1.66%,3396863
AFYA,2020-05-01,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,2.02B,25.99,20.25,-6.85%,149879
AG,2020-05-01,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.74B,-,8.32,3.10%,4268110
AGCO,2020-05-01,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.97B,38.48,50.29,-4.83%,418216
AGEN,2020-05-01,Agenus Inc.,Healthcare,Biotechnology,USA,430.60M,-,2.46,-7.69%,2724947
AGI,2020-05-01,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.29B,49.41,8.4,4.09%,3935964
AGIO,2020-05-01,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.83B,-,37.01,-10.04%,1113901
AGLE,2020-05-01,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,316.50M,-,7.5,-3.47%,285441
AGM,2020-05-01,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,701.64M,7.33,63.67,-4.44%,88158
AGMH,2020-05-01,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,400.96M,-,18.4,-0.22%,4445
AGN,2020-05-01,Allergan plc,Healthcare,Drug Manufacturers - General,USA,61.64B,-,189.74,1.28%,5783087
AGNC,2020-05-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.05B,-,12.27,-1.21%,9753483
AGNCM,2020-05-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.67B,-,22.32,0.50%,81450
AGNCN,2020-05-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.00B,-,23.03,0.13%,107214
AGO,2020-05-01,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.74B,7.16,28.91,-2.76%,489889
AGR,2020-05-01,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.31B,17.71,41.44,-3.63%,662711
AGRO,2020-05-01,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,470.11M,-,3.76,-5.76%,355208
AGX,2020-05-01,"Argan, Inc.",Industrials,Engineering & Construction,USA,587.20M,-,36.7,-2.24%,149214
AGYS,2020-05-01,"Agilysys, Inc.",Technology,Software - Application,USA,463.42M,-,18.06,-7.81%,217902
AHCO,2020-05-01,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.17B,-,16.11,2.22%,62303
AHH,2020-05-01,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,542.88M,23.05,9.36,-2.60%,429073
AIG,2020-05-01,"American International Group, Inc.",Financial,Insurance - Diversified,USA,21.90B,6.49,23.9,-6.02%,6363881
AIMC,2020-05-01,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.80B,-,25.55,-8.46%,870709
AIMT,2020-05-01,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.12B,-,16.41,-4.15%,950336
AIN,2020-05-01,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.65B,14.49,50.34,-1.56%,212906
AINV,2020-05-01,Apollo Investment Corporation,Financial,Asset Management,USA,586.27M,9.32,8.55,-2.95%,357913
AIR,2020-05-01,AAR Corp.,Industrials,Aerospace & Defense,USA,687.37M,9.48,18.33,-6.38%,352652
AIT,2020-05-01,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.03B,56.59,51.44,-1.81%,256076
AIV,2020-05-01,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.61B,11.44,36.47,-3.19%,1034151
AIZ,2020-05-01,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.36B,18.25,102.32,-3.69%,438223
AIZP,2020-05-01,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.46B,17.82,104.08,-2.82%,3734
AJG,2020-05-01,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,14.88B,21.95,77.51,-1.26%,1842401
AJRD,2020-05-01,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.23B,25.59,40.95,-0.46%,879015
AKAM,2020-05-01,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,15.88B,31.88,95.86,-1.89%,1910199
AKBA,2020-05-01,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.06B,-,7.98,-1.48%,966661
AKCA,2020-05-01,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.72B,-,15.13,-11.31%,355138
AKO-A,2020-05-01,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.70B,11.27,10.75,-7.80%,1100
AKO-B,2020-05-01,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.04B,9.81,13.08,-5.75%,418
AKR,2020-05-01,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.08B,19.22,11.84,-4.44%,1124825
AKRO,2020-05-01,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,584.83M,-,21.09,3.38%,109831
AKTS,2020-05-01,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,328.13M,-,8.08,-10.82%,1157806
AL,2020-05-01,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.97B,4.76,24.2,-7.46%,1129053
ALB,2020-05-01,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.53B,11.45,57.44,-6.50%,1922602
ALBO,2020-05-01,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,336.37M,-,21.33,-5.03%,65423
ALC,2020-05-01,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,25.00B,-,51.21,-3.03%,1293704
ALE,2020-05-01,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.98B,15.51,55.65,-3.32%,309141
ALEC,2020-05-01,"Alector, Inc.",Healthcare,Biotechnology,USA,1.95B,-,24.18,-2.18%,295692
ALEX,2020-05-01,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,950.16M,-,11.7,-10.96%,556351
ALG,2020-05-01,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.16B,17.57,93.64,-4.88%,67892
ALGN,2020-05-01,"Align Technology, Inc.",Healthcare,Medical Devices,USA,16.92B,8.52,203.26,-5.39%,1340709
ALGT,2020-05-01,Allegiant Travel Company,Industrials,Airlines,USA,1.28B,5.18,73.83,-5.93%,182154
ALK,2020-05-01,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.99B,4.87,30.11,-7.41%,2383182
ALKS,2020-05-01,Alkermes plc,Healthcare,Biotechnology,Ireland,2.18B,-,13.31,-2.92%,2068589
ALL,2020-05-01,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.19B,7.09,99.74,-1.95%,2174501
ALLE,2020-05-01,Allegion plc,Industrials,Security & Protection Services,Ireland,9.27B,28.49,97.48,-3.04%,704289
ALLK,2020-05-01,Allakos Inc.,Healthcare,Biotechnology,USA,3.21B,-,60.16,-8.52%,232841
ALLO,2020-05-01,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.62B,-,28.45,-1.56%,837246
ALLT,2020-05-01,Allot Ltd.,Technology,Communication Equipment,Israel,372.48M,-,10.79,-3.05%,121138
ALLY,2020-05-01,Ally Financial Inc.,Financial,Credit Services,USA,6.12B,6.05,15.57,-5.00%,6269729
ALNY,2020-05-01,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,14.89B,-,128.97,-2.07%,525539
ALRM,2020-05-01,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.18B,39.28,41.83,-6.48%,339584
ALSN,2020-05-01,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.26B,7.28,35.65,-1.90%,694059
ALTR,2020-05-01,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.40B,-,31.09,-5.76%,184577
ALV,2020-05-01,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.24B,11.96,58.18,-3.07%,425983
ALX,2020-05-01,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.61B,26.09,306.27,-2.85%,7526
ALXN,2020-05-01,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,23.87B,9.70,103.91,-3.31%,2302502
AM,2020-05-01,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.26B,-,4.76,0.21%,8171130
AMAL,2020-05-01,Amalgamated Bank,Financial,Banks - Regional,USA,340.04M,7.52,10.85,1.40%,76594
AMAT,2020-05-01,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,45.62B,15.50,46.89,-5.62%,13535452
AMBA,2020-05-01,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.81B,-,49.0,-6.81%,468510
AMBC,2020-05-01,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,787.44M,-,16.84,-2.09%,262060
AMC,2020-05-01,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,512.89M,-,4.57,-7.11%,6582938
AMCR,2020-05-01,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.39B,27.30,8.68,-3.23%,4069630
AMCX,2020-05-01,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.24B,3.62,24.04,0.80%,648535
AMD,2020-05-01,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,61.36B,122.56,49.88,-4.79%,69258570
AME,2020-05-01,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.22B,21.44,80.49,-4.03%,1204644
AMED,2020-05-01,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.95B,47.81,183.83,-0.18%,275603
AMEH,2020-05-01,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,824.47M,39.43,15.22,-2.06%,46491
AMG,2020-05-01,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.31B,16.42,64.97,-7.13%,523602
AMGN,2020-05-01,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,140.60B,17.94,230.98,-3.44%,3030864
AMH,2020-05-01,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.25B,81.29,23.25,-3.69%,1306278
AMK,2020-05-01,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.74B,-,24.2,0.88%,190426
AMKR,2020-05-01,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.38B,11.29,9.73,-1.52%,1436201
AMN,2020-05-01,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.20B,18.46,44.22,-5.87%,716487
AMP,2020-05-01,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,14.13B,7.98,111.26,-3.20%,640187
AMPH,2020-05-01,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,783.64M,17.18,16.82,-0.77%,247627
AMRC,2020-05-01,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,857.93M,18.41,17.08,-5.43%,176777
AMRN,2020-05-01,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.75B,-,7.34,-3.55%,7706774
AMRS,2020-05-01,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,442.50M,-,2.49,-7.78%,1272857
AMRX,2020-05-01,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.09B,-,3.34,-7.99%,1205386
AMSF,2020-05-01,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.23B,14.36,62.5,-1.84%,160837
AMSWA,2020-05-01,"American Software, Inc.",Technology,Software - Application,USA,530.44M,63.39,15.91,-3.46%,124108
AMT,2020-05-01,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,105.51B,54.80,234.2,-1.60%,1887374
AMTB,2020-05-01,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,507.84M,11.10,13.27,-1.85%,46677
AMTD,2020-05-01,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,21.23B,10.58,37.99,-3.26%,3649761
AMWD,2020-05-01,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,870.13M,10.20,50.53,-1.71%,165785
AMX,2020-05-01,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,39.72B,50.25,11.91,-1.08%,4411790
AMZN,2020-05-01,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1233.34B,109.20,2286.04,-7.60%,9696134
AN,2020-05-01,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.33B,7.20,35.86,-3.71%,601316
ANAB,2020-05-01,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,426.16M,-,15.28,-2.18%,535402
ANAT,2020-05-01,American National Insurance Company,Financial,Insurance - Diversified,USA,2.16B,3.36,77.54,-3.68%,34192
ANDE,2020-05-01,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,569.07M,29.22,16.13,-4.95%,231924
ANET,2020-05-01,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.59B,19.52,207.64,-5.32%,759295
ANF,2020-05-01,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,651.65M,18.20,10.1,-4.54%,1727636
ANGI,2020-05-01,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,3.37B,100.90,6.76,-0.22%,1941161
ANGO,2020-05-01,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,393.25M,-,10.06,-3.55%,203199
ANIK,2020-05-01,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,471.73M,17.01,32.31,-2.77%,143432
ANIP,2020-05-01,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,493.80M,80.48,38.79,-3.05%,84630
ANSS,2020-05-01,"ANSYS, Inc.",Technology,Software - Application,USA,22.41B,48.95,255.64,-2.36%,579068
ANTM,2020-05-01,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,70.78B,14.59,269.57,-3.98%,1234810
AOBC,2020-05-01,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,521.23M,35.61,9.4,-0.69%,620468
AOD,2020-05-01,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,743.29M,7.78,7.05,-2.22%,666890
AON,2020-05-01,Aon Plc,Financial,Insurance Brokers,United Kingdom,41.83B,28.03,178.21,3.21%,2018079
AOS,2020-05-01,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.87B,18.77,41.65,-1.72%,1177171
APA,2020-05-01,Apache Corporation,Energy,Oil & Gas E&P,USA,4.94B,-,11.28,-13.76%,24205757
APAM,2020-05-01,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.31B,10.81,28.97,-1.60%,590200
APD,2020-05-01,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,49.82B,25.16,222.25,-1.48%,820563
APEI,2020-05-01,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,382.46M,39.33,24.58,-4.62%,57404
APH,2020-05-01,Amphenol Corporation,Technology,Electronic Components,USA,26.11B,23.27,85.5,-3.13%,1613442
APHA,2020-05-01,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,907.12M,11.34,3.39,-5.57%,4052200
APLE,2020-05-01,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.16B,11.74,9.02,-6.82%,1956944
APLS,2020-05-01,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.59B,-,32.02,-6.57%,913052
APLT,2020-05-01,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,785.35M,-,36.63,2.46%,126430
APO,2020-05-01,"Apollo Global Management, Inc.",Financial,Asset Management,USA,17.01B,10.19,39.56,-2.30%,3972128
APOG,2020-05-01,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,534.42M,8.44,19.54,-4.40%,227649
APPF,2020-05-01,"AppFolio, Inc.",Technology,Software - Application,USA,3.75B,105.38,107.8,-1.88%,142546
APPN,2020-05-01,Appian Corporation,Technology,Software - Infrastructure,USA,3.09B,-,42.25,-7.49%,1265038
APPS,2020-05-01,"Digital Turbine, Inc.",Technology,Software - Application,USA,508.30M,-,5.38,-8.19%,2316902
APRE,2020-05-01,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,669.27M,-,31.1,-2.17%,43025
APTO,2020-05-01,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,526.62M,-,6.81,-1.45%,1139102
APTS,2020-05-01,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,352.57M,-,7.14,-3.64%,487736
APTV,2020-05-01,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.75B,17.10,65.75,-5.46%,1737716
APY,2020-05-01,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,713.78M,-,8.9,-3.37%,2961613
AQN,2020-05-01,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.04B,12.92,13.37,-3.47%,478137
AQUA,2020-05-01,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.87B,30.40,15.38,-4.17%,535619
AR,2020-05-01,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,799.79M,-,2.8,-6.04%,11846476
ARCB,2020-05-01,ArcBest Corporation,Industrials,Trucking,USA,528.17M,13.78,20.72,1.72%,154710
ARCC,2020-05-01,Ares Capital Corporation,Financial,Asset Management,USA,5.26B,6.67,12.39,-3.54%,2393581
ARCE,2020-05-01,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.76B,2417.14,50.76,1.08%,310251
ARCH,2020-05-01,"Arch Coal, Inc.",Energy,Thermal Coal,USA,441.99M,3.51,26.82,-8.12%,909166
ARCO,2020-05-01,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,807.99M,9.54,3.73,-2.10%,611058
ARCT,2020-05-01,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,685.63M,-,40.86,18.43%,1575398
