Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACHC,2020-05-06,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.30B,19.52,24.21,-7.70%,1135028
ACIA,2020-05-06,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,88.91,68.28,-0.03%,873899
ACIU,2020-05-06,AC Immune SA,Healthcare,Biotechnology,Switzerland,572.74M,10.78,7.58,-2.19%,57434
ACIW,2020-05-06,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.15B,46.98,26.31,-2.88%,763455
ACLS,2020-05-06,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,871.85M,50.92,25.56,12.35%,905394
ACM,2020-05-06,AECOM,Industrials,Engineering & Construction,USA,5.82B,-,35.43,0.37%,1730040
ACMR,2020-05-06,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,799.36M,40.10,39.3,4.30%,462586
ACN,2020-05-06,Accenture plc,Technology,Information Technology Services,Ireland,122.76B,23.43,180.38,-0.68%,1462966
ACTT,2020-05-06,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,377.20M,-,10.0,0.10%,46992
ADAP,2020-05-06,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,474.95M,-,3.64,2.82%,333980
ADBE,2020-05-06,Adobe Inc.,Technology,Software - Infrastructure,USA,179.64B,54.89,362.52,1.79%,2277167
ADC,2020-05-06,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.48B,32.32,62.05,-1.60%,295592
ADI,2020-05-06,"Analog Devices, Inc.",Technology,Semiconductors,USA,40.98B,32.54,105.25,-0.65%,1314076
ADM,2020-05-06,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,20.27B,13.70,34.4,-1.60%,2917476
ADNT,2020-05-06,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.49B,-,15.17,-0.39%,1769741
ADP,2020-05-06,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,65.20B,24.78,144.56,-0.86%,1766844
ADPT,2020-05-06,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.50B,-,33.86,2.54%,689373
ADS,2020-05-06,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.25B,4.06,43.71,-3.60%,1434048
ADSK,2020-05-06,"Autodesk, Inc.",Technology,Software - Application,USA,42.57B,188.78,181.23,0.41%,1005089
ADSW,2020-05-06,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.92B,-,32.72,0.99%,1504222
ADT,2020-05-06,ADT Inc.,Industrials,Security & Protection Services,USA,4.45B,-,5.53,-0.90%,906561
ADTN,2020-05-06,"ADTRAN, Inc.",Technology,Communication Equipment,USA,508.67M,-,10.27,1.99%,410048
ADUS,2020-05-06,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.31B,55.36,83.37,-5.96%,142999
ADVM,2020-05-06,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.62B,-,20.45,7.66%,7263819
ADX,2020-05-06,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.50B,3.14,13.82,-0.72%,217870
AEE,2020-05-06,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.55B,20.85,69.84,-3.20%,1985287
AEG,2020-05-06,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,4.95B,3.02,2.32,-1.69%,1300323
AEGN,2020-05-06,Aegion Corporation,Industrials,Engineering & Construction,USA,459.85M,-,13.69,-4.93%,80068
AEIS,2020-05-06,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.36B,40.05,58.76,7.19%,363994
AEL,2020-05-06,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.75B,6.65,17.8,-7.10%,733496
AEM,2020-05-06,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,14.54B,32.08,63.33,-0.67%,1482177
AEO,2020-05-06,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.26B,6.64,7.43,2.62%,5096859
AEP,2020-05-06,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,39.83B,20.31,78.82,-5.39%,5013670
AER,2020-05-06,AerCap Holdings N.V.,Industrials,Airports & Air Services,Netherlands,3.77B,3.21,27.07,-3.04%,1549475
AERI,2020-05-06,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,775.98M,-,15.67,-1.88%,1190228
AES,2020-05-06,The AES Corporation,Utilities,Utilities - Diversified,USA,8.53B,27.66,12.53,-3.98%,7496460
AFB,2020-05-06,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,366.50M,6.76,12.75,0.16%,42724
AFG,2020-05-06,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.61B,5.93,58.5,-4.29%,508546
AFIN,2020-05-06,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,787.36M,-,6.92,-1.28%,508540
AFL,2020-05-06,Aflac Incorporated,Financial,Insurance - Life,USA,25.19B,8.63,34.28,-4.57%,4067936
AFYA,2020-05-06,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,2.14B,27.56,21.47,3.87%,334269
AG,2020-05-06,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.66B,-,7.94,-2.82%,3092966
AGCO,2020-05-06,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.82B,37.11,48.5,-1.10%,462464
AGEN,2020-05-06,Agenus Inc.,Healthcare,Biotechnology,USA,462.11M,-,2.64,3.53%,2422353
AGI,2020-05-06,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.22B,48.41,8.23,-3.29%,2551257
AGIO,2020-05-06,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.97B,-,38.81,-1.62%,533530
AGLE,2020-05-06,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,314.81M,-,7.46,-7.90%,172679
AGM,2020-05-06,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,669.24M,6.99,60.73,-0.15%,44532
AGMH,2020-05-06,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,418.82M,-,19.22,1.69%,2916
AGN,2020-05-06,Allergan plc,Healthcare,Drug Manufacturers - General,USA,62.98B,-,193.89,0.58%,9945685
AGNC,2020-05-06,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.17B,-,12.48,-2.31%,8218263
AGNCM,2020-05-06,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.64B,-,22.26,0.59%,32038
AGNCN,2020-05-06,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.06B,-,23.15,0.09%,37825
AGO,2020-05-06,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.67B,6.96,28.12,-2.36%,554785
AGR,2020-05-06,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.32B,17.73,41.48,-2.88%,556013
AGRO,2020-05-06,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,482.62M,-,3.86,0.52%,498115
AGX,2020-05-06,"Argan, Inc.",Industrials,Engineering & Construction,USA,556.80M,-,34.8,-3.49%,97491
AGYS,2020-05-06,"Agilysys, Inc.",Technology,Software - Application,USA,434.68M,-,16.94,-7.08%,177926
AHCO,2020-05-06,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.14B,-,15.75,0.83%,97013
AHH,2020-05-06,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,481.98M,20.47,8.31,-6.52%,317195
AIG,2020-05-06,"American International Group, Inc.",Financial,Insurance - Diversified,USA,21.36B,6.33,23.31,-6.98%,7798427
AIMC,2020-05-06,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.86B,-,26.4,-2.65%,754763
AIMT,2020-05-06,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.18B,-,17.3,3.53%,716670
AIN,2020-05-06,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.68B,14.71,51.09,2.80%,210948
AINV,2020-05-06,Apollo Investment Corporation,Financial,Asset Management,USA,569.13M,9.05,8.3,4.27%,509698
AIR,2020-05-06,AAR Corp.,Industrials,Aerospace & Defense,USA,612.75M,8.45,16.34,-7.11%,244072
AIT,2020-05-06,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.01B,56.24,51.12,-1.29%,203374
AIV,2020-05-06,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.54B,11.30,36.03,-1.53%,773597
AIZ,2020-05-06,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.08B,17.46,97.92,-4.08%,850590
AIZP,2020-05-06,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.43B,17.73,103.56,-0.21%,30929
AJG,2020-05-06,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.45B,22.78,80.45,-3.22%,1443275
AJRD,2020-05-06,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.15B,24.96,39.94,-1.58%,320342
AKAM,2020-05-06,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.42B,32.98,99.17,-0.02%,1565400
AKBA,2020-05-06,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.54B,-,11.64,-2.59%,2844268
AKCA,2020-05-06,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.74B,-,15.24,-8.03%,279851
AKO-A,2020-05-06,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.83B,12.18,11.62,-0.83%,1015
AKO-B,2020-05-06,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.21B,10.62,14.16,2.02%,2483
AKR,2020-05-06,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.00B,17.91,11.03,-6.76%,1271598
AKRO,2020-05-06,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,569.85M,-,20.55,-1.53%,152424
AKTS,2020-05-06,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,352.09M,-,8.67,2.48%,600784
AL,2020-05-06,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.87B,4.59,23.36,-2.50%,769172
ALB,2020-05-06,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.59B,11.55,57.93,-0.92%,1870028
ALBO,2020-05-06,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,392.04M,-,24.86,3.76%,60346
ALC,2020-05-06,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,25.27B,-,51.75,0.54%,1393189
ALE,2020-05-06,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.80B,14.55,52.23,-7.64%,626856
ALEC,2020-05-06,"Alector, Inc.",Healthcare,Biotechnology,USA,2.18B,-,27.02,-3.77%,361334
ALEX,2020-05-06,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,893.31M,-,11.0,-5.01%,363122
ALG,2020-05-06,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.13B,17.10,91.15,-2.05%,27209
ALGN,2020-05-06,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.98B,9.05,215.93,3.51%,1123871
ALGT,2020-05-06,Allegiant Travel Company,Industrials,Airlines,USA,1.15B,4.65,66.29,-3.87%,321966
ALK,2020-05-06,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.68B,4.50,27.83,-3.94%,2988561
ALKS,2020-05-06,Alkermes plc,Healthcare,Biotechnology,Ireland,2.34B,-,14.3,-0.14%,1564130
ALL,2020-05-06,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.75B,7.22,101.48,-0.66%,2435961
ALLE,2020-05-06,Allegion plc,Industrials,Security & Protection Services,Ireland,9.32B,28.64,97.99,1.29%,838930
ALLK,2020-05-06,Allakos Inc.,Healthcare,Biotechnology,USA,3.11B,-,58.31,-2.13%,207647
ALLO,2020-05-06,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.83B,-,30.07,-2.56%,812904
ALLT,2020-05-06,Allot Ltd.,Technology,Communication Equipment,Israel,389.74M,-,11.29,1.26%,86643
ALLY,2020-05-06,Ally Financial Inc.,Financial,Credit Services,USA,5.57B,5.51,14.17,-5.15%,6479051
ALNY,2020-05-06,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.77B,-,145.27,2.86%,2229257
ALRM,2020-05-06,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.32B,41.89,44.61,3.31%,542944
ALSN,2020-05-06,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.25B,7.28,35.64,0.48%,597128
ALTR,2020-05-06,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.52B,-,32.62,2.13%,199737
ALV,2020-05-06,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.25B,11.99,58.3,1.62%,565960
ALX,2020-05-06,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.35B,21.89,257.0,-6.89%,20653
ALXN,2020-05-06,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.25B,9.04,96.84,-1.44%,3680482
AM,2020-05-06,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.95B,-,4.1,-9.89%,9693226
AMAL,2020-05-06,Amalgamated Bank,Financial,Banks - Regional,USA,305.25M,6.75,9.74,-2.79%,95740
AMAT,2020-05-06,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,49.13B,16.69,50.5,3.38%,8574400
AMBA,2020-05-06,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.89B,-,51.39,1.96%,182101
AMBC,2020-05-06,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,767.80M,-,16.42,-1.62%,890356
AMC,2020-05-06,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,439.94M,-,3.92,0.77%,3072496
AMCR,2020-05-06,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.06B,26.67,8.48,-1.17%,3881483
AMCX,2020-05-06,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.24B,3.62,24.01,4.98%,1229565
AMD,2020-05-06,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,64.16B,128.16,52.16,-0.06%,47841834
AME,2020-05-06,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.52B,21.77,81.72,0.65%,1303757
AMED,2020-05-06,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.85B,46.97,180.61,1.67%,223393
AMEH,2020-05-06,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,842.34M,40.28,15.55,0.65%,25495
AMG,2020-05-06,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.19B,15.84,62.66,-3.47%,370694
AMGN,2020-05-06,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,144.02B,18.37,236.59,0.10%,1960521
AMH,2020-05-06,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.47B,83.81,23.97,-2.76%,1923170
AMK,2020-05-06,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.72B,-,24.0,2.70%,433649
AMKR,2020-05-06,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.39B,11.31,9.75,0.31%,867290
AMN,2020-05-06,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.11B,17.72,42.44,-1.44%,709599
AMP,2020-05-06,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,13.63B,7.69,107.28,-3.12%,950733
AMPH,2020-05-06,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,807.40M,17.70,17.33,0.64%,215217
AMRC,2020-05-06,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,957.38M,20.54,19.06,-0.73%,368657
AMRN,2020-05-06,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.77B,-,7.39,-4.27%,6488505
AMRS,2020-05-06,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,415.84M,-,2.34,-2.90%,2180537
AMRX,2020-05-06,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.10B,-,3.39,-5.04%,937954
AMSF,2020-05-06,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.18B,13.74,59.81,-3.17%,155678
AMSWA,2020-05-06,"American Software, Inc.",Technology,Software - Application,USA,529.77M,63.31,15.89,0.32%,120650
AMT,2020-05-06,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,106.89B,55.51,237.26,-1.25%,1439741
AMTB,2020-05-06,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,442.02M,9.67,11.55,-6.85%,30978
AMTD,2020-05-06,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.05B,9.99,35.88,-0.50%,2110232
AMWD,2020-05-06,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,849.29M,9.96,49.32,-2.10%,70258
AMX,2020-05-06,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,40.62B,51.39,12.18,-0.90%,3038001
AMZN,2020-05-06,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1268.53B,112.32,2351.26,1.44%,3066610
AN,2020-05-06,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.40B,7.36,36.63,-0.27%,814930
ANAB,2020-05-06,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,488.08M,-,17.5,-0.74%,274279
ANAT,2020-05-06,American National Insurance Company,Financial,Insurance - Diversified,USA,1.98B,3.08,71.06,-3.92%,42518
ANDE,2020-05-06,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,466.75M,23.97,13.23,-14.42%,570306
ANET,2020-05-06,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.62B,19.56,208.01,-5.64%,2490135
ANF,2020-05-06,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,618.75M,17.28,9.59,0.42%,2046986
ANGI,2020-05-06,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,3.75B,112.24,7.52,3.16%,3156827
ANGO,2020-05-06,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,382.69M,-,9.79,0.10%,204829
ANIK,2020-05-06,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,494.79M,17.84,33.89,-0.53%,134445
ANIP,2020-05-06,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,470.50M,76.68,36.96,-3.27%,98621
ANSS,2020-05-06,"ANSYS, Inc.",Technology,Software - Application,USA,23.50B,51.33,268.07,2.23%,588990
ANTM,2020-05-06,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,71.05B,14.65,270.62,-1.62%,907757
AOBC,2020-05-06,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,527.33M,36.02,9.51,2.37%,511717
AOD,2020-05-06,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,746.45M,7.81,7.08,-0.42%,376652
AON,2020-05-06,Aon Plc,Financial,Insurance Brokers,United Kingdom,41.60B,27.88,177.24,-3.11%,1132343
AOS,2020-05-06,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.20B,19.67,43.65,3.53%,1366675
APA,2020-05-06,Apache Corporation,Energy,Oil & Gas E&P,USA,5.08B,-,11.61,-1.44%,19901176
APAM,2020-05-06,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.27B,10.59,28.4,-2.91%,575567
APD,2020-05-06,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.07B,25.29,223.38,-0.41%,1312801
APEI,2020-05-06,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,391.02M,40.21,25.13,2.28%,63674
APH,2020-05-06,Amphenol Corporation,Technology,Electronic Components,USA,26.29B,23.43,86.08,-0.20%,1041239
APHA,2020-05-06,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,974.02M,12.17,3.64,1.11%,3456184
APLE,2020-05-06,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.00B,10.85,8.33,0.00%,4863576
APLS,2020-05-06,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.90B,-,35.84,1.53%,866811
APLT,2020-05-06,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,966.30M,-,45.07,7.31%,309552
APO,2020-05-06,"Apollo Global Management, Inc.",Financial,Asset Management,USA,17.92B,10.73,41.68,1.91%,1891905
APOG,2020-05-06,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,516.64M,8.16,18.89,-3.97%,231646
APPF,2020-05-06,"AppFolio, Inc.",Technology,Software - Application,USA,4.10B,115.17,117.82,5.67%,276312
APPN,2020-05-06,Appian Corporation,Technology,Software - Infrastructure,USA,3.60B,-,49.23,5.83%,1130544
APPS,2020-05-06,"Digital Turbine, Inc.",Technology,Software - Application,USA,508.30M,-,5.38,-2.36%,1425556
APRE,2020-05-06,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,708.65M,-,32.93,-2.11%,25870
APTO,2020-05-06,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,571.47M,-,7.39,3.94%,1127473
APTS,2020-05-06,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,350.10M,-,7.09,0.42%,375609
APTV,2020-05-06,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.60B,16.96,65.18,-0.70%,1157916
APY,2020-05-06,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,689.72M,-,8.6,-6.01%,2391568
AQN,2020-05-06,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.16B,13.14,13.6,-1.02%,509499
AQUA,2020-05-06,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.89B,30.75,15.56,-0.45%,896696
AR,2020-05-06,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,851.21M,-,2.98,-10.24%,10946126
ARCB,2020-05-06,ArcBest Corporation,Industrials,Trucking,USA,525.62M,13.71,20.62,-5.97%,198118
ARCC,2020-05-06,Ares Capital Corporation,Financial,Asset Management,USA,5.61B,7.11,13.2,3.94%,4595844
ARCE,2020-05-06,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,3.06B,2677.62,56.23,5.50%,395062
ARCH,2020-05-06,"Arch Coal, Inc.",Energy,Thermal Coal,USA,440.35M,3.50,26.72,-2.91%,469652
ARCO,2020-05-06,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,777.67M,9.18,3.59,1.70%,1186227
ARCT,2020-05-06,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,694.36M,-,41.38,7.56%,830536
ARD,2020-05-06,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.74B,-,11.57,0.87%,102457
