Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACAM,2020-04-30,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,380.85M,109.56,9.97,0.00%,0
ACB,2020-04-30,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,881.17M,3.49,0.75,-0.49%,17861578
ACC,2020-04-30,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,5.13B,46.80,35.94,4.66%,1223714
ACCO,2020-04-30,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,721.16M,6.96,7.45,5.08%,1892554
ACEL,2020-04-30,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,725.57M,-,9.9,5.32%,176936
ACGL,2020-04-30,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,10.72B,6.60,25.58,3.35%,1735562
ACGLO,2020-04-30,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.05B,6.45,24.95,0.85%,26547
ACGLP,2020-04-30,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.79B,6.28,24.3,0.79%,40694
ACH,2020-04-30,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.71B,41.07,5.38,7.17%,120819
ACHC,2020-04-30,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.17B,19.92,24.7,2.24%,1819748
ACIA,2020-04-30,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,88.59,68.04,0.07%,421553
ACIU,2020-04-30,AC Immune SA,Healthcare,Biotechnology,Switzerland,521.92M,10.52,7.35,2.08%,109800
ACIW,2020-04-30,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.30B,50.11,28.06,6.47%,1253527
ACLS,2020-04-30,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,852.06M,51.43,25.82,5.65%,390139
ACM,2020-04-30,AECOM,Services,Technical Services,USA,5.69B,-,36.88,2.73%,1835440
ACMR,2020-04-30,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,777.83M,42.29,41.44,8.31%,379229
ACN,2020-04-30,Accenture plc,Technology,Information Technology Services,Ireland,123.71B,24.36,187.56,5.16%,2923181
ACTT,2020-04-30,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,374.25M,-,9.98,0.00%,141820
ADAP,2020-04-30,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,499.70M,-,3.83,8.50%,357949
ADBE,2020-04-30,Adobe Inc.,Technology,Application Software,USA,168.93B,52.86,349.17,4.71%,4927915
ADC,2020-04-30,Agree Realty Corporation,Financial,Property Management,USA,3.34B,34.58,66.4,3.75%,1018180
ADI,2020-04-30,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,41.86B,35.05,113.34,5.32%,2541772
ADM,2020-04-30,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,21.51B,15.30,38.41,3.34%,3870053
ADNT,2020-04-30,Adient plc,Consumer Goods,Auto Parts,Ireland,1.48B,-,15.81,13.17%,2592586
ADP,2020-04-30,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,64.25B,25.78,145.84,1.98%,2641119
ADPT,2020-04-30,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.37B,-,32.52,1.69%,1004405
ADS,2020-04-30,Alliance Data Systems Corporation,Services,Business Services,USA,2.57B,5.10,54.94,15.42%,2720762
ADSK,2020-04-30,"Autodesk, Inc.",Technology,Technical & System Software,USA,41.21B,195.73,187.9,5.97%,1558383
ADSW,2020-04-30,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.92B,-,32.37,0.03%,1019147
ADT,2020-04-30,ADT Inc.,Services,Security & Protection Services,USA,4.36B,-,5.81,2.65%,2075088
ADTN,2020-04-30,"ADTRAN, Inc.",Technology,Communication Equipment,USA,511.47M,-,10.67,6.06%,421639
ADUS,2020-04-30,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.29B,55.17,83.08,5.58%,149816
ADVM,2020-04-30,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.05B,-,13.06,7.40%,1042121
ADX,2020-04-30,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.56B,3.26,14.34,2.72%,375810
AEE,2020-04-30,Ameren Corporation,Utilities,Electric Utilities,USA,19.05B,22.27,74.62,0.50%,1741014
AEG,2020-04-30,Aegon N.V.,Financial,Life Insurance,Netherlands,5.64B,3.58,2.71,6.69%,2688674
AEGN,2020-04-30,Aegion Corporation,Industrial Goods,Heavy Construction,USA,492.84M,-,16.33,3.49%,218802
AEIS,2020-04-30,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.31B,40.63,59.61,14.52%,402268
AEL,2020-04-30,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.04B,8.34,22.31,7.21%,770618
AEM,2020-04-30,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,13.74B,30.71,60.62,-0.83%,2812299
AEO,2020-04-30,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.35B,7.52,8.41,3.57%,7679585
AEP,2020-04-30,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,42.12B,21.42,83.13,-1.77%,3371143
AER,2020-04-30,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.76B,3.37,28.47,17.11%,2250967
AERI,2020-04-30,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,694.90M,-,15.34,9.81%,1308381
AES,2020-04-30,The AES Corporation,Utilities,Electric Utilities,USA,9.51B,31.61,14.32,5.06%,5746806
AFB,2020-04-30,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,363.05M,6.70,12.63,2.10%,86154
AFG,2020-04-30,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.45B,7.13,70.3,4.72%,474260
AFIN,2020-04-30,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,916.62M,-,8.61,15.11%,1234389
AFL,2020-04-30,Aflac Incorporated,Financial,Accident & Health Insurance,USA,28.66B,8.86,39.19,3.70%,2995632
AFYA,2020-04-30,Afya Limited,Services,Education & Training Services,Brazil,2.09B,27.93,21.87,4.29%,448578
AG,2020-04-30,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.81B,-,8.63,6.41%,6284046
AGCO,2020-04-30,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4.00B,41.27,53.94,4.39%,469351
AGEN,2020-04-30,Agenus Inc.,Healthcare,Biotechnology,USA,445.99M,-,2.74,-1.08%,1848841
AGI,2020-04-30,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.23B,34.38,8.25,0.86%,5069553
AGIO,2020-04-30,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.01B,-,43.55,-2.73%,669913
AGM,2020-04-30,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,704.79M,7.65,66.49,8.73%,58040
AGMH,2020-04-30,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,397.69M,-,18.25,3.17%,2915
AGN,2020-04-30,Allergan plc,Healthcare,Drugs - Generic,USA,62.21B,-,189.29,1.04%,3276609
AGNC,2020-04-30,AGNC Investment Corp.,Financial,Mortgage Investment,USA,7.14B,11.09,12.74,0.39%,11384336
AGNCM,2020-04-30,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.66B,19.22,22.3,2.72%,90097
AGNCN,2020-04-30,AGNC Investment Corp.,Financial,Mortgage Investment,USA,11.06B,19.96,23.15,0.70%,111398
AGO,2020-04-30,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.74B,7.67,30.96,1.54%,1061649
AGR,2020-04-30,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.90B,19.72,44.58,-0.89%,1125750
AGRO,2020-04-30,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,470.48M,-,3.98,-0.25%,387829
AGX,2020-04-30,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,613.87M,-,38.73,2.22%,249039
AGYS,2020-04-30,"Agilysys, Inc.",Technology,Application Software,USA,474.83M,-,20.12,6.91%,474216
AHCO,2020-04-30,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.18B,-,16.18,-0.80%,65646
AHH,2020-04-30,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,522.69M,24.36,9.89,0.51%,622306
AIG,2020-04-30,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,23.91B,7.39,27.23,7.71%,8970471
AIMC,2020-04-30,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.73B,13.62,26.86,14.79%,743869
AIMT,2020-04-30,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.20B,-,18.18,3.47%,2163323
AIN,2020-04-30,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.76B,13.60,55.69,8.20%,248900
AINV,2020-04-30,Apollo Investment Corporation,Financial,Asset Management,USA,607.52M,9.95,9.12,9.22%,666960
AIR,2020-04-30,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,693.65M,10.50,20.3,8.09%,499350
AIT,2020-04-30,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,2.19B,14.84,56.62,8.20%,272713
AIV,2020-04-30,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.95B,11.92,38.01,2.15%,1357624
AIZ,2020-04-30,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.68B,19.57,109.73,0.14%,300175
AIZP,2020-04-30,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.89B,19.03,111.11,0.21%,4646
AJG,2020-04-30,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.67B,22.56,79.67,3.17%,2054783
AJRD,2020-04-30,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.40B,24.94,42.38,0.33%,1015723
AKAM,2020-04-30,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,16.22B,33.69,97.87,-3.98%,10585049
AKBA,2020-04-30,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.15B,-,8.6,6.97%,1070789
AKCA,2020-04-30,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.72B,-,17.85,2.47%,198629
AKO-A,2020-04-30,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,1.85B,12.32,11.75,9.81%,406
AKO-B,2020-04-30,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,1.90B,10.82,13.88,10.60%,342
AKR,2020-04-30,Acadia Realty Trust,Financial,Property Management,USA,1.11B,20.73,12.77,7.31%,1070627
AKRO,2020-04-30,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,626.08M,-,21.5,2.63%,178547
AKTS,2020-04-30,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,335.34M,-,8.94,4.20%,1160953
AL,2020-04-30,Air Lease Corporation,Services,Rental & Leasing Services,USA,3.02B,5.25,26.72,16.02%,1890183
ALB,2020-04-30,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.86B,12.90,64.67,0.56%,1440817
ALBO,2020-04-30,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,341.35M,-,23.08,8.26%,90690
ALC,2020-04-30,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,26.18B,-,53.63,1.15%,1930387
ALE,2020-04-30,"ALLETE, Inc.",Utilities,Diversified Utilities,USA,3.17B,17.11,61.4,1.87%,414899
ALEC,2020-04-30,"Alector, Inc.",Healthcare,Biotechnology,USA,2.30B,-,28.14,8.90%,332990
ALEX,2020-04-30,"Alexander & Baldwin, Inc.",Financial,Real Estate Development,USA,979.05M,-,13.67,7.72%,375206
ALG,2020-04-30,Alamo Group Inc.,Industrial Goods,Farm & Construction Machinery,USA,1.18B,19.16,102.15,9.26%,55845
ALGN,2020-04-30,"Align Technology, Inc.",Healthcare,Medical Appliances & Equipment,USA,17.51B,39.87,220.58,8.39%,2114073
ALGT,2020-04-30,Allegiant Travel Company,Services,Regional Airlines,USA,1.38B,5.83,83.16,8.04%,382830
ALK,2020-04-30,"Alaska Air Group, Inc.",Services,Regional Airlines,USA,4.19B,5.50,34.0,7.66%,3985866
ALKS,2020-04-30,Alkermes plc,Healthcare,Biotechnology,Ireland,2.35B,-,14.4,-10.59%,4576661
ALL,2020-04-30,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,34.34B,7.52,105.82,3.91%,2657514
ALLE,2020-04-30,Allegion plc,Services,Security & Protection Services,Ireland,9.49B,24.02,102.36,0.73%,810175
ALLK,2020-04-30,Allakos Inc.,Healthcare,Biotechnology,USA,3.17B,-,65.93,2.77%,194837
ALLO,2020-04-30,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.47B,-,28.2,5.94%,1073867
ALLT,2020-04-30,Allot Ltd.,Technology,Communication Equipment,Israel,398.71M,-,11.55,6.45%,100592
ALLY,2020-04-30,Ally Financial Inc.,Financial,Mortgage Investment,USA,6.86B,7.00,18.02,11.10%,7658587
ALNY,2020-04-30,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.19B,-,135.81,-1.23%,651115
ALRM,2020-04-30,"Alarm.com Holdings, Inc.",Technology,Application Software,USA,2.15B,42.39,45.15,2.47%,392423
ALSN,2020-04-30,"Allison Transmission Holdings, Inc.",Consumer Goods,Auto Parts,USA,4.50B,7.71,37.78,5.68%,1000921
ALTR,2020-04-30,Altair Engineering Inc.,Technology,Semiconductor - Specialized,USA,2.40B,-,33.0,7.53%,325458
ALV,2020-04-30,"Autoliv, Inc.",Consumer Goods,Auto Parts,Sweden,5.40B,11.71,61.89,5.18%,811827
ALX,2020-04-30,"Alexander's, Inc.",Financial,REIT - Retail,USA,1.66B,27.68,324.85,7.57%,7111
ALXN,2020-04-30,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,24.03B,10.12,108.45,1.43%,1620513
AM,2020-04-30,Antero Midstream Corporation,Basic Materials,Oil & Gas Pipelines,USA,2.09B,-,4.5,-2.81%,8747352
AMAL,2020-04-30,Amalgamated Bank,Financial,Regional - Northeast Banks,USA,360.96M,7.93,11.75,9.71%,57598
AMAT,2020-04-30,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,51.09B,17.96,54.34,7.77%,8914232
AMBA,2020-04-30,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.89B,-,55.72,5.99%,467261
AMBC,2020-04-30,"Ambac Financial Group, Inc.",Financial,Surety & Title Insurance,USA,797.21M,-,17.33,1.82%,458119
AMC,2020-04-30,"AMC Entertainment Holdings, Inc.",Services,"Movie Production, Theaters",USA,553.20M,-,5.19,25.36%,26884490
AMCR,2020-04-30,Amcor plc,Consumer Goods,Packaging & Containers,Switzerland,15.09B,29.06,9.24,2.44%,4705441
AMCX,2020-04-30,AMC Networks Inc.,Services,Entertainment - Diversified,USA,1.48B,4.02,26.67,7.71%,952840
AMD,2020-04-30,"Advanced Micro Devices, Inc.",Technology,Semiconductor - Broad Line,USA,62.85B,185.67,53.66,-3.33%,110028266
AME,2020-04-30,"AMETEK, Inc.",Industrial Goods,Diversified Machinery,USA,19.42B,22.51,84.5,4.63%,1427501
AMED,2020-04-30,"Amedisys, Inc.",Healthcare,Home Health Care,USA,6.18B,49.40,189.95,0.70%,285903
AMEH,2020-04-30,"Apollo Medical Holdings, Inc.",Healthcare,Hospitals,USA,813.45M,41.32,15.95,5.42%,67292
AMG,2020-04-30,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.41B,170.29,70.33,3.24%,369266
AMGN,2020-04-30,Amgen Inc.,Healthcare,Biotechnology,USA,139.76B,18.30,235.69,-0.83%,3293648
AMH,2020-04-30,American Homes 4 Rent,Financial,REIT - Residential,USA,7.40B,84.62,24.2,2.63%,2280134
AMK,2020-04-30,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.73B,-,24.0,7.58%,306131
AMKR,2020-04-30,"Amkor Technology, Inc.",Technology,Semiconductor - Integrated Circuits,USA,2.53B,20.96,10.52,9.93%,2426034
AMN,2020-04-30,"AMN Healthcare Services, Inc.",Industrial Goods,General Building Materials,USA,2.33B,19.80,47.41,1.87%,711403
AMNB,2020-04-30,American National Bankshares Inc.,Financial,Regional - Mid-Atlantic Banks,USA,326.81M,14.53,29.44,15.50%,68543
AMP,2020-04-30,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,14.59B,8.46,118.02,4.00%,932640
AMPH,2020-04-30,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,USA,798.35M,17.81,17.43,1.84%,262262
AMRC,2020-04-30,"Ameresco, Inc.",Services,Technical Services,USA,861.92M,19.94,18.5,4.17%,389937
AMRN,2020-04-30,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.96B,-,8.26,5.63%,13861949
AMRS,2020-04-30,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,503.16M,-,2.84,-2.07%,1275523
AMRX,2020-04-30,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Related Products,USA,1.17B,-,3.87,6.61%,2104089
AMSF,2020-04-30,"AMERISAFE, Inc.",Financial,Property & Casualty Insurance,USA,1.29B,13.80,66.2,3.53%,112562
AMSWA,2020-04-30,"American Software, Inc.",Technology,Application Software,USA,533.66M,67.09,16.84,1.20%,246946
AMT,2020-04-30,American Tower Corporation (REIT),Financial,REIT - Diversified,USA,106.86B,55.89,236.81,-2.76%,3423696
AMTB,2020-04-30,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,547.58M,12.13,14.49,6.54%,81917
AMTD,2020-04-30,TD Ameritrade Holding Corporation,Financial,Investment Brokerage - National,USA,22.04B,11.24,40.38,4.67%,4734076
AMWD,2020-04-30,American Woodmark Corporation,Consumer Goods,Home Furnishings & Fixtures,USA,877.40M,10.80,53.5,8.78%,340913
AMX,2020-04-30,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,40.21B,14.52,12.18,7.31%,5834970
AMZN,2020-04-30,"Amazon.com, Inc.",Services,Catalog & Mail Order Houses,USA,1165.12B,103.08,2372.71,2.53%,4406539
AN,2020-04-30,"AutoNation, Inc.",Services,Auto Dealerships,USA,3.26B,7.72,38.43,7.14%,1130877
ANAB,2020-04-30,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,428.79M,-,15.94,1.72%,391249
ANAT,2020-04-30,American National Insurance Company,Financial,Property & Casualty Insurance,USA,2.22B,3.57,82.35,4.66%,38771
ANDE,2020-04-30,"The Andersons, Inc.",Consumer Goods,Farm Products,USA,603.33M,33.50,18.49,8.07%,195191
ANET,2020-04-30,"Arista Networks, Inc.",Technology,Diversified Computer Systems,USA,16.97B,20.88,222.04,1.84%,1075682
ANF,2020-04-30,Abercrombie & Fitch Co.,Services,Apparel Stores,USA,709.54M,20.50,11.38,1.79%,2570110
ANGI,2020-04-30,ANGI Homeservices Inc.,Technology,Internet Software & Services,USA,3.36B,101.49,6.8,4.94%,3286100
ANGO,2020-04-30,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,401.68M,-,10.99,8.17%,232423
ANIK,2020-04-30,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,512.12M,18.86,35.84,7.92%,154324
ANIP,2020-04-30,"ANI Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,507.36M,87.14,42.0,-8.50%,299319
ANSS,2020-04-30,"ANSYS, Inc.",Technology,Application Software,USA,23.13B,50.91,265.84,3.30%,648598
ANTM,2020-04-30,"Anthem, Inc.",Healthcare,Health Care Plans,USA,71.13B,15.21,280.61,4.62%,2072408
AOBC,2020-04-30,American Outdoor Brands Corporation,Services,"Specialty Retail, Other",USA,539.63M,37.12,9.8,1.45%,786119
AOD,2020-04-30,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,765.43M,8.01,7.26,1.82%,647135
AON,2020-04-30,Aon Plc,Financial,Insurance Brokers,United Kingdom,40.96B,26.83,170.61,-1.00%,1768164
AOS,2020-04-30,A. O. Smith Corporation,Industrial Goods,Industrial Electrical Equipment,USA,6.98B,19.86,44.06,1.61%,1818506
APA,2020-04-30,Apache Corporation,Basic Materials,Independent Oil & Gas,USA,4.92B,-,13.05,22.31%,34613214
APAM,2020-04-30,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.26B,10.85,28.59,10.30%,911233
APD,2020-04-30,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Major Diversified,USA,51.67B,27.07,230.67,3.15%,1322161
APEI,2020-04-30,"American Public Education, Inc.",Services,Education & Training Services,USA,409.78M,41.18,25.74,3.87%,75346
APH,2020-04-30,Amphenol Corporation,Technology,Diversified Electronics,USA,27.39B,25.08,92.16,4.32%,1395560
APHA,2020-04-30,Aphria Inc.,Healthcare,Drug Manufacturers - Other,Canada,982.04M,12.27,3.67,1.10%,4093872
APLE,2020-04-30,"Apple Hospitality REIT, Inc.",Financial,REIT - Hotel/Motel,USA,2.31B,13.33,10.24,9.05%,3083731
APLS,2020-04-30,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.75B,-,35.75,-2.08%,630413
APLT,2020-04-30,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,852.64M,-,38.88,5.08%,158318
APO,2020-04-30,"Apollo Global Management, Inc.",Financial,Diversified Investments,USA,17.14B,11.07,42.98,5.81%,1742542
APOG,2020-04-30,"Apogee Enterprises, Inc.",Industrial Goods,General Building Materials,USA,562.72M,9.24,21.38,3.74%,455655
APPF,2020-04-30,"AppFolio, Inc.",Technology,Application Software,USA,3.67B,107.32,109.79,8.90%,301494
APPN,2020-04-30,Appian Corporation,Technology,Application Software,USA,3.13B,-,46.32,5.95%,991273
APPS,2020-04-30,"Digital Turbine, Inc.",Technology,Application Software,USA,538.46M,-,6.37,5.81%,3414453
APRE,2020-04-30,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,701.18M,-,33.2,-2.27%,46377
APTO,2020-04-30,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,552.59M,-,7.36,-0.27%,1055332
APTS,2020-04-30,"Preferred Apartment Communities, Inc.",Financial,REIT - Residential,USA,361.07M,-,7.74,4.03%,1648498
APTV,2020-04-30,Aptiv PLC,Consumer Goods,Auto Parts,Ireland,18.22B,18.64,71.66,7.47%,1806075
APY,2020-04-30,Apergy Corporation,Basic Materials,Oil & Gas Equipment & Services,USA,666.11M,15.89,10.68,-2.02%,3591083
AQN,2020-04-30,Algonquin Power & Utilities Corp.,Utilities,Diversified Utilities,Canada,7.60B,13.94,14.43,1.69%,2375979
AQUA,2020-04-30,Evoqua Water Technologies Corp.,Industrial Goods,Pollution & Treatment Controls,USA,1.94B,32.79,16.59,-0.36%,1405816
AR,2020-04-30,Antero Resources Corporation,Basic Materials,Oil & Gas Drilling & Exploration,USA,695.57M,-,2.46,11.31%,14359741
ARCB,2020-04-30,ArcBest Corporation,Services,Trucking,USA,552.14M,14.40,21.66,6.80%,304346
ARCC,2020-04-30,Ares Capital Corporation,Financial,Diversified Investments,USA,5.53B,7.01,13.01,5.82%,3640117
ARCE,2020-04-30,Arco Platform Limited,Technology,Application Software,Brazil,3.00B,2457.62,51.61,7.52%,201836
ARCH,2020-04-30,"Arch Coal, Inc.",Basic Materials,Industrial Metals & Minerals,USA,489.74M,2.15,28.44,11.05%,791239
ARCO,2020-04-30,Arcos Dorados Holdings Inc.,Services,Restaurants,Argentina,801.02M,10.10,3.95,6.47%,1417144
ARCT,2020-04-30,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,616.92M,-,32.92,10.40%,1042134
ARD,2020-04-30,Ardagh Group S.A.,Consumer Goods,Packaging & Containers,Luxembourg,3.08B,-,12.86,1.66%,167310
ARDX,2020-04-30,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,650.64M,-,7.66,2.82%,556739
ARE,2020-04-30,"Alexandria Real Estate Equities, Inc.",Financial,REIT - Office,USA,20.13B,50.49,156.37,2.76%,788852
ARES,2020-04-30,Ares Management Corporation,Financial,Asset Management,USA,8.27B,35.95,35.09,0.46%,1749204
