Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AGIO,2020-05-08,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.03B,-,39.61,0.76%,478854
AGLE,2020-05-08,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,348.15M,-,8.25,4.83%,227125
AGM,2020-05-08,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,698.56M,7.30,63.39,5.53%,59899
AGMH,2020-05-08,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,430.16M,-,19.74,0.97%,2690
AGN,2020-05-08,Allergan plc,Healthcare,Drug Manufacturers - General,USA,62.70B,-,193.02,0.02%,9463713
AGNC,2020-05-08,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.30B,-,12.7,1.07%,6929695
AGNCM,2020-05-08,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.88B,-,22.77,0.93%,70116
AGNCN,2020-05-08,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.14B,-,23.32,1.17%,40292
AGO,2020-05-08,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.72B,7.10,28.67,-2.62%,1134581
AGR,2020-05-08,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.64B,18.15,42.48,1.75%,729336
AGRO,2020-05-08,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,471.36M,-,3.77,-2.58%,620127
AGX,2020-05-08,"Argan, Inc.",Industrials,Engineering & Construction,USA,572.64M,-,35.79,1.07%,150999
AGYS,2020-05-08,"Agilysys, Inc.",Technology,Software - Application,USA,480.36M,-,18.72,2.52%,169399
AHCO,2020-05-08,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.19B,-,16.41,4.69%,104368
AHH,2020-05-08,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,516.20M,21.92,8.9,6.97%,432233
AIG,2020-05-08,"American International Group, Inc.",Financial,Insurance - Diversified,USA,25.34B,7.51,27.65,8.35%,9800374
AIMC,2020-05-08,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.99B,-,28.12,5.00%,454656
AIMT,2020-05-08,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.19B,-,17.56,1.21%,804823
AIN,2020-05-08,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.79B,15.69,54.49,5.72%,130740
AINV,2020-05-08,Apollo Investment Corporation,Financial,Asset Management,USA,602.04M,9.57,8.78,2.81%,325936
AIR,2020-05-08,AAR Corp.,Industrials,Aerospace & Defense,USA,682.50M,9.42,18.2,9.05%,474460
AIT,2020-05-08,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.12B,59.24,53.85,3.32%,237544
AIV,2020-05-08,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.82B,11.87,37.84,1.88%,1109900
AIZ,2020-05-08,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.14B,17.62,98.8,0.21%,521928
AIZP,2020-05-08,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.31B,17.41,101.66,-0.29%,2383
AJG,2020-05-08,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.59B,24.47,86.4,1.19%,1096879
AJRD,2020-05-08,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.27B,25.92,41.47,3.36%,476493
AKAM,2020-05-08,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.75B,33.64,101.15,0.55%,1205815
AKBA,2020-05-08,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.58B,-,11.98,2.57%,2060753
AKCA,2020-05-08,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.76B,-,15.48,-2.89%,149997
AKO-A,2020-05-08,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.89B,12.58,12.0,0.00%,7
AKO-B,2020-05-08,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.34B,11.27,15.02,7.29%,11615
AKR,2020-05-08,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.10B,19.63,12.09,3.78%,710837
AKRO,2020-05-08,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,610.34M,-,22.01,1.34%,99959
AKTS,2020-05-08,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,354.32M,-,8.73,4.12%,583843
AL,2020-05-08,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.31B,5.31,26.98,10.71%,1573281
ALB,2020-05-08,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,7.31B,12.81,64.25,7.55%,1495702
ALBO,2020-05-08,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,401.19M,-,25.44,4.73%,60244
ALC,2020-05-08,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,26.40B,-,54.06,0.56%,1226709
ALE,2020-05-08,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.99B,15.54,55.78,5.34%,385529
ALEC,2020-05-08,"Alector, Inc.",Healthcare,Biotechnology,USA,2.20B,-,27.24,-0.73%,231595
ALEX,2020-05-08,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,1.00B,-,12.35,9.20%,311022
ALG,2020-05-08,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.23B,18.50,98.65,2.29%,40944
ALGN,2020-05-08,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.48B,8.81,210.03,-1.63%,844186
ALGT,2020-05-08,Allegiant Travel Company,Industrials,Airlines,USA,1.31B,5.29,75.41,13.86%,349730
ALK,2020-05-08,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.97B,4.85,30.0,6.19%,2737542
ALKS,2020-05-08,Alkermes plc,Healthcare,Biotechnology,Ireland,2.45B,-,14.99,2.18%,1143074
ALL,2020-05-08,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.52B,7.17,100.79,-0.06%,2191535
ALLE,2020-05-08,Allegion plc,Industrials,Security & Protection Services,Ireland,9.73B,29.89,102.27,2.13%,409901
ALLK,2020-05-08,Allakos Inc.,Healthcare,Biotechnology,USA,3.35B,-,62.82,2.31%,376390
ALLO,2020-05-08,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,4.00B,-,31.41,2.71%,976394
ALLT,2020-05-08,Allot Ltd.,Technology,Communication Equipment,Israel,410.11M,-,11.88,0.42%,106104
ALLY,2020-05-08,Ally Financial Inc.,Financial,Credit Services,USA,6.20B,6.13,15.78,4.64%,4059667
ALNY,2020-05-08,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.72B,-,136.13,-3.76%,707021
ALRM,2020-05-08,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.61B,47.00,50.05,5.08%,614613
ALSN,2020-05-08,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.47B,7.65,37.45,3.71%,716669
ALTR,2020-05-08,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.65B,-,34.34,5.18%,411208
ALV,2020-05-08,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.51B,12.57,61.14,5.47%,441666
ALX,2020-05-08,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.33B,21.52,252.57,-1.87%,15304
ALXN,2020-05-08,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.36B,9.08,97.34,0.43%,2171373
AM,2020-05-08,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.99B,-,4.18,4.76%,6349116
AMAG,2020-05-08,"AMAG Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,326.47M,-,9.23,11.20%,602686
AMAL,2020-05-08,Amalgamated Bank,Financial,Banks - Regional,USA,332.52M,7.36,10.61,6.10%,89333
AMAT,2020-05-08,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,52.35B,17.79,53.81,5.00%,8071677
AMBA,2020-05-08,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,2.02B,-,54.75,4.39%,240689
AMBC,2020-05-08,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,783.70M,-,16.76,0.48%,313608
AMC,2020-05-08,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,460.14M,-,4.1,2.76%,3563991
AMCR,2020-05-08,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.87B,28.21,8.97,4.18%,3813890
AMCX,2020-05-08,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.34B,3.92,26.03,7.92%,659308
AMD,2020-05-08,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,65.43B,130.69,53.19,2.39%,40396237
AME,2020-05-08,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,20.14B,22.46,84.32,1.21%,1128573
AMED,2020-05-08,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.83B,46.82,180.04,4.81%,251464
AMEH,2020-05-08,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,856.97M,40.98,15.82,2.53%,46386
AMG,2020-05-08,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.37B,16.75,66.28,3.10%,483772
AMGN,2020-05-08,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,142.94B,18.24,234.82,0.64%,1526101
AMH,2020-05-08,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.74B,86.82,24.83,-1.78%,2137335
AMK,2020-05-08,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.80B,-,25.14,0.96%,251287
AMKR,2020-05-08,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.48B,11.75,10.13,3.58%,761203
AMN,2020-05-08,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.19B,18.37,44.0,3.90%,678071
AMP,2020-05-08,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.96B,9.01,125.61,3.19%,872555
AMPH,2020-05-08,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,875.43M,19.19,18.79,6.76%,403987
AMRC,2020-05-08,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,986.01M,21.15,19.63,2.13%,241436
AMRN,2020-05-08,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.89B,-,7.71,2.53%,6608028
AMRS,2020-05-08,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,476.26M,-,2.68,6.35%,2119968
AMRX,2020-05-08,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.16B,-,3.55,0.00%,1395539
AMSF,2020-05-08,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.21B,14.18,61.7,2.80%,103592
AMSWA,2020-05-08,"American Software, Inc.",Technology,Software - Application,USA,553.78M,66.18,16.61,4.40%,133268
AMT,2020-05-08,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,107.38B,55.77,238.36,1.32%,1800359
AMTB,2020-05-08,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,453.50M,9.92,11.85,3.67%,121343
AMTD,2020-05-08,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,21.18B,10.55,37.89,3.52%,5277088
AMWD,2020-05-08,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,931.95M,10.93,54.12,6.35%,106612
AMX,2020-05-08,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,42.52B,53.80,12.75,5.28%,3225936
AMZN,2020-05-08,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1283.82B,113.67,2379.61,0.51%,3174339
AN,2020-05-08,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.56B,7.70,38.32,5.10%,909000
ANAB,2020-05-08,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,509.27M,-,18.26,3.40%,238228
ANAT,2020-05-08,American National Insurance Company,Financial,Insurance - Diversified,USA,2.15B,3.33,76.88,4.46%,30883
ANDE,2020-05-08,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,515.09M,26.45,14.6,12.65%,367690
ANET,2020-05-08,"Arista Networks, Inc.",Technology,Computer Hardware,USA,17.42B,20.50,218.01,3.60%,1083492
ANF,2020-05-08,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,683.27M,19.08,10.59,4.23%,1647036
ANGI,2020-05-08,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,3.84B,115.07,7.71,-4.22%,3049509
ANGO,2020-05-08,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,419.44M,-,10.73,5.51%,202062
ANIK,2020-05-08,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,445.88M,16.07,30.54,-11.61%,425016
ANIP,2020-05-08,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,437.66M,71.33,34.38,0.94%,209512
ANSS,2020-05-08,"ANSYS, Inc.",Technology,Software - Application,USA,23.05B,50.37,263.02,0.87%,567405
ANTM,2020-05-08,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,72.03B,14.85,274.33,3.24%,960103
AOBC,2020-05-08,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,536.20M,36.63,9.67,4.20%,870171
AOD,2020-05-08,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,763.32M,7.99,7.24,1.69%,169518
AON,2020-05-08,Aon Plc,Financial,Insurance Brokers,United Kingdom,44.54B,29.85,189.76,2.67%,854321
AOS,2020-05-08,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.38B,20.18,44.79,3.42%,1155338
APA,2020-05-08,Apache Corporation,Energy,Oil & Gas E&P,USA,5.45B,-,12.45,4.80%,19419503
APAM,2020-05-08,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.34B,10.92,29.28,1.28%,446913
APD,2020-05-08,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,52.34B,26.44,233.48,2.95%,805391
APEI,2020-05-08,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,414.21M,42.59,26.62,5.30%,67436
APH,2020-05-08,Amphenol Corporation,Technology,Electronic Components,USA,27.35B,24.38,89.56,2.66%,1073740
APHA,2020-05-08,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,920.50M,11.51,3.44,-6.78%,9942762
APLE,2020-05-08,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.19B,11.91,9.15,5.41%,2852072
APLS,2020-05-08,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.55B,-,31.52,0.86%,1599626
APLT,2020-05-08,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,992.67M,-,46.3,2.89%,194216
APO,2020-05-08,"Apollo Global Management, Inc.",Financial,Asset Management,USA,18.89B,11.31,43.93,2.16%,1757094
APOG,2020-05-08,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,576.26M,9.10,21.07,6.15%,355318
APPF,2020-05-08,"AppFolio, Inc.",Technology,Software - Application,USA,4.37B,122.54,125.36,1.04%,126985
APPN,2020-05-08,Appian Corporation,Technology,Software - Infrastructure,USA,3.62B,-,49.45,-7.10%,2035489
APPS,2020-05-08,"Digital Turbine, Inc.",Technology,Software - Application,USA,515.86M,-,5.46,-1.97%,1045411
APRE,2020-05-08,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,753.20M,-,35.0,2.31%,86928
APTO,2020-05-08,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,598.53M,-,7.74,-0.77%,623988
APTS,2020-05-08,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,380.23M,-,7.7,5.34%,459716
APTV,2020-05-08,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,18.40B,17.73,68.15,4.48%,1111497
APY,2020-05-08,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,789.97M,-,9.85,10.55%,3665179
AQN,2020-05-08,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.18B,13.18,13.64,-0.22%,742049
AQUA,2020-05-08,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.01B,32.67,16.53,5.83%,539135
AR,2020-05-08,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,894.05M,-,3.13,6.83%,11141305
ARCB,2020-05-08,ArcBest Corporation,Industrials,Trucking,USA,548.06M,14.30,21.5,3.37%,129101
ARCC,2020-05-08,Ares Capital Corporation,Financial,Asset Management,USA,5.77B,7.31,13.57,2.49%,1833878
ARCE,2020-05-08,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,3.08B,2695.24,56.6,-0.14%,132969
ARCH,2020-05-08,"Arch Coal, Inc.",Energy,Thermal Coal,USA,536.92M,4.27,32.58,21.12%,653256
ARCO,2020-05-08,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,823.16M,9.72,3.8,3.54%,939965
ARCT,2020-05-08,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,658.28M,-,39.23,4.42%,588101
ARD,2020-05-08,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.84B,-,11.97,2.31%,72310
