Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABIO,2020-04-20,28,"ARCA biopharma, Inc.",Healthcare,Biotechnology,USA,6.84M,-,4.28,-6.75%,25770
ABM,2020-04-20,29,ABM Industries Incorporated,Services,Business Services,USA,2.05B,14.42,30.69,-6.66%,542890
ABMD,2020-04-20,30,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.46B,31.18,166.2,0.11%,342337
ABR,2020-04-20,31,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,691.22M,4.77,6.04,-10.65%,2568555
ABT,2020-04-20,32,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,173.27B,48.49,98.0,2.07%,17169951
ABTX,2020-04-20,33,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,477.42M,9.03,22.33,-3.54%,76976
ABUS,2020-04-20,34,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,84.73M,-,1.24,4.20%,756635
AC,2020-04-20,35,"Associated Capital Group, Inc.",Financial,Asset Management,USA,807.80M,20.39,35.43,-3.17%,15347
ACA,2020-04-20,36,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,1.99B,17.22,39.94,-3.48%,360301
ACAD,2020-04-20,37,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.50B,-,49.73,1.70%,1945238
ACAM,2020-04-20,38,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,379.31M,109.23,9.94,0.00%,0
ACAMU,2020-04-20,39,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,-,113.53,10.33,0.79%,99
ACB,2020-04-20,40,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,835.81M,3.31,0.71,3.62%,33069080
ACBI,2020-04-20,41,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,240.02M,9.11,10.97,-3.18%,30323
ACC,2020-04-20,42,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,4.49B,52.75,31.7,-5.85%,1363310
ACCO,2020-04-20,43,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,522.18M,5.21,5.58,-2.28%,581350
ACEL,2020-04-20,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,724.58M,-,9.02,0.22%,144592
ACER,2020-04-20,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,21.75M,-,1.95,-6.49%,49761
ACES,2020-04-20,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,31.38,-1.32%,22580
ACGL,2020-04-20,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,11.25B,6.89,26.7,-1.66%,1866232
ACGLO,2020-04-20,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.05B,6.44,24.94,0.77%,31225
ACGLP,2020-04-20,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.88B,6.34,24.53,0.29%,27120
ACH,2020-04-20,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.34B,39.16,5.13,-1.91%,37020
ACHC,2020-04-20,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.07B,18.63,23.1,-2.70%,554417
ACHV,2020-04-20,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,12.33M,-,0.38,8.57%,749054
ACIA,2020-04-20,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.80B,88.54,68.0,-0.73%,439648
ACIO,2020-04-20,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.77,-0.88%,6403
ACIU,2020-04-20,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,518.92M,10.82,7.62,-2.93%,95772
ACIW,2020-04-20,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.04B,46.05,25.79,-0.85%,702467
ACLS,2020-04-20,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,726.79M,42.95,21.56,0.42%,249791
ACM,2020-04-20,58,AECOM,Services,Technical Services,USA,5.26B,-,32.46,-1.19%,1802133
ACMR,2020-04-20,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,612.15M,36.77,36.03,-0.11%,210458
ACN,2020-04-20,60,Accenture plc,Technology,Information Technology Services,Ireland,116.68B,22.70,174.74,-0.20%,2487840
ACNB,2020-04-20,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,216.10M,7.08,23.8,-0.04%,12104
ACOR,2020-04-20,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,57.62M,-,1.2,13.21%,2549405
ACP,2020-04-20,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,131.96M,-,7.57,-2.20%,151285
ACRE,2020-04-20,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,242.18M,5.37,6.89,-6.39%,609924
ACRS,2020-04-20,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.50M,-,1.14,-5.00%,255350
ACRX,2020-04-20,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,115.05M,-,1.42,2.16%,1190255
ACSG,2020-04-20,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.13,0.00%,0
ACSI,2020-04-20,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,30.32,-1.78%,111
ACST,2020-04-20,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,52.32M,-,0.58,-10.36%,6410386
ACT,2020-04-20,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,20.95,-0.45%,4951
ACTG,2020-04-20,71,Acacia Research Corporation,Services,Business Services,USA,124.93M,-,2.53,4.12%,240213
ACTT,2020-04-20,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,370.89M,-,9.93,0.00%,933
ACTTU,2020-04-20,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,10.59,0.00%,0
ACU,2020-04-20,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,75.91M,13.69,21.75,2.26%,13953
ACV,2020-04-20,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,207.59M,-,20.06,-0.64%,31184
ACWF,2020-04-20,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,25.67,-1.53%,15668
ACWI,2020-04-20,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,66.82,-1.46%,5004307
ACWV,2020-04-20,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,85.95,-1.55%,384239
ACWX,2020-04-20,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,38.93,-1.22%,3514640
ACY,2020-04-20,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,2.51M,-,1.66,8.50%,16946
ADAP,2020-04-20,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,447.97M,-,3.58,3.17%,284217
ADBE,2020-04-20,82,Adobe Inc.,Technology,Application Software,USA,166.23B,52.21,344.88,0.22%,2741275
ADC,2020-04-20,83,Agree Realty Corporation,Financial,Property Management,USA,3.16B,32.03,61.89,-0.64%,977272
ADES,2020-04-20,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,123.19M,3.27,6.36,-4.50%,119497
ADI,2020-04-20,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,37.16B,31.20,100.91,-1.84%,1450498
ADIL,2020-04-20,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,12.79M,-,1.45,-6.92%,56033
ADM,2020-04-20,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,20.35B,14.47,36.34,-2.29%,2576670
ADMA,2020-04-20,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,246.20M,-,2.8,4.09%,1947278
ADME,2020-04-20,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,30.02,-0.46%,12634
ADMP,2020-04-20,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,25.38M,-,0.34,-2.86%,1150162
ADMS,2020-04-20,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,109.16M,-,3.51,2.03%,329445
ADNT,2020-04-20,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.03B,-,10.75,-3.93%,2081791
ADP,2020-04-20,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,60.68B,24.71,139.82,-0.89%,2505840
ADPT,2020-04-20,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.75B,-,29.54,5.58%,921730
ADRE,2020-04-20,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,35.8,-0.56%,7034
ADRO,2020-04-20,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,246.47M,-,3.11,0.32%,586573
ADS,2020-04-20,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.82B,3.39,36.49,-3.62%,1202734
ADSK,2020-04-20,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,38.62B,185.28,177.87,-1.70%,1183813
ADSW,2020-04-20,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.90B,-,32.32,0.22%,1156372
ADT,2020-04-20,100,ADT Inc.,Services,Security & Protection Services,USA,4.07B,-,5.25,-2.23%,1413657
ADTN,2020-04-20,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,463.67M,-,9.69,2.11%,272080
ADUS,2020-04-20,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.24B,52.72,79.4,-1.18%,131961
ADVM,2020-04-20,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.08B,-,14.06,8.91%,1688459
ADX,2020-04-20,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.50B,3.14,13.81,-1.64%,351428
ADXS,2020-04-20,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,38.72M,-,0.62,-2.96%,1096851
AE,2020-04-20,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,101.59M,11.96,23.19,1.51%,4674
AEE,2020-04-20,107,Ameren Corporation,Utilities,Electric Utilities,USA,18.01B,21.86,73.24,-5.90%,1849799
AEF,2020-04-20,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,277.10M,3.53,5.46,-1.80%,39719
AEG,2020-04-20,109,Aegon N.V.,Financial,Life Insurance,Netherlands,5.01B,3.13,2.39,-2.45%,1965815
AEGN,2020-04-20,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,444.08M,-,14.0,-7.04%,205225
AEHR,2020-04-20,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,37.70M,206.25,1.65,-0.80%,20253
AEIS,2020-04-20,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,1.95B,35.25,51.71,-3.80%,254019
AEL,2020-04-20,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.83B,7.18,19.22,-2.78%,537073
AEM,2020-04-20,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,12.86B,27.29,53.88,0.00%,1928714
AEMD,2020-04-20,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,13.83M,-,1.5,-5.06%,319470
AEO,2020-04-20,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.37B,7.60,8.5,-8.01%,3692661
AEP,2020-04-20,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,40.81B,21.36,82.91,-4.02%,2311794
AER,2020-04-20,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.22B,2.72,22.96,-6.02%,2359114
AERI,2020-04-20,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,717.40M,-,14.74,-1.73%,707901
AES,2020-04-20,120,The AES Corporation,Utilities,Electric Utilities,USA,8.81B,28.04,12.7,-3.20%,4965517
AESE,2020-04-20,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,49.04M,-,2.23,0.90%,12806
AESR,2020-04-20,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,9.06,-1.50%,20345
AEY,2020-04-20,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,24.34M,-,2.37,-5.95%,60597
AEZS,2020-04-20,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,21.39M,-,0.83,-1.14%,101179
AFB,2020-04-20,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,373.68M,6.90,13.0,-0.23%,77223
AFG,2020-04-20,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.34B,6.81,67.16,-5.89%,792563
AFH,2020-04-20,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.07M,-,0.34,-0.23%,83964
AFI,2020-04-20,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,34.39M,-,1.57,-2.48%,150613
AFIF,2020-04-20,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.79,-0.10%,207545
AFIN,2020-04-20,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,720.11M,-,6.55,-3.68%,430232
AFINP,2020-04-20,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,19.0,-3.99%,47029
AFK,2020-04-20,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,13.78,-0.83%,8792
AFL,2020-04-20,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,26.65B,8.17,36.15,-0.90%,3365428
AFLG,2020-04-20,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.18,-1.64%,262
AFMC,2020-04-20,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.23,0.00%,0
AFMD,2020-04-20,136,Affimed N.V.,Healthcare,Biotechnology,Germany,169.97M,-,2.24,-2.61%,1148630
AFSM,2020-04-20,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.66,0.00%,0
AFT,2020-04-20,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,183.76M,6.55,11.8,-1.17%,53347
AFTY,2020-04-20,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.52,-0.34%,2387
AFYA,2020-04-20,140,Afya Limited,Services,Education & Training Services,Brazil,1.69B,19.89,18.66,0.21%,435389
AG,2020-04-20,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.50B,-,7.18,3.01%,4851660
AGCO,2020-04-20,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.92B,37.61,49.16,-0.67%,1223198
AGD,2020-04-20,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,99.52M,7.12,7.93,-2.10%,51540
AGE,2020-04-20,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,29.52M,-,0.79,-1.66%,52134
AGEN,2020-04-20,145,Agenus Inc.,Healthcare,Biotechnology,USA,447.47M,-,2.78,3.35%,4699568
AGFS,2020-04-20,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,88.89M,-,1.7,1.80%,60756
AGG,2020-04-20,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.08,-0.14%,3775941
AGGP,2020-04-20,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.93,0.05%,6360
AGGY,2020-04-20,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,53.12,-0.30%,281040
AGI,2020-04-20,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.60B,27.71,6.65,4.23%,3500897
AGIO,2020-04-20,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.10B,-,46.37,2.16%,913895
AGLE,2020-04-20,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,157.32M,-,5.29,-6.54%,43494
AGM,2020-04-20,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,643.94M,6.69,58.17,1.75%,55168
AGM-A,2020-04-20,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,56.59M,6.32,54.9,0.00%,0
AGMH,2020-04-20,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,358.03M,-,16.43,6.14%,2860
AGN,2020-04-20,156,Allergan plc,Healthcare,Drugs - Generic,USA,61.83B,-,187.39,0.21%,3804373
AGNC,2020-04-20,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.70B,10.43,11.98,-2.32%,10580842
AGNCM,2020-04-20,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.45B,18.85,21.87,-0.18%,56437
AGNCN,2020-04-20,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.85B,19.58,22.71,-0.39%,61450
AGNCO,2020-04-20,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,18.58,21.55,-0.92%,82189
AGND,2020-04-20,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.83,0.01%,1087
AGO,2020-04-20,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.64B,7.28,29.41,-3.92%,1034364
AGQ,2020-04-20,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,21.87,2.97%,183664
AGR,2020-04-20,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.45B,19.51,44.11,-4.09%,448043
AGRO,2020-04-20,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,469.50M,-,3.99,-1.72%,380645
AGRX,2020-04-20,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,191.51M,-,2.18,-2.24%,1561400
AGS,2020-04-20,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,119.92M,-,2.9,-5.84%,729400
AGT,2020-04-20,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,15.25,-0.59%,8387
AGTC,2020-04-20,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,103.36M,-,4.0,-1.23%,136428
AGX,2020-04-20,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,608.56M,-,38.25,1.70%,129293
AGYS,2020-04-20,171,"Agilysys, Inc.",Technology,Application Software,USA,442.80M,-,17.44,1.10%,119904
AGZ,2020-04-20,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.49,0.09%,35342
AGZD,2020-04-20,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.97,-0.16%,8865
AHC,2020-04-20,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,30.81M,-,1.45,0.00%,80589
AHCO,2020-04-20,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.12B,-,14.61,-3.25%,140580
AHH,2020-04-20,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,508.64M,21.06,8.55,-4.36%,407114
AHPI,2020-04-20,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,52.83M,-,14.05,-1.06%,248357
AHT,2020-04-20,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,76.03M,-,0.67,-3.14%,805906
AI,2020-04-20,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,105.13M,7.87,2.69,-2.18%,351604
AIA,2020-04-20,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,58.52,-1.56%,57397
AIEQ,2020-04-20,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,25.38,-0.43%,22089
AIF,2020-04-20,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,165.03M,5.64,11.41,-2.89%,122792
AIG,2020-04-20,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,21.25B,6.45,23.75,-3.06%,6414377
AIH,2020-04-20,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,218.56M,-,9.08,3.89%,59888
AIHS,2020-04-20,185,Senmiao Technology Limited,Financial,Credit Services,China,12.32M,-,0.41,3.80%,85490
AIIQ,2020-04-20,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.07,0.21%,1815
AIKI,2020-04-20,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,11.18M,-,0.83,-2.54%,3044482
AIM,2020-04-20,188,AIM ImmunoTech Inc.,Healthcare,Biotechnology,USA,64.13M,-,2.4,-4.00%,1963249
AIMC,2020-04-20,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.23B,9.28,18.3,-3.48%,530614
AIMT,2020-04-20,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.13B,-,16.87,3.88%,2223166
AIN,2020-04-20,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.53B,11.66,47.75,-0.52%,281313
AINC,2020-04-20,192,Ashford Inc.,Financial,Asset Management,USA,20.06M,-,7.84,-2.76%,2568
AINV,2020-04-20,193,Apollo Investment Corporation,Financial,Asset Management,USA,528.23M,8.23,7.55,-4.25%,717426
AIQ,2020-04-20,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,17.36,-0.29%,38699
AIR,2020-04-20,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,620.04M,8.89,17.19,-5.08%,262858
AIRG,2020-04-20,196,"Airgain, Inc.",Technology,Communication Equipment,USA,74.29M,78.57,7.15,0.42%,25131
AIRI,2020-04-20,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,41.39M,-,1.22,0.41%,29645
AIRR,2020-04-20,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,20.14,-3.00%,7351
AIRT,2020-04-20,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,43.58M,24.24,12.97,1.73%,3221
AIT,2020-04-20,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.82B,12.22,46.63,-0.79%,160168
AIV,2020-04-20,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.67B,11.51,36.72,-6.21%,1811763
AIZ,2020-04-20,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.21B,18.37,103.02,-2.64%,448383
AIZP,2020-04-20,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.51B,17.96,104.87,-2.11%,90850
AJG,2020-04-20,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.86B,22.88,80.78,-3.37%,1237030
AJRD,2020-04-20,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.27B,24.84,42.21,-3.08%,516942
AJX,2020-04-20,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,190.46M,6.49,7.68,-2.66%,160600
AJXA,2020-04-20,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,21.15,1.07%,1637
AKAM,2020-04-20,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,17.18B,36.57,106.24,0.84%,2297286
AKBA,2020-04-20,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,998.97M,-,7.46,0.00%,965118
