Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACB,2020-05-07,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,810.91M,3.21,0.69,0.32%,11823370
ACC,2020-05-07,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.61B,40.48,31.09,1.77%,3233569
ACCO,2020-05-07,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,591.77M,5.62,6.02,1.86%,749514
ACEL,2020-05-07,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,733.96M,-,9.44,1.61%,202955
ACGL,2020-05-07,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.49B,6.38,24.71,5.51%,3076301
ACGLO,2020-05-07,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.81B,6.29,24.35,-1.18%,36518
ACGLP,2020-05-07,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.67B,6.20,23.99,-0.25%,26682
ACH,2020-05-07,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.10B,38.47,5.04,0.60%,21964
ACHC,2020-05-07,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.34B,19.92,24.7,2.02%,739067
ACIA,2020-05-07,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.86B,89.19,68.5,0.32%,292222
ACIU,2020-05-07,AC Immune SA,Healthcare,Biotechnology,Switzerland,566.70M,10.67,7.5,-1.06%,76625
ACIW,2020-05-07,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.22B,47.98,26.87,2.13%,877780
ACLS,2020-05-07,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,880.38M,51.41,25.81,0.98%,294991
ACM,2020-05-07,AECOM,Industrials,Engineering & Construction,USA,5.77B,-,35.15,-0.79%,1326185
ACMR,2020-05-07,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,898.82M,45.09,44.19,12.44%,723086
ACN,2020-05-07,Accenture plc,Technology,Information Technology Services,Ireland,127.34B,24.30,187.11,3.73%,2286610
ACTT,2020-05-07,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,376.82M,-,9.99,-0.10%,51302
ADAP,2020-05-07,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,465.81M,-,3.57,-1.92%,409198
ADBE,2020-05-07,Adobe Inc.,Technology,Software - Infrastructure,USA,181.75B,55.53,366.78,1.18%,2459444
ADC,2020-05-07,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.56B,33.10,63.55,2.42%,344313
ADI,2020-05-07,"Analog Devices, Inc.",Technology,Semiconductors,USA,41.41B,32.88,106.35,1.05%,1108070
ADM,2020-05-07,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,20.48B,13.84,34.76,1.05%,2952143
ADNT,2020-05-07,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.52B,-,15.48,2.04%,1249484
ADP,2020-05-07,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,66.65B,25.33,147.77,2.22%,1847658
ADPT,2020-05-07,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.79B,-,36.06,6.50%,1429876
ADS,2020-05-07,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.34B,4.22,45.5,4.10%,1061544
ADSK,2020-05-07,"Autodesk, Inc.",Technology,Software - Application,USA,43.22B,191.67,184.0,1.53%,1530925
ADSW,2020-05-07,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.92B,-,32.7,-0.06%,1301516
ADT,2020-05-07,ADT Inc.,Industrials,Security & Protection Services,USA,4.53B,-,5.63,1.81%,1619169
ADTN,2020-05-07,"ADTRAN, Inc.",Technology,Communication Equipment,USA,577.02M,-,11.65,13.44%,1139664
ADUS,2020-05-07,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.30B,55.11,83.0,-0.44%,142923
ADVM,2020-05-07,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.56B,-,19.7,-3.67%,1587895
ADX,2020-05-07,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.53B,3.19,14.02,1.45%,261959
AEE,2020-05-07,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.50B,20.79,69.65,-0.27%,2300332
AEG,2020-05-07,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.08B,3.10,2.38,2.59%,6620751
AEGN,2020-05-07,Aegion Corporation,Industrials,Engineering & Construction,USA,469.59M,-,13.98,2.12%,87076
AEIS,2020-05-07,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.41B,40.90,60.0,2.11%,284104
AEL,2020-05-07,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.99B,7.55,20.21,13.54%,1690228
AEM,2020-05-07,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.05B,33.20,65.54,3.49%,2183932
AEO,2020-05-07,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.28B,6.75,7.55,1.62%,4538510
AEP,2020-05-07,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,39.72B,20.25,78.6,-0.28%,3829174
AER,2020-05-07,AerCap Holdings N.V.,Industrials,Airports & Air Services,Netherlands,3.93B,3.34,28.25,4.36%,1485127
AERI,2020-05-07,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,715.56M,-,14.45,-7.79%,1469576
AES,2020-05-07,The AES Corporation,Utilities,Utilities - Diversified,USA,8.25B,26.75,12.12,-3.27%,7357870
AFB,2020-05-07,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,367.07M,6.77,12.77,0.16%,15461
AFG,2020-05-07,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.98B,6.32,62.28,6.46%,772076
AFIN,2020-05-07,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,793.05M,-,6.97,0.72%,593536
AFL,2020-05-07,Aflac Incorporated,Financial,Insurance - Life,USA,26.36B,9.03,35.87,4.64%,2957572
AFYA,2020-05-07,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,2.07B,26.56,20.69,-3.63%,289339
AG,2020-05-07,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.75B,-,8.37,5.42%,4972351
AGCO,2020-05-07,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.90B,37.83,49.45,1.96%,310809
AGEN,2020-05-07,Agenus Inc.,Healthcare,Biotechnology,USA,444.60M,-,2.54,-3.79%,3045511
AGI,2020-05-07,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.34B,50.18,8.53,3.65%,4126252
AGIO,2020-05-07,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.01B,-,39.31,1.29%,549193
AGLE,2020-05-07,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,332.11M,-,7.87,5.50%,310499
AGM,2020-05-07,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,661.97M,6.91,60.07,-1.09%,50120
AGMH,2020-05-07,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,426.02M,-,19.55,1.72%,3593
AGN,2020-05-07,Allergan plc,Healthcare,Drug Manufacturers - General,USA,62.69B,-,192.99,-0.46%,7415407
AGNC,2020-05-07,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.22B,-,12.57,0.68%,8234560
AGNCM,2020-05-07,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.78B,-,22.56,1.35%,100414
AGNCN,2020-05-07,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.01B,-,23.05,-0.43%,53267
AGO,2020-05-07,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.79B,7.29,29.44,4.69%,604234
AGR,2020-05-07,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.41B,17.84,41.75,0.65%,472825
AGRO,2020-05-07,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,483.87M,-,3.87,0.26%,347281
AGX,2020-05-07,"Argan, Inc.",Industrials,Engineering & Construction,USA,566.56M,-,35.41,1.75%,93007
AGYS,2020-05-07,"Agilysys, Inc.",Technology,Software - Application,USA,468.55M,-,18.26,7.79%,255104
AHCO,2020-05-07,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.13B,-,15.67,-0.51%,47332
AHH,2020-05-07,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,482.56M,20.49,8.32,0.12%,395780
AIG,2020-05-07,"American International Group, Inc.",Financial,Insurance - Diversified,USA,23.39B,6.93,25.52,9.48%,8162158
AIMC,2020-05-07,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.89B,-,26.78,1.44%,614040
AIMT,2020-05-07,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.18B,-,17.35,0.29%,598824
AIN,2020-05-07,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.69B,14.84,51.54,0.88%,152515
AINV,2020-05-07,Apollo Investment Corporation,Financial,Asset Management,USA,585.59M,9.31,8.54,2.89%,595468
AIR,2020-05-07,AAR Corp.,Industrials,Aerospace & Defense,USA,625.88M,8.63,16.69,2.14%,378656
AIT,2020-05-07,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.05B,57.34,52.12,1.96%,160192
AIV,2020-05-07,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.71B,11.65,37.14,3.08%,2304031
AIZ,2020-05-07,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.12B,17.58,98.59,0.68%,520909
AIZP,2020-05-07,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.33B,17.46,101.96,-1.54%,788
AJG,2020-05-07,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.40B,24.18,85.38,6.13%,1508089
AJRD,2020-05-07,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.17B,25.07,40.12,0.45%,987975
AKAM,2020-05-07,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.66B,33.46,100.6,1.44%,1745381
AKBA,2020-05-07,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.54B,-,11.68,0.34%,1388051
AKCA,2020-05-07,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.82B,-,15.94,4.59%,216826
AKO-A,2020-05-07,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.89B,12.58,12.0,3.27%,787
AKO-B,2020-05-07,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.18B,10.50,14.0,-1.13%,1019
AKR,2020-05-07,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.06B,18.91,11.65,5.62%,1299151
AKRO,2020-05-07,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,602.30M,-,21.72,5.69%,267468
AKTS,2020-05-07,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,340.31M,-,8.38,-3.34%,629352
AL,2020-05-07,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.99B,4.79,24.37,4.32%,926488
ALB,2020-05-07,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.79B,11.91,59.74,3.12%,2202457
ALBO,2020-05-07,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,383.05M,-,24.29,-2.29%,64624
ALC,2020-05-07,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,26.25B,-,53.76,3.88%,1514588
ALE,2020-05-07,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.84B,14.75,52.95,1.38%,384986
ALEC,2020-05-07,"Alector, Inc.",Healthcare,Biotechnology,USA,2.22B,-,27.44,1.55%,254910
ALEX,2020-05-07,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,918.49M,-,11.31,2.82%,288225
ALG,2020-05-07,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.20B,18.09,96.44,5.80%,67970
ALGN,2020-05-07,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.77B,8.95,213.5,-1.13%,1263366
ALGT,2020-05-07,Allegiant Travel Company,Industrials,Airlines,USA,1.15B,4.64,66.23,-0.09%,597235
ALK,2020-05-07,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.74B,4.57,28.25,1.51%,2893978
ALKS,2020-05-07,Alkermes plc,Healthcare,Biotechnology,Ireland,2.40B,-,14.67,2.59%,1201862
ALL,2020-05-07,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.54B,7.17,100.85,-0.62%,2294085
ALLE,2020-05-07,Allegion plc,Industrials,Security & Protection Services,Ireland,9.52B,29.26,100.14,2.19%,908767
ALLK,2020-05-07,Allakos Inc.,Healthcare,Biotechnology,USA,3.27B,-,61.4,5.30%,169615
ALLO,2020-05-07,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.89B,-,30.58,1.70%,544703
ALLT,2020-05-07,Allot Ltd.,Technology,Communication Equipment,Israel,408.38M,-,11.83,4.78%,330025
ALLY,2020-05-07,Ally Financial Inc.,Financial,Credit Services,USA,5.92B,5.86,15.08,6.42%,5428107
ALNY,2020-05-07,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.33B,-,141.45,-2.63%,1048200
ALRM,2020-05-07,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.48B,44.72,47.63,6.77%,727477
ALSN,2020-05-07,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.31B,7.37,36.11,1.32%,651777
ALTR,2020-05-07,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.52B,-,32.65,0.09%,200775
ALV,2020-05-07,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.22B,11.92,57.97,-0.57%,430010
ALX,2020-05-07,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.35B,21.93,257.37,0.14%,25008
ALXN,2020-05-07,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.26B,9.05,96.92,0.08%,1642175
AM,2020-05-07,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.90B,-,3.99,-2.68%,9407103
AMAL,2020-05-07,Amalgamated Bank,Financial,Banks - Regional,USA,313.40M,6.93,10.0,2.67%,58561
AMAT,2020-05-07,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,49.86B,16.94,51.25,1.49%,6599624
AMBA,2020-05-07,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.93B,-,52.45,2.06%,195359
AMBC,2020-05-07,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,779.96M,-,16.68,1.58%,312362
AMC,2020-05-07,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,447.80M,-,3.99,1.79%,4061322
AMCR,2020-05-07,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.27B,27.08,8.61,1.53%,5302242
AMCX,2020-05-07,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.25B,3.63,24.12,0.46%,711176
AMD,2020-05-07,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,63.91B,127.64,51.95,-0.40%,48729494
AME,2020-05-07,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.90B,22.19,83.31,1.95%,1347937
AMED,2020-05-07,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.56B,44.68,171.78,-4.89%,460348
AMEH,2020-05-07,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,835.84M,39.97,15.43,-0.77%,32882
AMG,2020-05-07,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.27B,16.25,64.29,2.60%,313171
AMGN,2020-05-07,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,142.03B,18.12,233.33,-1.38%,2447963
AMH,2020-05-07,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.88B,88.39,25.28,5.47%,2998596
AMK,2020-05-07,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.79B,-,24.9,3.75%,143277
AMKR,2020-05-07,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.39B,11.35,9.78,0.31%,867667
AMN,2020-05-07,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.11B,17.68,42.35,-0.21%,611848
AMP,2020-05-07,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.46B,8.73,121.73,13.47%,2110495
AMPH,2020-05-07,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,819.98M,17.98,17.6,1.56%,256364
AMRC,2020-05-07,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,965.42M,20.71,19.22,0.84%,277765
AMRN,2020-05-07,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.82B,-,7.52,1.76%,5664909
AMRS,2020-05-07,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,447.83M,-,2.52,7.69%,1555961
AMRX,2020-05-07,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.16B,-,3.55,4.72%,1288503
AMSF,2020-05-07,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.18B,13.79,60.02,0.35%,105674
AMSWA,2020-05-07,"American Software, Inc.",Technology,Software - Application,USA,530.44M,63.39,15.91,0.13%,136210
AMT,2020-05-07,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,105.98B,55.04,235.25,-0.85%,2450753
AMTB,2020-05-07,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,437.43M,9.56,11.43,-1.04%,31162
AMTD,2020-05-07,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.45B,10.19,36.6,2.01%,4820507
AMWD,2020-05-07,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,876.33M,10.27,50.89,3.18%,91834
AMX,2020-05-07,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,40.39B,51.10,12.11,-0.57%,3337600
AMZN,2020-05-07,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1277.35B,113.10,2367.61,0.70%,3357655
AN,2020-05-07,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.39B,7.32,36.46,-0.46%,661092
ANAB,2020-05-07,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,492.54M,-,17.66,0.91%,302823
ANAT,2020-05-07,American National Insurance Company,Financial,Insurance - Diversified,USA,2.05B,3.19,73.6,3.57%,44235
ANDE,2020-05-07,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,457.23M,23.48,12.96,-2.04%,365453
ANET,2020-05-07,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.82B,19.79,210.43,1.16%,1101377
ANF,2020-05-07,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,655.52M,18.31,10.16,5.94%,1793029
ANGI,2020-05-07,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,4.01B,120.15,8.05,7.05%,6948871
ANGO,2020-05-07,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,397.55M,-,10.17,3.88%,203870
ANIK,2020-05-07,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,504.43M,18.18,34.55,1.95%,204962
ANIP,2020-05-07,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,433.58M,70.66,34.06,-7.85%,307012
ANSS,2020-05-07,"ANSYS, Inc.",Technology,Software - Application,USA,22.86B,49.93,260.76,-2.73%,874526
ANTM,2020-05-07,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,69.77B,14.38,265.73,-1.81%,975632
AOBC,2020-05-07,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,514.58M,35.15,9.28,-2.42%,1172518
AOD,2020-05-07,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,750.67M,7.86,7.12,0.56%,223315
AON,2020-05-07,Aon Plc,Financial,Insurance Brokers,United Kingdom,43.38B,29.07,184.83,4.28%,1135131
AOS,2020-05-07,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.14B,19.52,43.31,-0.78%,1306084
APA,2020-05-07,Apache Corporation,Energy,Oil & Gas E&P,USA,5.20B,-,11.88,2.33%,19774415
APAM,2020-05-07,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.31B,10.78,28.91,1.80%,586864
APD,2020-05-07,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.84B,25.68,226.8,1.53%,761639
APEI,2020-05-07,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,393.36M,40.45,25.28,0.60%,49776
APH,2020-05-07,Amphenol Corporation,Technology,Electronic Components,USA,26.64B,23.75,87.24,1.35%,1050218
APHA,2020-05-07,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,987.40M,12.34,3.69,1.37%,3032705
APLE,2020-05-07,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.08B,11.30,8.68,4.20%,3375647
APLS,2020-05-07,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.53B,-,31.25,-12.81%,4249202
APLT,2020-05-07,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,964.80M,-,45.0,-0.16%,138507
APO,2020-05-07,"Apollo Global Management, Inc.",Financial,Asset Management,USA,18.49B,11.07,43.0,3.17%,1539266
APOG,2020-05-07,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,542.90M,8.57,19.85,5.08%,354302
APPF,2020-05-07,"AppFolio, Inc.",Technology,Software - Application,USA,4.32B,121.28,124.07,5.30%,173313
APPN,2020-05-07,Appian Corporation,Technology,Software - Infrastructure,USA,3.89B,-,53.23,8.13%,1666890
APPS,2020-05-07,"Digital Turbine, Inc.",Technology,Software - Application,USA,526.25M,-,5.57,3.53%,2030987
APRE,2020-05-07,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,736.20M,-,34.21,3.89%,53138
APTO,2020-05-07,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,603.17M,-,7.8,5.55%,983297
APTS,2020-05-07,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,360.97M,-,7.31,3.10%,484140
APTV,2020-05-07,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.61B,16.97,65.23,0.08%,1283019
APY,2020-05-07,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,714.58M,-,8.91,3.60%,2404801
AQN,2020-05-07,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.20B,13.21,13.67,0.51%,584813
AQUA,2020-05-07,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.90B,30.87,15.62,0.39%,606816
AR,2020-05-07,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,836.93M,-,2.93,-1.68%,10250375
ARCB,2020-05-07,ArcBest Corporation,Industrials,Trucking,USA,530.21M,13.83,20.8,0.87%,230945
ARCC,2020-05-07,Ares Capital Corporation,Financial,Asset Management,USA,5.63B,7.13,13.24,0.30%,2894849
ARCE,2020-05-07,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,3.08B,2699.05,56.68,0.80%,302800
ARCH,2020-05-07,"Arch Coal, Inc.",Energy,Thermal Coal,USA,443.31M,3.52,26.9,0.67%,389229
ARCO,2020-05-07,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,795.00M,9.39,3.67,2.23%,768170
ARCT,2020-05-07,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,630.42M,-,37.57,-9.21%,937704
ARD,2020-05-07,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.77B,-,11.7,1.12%,124300
ARDX,2020-05-07,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,656.04M,-,7.21,-0.14%,438991
