Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACIU,2020-05-05,AC Immune SA,Healthcare,Biotechnology,Switzerland,585.59M,11.02,7.75,3.61%,92921
ACIW,2020-05-05,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.25B,48.38,27.09,1.92%,664444
ACLS,2020-05-05,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,776.00M,45.32,22.75,1.65%,309229
ACM,2020-05-05,AECOM,Industrials,Engineering & Construction,USA,5.80B,-,35.3,2.62%,1979805
ACMR,2020-05-05,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,766.41M,38.45,37.68,5.28%,286235
ACN,2020-05-05,Accenture plc,Technology,Information Technology Services,Ireland,123.60B,23.59,181.62,1.16%,1615811
ACTT,2020-05-05,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,376.82M,-,9.99,-0.40%,48606
ADAP,2020-05-05,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,461.90M,-,3.54,5.36%,536593
ADBE,2020-05-05,Adobe Inc.,Technology,Software - Infrastructure,USA,176.47B,53.92,356.13,2.01%,2359847
ADC,2020-05-05,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.53B,32.84,63.06,2.10%,340592
ADI,2020-05-05,"Analog Devices, Inc.",Technology,Semiconductors,USA,41.25B,32.76,105.94,2.46%,1800656
ADM,2020-05-05,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,20.60B,13.92,34.96,0.58%,2613255
ADNT,2020-05-05,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.49B,-,15.23,2.84%,1475864
ADP,2020-05-05,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,65.77B,25.00,145.82,0.93%,1657054
ADPT,2020-05-05,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.39B,-,33.02,1.76%,928854
ADS,2020-05-05,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.33B,4.21,45.34,-2.16%,1929026
ADSK,2020-05-05,"Autodesk, Inc.",Technology,Software - Application,USA,42.39B,188.01,180.49,1.51%,965637
ADSW,2020-05-05,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.89B,-,32.4,-0.09%,634726
ADT,2020-05-05,ADT Inc.,Industrials,Security & Protection Services,USA,4.49B,-,5.58,1.45%,1390818
ADTN,2020-05-05,"ADTRAN, Inc.",Technology,Communication Equipment,USA,498.77M,-,10.07,0.70%,229473
ADUS,2020-05-05,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.39B,58.86,88.65,19.93%,358185
ADVM,2020-05-05,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.50B,-,19.0,38.35%,6484697
ADX,2020-05-05,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.51B,3.16,13.92,0.80%,288926
AEE,2020-05-05,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,18.13B,21.54,72.15,0.99%,1375319
AEG,2020-05-05,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.04B,3.08,2.36,-3.67%,2130277
AEGN,2020-05-05,Aegion Corporation,Industrials,Engineering & Construction,USA,483.70M,-,14.4,-2.44%,82552
AEIS,2020-05-05,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.20B,37.37,54.82,3.24%,200429
AEL,2020-05-05,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.89B,7.16,19.16,-0.62%,581150
AEM,2020-05-05,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,14.64B,32.30,63.76,0.60%,1923376
AEO,2020-05-05,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.23B,6.47,7.24,-2.82%,4742399
AEP,2020-05-05,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,42.10B,21.47,83.31,0.31%,2981726
AER,2020-05-05,AerCap Holdings N.V.,Industrials,Airports & Air Services,Netherlands,3.89B,3.31,27.92,2.53%,3449193
AERI,2020-05-05,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,790.83M,-,15.97,3.57%,1705563
AES,2020-05-05,The AES Corporation,Utilities,Utilities - Diversified,USA,8.88B,28.81,13.05,1.87%,5684862
AFB,2020-05-05,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,365.92M,6.75,12.73,0.79%,37289
AFG,2020-05-05,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.87B,6.20,61.12,-0.88%,642831
AFIN,2020-05-05,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,797.60M,-,7.01,0.00%,355001
AFL,2020-05-05,Aflac Incorporated,Financial,Insurance - Life,USA,26.39B,9.04,35.92,0.48%,3417309
AFYA,2020-05-05,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,2.06B,26.53,20.67,-0.82%,204125
AG,2020-05-05,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.71B,-,8.17,-0.49%,4299926
AGCO,2020-05-05,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.87B,37.52,49.04,-1.21%,1006720
AGEN,2020-05-05,Agenus Inc.,Healthcare,Biotechnology,USA,446.35M,-,2.55,-0.20%,5313263
AGI,2020-05-05,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.33B,50.06,8.51,1.92%,2074965
AGIO,2020-05-05,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.02B,-,39.45,2.73%,861835
AGLE,2020-05-05,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,341.82M,-,8.1,1.25%,226016
AGM,2020-05-05,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,670.24M,7.00,60.82,-2.34%,66791
AGMH,2020-05-05,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,411.85M,-,18.9,1.13%,2862
AGN,2020-05-05,Allergan plc,Healthcare,Drug Manufacturers - General,USA,62.62B,-,192.78,2.16%,3608174
AGNC,2020-05-05,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.34B,-,12.78,2.98%,9811152
AGNCM,2020-05-05,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.57B,-,22.13,-0.23%,27543
AGNCN,2020-05-05,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.05B,-,23.13,0.43%,45987
AGO,2020-05-05,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.73B,7.13,28.8,0.00%,635401
AGR,2020-05-05,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.72B,18.25,42.71,3.36%,776026
AGRO,2020-05-05,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,480.12M,-,3.84,-1.54%,294096
AGX,2020-05-05,"Argan, Inc.",Industrials,Engineering & Construction,USA,576.96M,-,36.06,0.53%,271142
AGYS,2020-05-05,"Agilysys, Inc.",Technology,Software - Application,USA,467.78M,-,18.23,-0.33%,251195
AHCO,2020-05-05,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.13B,-,15.62,0.77%,140799
AHH,2020-05-05,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,515.62M,21.90,8.89,-0.56%,913801
AIG,2020-05-05,"American International Group, Inc.",Financial,Insurance - Diversified,USA,22.97B,6.80,25.06,4.11%,8863302
AIMC,2020-05-05,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.92B,-,27.12,6.17%,1316059
AIMT,2020-05-05,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.14B,-,16.71,1.03%,1220682
AIN,2020-05-05,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.63B,14.31,49.7,-2.63%,382324
AINV,2020-05-05,Apollo Investment Corporation,Financial,Asset Management,USA,545.82M,8.68,7.96,-1.67%,703915
AIR,2020-05-05,AAR Corp.,Industrials,Aerospace & Defense,USA,659.63M,9.10,17.59,-2.11%,302024
AIT,2020-05-05,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.04B,56.97,51.79,7.67%,311699
AIV,2020-05-05,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.63B,11.47,36.59,0.49%,873980
AIZ,2020-05-05,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.34B,18.20,102.09,2.09%,721356
AIZP,2020-05-05,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.44B,17.77,103.78,1.53%,51508
AJG,2020-05-05,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.96B,23.54,83.13,3.73%,1843997
AJRD,2020-05-05,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.20B,25.36,40.58,1.40%,356454
AKAM,2020-05-05,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.43B,32.99,99.19,1.63%,1941332
AKBA,2020-05-05,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.58B,-,11.95,37.99%,16218889
AKCA,2020-05-05,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.89B,-,16.57,2.79%,174521
AKO-A,2020-05-05,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.85B,12.28,11.72,-0.28%,221
AKO-B,2020-05-05,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.17B,10.41,13.88,1.76%,1420
AKR,2020-05-05,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.08B,19.20,11.83,1.20%,851616
AKRO,2020-05-05,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,578.73M,-,20.87,-1.28%,240783
AKTS,2020-05-05,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,343.56M,-,8.46,6.82%,929350
AL,2020-05-05,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.94B,4.71,23.96,1.53%,1287913
ALB,2020-05-05,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.65B,11.66,58.47,2.11%,1108954
ALBO,2020-05-05,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,377.85M,-,23.96,-0.79%,89229
ALC,2020-05-05,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,25.13B,-,51.47,2.43%,2783727
ALE,2020-05-05,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,3.03B,15.76,56.55,1.82%,351792
ALEC,2020-05-05,"Alector, Inc.",Healthcare,Biotechnology,USA,2.27B,-,28.08,9.43%,505670
ALEX,2020-05-05,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,940.41M,-,11.58,-2.85%,260704
ALG,2020-05-05,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.16B,17.46,93.06,1.56%,31396
ALGN,2020-05-05,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.37B,8.75,208.61,-0.73%,1334463
ALGT,2020-05-05,Allegiant Travel Company,Industrials,Airlines,USA,1.20B,4.84,68.96,-1.54%,347277
ALK,2020-05-05,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.84B,4.69,28.97,0.70%,3952830
ALKS,2020-05-05,Alkermes plc,Healthcare,Biotechnology,Ireland,2.34B,-,14.32,4.22%,1865881
ALL,2020-05-05,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.96B,7.26,102.15,1.80%,1947379
ALLE,2020-05-05,Allegion plc,Industrials,Security & Protection Services,Ireland,9.20B,28.27,96.74,2.09%,751877
ALLK,2020-05-05,Allakos Inc.,Healthcare,Biotechnology,USA,3.18B,-,59.58,3.49%,171507
ALLO,2020-05-05,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.93B,-,30.86,-2.59%,854272
ALLT,2020-05-05,Allot Ltd.,Technology,Communication Equipment,Israel,384.91M,-,11.15,1.55%,86407
ALLY,2020-05-05,Ally Financial Inc.,Financial,Credit Services,USA,5.87B,5.81,14.94,-1.65%,6944934
ALNY,2020-05-05,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.31B,-,141.23,3.37%,735490
ALRM,2020-05-05,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.25B,40.54,43.18,3.67%,421974
ALSN,2020-05-05,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.23B,7.24,35.47,0.74%,1181107
ALTR,2020-05-05,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.47B,-,31.94,1.30%,200469
ALV,2020-05-05,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.17B,11.79,57.37,1.94%,656304
ALX,2020-05-05,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.45B,23.52,276.02,-3.47%,16828
ALXN,2020-05-05,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.57B,9.17,98.25,-5.38%,6325742
AM,2020-05-05,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.16B,-,4.55,-3.40%,6761503
AMAL,2020-05-05,Amalgamated Bank,Financial,Banks - Regional,USA,314.03M,6.95,10.02,-3.19%,68122
AMAT,2020-05-05,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,47.53B,16.15,48.85,2.67%,8173333
AMBA,2020-05-05,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.86B,-,50.4,1.76%,167075
AMBC,2020-05-05,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,780.42M,-,16.69,-1.77%,417090
AMC,2020-05-05,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,436.57M,-,3.89,-9.53%,7436167
AMCR,2020-05-05,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.22B,26.98,8.58,-1.27%,4128319
AMCX,2020-05-05,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.18B,3.44,22.87,-4.31%,1628140
AMD,2020-05-05,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,64.20B,128.23,52.19,-0.70%,56339243
AME,2020-05-05,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.39B,21.63,81.19,1.91%,2052784
AMED,2020-05-05,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.75B,46.20,177.64,1.81%,446459
AMEH,2020-05-05,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,836.93M,40.03,15.45,5.03%,37851
AMG,2020-05-05,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.30B,16.41,64.91,-1.41%,356474
AMGN,2020-05-05,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,143.88B,18.36,236.36,2.36%,1952555
AMH,2020-05-05,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.69B,86.19,24.65,4.40%,3455984
AMK,2020-05-05,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.68B,-,23.37,0.78%,71180
AMKR,2020-05-05,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.38B,11.28,9.72,-0.10%,1750301
AMN,2020-05-05,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.14B,17.98,43.06,1.13%,719968
AMP,2020-05-05,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,14.07B,7.94,110.73,-2.06%,835928
AMPH,2020-05-05,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,802.28M,17.59,17.22,-0.17%,291450
AMRC,2020-05-05,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,964.42M,20.69,19.2,18.89%,388511
AMRN,2020-05-05,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.89B,-,7.72,1.31%,11219574
AMRS,2020-05-05,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,428.28M,-,2.41,0.42%,2437724
AMRX,2020-05-05,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.16B,-,3.57,5.31%,964755
AMSF,2020-05-05,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.21B,14.19,61.77,-0.77%,97367
AMSWA,2020-05-05,"American Software, Inc.",Technology,Software - Application,USA,528.11M,63.11,15.84,0.19%,89569
AMT,2020-05-05,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,108.24B,56.21,240.26,1.53%,1414778
AMTB,2020-05-05,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,474.55M,10.38,12.4,-6.91%,28439
AMTD,2020-05-05,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.15B,10.04,36.06,-3.19%,3383709
AMWD,2020-05-05,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,867.54M,10.17,50.38,0.66%,134782
AMX,2020-05-05,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,40.99B,51.86,12.29,0.66%,3528442
AMZN,2020-05-05,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1250.48B,110.72,2317.8,0.08%,3194902
AN,2020-05-05,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.41B,7.38,36.73,0.66%,677112
ANAB,2020-05-05,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,491.70M,-,17.63,-3.24%,457677
ANAT,2020-05-05,American National Insurance Company,Financial,Insurance - Diversified,USA,2.06B,3.21,73.96,-0.82%,27730
ANDE,2020-05-05,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,545.43M,28.01,15.46,-1.47%,165842
ANET,2020-05-05,"Arista Networks, Inc.",Technology,Computer Hardware,USA,17.62B,20.73,220.44,4.47%,1235363
ANF,2020-05-05,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,616.17M,17.21,9.55,-2.05%,2329417
ANGI,2020-05-05,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,3.63B,108.81,7.29,7.21%,4120799
ANGO,2020-05-05,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,382.30M,-,9.78,3.93%,246092
ANIK,2020-05-05,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,497.42M,17.93,34.07,3.40%,261907
ANIP,2020-05-05,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,486.41M,79.27,38.21,-1.95%,83932
ANSS,2020-05-05,"ANSYS, Inc.",Technology,Software - Application,USA,22.98B,50.22,262.23,1.33%,760649
ANTM,2020-05-05,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,72.22B,14.89,275.07,1.50%,1173785
AOBC,2020-05-05,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,515.13M,35.19,9.29,0.22%,526184
AOD,2020-05-05,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,749.61M,7.85,7.11,1.28%,342959
AON,2020-05-05,Aon Plc,Financial,Insurance Brokers,United Kingdom,42.93B,28.77,182.93,2.95%,1144299
AOS,2020-05-05,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.95B,19.00,42.16,0.43%,1460544
APA,2020-05-05,Apache Corporation,Energy,Oil & Gas E&P,USA,5.16B,-,11.78,-2.32%,26378981
APAM,2020-05-05,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.34B,10.91,29.25,0.14%,552126
APD,2020-05-05,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.28B,25.40,224.3,0.43%,1095816
APEI,2020-05-05,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,382.31M,39.31,24.57,2.12%,54040
APH,2020-05-05,Amphenol Corporation,Technology,Electronic Components,USA,26.34B,23.48,86.25,2.78%,995677
APHA,2020-05-05,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,963.31M,12.04,3.6,1.12%,6215710
APLE,2020-05-05,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.00B,10.85,8.33,-4.47%,2199441
APLS,2020-05-05,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.85B,-,35.3,3.49%,608448
APLT,2020-05-05,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,900.48M,-,42.0,12.21%,217402
APO,2020-05-05,"Apollo Global Management, Inc.",Financial,Asset Management,USA,17.59B,10.53,40.9,2.38%,2532771
APOG,2020-05-05,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,537.97M,8.49,19.67,1.71%,192048
APPF,2020-05-05,"AppFolio, Inc.",Technology,Software - Application,USA,3.88B,108.99,111.5,5.93%,432920
APPN,2020-05-05,Appian Corporation,Technology,Software - Infrastructure,USA,3.40B,-,46.52,4.87%,725021
APPS,2020-05-05,"Digital Turbine, Inc.",Technology,Software - Application,USA,520.58M,-,5.51,1.47%,1609850
APRE,2020-05-05,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,723.93M,-,33.64,3.60%,142263
APTO,2020-05-05,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,549.82M,-,7.11,4.25%,768619
APTS,2020-05-05,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,348.62M,-,7.06,-2.35%,607254
APTV,2020-05-05,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.72B,17.08,65.64,2.13%,2321862
APY,2020-05-05,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,733.83M,-,9.15,0.99%,3588684
AQN,2020-05-05,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.24B,13.28,13.74,2.46%,642651
AQUA,2020-05-05,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.90B,30.89,15.63,-0.64%,749732
AR,2020-05-05,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,948.32M,-,3.32,-0.60%,16657098
ARCB,2020-05-05,ArcBest Corporation,Industrials,Trucking,USA,559.02M,14.58,21.93,13.98%,308817
ARCC,2020-05-05,Ares Capital Corporation,Financial,Asset Management,USA,5.40B,6.84,12.7,2.34%,3674568
ARCE,2020-05-05,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.90B,2538.10,53.3,1.97%,107859
ARCH,2020-05-05,"Arch Coal, Inc.",Energy,Thermal Coal,USA,453.53M,3.61,27.52,-7.50%,433502
ARCO,2020-05-05,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,764.67M,9.03,3.53,-1.67%,799996
ARCT,2020-05-05,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,645.53M,-,38.47,-1.54%,654241
ARD,2020-05-05,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.72B,-,11.47,-3.29%,159231
