Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACGLP,2020-04-16,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.67B,6.20,23.99,0.00%,40871
ACH,2020-04-16,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.94B,38.47,5.04,-3.45%,58543
ACHC,2020-04-16,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,1.97B,18.10,22.44,-1.10%,728057
ACHV,2020-04-16,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,11.05M,-,0.34,-3.66%,426897
ACIA,2020-04-16,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.83B,88.54,68.0,1.15%,557630
ACIO,2020-04-16,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.87,0.74%,5237
ACIU,2020-04-16,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,549.16M,10.95,7.64,5.52%,76506
ACIW,2020-04-16,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,2.77B,42.80,23.97,-1.44%,940931
ACLS,2020-04-16,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,692.78M,41.69,20.93,-2.61%,424110
ACM,2020-04-16,58,AECOM,Services,Technical Services,USA,4.90B,-,31.13,-2.20%,1723849
ACMR,2020-04-16,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,683.16M,36.46,35.73,6.72%,326081
ACN,2020-04-16,60,Accenture plc,Technology,Information Technology Services,Ireland,107.28B,21.81,167.95,-0.89%,3013525
ACNB,2020-04-16,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,192.52M,6.76,22.73,-4.58%,46004
ACOR,2020-04-16,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,50.43M,-,1.06,0.00%,591863
ACP,2020-04-16,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,136.67M,-,7.84,-0.13%,203487
ACRE,2020-04-16,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,229.95M,5.35,6.86,-4.99%,853037
ACRS,2020-04-16,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,50.72M,-,1.22,-2.40%,286678
ACRX,2020-04-16,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,102.11M,-,1.28,-0.78%,605710
ACSG,2020-04-16,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.64,0.48%,268
ACSI,2020-04-16,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,30.1,0.51%,183
ACST,2020-04-16,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,47.81M,-,0.53,12.77%,2070222
ACT,2020-04-16,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,20.72,0.93%,2469
ACTG,2020-04-16,71,Acacia Research Corporation,Services,Business Services,USA,120.00M,-,2.4,0.42%,204614
ACTT,2020-04-16,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,371.28M,-,9.93,0.40%,634
ACTTU,2020-04-16,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,10.03,0.00%,0
ACU,2020-04-16,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,68.11M,12.64,20.09,-4.01%,22808
ACV,2020-04-16,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,-,-,19.91,-1.82%,58787
ACWF,2020-04-16,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,25.33,0.44%,3449
ACWI,2020-04-16,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,66.01,0.43%,2940852
ACWV,2020-04-16,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,85.71,0.41%,414819
ACWX,2020-04-16,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,38.45,0.13%,3666283
ACY,2020-04-16,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,1.40M,-,1.46,0.55%,31346
ADAP,2020-04-16,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,416.50M,-,3.43,3.94%,197073
ADBE,2020-04-16,82,Adobe Inc.,Technology,Application Software,USA,165.18B,51.88,342.7,3.05%,3892590
ADC,2020-04-16,83,Agree Realty Corporation,Financial,Property Management,USA,2.82B,31.01,59.92,-2.31%,424244
ADES,2020-04-16,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,113.98M,3.25,6.31,-5.26%,116612
ADI,2020-04-16,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,38.49B,31.49,101.83,1.37%,2613029
ADIL,2020-04-16,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,17.47M,-,1.64,18.84%,1219900
ADM,2020-04-16,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,19.97B,14.20,35.66,0.48%,2728685
ADMA,2020-04-16,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,236.57M,-,2.7,-1.82%,1296793
ADME,2020-04-16,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,29.91,0.94%,6924
ADMP,2020-04-16,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,26.17M,-,0.35,-1.31%,934889
ADMS,2020-04-16,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,85.97M,-,3.01,-9.88%,408403
ADNT,2020-04-16,92,Adient plc,Consumer Goods,Auto Parts,Ireland,967.92M,-,10.33,-1.71%,1138879
ADP,2020-04-16,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,59.08B,24.20,136.92,-0.52%,1942590
ADPT,2020-04-16,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.47B,-,28.26,-0.60%,709878
ADRE,2020-04-16,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,35.54,1.33%,6183
ADRO,2020-04-16,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,248.17M,-,3.22,1.90%,409996
ADS,2020-04-16,97,Alliance Data Systems Corporation,Services,Business Services,USA,1.66B,3.06,33.0,-4.40%,1530039
ADSK,2020-04-16,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,37.62B,178.13,171.0,1.10%,1842062
ADSW,2020-04-16,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.88B,-,32.1,0.19%,1070631
ADT,2020-04-16,100,ADT Inc.,Services,Security & Protection Services,USA,3.93B,-,5.28,-0.75%,2416200
ADTN,2020-04-16,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,397.34M,-,8.29,0.48%,295682
ADUS,2020-04-16,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.15B,49.99,75.29,-0.69%,130187
ADVM,2020-04-16,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,890.21M,-,11.62,4.12%,696421
ADX,2020-04-16,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.45B,3.12,13.71,0.73%,144123
ADXS,2020-04-16,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,38.61M,-,0.63,-4.26%,837474
AE,2020-04-16,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,87.02M,11.19,21.7,-3.34%,2783
AEE,2020-04-16,107,Ameren Corporation,Utilities,Electric Utilities,USA,19.00B,23.06,77.26,2.33%,1588645
AEF,2020-04-16,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,278.12M,3.54,5.48,0.74%,22593
AEG,2020-04-16,109,Aegon N.V.,Financial,Life Insurance,Netherlands,4.70B,3.16,2.4,-0.83%,1964045
AEGN,2020-04-16,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,431.31M,-,14.03,-2.91%,133450
AEHR,2020-04-16,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,35.74M,197.50,1.58,0.64%,30957
AEIS,2020-04-16,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,1.93B,34.23,50.22,1.99%,285297
AEL,2020-04-16,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.69B,6.93,18.55,-3.89%,672730
AEM,2020-04-16,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,12.21B,27.32,53.93,2.43%,1744858
AEMD,2020-04-16,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,14.37M,-,1.54,1.32%,548940
AEO,2020-04-16,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.44B,7.92,8.86,3.63%,2960850
AEP,2020-04-16,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,40.14B,21.66,84.05,0.53%,1799519
AER,2020-04-16,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,2.98B,2.69,22.73,-6.11%,1966616
AERI,2020-04-16,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,600.84M,-,14.73,-4.60%,703061
AES,2020-04-16,120,The AES Corporation,Utilities,Electric Utilities,USA,8.11B,26.84,12.16,-4.18%,9979283
AESE,2020-04-16,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,53.52M,-,2.36,8.76%,47308
AESR,2020-04-16,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,9.04,1.21%,15214
AEY,2020-04-16,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,24.74M,-,2.64,0.76%,84294
AEZS,2020-04-16,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,19.85M,-,0.81,-10.44%,287085
AFB,2020-04-16,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,375.12M,6.92,13.05,0.31%,54434
AFG,2020-04-16,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,5.72B,6.78,66.81,-4.84%,911067
AFH,2020-04-16,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.18M,-,0.36,0.86%,77091
AFI,2020-04-16,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,35.32M,-,1.63,8.67%,215041
AFIF,2020-04-16,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.83,0.10%,28482
AFIN,2020-04-16,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,673.51M,-,6.65,-1.34%,468523
AFINP,2020-04-16,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,19.29,0.52%,31482
AFK,2020-04-16,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,13.53,-3.56%,12297
AFL,2020-04-16,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,25.11B,7.92,35.04,-1.99%,2874196
AFLG,2020-04-16,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.0,0.68%,6499
AFMC,2020-04-16,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.7,-0.12%,6895
AFMD,2020-04-16,136,Affimed N.V.,Healthcare,Biotechnology,Germany,160.86M,-,2.16,0.47%,969873
AFSM,2020-04-16,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.07,-0.35%,7150
AFT,2020-04-16,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,184.54M,6.58,11.85,-2.71%,108670
AFTY,2020-04-16,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.26,0.32%,4171
AFYA,2020-04-16,140,Afya Limited,Services,Education & Training Services,Brazil,1.92B,20.43,19.59,6.01%,504974
AG,2020-04-16,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.54B,-,7.35,-0.54%,4488036
AGCO,2020-04-16,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.30B,34.37,44.92,-5.97%,1008078
AGD,2020-04-16,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,100.52M,7.19,8.01,-0.37%,60860
AGE,2020-04-16,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,29.95M,-,0.8,1.00%,42741
AGEN,2020-04-16,145,Agenus Inc.,Healthcare,Biotechnology,USA,394.74M,-,2.61,0.38%,1598028
AGFS,2020-04-16,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,72.94M,-,1.44,-2.04%,143006
AGG,2020-04-16,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.39,0.13%,4627237
AGGP,2020-04-16,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.93,0.20%,11882
AGGY,2020-04-16,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,53.34,0.26%,322563
AGI,2020-04-16,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.65B,28.21,6.77,2.73%,3237815
AGIO,2020-04-16,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.02B,-,43.21,2.37%,506564
AGLE,2020-04-16,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,149.28M,-,5.36,-2.19%,88975
AGM,2020-04-16,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,564.68M,6.07,52.72,-3.14%,72942
AGM-A,2020-04-16,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,56.59M,6.32,54.9,0.09%,767
AGMH,2020-04-16,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,334.49M,-,15.35,1.12%,5015
AGN,2020-04-16,156,Allergan plc,Healthcare,Drugs - Generic,USA,60.55B,-,185.19,-0.28%,6364804
AGNC,2020-04-16,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.31B,10.14,11.65,1.48%,11171239
AGNCM,2020-04-16,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.08B,18.19,21.1,2.28%,57829
AGNCN,2020-04-16,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.42B,18.79,21.8,2.54%,99424
AGNCO,2020-04-16,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,17.76,20.6,3.21%,131218
AGND,2020-04-16,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.72,-0.62%,257
AGO,2020-04-16,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.73B,7.14,28.82,2.93%,1370091
AGQ,2020-04-16,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,22.36,0.18%,184028
AGR,2020-04-16,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.14B,20.11,45.48,1.31%,1129465
AGRO,2020-04-16,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,471.66M,-,3.99,-0.50%,201762
AGRX,2020-04-16,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,169.19M,-,2.23,-0.89%,1062645
AGS,2020-04-16,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,64.55M,-,2.81,-14.07%,947457
AGT,2020-04-16,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,15.48,1.21%,1442
AGTC,2020-04-16,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,90.08M,-,3.92,-4.39%,173031
AGX,2020-04-16,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,510.87M,-,33.81,-1.66%,363779
AGYS,2020-04-16,171,"Agilysys, Inc.",Technology,Application Software,USA,375.86M,-,15.96,-6.83%,189804
AGZ,2020-04-16,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.56,0.17%,105932
AGZD,2020-04-16,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.83,-0.19%,1680
AHC,2020-04-16,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,29.42M,-,1.44,0.70%,35121
AHCO,2020-04-16,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.21B,-,16.53,-4.34%,95824
AHH,2020-04-16,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,431.03M,20.37,8.27,-5.05%,859863
AHPI,2020-04-16,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,62.32M,-,15.09,6.87%,368079
AHT,2020-04-16,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,68.32M,-,0.63,-8.68%,840380
AI,2020-04-16,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,81.69M,7.63,2.61,-5.78%,396234
AIA,2020-04-16,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,58.29,1.32%,68001
AIEQ,2020-04-16,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,24.9,1.38%,18681
AIF,2020-04-16,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,166.19M,5.68,11.49,-4.41%,109653
AIG,2020-04-16,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,20.36B,6.29,23.18,-3.74%,8756901
AIH,2020-04-16,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,193.42M,-,8.78,-1.90%,103069
AIHS,2020-04-16,185,Senmiao Technology Limited,Financial,Credit Services,China,11.94M,-,0.39,-4.77%,21641
AIIQ,2020-04-16,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.47,0.80%,906
AIKI,2020-04-16,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,12.10M,-,0.9,2.39%,9055780
AIM,2020-04-16,188,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,69.28M,-,2.47,3.35%,2002331
AIMC,2020-04-16,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.13B,8.92,17.59,-3.77%,722717
AIMT,2020-04-16,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,981.30M,-,15.24,-2.37%,940454
AIN,2020-04-16,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.45B,11.06,45.29,0.96%,374079
AINC,2020-04-16,192,Ashford Inc.,Financial,Asset Management,USA,18.86M,-,7.7,-4.02%,1070
AINV,2020-04-16,193,Apollo Investment Corporation,Financial,Asset Management,USA,392.57M,8.39,7.69,-4.94%,990217
AIQ,2020-04-16,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,17.11,1.78%,10571
AIR,2020-04-16,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,578.10M,8.62,16.66,-2.69%,321858
AIRG,2020-04-16,196,"Airgain, Inc.",Technology,Communication Equipment,USA,68.53M,75.38,6.86,-6.79%,35840
AIRI,2020-04-16,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,34.77M,-,1.17,-10.00%,33923
AIRR,2020-04-16,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.62,-1.79%,24054
AIRT,2020-04-16,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,33.52M,21.46,11.48,-13.42%,5507
AIT,2020-04-16,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.76B,11.92,45.47,-1.00%,293857
AIV,2020-04-16,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.37B,11.34,36.15,-3.55%,1778039
AIZ,2020-04-16,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.15B,17.94,100.58,-0.82%,471770
AIZP,2020-04-16,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.43B,17.75,103.67,0.17%,30337
AJG,2020-04-16,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.00B,22.88,80.79,-3.42%,1099803
AJRD,2020-04-16,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.29B,24.67,41.92,1.50%,771609
AJX,2020-04-16,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,150.44M,5.95,7.04,-8.21%,253540
AJXA,2020-04-16,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,20.93,-1.97%,6462
AKAM,2020-04-16,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,17.49B,36.43,105.84,5.43%,3603040
AKBA,2020-04-16,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,908.96M,-,7.05,-3.03%,758935
