Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABM,2020-03-11,29,ABM Industries Incorporated,Services,Business Services,USA,2.03B,15.40,29.41,-7.86%,344353
ABMD,2020-03-11,30,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,6.70B,28.35,151.13,-8.26%,1032121
ABR,2020-03-11,31,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,1.14B,8.01,10.13,-7.23%,2119920
ABT,2020-03-11,32,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,138.07B,38.64,78.09,-3.45%,11158254
ABTX,2020-03-11,33,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,573.04M,10.69,26.25,-7.31%,149244
ABUS,2020-03-11,34,Arbutus Biopharma Corporation,Healthcare,Biotechnology,USA,161.84M,-,2.58,-7.19%,386989
AC,2020-03-11,35,"Associated Capital Group, Inc.",Financial,Asset Management,USA,847.03M,21.06,36.51,-8.77%,19115
ACA,2020-03-11,36,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,1.87B,15.97,37.04,-4.19%,285879
ACAD,2020-03-11,37,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,6.07B,-,36.87,-10.10%,1513326
ACAM,2020-03-11,38,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,306.64M,-,10.03,-0.15%,3300
ACAMU,2020-03-11,39,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,700.37M,-,10.33,0.00%,0
ACB,2020-03-11,40,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,1.00B,3.98,0.86,-12.40%,21699922
ACBI,2020-03-11,41,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,334.26M,12.12,14.59,-7.01%,109312
ACC,2020-03-11,42,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,5.18B,62.91,37.81,-7.10%,2480942
ACCO,2020-03-11,43,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,695.52M,6.69,7.16,-1.38%,767186
ACEL,2020-03-11,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,755.53M,-,9.75,-2.99%,245396
ACER,2020-03-11,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,34.48M,-,3.38,3.68%,65028
ACES,2020-03-11,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,32.93,-5.98%,77316
ACGL,2020-03-11,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,14.76B,9.26,35.88,-5.15%,1928266
ACGLO,2020-03-11,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.28B,6.59,25.51,-1.09%,35823
ACGLP,2020-03-11,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,10.12B,6.49,25.11,-0.40%,51896
ACH,2020-03-11,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.54B,74.18,5.86,-5.33%,125367
ACHC,2020-03-11,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,2.15B,18.87,23.4,-10.89%,1494139
ACHV,2020-03-11,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,8.94M,-,0.42,-2.60%,962953
ACIA,2020-03-11,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,86.21,66.21,0.06%,587188
ACIO,2020-03-11,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,23.93,-0.83%,11355
ACIU,2020-03-11,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,395.94M,7.09,5.49,-10.29%,151362
ACIW,2020-03-11,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,3.00B,46.68,26.14,-7.07%,956389
ACLS,2020-03-11,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,690.84M,42.07,21.12,-6.18%,433331
ACM,2020-03-11,58,AECOM,Services,Technical Services,USA,6.09B,-,36.4,-7.68%,3807496
ACMR,2020-03-11,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,513.28M,28.04,25.6,-4.44%,642467
ACN,2020-03-11,60,Accenture plc,Technology,Information Technology Services,Ireland,110.78B,22.03,165.11,-5.41%,4808922
ACNB,2020-03-11,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,247.85M,8.24,27.88,-1.90%,22484
ACOR,2020-03-11,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,48.09M,-,1.01,-5.61%,1189247
ACP,2020-03-11,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,161.94M,-,9.29,-5.49%,207176
ACRE,2020-03-11,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,462.06M,10.59,13.57,-5.96%,608418
ACRS,2020-03-11,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,45.64M,-,1.06,2.91%,558519
ACRX,2020-03-11,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,92.99M,-,1.22,-4.69%,890638
ACSG,2020-03-11,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.28,-4.56%,100
ACSI,2020-03-11,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,30.28,-4.88%,2149
ACST,2020-03-11,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,34.72M,-,0.38,-3.02%,1767563
ACT,2020-03-11,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,20.21,-4.86%,1783
ACTG,2020-03-11,71,Acacia Research Corporation,Services,Business Services,USA,112.80M,-,2.22,2.78%,272250
ACTT,2020-03-11,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,303.30M,-,10.11,-0.59%,89384
ACTTU,2020-03-11,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,11.0,0.00%,0
ACU,2020-03-11,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,75.02M,14.86,22.0,-5.34%,2070
ACV,2020-03-11,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,205.35M,-,19.88,-8.09%,105717
ACWF,2020-03-11,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,25.89,-4.77%,37341
ACWI,2020-03-11,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,66.25,-5.17%,7032810
ACWV,2020-03-11,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,86.69,-3.83%,1036290
ACWX,2020-03-11,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,40.0,-4.99%,2467478
ACY,2020-03-11,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,5.46M,-,3.5,4.79%,32
ADAP,2020-03-11,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,407.63M,-,2.94,-3.92%,406177
ADBE,2020-03-11,82,Adobe Inc.,Technology,Application Software,USA,158.79B,52.42,315.23,-5.16%,4738406
ADC,2020-03-11,83,Agree Realty Corporation,Financial,Property Management,USA,3.32B,37.55,72.55,-4.69%,561968
ADES,2020-03-11,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,146.49M,4.34,7.69,-5.76%,150916
ADI,2020-03-11,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,35.37B,29.19,94.41,-7.84%,4150056
ADIL,2020-03-11,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.16M,-,1.35,-1.46%,18202
ADM,2020-03-11,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,19.92B,13.97,35.07,-5.52%,4986904
ADMA,2020-03-11,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,213.47M,-,2.31,-10.81%,1240106
ADME,2020-03-11,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,29.47,-2.13%,13989
ADMP,2020-03-11,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,30.87M,-,0.4,-14.62%,881204
ADMS,2020-03-11,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,84.12M,-,3.05,-5.86%,358156
ADNT,2020-03-11,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.54B,-,16.45,-3.86%,2124203
ADP,2020-03-11,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,64.51B,26.16,148.01,-4.15%,2669049
ADPT,2020-03-11,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,2.77B,-,21.52,-13.82%,1302958
ADRE,2020-03-11,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,36.53,-4.20%,8257
ADRO,2020-03-11,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,196.49M,-,2.36,-8.17%,530092
ADS,2020-03-11,97,Alliance Data Systems Corporation,Services,Business Services,USA,2.79B,5.32,57.28,-9.88%,2025156
ADSK,2020-03-11,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,36.05B,160.17,154.4,-6.13%,2698419
ADSW,2020-03-11,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.95B,-,32.92,-0.09%,2542709
ADT,2020-03-11,100,ADT Inc.,Services,Security & Protection Services,USA,3.74B,-,4.75,-9.35%,3405646
ADTN,2020-03-11,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,337.28M,-,6.84,-6.81%,450677
ADUS,2020-03-11,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.05B,44.91,67.64,-4.07%,199043
ADVM,2020-03-11,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,768.67M,-,9.26,-9.30%,1524769
ADX,2020-03-11,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.40B,3.01,13.23,-5.43%,871859
ADXS,2020-03-11,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,41.87M,-,0.67,-3.29%,2056167
AE,2020-03-11,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,107.08M,62.09,24.96,-2.12%,10118
AEE,2020-03-11,107,Ameren Corporation,Utilities,Electric Utilities,USA,20.08B,24.14,80.87,-2.08%,2733720
AEF,2020-03-11,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,308.06M,9.92,6.07,-4.41%,83979
AEG,2020-03-11,109,Aegon N.V.,Financial,Life Insurance,Netherlands,5.56B,3.21,2.53,-6.99%,6513770
AEGN,2020-03-11,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,482.10M,-,16.07,-1.77%,162326
AEHR,2020-03-11,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,42.44M,-,1.65,0.00%,68111
AEIS,2020-03-11,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.00B,35.30,51.79,-6.95%,194394
AEL,2020-03-11,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.00B,7.57,20.26,-5.42%,1300388
AEM,2020-03-11,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,10.95B,23.01,45.32,-8.13%,3271107
AEMD,2020-03-11,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,17.07M,-,1.99,-7.87%,1266276
AEO,2020-03-11,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.60B,8.62,9.66,-8.61%,8551078
AEP,2020-03-11,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,44.83B,23.12,89.72,-5.28%,4186535
AER,2020-03-11,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,5.28B,4.73,40.01,-11.60%,2236282
AERI,2020-03-11,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,752.67M,-,14.55,-3.90%,1270180
AES,2020-03-11,120,The AES Corporation,Utilities,Electric Utilities,USA,9.44B,31.26,14.16,-6.90%,7915159
AESE,2020-03-11,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,40.53M,-,1.7,-15.84%,32880
AESR,2020-03-11,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.71,-4.33%,1410
AEY,2020-03-11,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,28.74M,-,2.61,-8.42%,198504
AEZS,2020-03-11,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,15.72M,-,0.67,-7.13%,199010
AFB,2020-03-11,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,382.31M,7.06,13.3,-3.76%,90887
AFG,2020-03-11,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,7.52B,8.45,83.31,-4.14%,700986
AFH,2020-03-11,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,5.78M,-,0.48,1.24%,93194
AFI,2020-03-11,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,45.56M,-,1.9,29.25%,963754
AFIF,2020-03-11,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.95,-0.90%,1307
AFIN,2020-03-11,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,948.87M,-,8.52,-9.75%,774096
AFINP,2020-03-11,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,20.21,-8.76%,178756
AFK,2020-03-11,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,15.42,-3.62%,7388
AFL,2020-03-11,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,27.21B,8.35,36.94,-5.81%,5778137
AFLG,2020-03-11,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,17.23,-4.48%,10000
AFMC,2020-03-11,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.92,-3.06%,3970
AFMD,2020-03-11,136,Affimed N.V.,Healthcare,Biotechnology,Germany,147.55M,-,1.82,-9.45%,1489752
AFSM,2020-03-11,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.41,-3.53%,2796
AFT,2020-03-11,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,205.88M,7.34,13.22,-4.34%,85142
AFTY,2020-03-11,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,16.41,-2.70%,8833
AFYA,2020-03-11,140,Afya Limited,Services,Education & Training Services,Brazil,1.85B,17.77,18.94,-11.45%,322202
AG,2020-03-11,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.35B,-,6.57,-10.98%,6243619
AGCO,2020-03-11,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4.21B,43.01,56.22,-5.61%,818988
AGD,2020-03-11,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,102.78M,7.35,8.19,-6.40%,95136
AGE,2020-03-11,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,35.02M,-,0.88,-3.16%,101880
AGEN,2020-03-11,145,Agenus Inc.,Healthcare,Biotechnology,USA,373.67M,-,2.72,-3.20%,3545179
AGFS,2020-03-11,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,90.32M,-,1.74,-13.43%,132513
AGG,2020-03-11,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,114.72,-1.43%,13045186
AGGP,2020-03-11,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.82,-0.94%,12301
AGGY,2020-03-11,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,52.09,-2.01%,626488
AGI,2020-03-11,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.14B,22.79,5.47,-8.53%,3351245
AGIO,2020-03-11,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.90B,-,40.87,-10.61%,708656
AGLE,2020-03-11,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,162.69M,-,5.38,-10.03%,68871
AGM,2020-03-11,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,696.72M,7.60,66.04,-6.80%,77206
AGM-A,2020-03-11,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,66.34M,7.41,64.36,4.58%,41
AGMH,2020-03-11,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,356.41M,-,16.72,6.16%,2332
AGN,2020-03-11,156,Allergan plc,Healthcare,Drugs - Generic,USA,61.33B,-,185.5,-1.96%,4695280
AGNC,2020-03-11,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,8.06B,12.52,14.39,-6.62%,19329713
AGNCM,2020-03-11,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.70B,19.30,22.39,-5.05%,92589
AGNCN,2020-03-11,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,11.04B,19.91,23.1,-4.98%,99051
AGNCO,2020-03-11,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,19.52,22.65,-5.29%,172093
AGND,2020-03-11,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.93,1.31%,1010
AGO,2020-03-11,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,3.40B,8.98,36.25,-5.50%,914343
AGQ,2020-03-11,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,27.02,-1.46%,370034
AGR,2020-03-11,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,14.96B,21.04,47.58,-4.48%,703467
AGRO,2020-03-11,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,609.37M,-,5.01,-6.70%,812780
AGRX,2020-03-11,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,153.09M,-,1.94,-8.06%,3691067
AGS,2020-03-11,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,195.68M,-,5.14,-9.67%,649795
AGT,2020-03-11,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,16.97,-6.97%,2169
AGTC,2020-03-11,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,98.69M,-,3.84,-3.27%,151261
AGX,2020-03-11,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,547.99M,-,35.4,-5.73%,94317
AGYS,2020-03-11,171,"Agilysys, Inc.",Technology,Application Software,USA,616.38M,-,24.45,0.20%,356520
AGZ,2020-03-11,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.57,-0.14%,68930
AGZD,2020-03-11,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.58,-0.01%,12051
AHC,2020-03-11,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,47.95M,3.55,2.15,1.42%,70117
AHCO,2020-03-11,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.17B,-,15.82,-0.82%,29379
AHH,2020-03-11,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,1.08B,34.26,13.91,-9.50%,633088
AHPI,2020-03-11,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,60.58M,-,14.74,44.79%,2603372
AHT,2020-03-11,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,146.75M,-,1.35,-10.00%,1225798
AI,2020-03-11,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,169.30M,12.98,4.44,-10.12%,659752
AIA,2020-03-11,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,58.79,-4.06%,101247
AIEQ,2020-03-11,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,23.87,-5.47%,38489
AIF,2020-03-11,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,190.20M,16.75,13.15,-3.10%,190668
AIG,2020-03-11,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,30.43B,8.80,32.43,-7.53%,10806906
AIHS,2020-03-11,184,Senmiao Technology Limited,Financial,Credit Services,China,13.71M,-,0.42,0.74%,37084
AIIQ,2020-03-11,185,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.48,-4.94%,559
AIM,2020-03-11,186,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,102.02M,-,4.2,12.00%,23823769
AIMC,2020-03-11,187,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.45B,10.83,21.36,-10.14%,581072
AIMT,2020-03-11,188,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.24B,-,17.57,-9.29%,1331894
AIN,2020-03-11,189,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.86B,14.09,57.7,-8.46%,349445
AINC,2020-03-11,190,Ashford Inc.,Financial,Asset Management,USA,23.85M,-,10.28,-27.86%,31944
AINV,2020-03-11,191,Apollo Investment Corporation,Financial,Asset Management,USA,855.87M,13.73,12.59,-6.88%,1779595
AIQ,2020-03-11,192,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,15.86,-5.57%,16554
AIR,2020-03-11,193,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,1.01B,11.14,28.0,-8.77%,363456
AIRG,2020-03-11,194,"Airgain, Inc.",Technology,Communication Equipment,USA,70.90M,79.34,7.22,-0.55%,56066
AIRI,2020-03-11,195,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,33.24M,-,1.06,-8.62%,70861
AIRR,2020-03-11,196,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,21.96,-4.48%,13388
AIRT,2020-03-11,197,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,45.06M,31.31,16.75,-3.07%,1688
AIT,2020-03-11,198,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.81B,12.47,47.59,-2.78%,395959
AIV,2020-03-11,199,Apartment Investment and Management Company,Financial,REIT - Residential,USA,6.93B,14.43,46.01,-6.41%,2005456
AIZ,2020-03-11,200,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.54B,19.33,108.38,-4.84%,448793
AIZP,2020-03-11,201,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.77B,18.68,109.08,-3.93%,43391
AJG,2020-03-11,202,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,18.11B,26.90,94.98,-2.64%,1474743
AJRD,2020-03-11,203,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.50B,25.47,43.27,-4.50%,906335
AJX,2020-03-11,204,Great Ajax Corp.,Financial,Mortgage Investment,USA,294.95M,10.38,12.73,-1.24%,183100
AJXA,2020-03-11,205,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,25.3,-1.17%,128254
AKAM,2020-03-11,206,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,14.45B,29.96,87.02,1.01%,2461348
AKBA,2020-03-11,207,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,854.66M,-,6.94,-6.59%,1904922
AKCA,2020-03-11,208,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.41B,-,13.44,-8.01%,326466
