Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AGNCN,2020-05-28,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.99B,-,23.0,-0.99%,34761
AGO,2020-05-28,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.39B,9.40,27.49,-4.48%,570790
AGR,2020-05-28,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.36B,18.82,43.96,2.47%,688481
AGRO,2020-05-28,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,480.82M,-,4.28,1.18%,502756
AGX,2020-05-28,"Argan, Inc.",Industrials,Engineering & Construction,USA,576.48M,-,37.24,0.65%,210936
AGYS,2020-05-28,"Agilysys, Inc.",Technology,Software - Application,USA,471.37M,-,19.43,-3.33%,206161
AHCO,2020-05-28,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.21B,-,16.24,-2.35%,45399
AHH,2020-05-28,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,528.80M,21.88,9.1,-1.62%,620734
AIG,2020-05-28,"American International Group, Inc.",Financial,Insurance - Diversified,USA,27.21B,6.32,31.12,-1.24%,5769121
AIMC,2020-05-28,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,2.03B,-,30.94,-5.06%,267865
AIMT,2020-05-28,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.13B,-,17.0,-0.64%,619891
AIN,2020-05-28,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,2.02B,17.97,62.43,-3.91%,321819
AINV,2020-05-28,Apollo Investment Corporation,Financial,Asset Management,USA,705.50M,-,10.08,-2.23%,1161758
AIR,2020-05-28,AAR Corp.,Industrials,Aerospace & Defense,USA,728.80M,10.73,20.74,-2.49%,627613
AIT,2020-05-28,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.26B,64.64,58.76,-2.07%,194740
AIV,2020-05-28,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.52B,27.46,37.18,-0.40%,1035201
AIZ,2020-05-28,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.16B,18.75,103.49,-0.84%,396056
AIZP,2020-05-28,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.60B,18.62,106.36,-0.10%,32820
AJG,2020-05-28,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.80B,26.97,94.0,0.19%,1125236
AJRD,2020-05-28,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.48B,27.31,43.69,-1.64%,681008
AKAM,2020-05-28,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.80B,34.22,102.91,2.94%,1724485
AKBA,2020-05-28,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.66B,-,11.51,-6.42%,1179666
AKCA,2020-05-28,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.53B,-,15.1,0.13%,139874
AKO-A,2020-05-28,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.82B,12.10,11.54,0.00%,1091
AKO-B,2020-05-28,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.94B,9.93,13.75,3.70%,2989
AKR,2020-05-28,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.08B,32.87,12.26,-3.46%,605643
AKRO,2020-05-28,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,695.41M,-,25.06,0.52%,143608
AL,2020-05-28,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.45B,6.04,30.38,-0.07%,1610056
ALB,2020-05-28,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,8.06B,15.93,75.93,1.19%,1408403
ALBO,2020-05-28,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,402.87M,-,27.02,-1.13%,68183
ALC,2020-05-28,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,30.32B,-,62.09,1.14%,1274923
ALE,2020-05-28,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.97B,16.39,57.46,-1.29%,450698
ALEC,2020-05-28,"Alector, Inc.",Healthcare,Biotechnology,USA,2.38B,-,31.47,-3.88%,510535
ALEX,2020-05-28,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,883.43M,-,11.89,-6.75%,518715
ALG,2020-05-28,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.20B,19.37,103.61,-3.24%,80183
ALGN,2020-05-28,"Align Technology, Inc.",Healthcare,Medical Devices,USA,19.00B,10.45,249.18,-0.89%,853403
ALGT,2020-05-28,Allegiant Travel Company,Industrials,Airlines,USA,1.78B,12.22,105.94,-3.30%,401839
ALK,2020-05-28,"Alaska Air Group, Inc.",Industrials,Airlines,USA,4.34B,8.09,34.46,-3.58%,3258351
ALKS,2020-05-28,Alkermes plc,Healthcare,Biotechnology,Ireland,2.64B,-,16.67,-0.45%,960143
ALL,2020-05-28,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,31.19B,8.24,98.26,0.54%,1925993
ALLE,2020-05-28,Allegion plc,Industrials,Security & Protection Services,Ireland,9.19B,29.20,99.91,0.89%,645128
ALLK,2020-05-28,Allakos Inc.,Healthcare,Biotechnology,USA,3.30B,-,69.42,-5.86%,208591
ALLO,2020-05-28,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.42B,-,46.54,-5.00%,919786
ALLT,2020-05-28,Allot Ltd.,Technology,Communication Equipment,Israel,362.12M,-,10.49,-0.57%,254662
ALLY,2020-05-28,Ally Financial Inc.,Financial,Credit Services,USA,6.96B,7.14,18.37,-1.24%,9488282
ALNY,2020-05-28,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.43B,-,133.1,-0.19%,578056
ALRM,2020-05-28,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.23B,44.04,46.95,-7.36%,658610
ALRS,2020-05-28,Alerus Financial Corporation,Financial,Banks - Regional,USA,316.45M,11.42,18.56,0.81%,15198
ALSN,2020-05-28,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.28B,7.85,37.52,-2.87%,774485
ALTR,2020-05-28,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.71B,-,37.6,-0.24%,211573
ALV,2020-05-28,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.60B,13.18,64.12,-4.18%,517644
ALX,2020-05-28,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.33B,28.73,262.63,-0.62%,16989
ALXN,2020-05-28,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,25.18B,10.78,114.42,7.80%,5593809
AM,2020-05-28,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.15B,-,4.52,-2.38%,5353036
AMAL,2020-05-28,Amalgamated Bank,Financial,Banks - Regional,USA,372.76M,8.35,12.04,-1.39%,85738
AMAT,2020-05-28,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,50.79B,17.41,54.67,-3.07%,7169502
AMBA,2020-05-28,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.88B,-,55.45,-2.80%,379612
AMBC,2020-05-28,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,653.74M,-,14.28,-4.16%,357283
AMC,2020-05-28,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,534.23M,-,5.07,-9.46%,6572647
AMCR,2020-05-28,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,15.94B,29.67,10.0,1.42%,4665758
AMCX,2020-05-28,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.57B,5.32,28.61,-4.70%,600716
AMD,2020-05-28,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,60.54B,127.13,51.74,-1.90%,53530002
AME,2020-05-28,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,21.04B,22.54,91.88,0.21%,1541861
AMED,2020-05-28,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,6.17B,49.58,190.93,4.40%,305480
AMEH,2020-05-28,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,997.83M,47.67,18.4,0.66%,105503
AMG,2020-05-28,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.37B,17.41,68.89,-4.91%,363447
AMGN,2020-05-28,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,132.24B,17.56,224.13,-0.30%,2559428
AMH,2020-05-28,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.48B,83.65,25.01,1.21%,1888044
AMK,2020-05-28,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.89B,-,25.85,-4.01%,100554
AMKR,2020-05-28,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.54B,12.06,10.4,-5.15%,924217
AMN,2020-05-28,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.24B,23.49,45.88,-3.00%,584729
AMOT,2020-05-28,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,355.97M,21.21,37.08,-4.48%,48247
AMP,2020-05-28,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,18.16B,5.32,143.64,-1.76%,898918
AMPH,2020-05-28,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,856.89M,17.84,18.62,-0.90%,440351
AMRC,2020-05-28,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,995.16M,22.04,21.36,-0.84%,128507
AMRN,2020-05-28,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.65B,-,6.83,-1.87%,5554720
AMRS,2020-05-28,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,535.92M,-,3.17,-5.65%,1520074
AMRX,2020-05-28,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.40B,-,4.84,-2.22%,1169498
AMSF,2020-05-28,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.21B,14.49,63.06,-0.27%,98822
AMSWA,2020-05-28,"American Software, Inc.",Technology,Software - Application,USA,572.41M,73.19,18.37,-2.49%,150247
AMT,2020-05-28,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,114.36B,60.39,258.12,2.42%,2184322
AMTB,2020-05-28,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,505.75M,13.04,12.65,-2.32%,32863
AMTD,2020-05-28,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.63B,10.69,37.67,-2.94%,2067951
AMWD,2020-05-28,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.04B,12.64,62.61,-3.59%,186302
AMX,2020-05-28,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,44.28B,53.92,13.48,-0.88%,1962217
AMZN,2020-05-28,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1202.45B,114.70,2401.1,-0.39%,3180184
AN,2020-05-28,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.63B,29.96,41.43,-1.57%,715709
ANAB,2020-05-28,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,512.94M,-,19.24,-3.37%,264043
ANAT,2020-05-28,American National Insurance Company,Financial,Insurance - Diversified,USA,2.04B,14.56,76.65,1.09%,51593
ANDE,2020-05-28,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,441.87M,-,13.05,-7.25%,223706
ANET,2020-05-28,"Arista Networks, Inc.",Technology,Computer Hardware,USA,17.10B,22.54,222.92,-1.93%,612843
ANF,2020-05-28,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,727.78M,20.90,11.6,-11.11%,5667786
ANGI,2020-05-28,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.02B,350.00,10.5,-3.93%,1955187
ANGO,2020-05-28,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,398.99M,-,10.5,-3.67%,261190
ANIK,2020-05-28,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,474.76M,18.72,34.18,-2.26%,199283
ANIP,2020-05-28,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,393.88M,-,31.79,0.57%,132565
ANSS,2020-05-28,"ANSYS, Inc.",Technology,Software - Application,USA,23.60B,57.85,275.1,2.15%,612097
ANTM,2020-05-28,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,73.87B,15.77,291.37,1.43%,1297535
AOBC,2020-05-28,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,595.07M,40.87,10.79,2.37%,2317278
AOD,2020-05-28,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,790.73M,8.28,7.5,1.21%,494243
AON,2020-05-28,Aon Plc,Financial,Insurance Brokers,United Kingdom,46.24B,28.59,198.69,0.43%,1067367
AOS,2020-05-28,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.59B,23.20,46.59,-1.31%,2312950
APA,2020-05-28,Apache Corporation,Energy,Oil & Gas E&P,USA,4.49B,-,11.87,-5.64%,14542910
APAM,2020-05-28,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.30B,11.00,29.5,-3.37%,305924
APD,2020-05-28,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,53.43B,27.25,240.68,2.35%,927704
APEI,2020-05-28,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,480.10M,43.71,31.69,-1.68%,81953
APG,2020-05-28,APi Group Corporation,Industrials,Engineering & Construction,USA,1.87B,-,11.0,-0.09%,1230900
APH,2020-05-28,Amphenol Corporation,Technology,Electronic Components,USA,28.36B,25.95,95.35,-0.19%,1433355
APHA,2020-05-28,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.15B,14.41,4.31,2.86%,9755280
APLE,2020-05-28,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.43B,17.76,10.39,-2.26%,2756813
APLS,2020-05-28,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.54B,-,34.06,-1.67%,577995
APLT,2020-05-28,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.07B,-,46.92,-2.96%,102356
APO,2020-05-28,"Apollo Global Management, Inc.",Financial,Asset Management,USA,19.62B,-,47.2,-1.01%,1985527
APOG,2020-05-28,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,557.80M,9.29,21.52,-2.27%,360270
APPF,2020-05-28,"AppFolio, Inc.",Technology,Software - Application,USA,5.13B,157.97,153.7,2.24%,155869
APPN,2020-05-28,Appian Corporation,Technology,Software - Infrastructure,USA,3.93B,-,59.28,-1.36%,1282595
APPS,2020-05-28,"Digital Turbine, Inc.",Technology,Software - Application,USA,526.98M,-,6.06,-3.04%,1441348
APRE,2020-05-28,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,575.08M,-,26.38,2.57%,97044
APTO,2020-05-28,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,654.33M,-,7.11,-5.20%,365622
APTS,2020-05-28,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,363.33M,-,7.43,-1.33%,442328
APTV,2020-05-28,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,18.81B,8.12,73.63,-5.15%,2680396
APXT,2020-05-28,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,440.26M,-,9.79,-0.15%,1531
APY,2020-05-28,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,702.46M,-,8.91,1.60%,5773709
AQN,2020-05-28,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.43B,19.56,14.08,2.25%,485247
AQUA,2020-05-28,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.27B,33.92,18.96,-0.78%,531440
AR,2020-05-28,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,826.91M,-,3.19,-8.33%,9075859
ARCB,2020-05-28,ArcBest Corporation,Industrials,Trucking,USA,568.74M,16.08,22.4,-1.88%,145842
ARCC,2020-05-28,Ares Capital Corporation,Financial,Asset Management,USA,6.37B,-,15.08,-2.52%,2828074
ARCE,2020-05-28,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.67B,2330.95,48.95,-3.22%,303787
ARCH,2020-05-28,"Arch Coal, Inc.",Energy,Thermal Coal,USA,537.26M,4.51,34.44,-0.32%,305855
