Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACAD,2020-05-04,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,7.81B,-,46.59,3.69%,1138989
ACAM,2020-05-04,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,382.54M,109.62,9.98,0.15%,7638
ACB,2020-05-04,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,829.97M,3.29,0.71,0.98%,10722847
ACC,2020-05-04,"American Campus Communities, Inc.",Real Estate,REIT - Residential,USA,4.80B,42.15,32.37,-1.19%,999062
ACCO,2020-05-04,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,USA,655.66M,6.23,6.67,-6.19%,723534
ACEL,2020-05-04,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,761.95M,-,9.8,0.10%,437486
ACGL,2020-05-04,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.10B,6.14,23.8,2.99%,2241891
ACGLO,2020-05-04,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.03B,6.43,24.89,-0.20%,24210
ACGLP,2020-05-04,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.76B,6.26,24.22,-0.21%,23472
ACH,2020-05-04,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.96B,37.63,4.93,-2.38%,45932
ACHC,2020-05-04,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.05B,17.40,21.58,-3.96%,891964
ACIA,2020-05-04,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,88.46,67.94,0.31%,656890
ACIU,2020-05-04,AC Immune SA,Healthcare,Biotechnology,Switzerland,565.19M,10.64,7.48,9.68%,74052
ACIW,2020-05-04,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.19B,47.46,26.58,0.38%,475411
ACLS,2020-05-04,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,763.38M,44.58,22.38,-0.44%,268167
ACM,2020-05-04,AECOM,Industrials,Engineering & Construction,USA,5.65B,-,34.4,-1.74%,1483977
ACMR,2020-05-04,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,727.97M,36.52,35.79,0.31%,269669
ACN,2020-05-04,Accenture plc,Technology,Information Technology Services,Ireland,122.18B,23.32,179.53,-0.31%,1696876
ACTT,2020-05-04,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,378.33M,-,10.03,0.20%,178834
ADAP,2020-05-04,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,438.41M,-,3.36,0.30%,466907
ADBE,2020-05-04,Adobe Inc.,Technology,Software - Infrastructure,USA,172.99B,52.86,349.11,1.53%,2275898
ADC,2020-05-04,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.46B,32.17,61.76,-1.34%,266215
ADI,2020-05-04,"Analog Devices, Inc.",Technology,Semiconductors,USA,40.26B,31.97,103.4,-0.23%,2425740
ADM,2020-05-04,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,20.48B,13.84,34.76,-1.03%,2423593
ADNT,2020-05-04,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.45B,-,14.81,3.21%,1129695
ADP,2020-05-04,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,65.16B,24.77,144.48,2.89%,2612942
ADPT,2020-05-04,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.31B,-,32.45,6.32%,325929
ADS,2020-05-04,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.38B,4.30,46.34,-0.09%,1542507
ADSK,2020-05-04,"Autodesk, Inc.",Technology,Software - Application,USA,41.76B,185.21,177.8,1.66%,1148206
ADSW,2020-05-04,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.90B,-,32.43,-0.09%,726964
ADT,2020-05-04,ADT Inc.,Industrials,Security & Protection Services,USA,4.42B,-,5.5,0.18%,975796
ADTN,2020-05-04,"ADTRAN, Inc.",Technology,Communication Equipment,USA,495.30M,-,10.0,0.20%,404099
ADUS,2020-05-04,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.16B,49.08,73.92,-8.12%,192994
ADVM,2020-05-04,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.08B,-,13.73,14.42%,1567758
ADX,2020-05-04,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.50B,3.14,13.81,-0.07%,179126
AEE,2020-05-04,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.95B,21.33,71.44,-0.01%,1129880
AEG,2020-05-04,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.23B,3.19,2.45,-2.78%,2290638
AEGN,2020-05-04,Aegion Corporation,Industrials,Engineering & Construction,USA,495.79M,-,14.76,0.27%,110479
AEIS,2020-05-04,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.14B,36.20,53.1,-0.04%,316415
AEL,2020-05-04,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.90B,7.20,19.28,-1.28%,762122
AEM,2020-05-04,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,14.55B,32.11,63.38,3.56%,2195737
AEO,2020-05-04,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.26B,6.66,7.45,-3.87%,5335507
AEP,2020-05-04,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,41.96B,21.40,83.05,2.04%,2403996
AER,2020-05-04,AerCap Holdings N.V.,Industrials,Airports & Air Services,Netherlands,3.79B,3.22,27.23,2.41%,3498302
AERI,2020-05-04,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,763.60M,-,15.42,7.83%,1066680
AES,2020-05-04,The AES Corporation,Utilities,Utilities - Diversified,USA,8.72B,28.28,12.81,-1.00%,3527695
AFB,2020-05-04,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,363.05M,6.70,12.63,-0.71%,56905
AFG,2020-05-04,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.92B,6.25,61.66,-0.58%,628258
AFIN,2020-05-04,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,797.60M,-,7.01,-4.63%,523272
AFL,2020-05-04,Aflac Incorporated,Financial,Insurance - Life,USA,26.27B,9.00,35.75,-2.38%,3468428
AFYA,2020-05-04,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,2.08B,26.75,20.84,2.91%,96774
AG,2020-05-04,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.72B,-,8.21,-1.32%,4363970
AGCO,2020-05-04,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.91B,37.98,49.64,-1.29%,648943
AGEN,2020-05-04,Agenus Inc.,Healthcare,Biotechnology,USA,447.23M,-,2.56,3.86%,1168921
AGI,2020-05-04,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.27B,49.12,8.35,-0.60%,3193026
AGIO,2020-05-04,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.94B,-,38.4,3.76%,1194907
AGLE,2020-05-04,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,337.60M,-,8.0,6.67%,233350
AGM,2020-05-04,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,686.33M,7.17,62.28,-2.18%,55905
AGMH,2020-05-04,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,407.27M,-,18.69,1.57%,3190
AGN,2020-05-04,Allergan plc,Healthcare,Drug Manufacturers - General,USA,61.30B,-,188.7,-0.55%,2246950
AGNC,2020-05-04,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.13B,-,12.41,1.14%,9082390
AGNCM,2020-05-04,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.60B,-,22.18,-0.63%,61765
AGNCN,2020-05-04,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.00B,-,23.03,0.00%,51188
AGO,2020-05-04,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.73B,7.13,28.8,-0.38%,567658
AGR,2020-05-04,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.27B,17.66,41.32,-0.29%,946995
AGRO,2020-05-04,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,487.62M,-,3.9,3.72%,1104548
AGX,2020-05-04,"Argan, Inc.",Industrials,Engineering & Construction,USA,573.92M,-,35.87,-2.26%,110064
AGYS,2020-05-04,"Agilysys, Inc.",Technology,Software - Application,USA,469.32M,-,18.29,1.27%,185814
AHCO,2020-05-04,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.12B,-,15.5,-3.79%,80109
AHH,2020-05-04,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,518.52M,22.02,8.94,-4.49%,421563
AIG,2020-05-04,"American International Group, Inc.",Financial,Insurance - Diversified,USA,22.06B,6.53,24.07,0.71%,8935089
AIMC,2020-05-04,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.80B,-,25.55,-0.02%,1076070
AIMT,2020-05-04,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.13B,-,16.54,0.79%,911497
AIN,2020-05-04,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.68B,14.69,51.04,1.39%,197952
AINV,2020-05-04,Apollo Investment Corporation,Financial,Asset Management,USA,555.07M,8.83,8.1,-5.32%,722813
AIR,2020-05-04,AAR Corp.,Industrials,Aerospace & Defense,USA,673.87M,9.30,17.97,-1.96%,435169
AIT,2020-05-04,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,1.89B,52.92,48.1,-6.49%,395337
AIV,2020-05-04,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.60B,11.42,36.41,-0.16%,1652121
AIZ,2020-05-04,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.21B,17.83,100.0,-2.27%,448069
AIZP,2020-05-04,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.34B,17.50,102.21,-1.79%,6850
AJG,2020-05-04,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.39B,22.70,80.14,3.39%,1297102
AJRD,2020-05-04,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.16B,25.01,40.02,-2.27%,560187
AKAM,2020-05-04,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.16B,32.46,97.6,1.82%,1928765
AKBA,2020-05-04,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.15B,-,8.66,8.52%,1497535
AKCA,2020-05-04,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.84B,-,16.12,6.54%,224370
AKO-A,2020-05-04,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.85B,12.32,11.75,9.30%,1269
AKO-B,2020-05-04,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.13B,10.23,13.64,4.28%,1466
AKR,2020-05-04,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.06B,18.98,11.69,-1.27%,788143
AKRO,2020-05-04,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,586.21M,-,21.14,0.24%,63157
AKTS,2020-05-04,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,321.63M,-,7.92,-1.98%,783016
AL,2020-05-04,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.90B,4.64,23.6,-2.48%,1589656
ALB,2020-05-04,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.51B,11.42,57.26,-0.31%,1275317
ALBO,2020-05-04,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,380.85M,-,24.15,13.22%,67961
ALC,2020-05-04,Alcon Inc.,Healthcare,Medical Instruments & Supplies,USA,24.54B,-,50.25,-1.87%,1628397
ALE,2020-05-04,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.97B,15.48,55.54,-0.20%,380396
ALEC,2020-05-04,"Alector, Inc.",Healthcare,Biotechnology,USA,2.07B,-,25.66,6.12%,268417
ALEX,2020-05-04,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,968.02M,-,11.92,1.88%,334187
ALG,2020-05-04,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.14B,17.19,91.63,-2.15%,74548
ALGN,2020-05-04,"Align Technology, Inc.",Healthcare,Medical Devices,USA,17.49B,8.81,210.14,3.38%,1157570
ALGT,2020-05-04,Allegiant Travel Company,Industrials,Airlines,USA,1.22B,4.91,70.04,-5.13%,349395
ALK,2020-05-04,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.81B,4.65,28.77,-4.45%,4442205
ALKS,2020-05-04,Alkermes plc,Healthcare,Biotechnology,Ireland,2.25B,-,13.74,3.23%,1383439
ALL,2020-05-04,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,32.38B,7.13,100.34,0.60%,1532217
ALLE,2020-05-04,Allegion plc,Industrials,Security & Protection Services,Ireland,9.01B,27.69,94.76,-2.79%,666452
ALLK,2020-05-04,Allakos Inc.,Healthcare,Biotechnology,USA,3.07B,-,57.57,-4.31%,271596
ALLO,2020-05-04,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,4.03B,-,31.68,11.35%,1154616
ALLT,2020-05-04,Allot Ltd.,Technology,Communication Equipment,Israel,379.04M,-,10.98,1.76%,105755
ALLY,2020-05-04,Ally Financial Inc.,Financial,Credit Services,USA,5.97B,5.90,15.19,-2.44%,5856225
ALNY,2020-05-04,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.78B,-,136.63,5.94%,892342
ALRM,2020-05-04,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.17B,39.11,41.65,-0.43%,554267
ALSN,2020-05-04,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.20B,7.19,35.21,-1.23%,1550824
ALTR,2020-05-04,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.44B,-,31.53,1.42%,286749
ALV,2020-05-04,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.07B,11.57,56.28,-3.27%,784373
ALX,2020-05-04,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.50B,24.36,285.95,-6.63%,17044
ALXN,2020-05-04,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,23.85B,9.69,103.84,-0.07%,1833355
AM,2020-05-04,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.24B,-,4.71,-1.05%,9185503
AMAL,2020-05-04,Amalgamated Bank,Financial,Banks - Regional,USA,324.37M,7.18,10.35,-4.61%,99058
AMAT,2020-05-04,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,46.29B,15.73,47.58,1.47%,7774513
AMBA,2020-05-04,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.83B,-,49.53,1.08%,327892
AMBC,2020-05-04,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,794.45M,-,16.99,0.89%,340562
AMC,2020-05-04,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,482.59M,-,4.3,-5.91%,5552548
AMCR,2020-05-04,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.40B,27.33,8.69,0.12%,6556813
AMCX,2020-05-04,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.23B,3.60,23.9,-0.58%,638948
AMD,2020-05-04,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,64.66B,129.14,52.56,5.37%,62314787
AME,2020-05-04,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.03B,21.22,79.67,-1.02%,2035425
AMED,2020-05-04,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.65B,45.38,174.49,-5.08%,284494
AMEH,2020-05-04,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,796.84M,38.11,14.71,-3.35%,31439
AMG,2020-05-04,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.35B,16.64,65.84,1.34%,532880
AMGN,2020-05-04,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,140.56B,17.93,230.91,-0.03%,2032778
AMH,2020-05-04,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.36B,82.55,23.61,1.55%,1639624
AMK,2020-05-04,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.66B,-,23.19,-4.17%,564994
AMKR,2020-05-04,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.38B,11.29,9.73,0.00%,1661828
AMN,2020-05-04,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.12B,17.78,42.58,-3.71%,873653
AMP,2020-05-04,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,14.36B,8.11,113.06,1.62%,826204
AMPH,2020-05-04,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,803.68M,17.62,17.25,2.56%,189404
AMRC,2020-05-04,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,811.21M,17.40,16.15,-5.44%,191970
AMRN,2020-05-04,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.85B,-,7.62,3.81%,7616855
AMRS,2020-05-04,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,426.50M,-,2.4,-3.61%,1158070
AMRX,2020-05-04,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.10B,-,3.39,1.50%,777947
AMSF,2020-05-04,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.22B,14.30,62.25,-0.40%,116078
AMSWA,2020-05-04,"American Software, Inc.",Technology,Software - Application,USA,527.11M,62.99,15.81,-0.63%,103750
AMT,2020-05-04,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,106.60B,55.36,236.63,1.04%,1638276
AMTB,2020-05-04,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,509.76M,11.15,13.32,0.38%,37054
AMTD,2020-05-04,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.82B,10.37,37.25,-1.95%,5220187
AMWD,2020-05-04,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,861.86M,10.10,50.05,-0.95%,163880
AMX,2020-05-04,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,40.72B,51.52,12.21,2.52%,4073129
AMZN,2020-05-04,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1249.50B,110.63,2315.99,1.31%,4783928
AN,2020-05-04,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.39B,7.33,36.49,1.76%,580812
ANAB,2020-05-04,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,508.16M,-,18.22,19.24%,687121
ANAT,2020-05-04,American National Insurance Company,Financial,Insurance - Diversified,USA,2.08B,3.23,74.57,-3.83%,29651
ANDE,2020-05-04,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,553.54M,28.42,15.69,-2.73%,182344
ANET,2020-05-04,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.86B,19.84,211.0,1.62%,611585
ANF,2020-05-04,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,629.07M,17.57,9.75,-3.47%,1891011
ANGI,2020-05-04,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,3.39B,101.49,6.8,0.59%,2248123
ANGO,2020-05-04,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,367.84M,-,9.41,-6.46%,131840
ANIK,2020-05-04,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,481.07M,17.34,32.95,1.98%,165305
ANIP,2020-05-04,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,496.09M,80.85,38.97,0.46%,88139
ANSS,2020-05-04,"ANSYS, Inc.",Technology,Software - Application,USA,22.68B,49.56,258.8,1.24%,423524
ANTM,2020-05-04,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,71.15B,14.67,271.0,0.53%,1216374
AOBC,2020-05-04,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,514.02M,35.11,9.27,-1.38%,555588
AOD,2020-05-04,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,740.13M,7.75,7.02,-0.43%,466654
AON,2020-05-04,Aon Plc,Financial,Insurance Brokers,United Kingdom,41.70B,27.95,177.68,-0.30%,1554028
AOS,2020-05-04,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.92B,18.92,41.98,0.79%,1899378
APA,2020-05-04,Apache Corporation,Energy,Oil & Gas E&P,USA,5.28B,-,12.06,6.91%,17985194
APAM,2020-05-04,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.33B,10.90,29.21,0.83%,640565
APD,2020-05-04,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.07B,25.29,223.35,0.49%,1251093
APEI,2020-05-04,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,374.37M,38.50,24.06,-2.12%,79260
APH,2020-05-04,Amphenol Corporation,Technology,Electronic Components,USA,25.63B,22.84,83.92,-1.85%,1592961
APHA,2020-05-04,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,952.61M,11.91,3.56,5.01%,4179057
APLE,2020-05-04,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.09B,11.35,8.72,-3.33%,2545127
APLS,2020-05-04,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.76B,-,34.11,6.53%,642338
APLT,2020-05-04,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,802.50M,-,37.43,2.18%,138100
APO,2020-05-04,"Apollo Global Management, Inc.",Financial,Asset Management,USA,17.18B,10.29,39.95,0.99%,2591709
APOG,2020-05-04,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,528.95M,8.35,19.34,-1.02%,586283
APPF,2020-05-04,"AppFolio, Inc.",Technology,Software - Application,USA,3.67B,102.89,105.26,-2.36%,147465
APPN,2020-05-04,Appian Corporation,Technology,Software - Infrastructure,USA,3.24B,-,44.36,4.99%,797873
APPS,2020-05-04,"Digital Turbine, Inc.",Technology,Software - Application,USA,513.03M,-,5.43,0.93%,1467622
APRE,2020-05-04,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,698.75M,-,32.47,4.41%,66575
APTO,2020-05-04,Aptose Biosciences Inc.,Healthcare,Biotechnology,USA,527.39M,-,6.82,0.15%,749340
APTS,2020-05-04,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,357.02M,-,7.23,1.26%,737342
APTV,2020-05-04,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.35B,16.72,64.27,-2.25%,2201811
APY,2020-05-04,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,726.61M,-,9.06,1.80%,2558970
AQN,2020-05-04,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.06B,12.96,13.41,0.30%,571662
AQUA,2020-05-04,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.91B,31.09,15.73,2.28%,784407
AR,2020-05-04,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,954.04M,-,3.34,19.29%,24155372
ARCB,2020-05-04,ArcBest Corporation,Industrials,Trucking,USA,490.45M,12.79,19.24,-7.14%,186740
ARCC,2020-05-04,Ares Capital Corporation,Financial,Asset Management,USA,5.28B,6.68,12.41,0.20%,3506609
ARCE,2020-05-04,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.84B,2489.05,52.27,2.97%,131040
ARCH,2020-05-04,"Arch Coal, Inc.",Energy,Thermal Coal,USA,490.28M,3.90,29.75,10.92%,573168
ARCO,2020-05-04,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Argentina,777.67M,9.18,3.59,-3.75%,630307
ARCT,2020-05-04,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,655.59M,-,39.07,-4.38%,1250265
ARD,2020-05-04,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.81B,-,11.86,-4.35%,91086
