Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACM,2020-03-28,59,AECOM,Services,Technical Services,USA,4.52B,-,28.75,-3.00%,3173250
ACMR,2020-03-28,60,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,434.50M,28.93,28.38,-5.08%,337094
ACN,2020-03-28,61,Accenture plc,Technology,Information Technology Services,Ireland,102.04B,21.73,162.88,-4.94%,3795079
ACNB,2020-03-28,62,ACNB Corporation,Financial,Regional - Southwest Banks,USA,180.51M,7.59,25.51,-14.97%,23010
ACOR,2020-03-28,63,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,49.48M,-,1.04,-6.31%,903676
ACP,2020-03-28,64,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,USA,-,-,7.15,-1.38%,154042
ACRE,2020-03-28,65,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,208.94M,6.86,8.79,21.24%,2137116
ACRS,2020-03-28,66,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,42.74M,-,1.13,-3.42%,114221
ACRX,2020-03-28,67,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,100.46M,-,1.27,-3.79%,1065216
ACSG,2020-03-28,68,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.55,-3.68%,1058
ACSI,2020-03-28,69,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,27.83,-2.60%,2343
ACST,2020-03-28,70,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,36.26M,-,0.4,-2.69%,558001
ACT,2020-03-28,71,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,18.57,-2.87%,7088
ACTG,2020-03-28,72,Acacia Research Corporation,Services,Business Services,USA,112.22M,-,2.25,-5.86%,192919
ACTT,2020-03-28,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,296.10M,-,9.87,0.20%,253290
ACTTU,2020-03-28,74,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,10.07,0.00%,0
ACU,2020-03-28,75,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,63.17M,11.86,18.85,-2.73%,8070
ACV,2020-03-28,76,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,178.18M,-,17.25,-3.74%,123517
ACWF,2020-03-28,77,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,23.66,-3.98%,16184
ACWI,2020-03-28,78,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,61.68,-2.93%,5637926
ACWV,2020-03-28,79,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,80.33,-1.92%,896369
ACWX,2020-03-28,80,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,37.02,-3.72%,4124906
ACY,2020-03-28,81,AeroCentury Corp.,Services,Rental & Leasing Services,USA,2.13M,-,1.45,-16.67%,24820
ADAP,2020-03-28,82,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,349.30M,-,2.85,-0.35%,579932
ADBE,2020-03-28,83,Adobe Inc.,Technology,Application Software,USA,147.94B,46.30,305.83,-5.22%,4852511
ADC,2020-03-28,84,Agree Realty Corporation,Financial,Property Management,USA,2.69B,32.64,63.07,0.37%,644979
ADES,2020-03-28,85,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,122.47M,3.49,6.78,-1.02%,108622
ADI,2020-03-28,86,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,32.65B,27.42,88.67,-4.26%,3003466
ADIL,2020-03-28,87,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,13.57M,-,1.38,6.15%,81160
ADM,2020-03-28,88,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,18.76B,13.34,33.5,-2.79%,3274264
ADMA,2020-03-28,89,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,188.41M,-,3.07,-1.29%,2567991
ADME,2020-03-28,90,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.17,-1.54%,148841
ADMP,2020-03-28,91,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,27.09M,-,0.37,-11.79%,785272
ADMS,2020-03-28,92,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,61.46M,-,2.67,-4.30%,168338
ADNT,2020-03-28,93,Adient plc,Consumer Goods,Auto Parts,Ireland,660.79M,-,9.17,-21.08%,1883741
ADP,2020-03-28,94,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,56.83B,23.22,131.38,-4.14%,2944052
ADPT,2020-03-28,95,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.18B,-,25.38,-3.06%,471243
ADRE,2020-03-28,96,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,33.36,-3.29%,11147
ADRO,2020-03-28,97,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,185.59M,-,2.55,-6.93%,469746
ADS,2020-03-28,98,Alliance Data Systems Corporation,Services,Business Services,USA,1.70B,3.39,36.47,-2.88%,2064983
ADSK,2020-03-28,99,"Autodesk, Inc.",Technology,Technical & System Software,USA,31.10B,146.86,141.57,-12.00%,2924976
ADSW,2020-03-28,100,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.79B,-,32.46,0.03%,2466089
ADT,2020-03-28,101,ADT Inc.,Services,Security & Protection Services,USA,3.46B,-,4.71,1.07%,1397744
ADTN,2020-03-28,102,"ADTRAN, Inc.",Technology,Communication Equipment,USA,321.52M,-,8.05,3.47%,514894
ADUS,2020-03-28,103,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.06B,44.33,66.76,-4.63%,116630
ADVM,2020-03-28,104,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,803.76M,-,11.43,-5.46%,634119
ADX,2020-03-28,105,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.31B,2.82,12.4,-2.36%,836498
ADXS,2020-03-28,106,"Advaxis, Inc.",Healthcare,Biotechnology,USA,32.84M,-,0.56,-5.25%,827382
AE,2020-03-28,107,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,110.39M,13.85,26.86,10.08%,6888
AEE,2020-03-28,108,Ameren Corporation,Utilities,Electric Utilities,USA,19.37B,22.16,74.24,1.99%,1829713
AEF,2020-03-28,109,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,258.33M,3.29,5.09,-3.23%,43182
AEG,2020-03-28,110,Aegon N.V.,Financial,Life Insurance,Netherlands,5.02B,3.43,2.62,-1.50%,1955358
AEGN,2020-03-28,111,Aegion Corporation,Industrial Goods,Heavy Construction,USA,446.25M,-,14.9,-5.64%,299767
AEHR,2020-03-28,112,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,32.14M,-,1.57,5.37%,89840
AEIS,2020-03-28,113,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,1.92B,34.21,50.18,-9.11%,315741
AEL,2020-03-28,114,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.72B,7.04,18.85,-8.54%,798194
AEM,2020-03-28,115,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,8.58B,19.69,38.79,-6.01%,2946649
AEMD,2020-03-28,116,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,15.58M,-,1.65,7.84%,361796
AEO,2020-03-28,117,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.36B,7.27,8.14,-5.57%,4141318
AEP,2020-03-28,118,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,45.08B,21.49,83.4,1.96%,3216085
AER,2020-03-28,119,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,2.80B,2.53,21.39,-14.17%,2669854
AERI,2020-03-28,120,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,563.63M,-,13.05,-3.33%,827163
AES,2020-03-28,121,The AES Corporation,Utilities,Electric Utilities,USA,8.97B,29.69,13.45,-0.37%,5350548
AESE,2020-03-28,122,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,36.47M,-,1.95,0.78%,4518
AESR,2020-03-28,123,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,8.03,-3.39%,247758
AEY,2020-03-28,124,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,24.80M,-,2.48,1.64%,62214
AEZS,2020-03-28,125,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,11.28M,-,0.55,5.36%,227152
AFB,2020-03-28,126,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,369.37M,6.82,12.85,-0.46%,79628
AFG,2020-03-28,127,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,5.74B,7.20,71.01,-1.29%,635744
AFH,2020-03-28,128,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,4.77M,-,0.4,4.65%,49623
AFI,2020-03-28,129,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,28.53M,-,1.78,-12.32%,183639
AFIF,2020-03-28,130,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.7,0.91%,719394
AFIN,2020-03-28,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,558.92M,-,7.11,0.42%,583734
AFINP,2020-03-28,132,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,17.95,1.07%,59405
AFK,2020-03-28,133,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,12.48,-3.85%,42926
AFL,2020-03-28,134,Aflac Incorporated,Financial,Accident & Health Insurance,USA,24.03B,8.00,35.4,-1.03%,6011563
AFLG,2020-03-28,135,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.61,-3.02%,240
AFMC,2020-03-28,136,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.98,-3.36%,192
AFMD,2020-03-28,137,Affimed N.V.,Healthcare,Biotechnology,Germany,96.16M,-,1.56,-0.64%,1334653
AFSM,2020-03-28,138,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.42,3.77%,2004
AFT,2020-03-28,139,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,174.11M,6.20,11.18,-0.80%,65842
AFTY,2020-03-28,140,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,14.76,-3.92%,3909
AFYA,2020-03-28,141,Afya Limited,Services,Education & Training Services,Brazil,1.63B,19.91,19.15,2.57%,761028
AG,2020-03-28,142,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.40B,-,6.82,-5.80%,5191674
AGCO,2020-03-28,143,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,2.91B,35.35,46.2,-2.57%,620824
AGD,2020-03-28,144,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,94.37M,6.75,7.52,-2.08%,158596
AGE,2020-03-28,145,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,25.16M,-,0.81,-27.68%,92819
AGEN,2020-03-28,146,Agenus Inc.,Healthcare,Biotechnology,USA,392.73M,-,2.35,-3.69%,1749051
AGFS,2020-03-28,147,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,69.94M,-,1.7,-0.58%,30808
AGG,2020-03-28,148,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,115.57,0.43%,10783137
AGGP,2020-03-28,149,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.93,0.25%,4700
AGGY,2020-03-28,150,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.43,1.20%,359153
AGI,2020-03-28,151,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.08B,22.17,5.32,-8.43%,2974792
AGIO,2020-03-28,152,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.31B,-,35.07,-7.10%,695208
AGLE,2020-03-28,153,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,121.07M,-,4.72,-9.23%,42108
AGM,2020-03-28,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,548.24M,6.23,54.12,-4.33%,57096
AGM-A,2020-03-28,155,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,57.66M,6.44,55.94,9.99%,173
AGMH,2020-03-28,156,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,329.05M,-,15.1,1.62%,3534
AGN,2020-03-28,157,Allergan plc,Healthcare,Drugs - Generic,USA,56.76B,-,173.0,-1.45%,3421066
AGNC,2020-03-28,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,7.38B,11.44,13.15,-2.23%,13782551
AGNCM,2020-03-28,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.90B,17.87,20.73,2.35%,226156
AGNCN,2020-03-28,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.17B,18.35,21.29,1.60%,366355
AGNCO,2020-03-28,161,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,17.72,20.56,2.49%,638607
AGND,2020-03-28,162,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.57,0.72%,2017
AGO,2020-03-28,163,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.46B,6.37,25.74,-11.49%,964891
AGQ,2020-03-28,164,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,19.42,-1.42%,281117
AGR,2020-03-28,165,"Avangrid, Inc.",Utilities,Gas Utilities,USA,14.49B,19.21,43.43,-3.17%,723723
AGRO,2020-03-28,166,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,485.84M,-,4.11,-0.48%,507549
AGRX,2020-03-28,167,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,183.99M,-,2.05,1.99%,1478057
AGS,2020-03-28,168,"PlayAGS, Inc.",Services,Gaming Activities,USA,93.94M,-,3.4,-3.41%,415127
AGT,2020-03-28,169,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,13.51,-6.09%,296
AGTC,2020-03-28,170,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,69.60M,-,3.33,-7.76%,177202
AGX,2020-03-28,171,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,497.23M,-,35.34,-5.00%,140648
AGYS,2020-03-28,172,"Agilysys, Inc.",Technology,Application Software,USA,368.82M,-,15.87,-6.76%,227250
AGZ,2020-03-28,173,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.04,0.13%,172198
AGZD,2020-03-28,174,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.55,2.22%,45456
AHC,2020-03-28,175,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,32.35M,2.79,1.69,-2.48%,13890
AHCO,2020-03-28,176,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.01B,-,15.02,2.25%,86762
AHH,2020-03-28,177,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,525.97M,24.61,9.99,-0.99%,384041
AHPI,2020-03-28,178,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,54.78M,-,17.28,3.97%,1755669
AHT,2020-03-28,179,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,30.44M,-,0.77,-8.59%,805117
AI,2020-03-28,180,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,78.18M,7.78,2.66,-21.76%,1166185
AIA,2020-03-28,181,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,54.48,-5.71%,123901
AIEQ,2020-03-28,182,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,22.09,-2.16%,24738
AIF,2020-03-28,183,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,161.13M,-,11.14,2.20%,124377
AIG,2020-03-28,184,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,22.40B,6.92,25.51,-7.27%,9448609
AIH,2020-03-28,185,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,215.48M,-,8.86,-1.01%,129587
AIHS,2020-03-28,186,Senmiao Technology Limited,Financial,Credit Services,China,12.88M,-,0.43,-10.47%,81564
AIIQ,2020-03-28,187,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,19.84,-2.80%,897
AIKI,2020-03-28,188,Spherix Incorporated,Healthcare,Biotechnology,USA,7.77M,-,0.56,-3.93%,1363166
AIM,2020-03-28,189,AIM ImmunoTech Inc.,Healthcare,Biotechnology,USA,60.00M,-,2.04,-0.49%,1983311
AIMC,2020-03-28,190,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,917.84M,8.82,17.39,-13.87%,531827
AIMT,2020-03-28,191,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,895.84M,-,13.98,-3.19%,978440
AIN,2020-03-28,192,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.25B,11.71,47.98,0.10%,255116
AINC,2020-03-28,193,Ashford Inc.,Financial,Asset Management,USA,18.49M,-,8.11,1.37%,12024
AINV,2020-03-28,194,Apollo Investment Corporation,Financial,Asset Management,USA,603.42M,8.47,7.77,-10.69%,1343526
AIQ,2020-03-28,195,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,15.61,-2.02%,7372
AIR,2020-03-28,196,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,460.36M,7.16,17.99,-9.82%,692936
AIRG,2020-03-28,197,"Airgain, Inc.",Technology,Communication Equipment,USA,62.97M,75.38,6.86,-7.05%,32275
AIRI,2020-03-28,198,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,29.37M,-,1.04,-2.80%,58370
AIRR,2020-03-28,199,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.56,-3.60%,42887
AIRT,2020-03-28,200,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,25.95M,20.47,10.95,-4.78%,887
AIT,2020-03-28,201,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.71B,11.57,44.17,-10.95%,310111
AIV,2020-03-28,202,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.21B,10.97,34.98,5.97%,1997762
AIZ,2020-03-28,203,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.40B,18.67,104.7,-0.62%,409362
AIZP,2020-03-28,204,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.66B,18.37,107.27,1.04%,2694
AJG,2020-03-28,205,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,15.95B,22.70,80.17,-0.76%,1121544
AJRD,2020-03-28,206,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.17B,24.06,40.88,-4.89%,773148
AJX,2020-03-28,207,Great Ajax Corp.,Financial,Mortgage Investment,USA,146.01M,5.64,6.92,-7.73%,361100
AJXA,2020-03-28,208,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,20.17,-5.43%,6483
AKAM,2020-03-28,209,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,16.03B,31.19,90.61,-3.99%,2736592
