Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AMBA,2020-05-14,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.71B,-,51.83,-0.08%,312384
AMBC,2020-05-14,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,584.53M,-,12.83,6.03%,1279810
AMC,2020-05-14,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,461.55M,-,4.55,-1.09%,5880269
AMCR,2020-05-14,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.67B,28.58,9.09,-0.22%,5028706
AMCX,2020-05-14,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.34B,5.17,27.84,6.52%,1308697
AMD,2020-05-14,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,63.78B,133.93,54.51,4.47%,73308282
AME,2020-05-14,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,18.03B,19.32,78.75,1.00%,1916938
AMED,2020-05-14,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.74B,46.08,177.47,-1.33%,246829
AMEH,2020-05-14,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,801.09M,40.10,15.48,0.13%,46506
AMG,2020-05-14,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,2.97B,15.72,62.17,3.93%,502414
AMGN,2020-05-14,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,140.41B,18.64,237.98,0.49%,3321720
AMH,2020-05-14,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.05B,80.63,23.06,-0.39%,2707591
AMK,2020-05-14,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.69B,-,23.58,0.34%,89138
AMKR,2020-05-14,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.25B,11.21,9.66,1.90%,1189345
AMN,2020-05-14,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,1.88B,16.84,40.33,7.43%,1154513
AMP,2020-05-14,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.82B,4.54,122.6,4.46%,1356852
AMPH,2020-05-14,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,778.71M,18.37,17.98,-2.81%,375329
AMRC,2020-05-14,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,840.77M,18.63,18.05,0.45%,174743
AMRN,2020-05-14,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.87B,-,7.63,2.83%,13538109
AMRS,2020-05-14,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,483.87M,-,3.14,-2.48%,1851946
AMRX,2020-05-14,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.23B,-,4.1,-5.96%,1870078
AMSF,2020-05-14,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.07B,12.74,55.43,-1.30%,134120
AMSWA,2020-05-14,"American Software, Inc.",Technology,Software - Application,USA,502.53M,64.94,16.3,-0.12%,143180
AMT,2020-05-14,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,101.73B,53.72,229.62,-0.66%,2112214
AMTB,2020-05-14,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,401.77M,8.90,10.64,-5.92%,39983
AMTD,2020-05-14,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,17.98B,9.76,34.42,0.57%,3383605
AMWD,2020-05-14,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,767.34M,9.74,48.23,3.43%,164733
AMX,2020-05-14,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,39.50B,52.73,12.55,0.80%,3465690
AMZN,2020-05-14,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1185.49B,114.11,2388.85,0.88%,3600184
AN,2020-05-14,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,2.99B,7.07,35.17,5.93%,1121697
ANAB,2020-05-14,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,476.69M,-,18.07,-6.03%,288370
ANAT,2020-05-14,American National Insurance Company,Financial,Insurance - Diversified,USA,1.78B,3.00,69.12,2.45%,40181
ANDE,2020-05-14,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,402.33M,-,12.33,0.69%,462921
ANET,2020-05-14,"Arista Networks, Inc.",Technology,Computer Hardware,USA,15.02B,20.78,205.59,-3.80%,785585
ANF,2020-05-14,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,661.88M,18.95,10.52,0.29%,3076335
ANGI,2020-05-14,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.05B,347.14,9.72,-2.36%,2081591
ANGO,2020-05-14,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,380.37M,-,10.01,-1.96%,221601
ANIK,2020-05-14,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,469.11M,15.37,29.21,0.90%,187474
ANIP,2020-05-14,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,369.71M,62.72,30.23,-3.02%,69155
ANSS,2020-05-14,"ANSYS, Inc.",Technology,Software - Application,USA,21.40B,53.03,252.15,0.02%,541064
ANTM,2020-05-14,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,68.98B,14.79,273.28,2.05%,1225266
AOBC,2020-05-14,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,525.86M,36.17,9.55,-1.85%,542697
AOD,2020-05-14,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,729.58M,7.64,6.92,-0.29%,271302
AON,2020-05-14,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.52B,27.90,193.93,1.95%,1170607
AOS,2020-05-14,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.28B,20.06,40.28,0.75%,1651374
APA,2020-05-14,Apache Corporation,Energy,Oil & Gas E&P,USA,3.92B,-,10.36,-3.45%,19908365
APAM,2020-05-14,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.11B,10.12,27.14,0.30%,608514
APD,2020-05-14,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,49.91B,25.55,225.62,-0.10%,958856
APEI,2020-05-14,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,477.42M,49.70,31.06,-4.84%,102862
APG,2020-05-14,APi Group Corporation,Industrials,Engineering & Construction,USA,1.61B,-,9.45,3.96%,1336352
APH,2020-05-14,Amphenol Corporation,Technology,Electronic Components,USA,24.77B,22.67,83.28,1.78%,1611703
APHA,2020-05-14,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,808.11M,10.10,3.02,2.03%,5955516
APLE,2020-05-14,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.75B,10.73,8.24,10.01%,3383040
APLS,2020-05-14,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.27B,-,30.34,1.71%,1120879
APLT,2020-05-14,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,917.84M,-,42.99,-2.85%,122773
APO,2020-05-14,"Apollo Global Management, Inc.",Financial,Asset Management,USA,17.09B,-,41.77,0.26%,2114748
APOG,2020-05-14,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,448.64M,7.32,16.96,-0.53%,357658
APPF,2020-05-14,"AppFolio, Inc.",Technology,Software - Application,USA,3.99B,121.01,117.74,-0.62%,104621
APPN,2020-05-14,Appian Corporation,Technology,Software - Infrastructure,USA,3.48B,-,47.81,4.89%,2037176
APPS,2020-05-14,"Digital Turbine, Inc.",Technology,Software - Application,USA,499.03M,-,5.64,2.36%,1653881
APRE,2020-05-14,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,706.72M,-,34.34,2.35%,48295
APTO,2020-05-14,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,590.52M,-,7.68,-0.26%,653714
APTV,2020-05-14,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,16.14B,6.97,63.15,3.88%,1675862
APXT,2020-05-14,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,349.51M,-,9.76,-0.31%,37768
APY,2020-05-14,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,670.03M,-,8.65,2.13%,2145775
AQN,2020-05-14,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.00B,12.84,13.29,0.76%,665438
AQUA,2020-05-14,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.76B,28.55,15.96,3.23%,802941
AR,2020-05-14,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,620.59M,-,2.47,-2.76%,10824568
ARCB,2020-05-14,ArcBest Corporation,Industrials,Trucking,USA,488.15M,13.75,19.15,0.16%,280018
ARCC,2020-05-14,Ares Capital Corporation,Financial,Asset Management,USA,5.54B,-,13.1,1.63%,2832701
ARCE,2020-05-14,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.78B,2529.50,50.59,-0.28%,124963
ARCH,2020-05-14,"Arch Coal, Inc.",Energy,Thermal Coal,USA,351.13M,3.68,28.09,-1.27%,266953
ARCO,2020-05-14,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,638.54M,8.29,3.24,-3.28%,1925141
ARCT,2020-05-14,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,789.17M,-,41.47,-1.29%,323193
ARD,2020-05-14,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.59B,-,11.2,1.17%,82809
ARDX,2020-05-14,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,639.05M,-,7.19,-1.91%,489288
ARE,2020-05-14,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,USA,17.67B,66.16,140.53,-2.04%,1041460
