Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACMR,2020-05-15,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.01B,59.91,58.71,-2.20%,583507
ACN,2020-05-15,Accenture plc,Technology,Information Technology Services,Ireland,120.76B,23.88,183.88,2.16%,3623279
ACTT,2020-05-15,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,378.76M,-,10.06,0.20%,20631
ADAP,2020-05-15,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,486.48M,-,4.65,6.90%,338085
ADBE,2020-05-15,Adobe Inc.,Technology,Software - Infrastructure,USA,175.65B,55.31,365.3,2.79%,2598418
ADC,2020-05-15,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.14B,30.99,59.5,1.50%,547852
ADI,2020-05-15,"Analog Devices, Inc.",Technology,Semiconductors,USA,37.49B,31.48,101.8,-3.50%,4223792
ADM,2020-05-15,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,19.21B,12.35,34.12,-0.12%,6166670
ADNT,2020-05-15,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.49B,-,15.89,2.32%,1088767
ADP,2020-05-15,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,58.66B,23.12,134.85,-0.07%,3831650
ADPT,2020-05-15,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.82B,-,38.04,11.65%,1165060
ADS,2020-05-15,Alliance Data Systems Corporation,Financial,Credit Services,USA,1.82B,4.74,38.18,-3.05%,1449528
ADSK,2020-05-15,"Autodesk, Inc.",Technology,Software - Application,USA,39.55B,188.25,180.72,1.60%,1068897
ADSW,2020-05-15,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.95B,-,32.67,0.28%,2282674
ADT,2020-05-15,ADT Inc.,Industrials,Security & Protection Services,USA,4.62B,-,6.02,2.91%,1019218
ADTN,2020-05-15,"ADTRAN, Inc.",Technology,Communication Equipment,USA,511.78M,-,10.4,1.07%,367537
ADUS,2020-05-15,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.31B,55.66,83.83,3.74%,79011
ADVM,2020-05-15,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.46B,-,18.1,5.29%,925909
ADX,2020-05-15,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.51B,3.15,13.87,0.07%,128480
AEE,2020-05-15,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,16.91B,20.53,68.76,0.06%,6530994
AEG,2020-05-15,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,4.76B,2.94,2.23,-1.33%,2207974
AEGN,2020-05-15,Aegion Corporation,Industrials,Engineering & Construction,USA,372.43M,-,12.32,1.73%,74343
AEIS,2020-05-15,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.24B,37.81,58.38,-3.22%,221870
AEL,2020-05-15,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.65B,6.74,18.03,1.18%,900845
AEM,2020-05-15,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,16.37B,34.92,68.93,4.28%,2122012
AEO,2020-05-15,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.24B,7.18,8.04,6.21%,5551973
AEP,2020-05-15,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,38.26B,21.06,78.43,0.42%,7926259
AER,2020-05-15,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.24B,2.84,25.28,-2.21%,1295874
AERI,2020-05-15,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,652.88M,-,14.85,0.85%,847857
AES,2020-05-15,The AES Corporation,Utilities,Utilities - Diversified,USA,7.80B,26.89,11.75,-0.59%,7668660
AFB,2020-05-15,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,361.61M,6.67,12.58,0.56%,30383
AFG,2020-05-15,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,4.63B,5.52,54.44,-1.56%,1631254
AFIN,2020-05-15,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,642.56M,-,6.34,0.48%,498310
AFL,2020-05-15,Aflac Incorporated,Financial,Insurance - Life,USA,23.42B,8.30,32.99,0.70%,10047932
AFYA,2020-05-15,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.79B,27.16,19.91,0.61%,140688
AG,2020-05-15,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.85B,-,8.84,11.90%,13380426
AGCO,2020-05-15,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.32B,34.67,45.73,0.11%,461789
AGEN,2020-05-15,Agenus Inc.,Healthcare,Biotechnology,USA,386.06M,-,2.38,3.93%,2921783
AGI,2020-05-15,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.32B,49.94,8.49,3.66%,3930442
AGIO,2020-05-15,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.16B,-,46.29,3.44%,501153
AGM,2020-05-15,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,587.67M,6.68,58.07,1.56%,40187
AGMH,2020-05-15,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,447.15M,-,20.52,2.52%,3017
AGN,2020-05-15,Allergan plc,Healthcare,Drug Manufacturers - General,Ireland,63.64B,-,193.02,0.00%,0
AGNC,2020-05-15,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,6.99B,-,12.44,0.24%,9378451
AGNCM,2020-05-15,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.46B,-,21.89,0.78%,26926
AGNCN,2020-05-15,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.60B,-,22.18,-0.45%,63967
AGO,2020-05-15,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.33B,6.10,24.63,-1.83%,699834
AGR,2020-05-15,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,12.05B,16.99,39.68,-2.96%,693679
AGRO,2020-05-15,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,438.98M,-,3.63,-0.27%,634564
AGX,2020-05-15,"Argan, Inc.",Industrials,Engineering & Construction,USA,527.25M,-,34.06,3.65%,210630
AGYS,2020-05-15,"Agilysys, Inc.",Technology,Software - Application,USA,405.52M,-,17.57,3.05%,103434
AHCO,2020-05-15,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.15B,-,16.28,-0.55%,43672
AHH,2020-05-15,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,398.73M,17.00,7.07,-3.42%,2079889
AIG,2020-05-15,"American International Group, Inc.",Financial,Insurance - Diversified,USA,23.14B,5.38,26.47,2.76%,8146737
AIMC,2020-05-15,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.62B,-,25.11,2.20%,313453
AIMT,2020-05-15,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.05B,-,16.34,-1.86%,945802
AIN,2020-05-15,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.52B,14.33,49.78,0.12%,171409
AINV,2020-05-15,Apollo Investment Corporation,Financial,Asset Management,USA,546.23M,8.94,8.2,0.61%,297230
AIR,2020-05-15,AAR Corp.,Industrials,Aerospace & Defense,USA,528.83M,7.88,15.24,1.06%,352550
AIT,2020-05-15,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,1.94B,55.14,50.12,-0.36%,598964
AIV,2020-05-15,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,4.99B,10.54,33.61,0.18%,4264396
AIZ,2020-05-15,"Assurant, Inc.",Financial,Insurance - Specialty,USA,5.44B,16.51,91.11,2.31%,1925421
AIZP,2020-05-15,"Assurant, Inc.",Financial,Insurance - Specialty,USA,5.91B,16.68,95.3,1.81%,6906
AJG,2020-05-15,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.46B,25.03,87.23,0.86%,2513770
AJRD,2020-05-15,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,2.99B,24.15,38.64,-0.54%,683420
AKAM,2020-05-15,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,15.85B,32.62,98.09,0.88%,3003740
AKBA,2020-05-15,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.58B,-,12.42,2.48%,1562158
AKCA,2020-05-15,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.55B,-,14.85,2.27%,240994
AKO-A,2020-05-15,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.76B,11.71,11.17,-0.04%,3201
AKO-B,2020-05-15,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.87B,10.20,13.56,-0.07%,2141
AKR,2020-05-15,Acadia Realty Trust,Real Estate,REIT - Retail,USA,897.87M,27.64,10.31,-3.10%,1654698
AKRO,2020-05-15,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,650.39M,-,22.99,2.13%,93574
AL,2020-05-15,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,2.50B,4.39,22.05,-1.56%,830639
ALB,2020-05-15,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.51B,12.86,61.35,2.75%,1427823
ALBO,2020-05-15,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,371.94M,-,26.01,0.54%,32520
ALC,2020-05-15,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,27.78B,-,56.89,1.66%,1008043
ALE,2020-05-15,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.56B,14.15,49.6,-0.82%,1133593
ALEC,2020-05-15,"Alector, Inc.",Healthcare,Biotechnology,USA,2.20B,-,27.7,3.20%,556595
ALEX,2020-05-15,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,730.95M,-,10.11,-0.10%,352593
ALG,2020-05-15,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.01B,16.42,87.52,3.44%,40087
ALGN,2020-05-15,"Align Technology, Inc.",Healthcare,Medical Devices,USA,16.31B,8.54,203.67,-1.17%,947648
ALGT,2020-05-15,Allegiant Travel Company,Industrials,Airlines,USA,1.09B,5.30,75.51,1.51%,515974
ALK,2020-05-15,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.16B,6.01,25.63,-1.95%,2671957
ALKS,2020-05-15,Alkermes plc,Healthcare,Biotechnology,Ireland,2.41B,-,15.27,2.55%,1161892
ALL,2020-05-15,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,29.98B,8.00,95.38,1.55%,2434871
ALLE,2020-05-15,Allegion plc,Industrials,Security & Protection Services,Ireland,8.62B,27.16,92.94,-0.67%,765791
ALLK,2020-05-15,Allakos Inc.,Healthcare,Biotechnology,USA,3.22B,-,67.65,3.63%,242523
ALLO,2020-05-15,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.48B,-,44.91,6.62%,4444704
ALLT,2020-05-15,Allot Ltd.,Technology,Communication Equipment,Israel,363.16M,-,10.52,0.57%,241080
ALLY,2020-05-15,Ally Financial Inc.,Financial,Credit Services,USA,5.73B,5.92,15.24,0.86%,5205026
ALNY,2020-05-15,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.62B,-,139.28,2.26%,756097
ALRM,2020-05-15,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.33B,47.26,50.33,2.55%,736166
ALSN,2020-05-15,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,3.69B,7.07,33.79,-0.62%,751975
ALTR,2020-05-15,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.23B,-,32.25,1.13%,162113
ALV,2020-05-15,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.05B,11.88,57.79,0.68%,492522
ALX,2020-05-15,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.17B,24.63,225.13,-0.96%,6772
ALXN,2020-05-15,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.59B,9.61,101.94,1.01%,1166957
AM,2020-05-15,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.64B,-,3.61,1.12%,4362123
AMAT,2020-05-15,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,47.67B,17.20,52.04,-4.39%,20641170
AMBA,2020-05-15,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.72B,-,52.2,0.71%,423777
AMBC,2020-05-15,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,572.23M,-,12.56,-2.10%,1494911
AMC,2020-05-15,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,458.51M,-,4.52,-0.66%,3399173
AMCR,2020-05-15,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,14.68B,28.62,9.1,0.11%,3739413
AMCX,2020-05-15,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.33B,5.12,27.58,-0.95%,961096
AMD,2020-05-15,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,63.41B,133.17,54.2,-0.57%,66344232
AME,2020-05-15,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,18.22B,19.52,79.59,1.07%,2751596
AMED,2020-05-15,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.96B,47.88,184.38,3.89%,260602
AMEH,2020-05-15,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,840.42M,42.07,16.24,4.91%,50943
AMG,2020-05-15,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,2.99B,15.81,62.53,0.58%,465484
AMGN,2020-05-15,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,141.72B,18.82,240.2,0.93%,3111068
AMH,2020-05-15,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.06B,80.73,23.09,0.13%,1773469
AMK,2020-05-15,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.79B,-,24.92,5.68%,126703
AMKR,2020-05-15,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.19B,10.89,9.39,-2.80%,1187637
AMN,2020-05-15,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,1.81B,16.14,38.66,-4.14%,1393809
AMP,2020-05-15,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,15.74B,4.52,121.98,-0.51%,2367806
AMPH,2020-05-15,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,787.38M,18.57,18.18,1.11%,1316973
AMRC,2020-05-15,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,874.77M,19.38,18.78,4.04%,178601
AMRN,2020-05-15,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.91B,-,7.73,1.31%,5366664
AMRS,2020-05-15,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,528.56M,-,3.43,9.24%,1367475
AMRX,2020-05-15,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.23B,-,4.12,0.49%,1207784
AMSF,2020-05-15,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.08B,12.83,55.84,0.74%,178056
AMSWA,2020-05-15,"American Software, Inc.",Technology,Software - Application,USA,509.00M,65.78,16.51,1.29%,224086
AMT,2020-05-15,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,101.72B,53.72,229.58,-0.02%,2246808
AMTB,2020-05-15,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,412.72M,9.15,10.93,2.73%,28084
AMTD,2020-05-15,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,17.55B,9.53,33.59,-2.41%,2443092
AMWD,2020-05-15,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,789.45M,10.02,49.62,2.88%,145654
AMX,2020-05-15,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,38.46B,51.34,12.22,-2.63%,2525827
AMZN,2020-05-15,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1195.88B,115.11,2409.78,0.88%,4124118
AN,2020-05-15,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.04B,7.17,35.7,1.51%,604546
ANAB,2020-05-15,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,496.47M,-,18.82,4.15%,241262
ANAT,2020-05-15,American National Insurance Company,Financial,Insurance - Diversified,USA,1.79B,3.02,69.57,0.65%,42909
ANDE,2020-05-15,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,370.02M,-,11.34,-8.03%,515007
ANET,2020-05-15,"Arista Networks, Inc.",Technology,Computer Hardware,USA,15.38B,21.27,210.45,2.36%,820666
ANF,2020-05-15,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,700.88M,20.07,11.14,5.89%,1931731
ANGI,2020-05-15,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.02B,345.54,9.68,-0.46%,2416951
ANGO,2020-05-15,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,379.99M,-,10.0,-0.10%,273943
ANIK,2020-05-15,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,485.01M,15.89,30.2,3.39%,191961
ANIP,2020-05-15,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,379.37M,64.36,31.02,2.61%,85920
ANSS,2020-05-15,"ANSYS, Inc.",Technology,Software - Application,USA,21.55B,53.40,253.93,0.71%,446831
ANTM,2020-05-15,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,70.19B,15.05,278.09,1.76%,1177175
AOBC,2020-05-15,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,550.64M,37.88,10.0,4.71%,605218
AOD,2020-05-15,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,729.58M,7.64,6.92,0.00%,142958
AON,2020-05-15,Aon Plc,Financial,Insurance Brokers,United Kingdom,44.98B,27.58,191.67,-1.17%,2115831
AOS,2020-05-15,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.30B,20.12,40.41,0.32%,4746526
APA,2020-05-15,Apache Corporation,Energy,Oil & Gas E&P,USA,4.01B,-,10.61,2.41%,18065743
APAM,2020-05-15,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.08B,9.99,26.79,-1.29%,400148
APD,2020-05-15,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,50.44B,25.82,228.04,1.07%,1433651
APEI,2020-05-15,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,487.88M,50.78,31.74,2.19%,88561
APG,2020-05-15,APi Group Corporation,Industrials,Engineering & Construction,USA,1.59B,-,9.35,-1.06%,760639
APH,2020-05-15,Amphenol Corporation,Technology,Electronic Components,USA,24.48B,22.40,82.31,-1.16%,1623447
APHA,2020-05-15,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,899.09M,11.24,3.36,11.26%,10974501
APLE,2020-05-15,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.73B,10.62,8.16,-0.97%,2262289
APLS,2020-05-15,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.32B,-,31.0,2.18%,754806
APLT,2020-05-15,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,939.40M,-,44.0,2.35%,132551
APO,2020-05-15,"Apollo Global Management, Inc.",Financial,Asset Management,USA,16.64B,-,40.69,-2.59%,1141244
APOG,2020-05-15,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,463.72M,7.57,17.53,3.36%,426091
APPF,2020-05-15,"AppFolio, Inc.",Technology,Software - Application,USA,4.21B,127.58,124.14,5.44%,86495
APPN,2020-05-15,Appian Corporation,Technology,Software - Infrastructure,USA,3.72B,-,51.1,6.88%,1663616
APPS,2020-05-15,"Digital Turbine, Inc.",Technology,Software - Application,USA,483.99M,-,5.47,-3.01%,1219205
APRE,2020-05-15,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,742.32M,-,36.07,5.04%,55105
APTO,2020-05-15,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,605.12M,-,7.87,2.47%,1042199
APTS,2020-05-15,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,303.09M,-,6.71,3.87%,642416
APTV,2020-05-15,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,16.37B,7.07,64.07,1.46%,1225033
APXT,2020-05-15,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,350.94M,-,9.8,0.41%,935
APY,2020-05-15,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,654.54M,-,8.45,-2.31%,1576635
AQN,2020-05-15,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.01B,12.86,13.31,0.15%,841873
AQUA,2020-05-15,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,1.78B,28.87,16.14,1.13%,560190
AR,2020-05-15,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,628.13M,-,2.5,1.21%,6885947
ARCB,2020-05-15,ArcBest Corporation,Industrials,Trucking,USA,493.76M,13.91,19.37,1.15%,149660
ARCC,2020-05-15,Ares Capital Corporation,Financial,Asset Management,USA,5.65B,-,13.38,2.14%,1874508
ARCE,2020-05-15,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.81B,2558.00,51.16,1.13%,244738
ARCH,2020-05-15,"Arch Coal, Inc.",Energy,Thermal Coal,USA,363.00M,3.81,29.04,3.38%,459128
ARCO,2020-05-15,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,626.71M,8.13,3.18,-1.85%,826673
ARCT,2020-05-15,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,860.92M,-,45.24,9.09%,529983
ARD,2020-05-15,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.51B,-,10.87,-2.95%,90313
ARDX,2020-05-15,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,659.50M,-,7.42,3.20%,370895
ARE,2020-05-15,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,USA,17.79B,66.59,141.43,0.64%,1803272
