Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ADAP,2020-05-18,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,637.71M,-,5.24,12.69%,2514548
ADBE,2020-05-18,Adobe Inc.,Technology,Software - Infrastructure,USA,177.36B,55.71,367.97,0.73%,2343077
ADC,2020-05-18,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.31B,32.46,62.33,4.76%,733489
ADI,2020-05-18,"Analog Devices, Inc.",Technology,Semiconductors,USA,41.34B,33.50,108.34,6.42%,2491730
ADM,2020-05-18,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,19.91B,12.96,35.8,4.92%,2551026
ADNT,2020-05-18,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.59B,-,17.0,6.99%,1827368
ADP,2020-05-18,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,58.66B,23.38,136.4,1.15%,3749602
ADPT,2020-05-18,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.95B,-,39.3,3.31%,833473
ADS,2020-05-18,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.20B,5.57,44.83,17.42%,2003334
ADSK,2020-05-18,"Autodesk, Inc.",Technology,Software - Application,USA,41.82B,198.02,190.1,5.19%,1431707
ADSW,2020-05-18,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.93B,-,32.56,-0.34%,766162
ADT,2020-05-18,ADT Inc.,Industrials,Security & Protection Services,USA,4.78B,-,6.3,4.65%,1573209
ADTN,2020-05-18,"ADTRAN, Inc.",Technology,Communication Equipment,USA,527.05M,-,10.99,5.67%,401975
ADUS,2020-05-18,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.35B,59.71,89.93,7.28%,112486
ADVM,2020-05-18,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.37B,-,17.99,-0.61%,1129419
ADX,2020-05-18,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.56B,3.25,14.32,3.24%,245725
AEE,2020-05-18,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.82B,22.84,72.23,5.05%,2521354
AEG,2020-05-18,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.24B,3.27,2.47,10.76%,3664386
AEGN,2020-05-18,Aegion Corporation,Industrials,Engineering & Construction,USA,409.42M,-,13.57,10.19%,172328
AEIS,2020-05-18,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.43B,39.86,61.55,5.43%,295529
AEL,2020-05-18,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.81B,3.58,19.97,10.76%,879516
AEM,2020-05-18,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.22B,33.49,66.11,-4.09%,1663627
AEO,2020-05-18,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.36B,7.83,8.76,8.96%,7469695
AEP,2020-05-18,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,39.42B,21.45,79.88,1.85%,3433815
AER,2020-05-18,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.87B,3.28,29.22,15.59%,1626706
AERI,2020-05-18,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,743.27M,-,16.13,8.66%,945556
AES,2020-05-18,The AES Corporation,Utilities,Utilities - Diversified,USA,8.72B,29.84,13.04,10.98%,5644255
AFB,2020-05-18,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,361.32M,6.67,12.57,-0.08%,44568
AFG,2020-05-18,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.29B,20.01,58.01,6.56%,711160
AFIN,2020-05-18,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,773.72M,-,7.14,12.62%,549532
AFL,2020-05-18,Aflac Incorporated,Financial,Insurance - Life,USA,24.76B,8.75,34.75,5.33%,3813623
AFYA,2020-05-18,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.85B,27.29,20.06,0.75%,129313
AG,2020-05-18,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.94B,-,9.26,4.75%,9202800
AGCO,2020-05-18,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.69B,37.37,49.29,7.78%,640957
AGEN,2020-05-18,Agenus Inc.,Healthcare,Biotechnology,USA,408.40M,-,2.5,5.04%,2818926
AGI,2020-05-18,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.18B,47.76,8.12,-4.36%,3472734
AGIO,2020-05-18,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.25B,-,48.83,5.49%,684519
AGLE,2020-05-18,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,322.29M,-,7.67,7.72%,292519
AGM,2020-05-18,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,639.11M,7.93,59.73,2.86%,79079
AGMH,2020-05-18,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,447.59M,-,20.54,0.10%,4256
AGNC,2020-05-18,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.20B,-,12.9,3.70%,11437367
AGNCM,2020-05-18,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.61B,-,22.2,1.42%,38489
AGNCN,2020-05-18,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.73B,-,22.45,1.22%,117295
AGO,2020-05-18,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.28B,8.82,25.78,4.67%,896521
AGR,2020-05-18,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.06B,17.55,41.0,3.33%,1034882
AGRO,2020-05-18,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,450.08M,-,3.81,4.96%,315974
AGX,2020-05-18,"Argan, Inc.",Industrials,Engineering & Construction,USA,557.12M,-,36.92,8.40%,142848
AGYS,2020-05-18,"Agilysys, Inc.",Technology,Software - Application,USA,433.94M,-,18.9,7.57%,154508
AHCO,2020-05-18,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.23B,-,16.5,1.35%,79865
AHH,2020-05-18,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,452.71M,18.61,7.74,9.48%,882243
AIG,2020-05-18,"American International Group, Inc.",Financial,Insurance - Diversified,USA,24.87B,5.78,28.45,7.48%,8647220
AIMC,2020-05-18,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.80B,-,27.88,11.03%,520609
AIMT,2020-05-18,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.16B,-,17.46,6.85%,1155362
AIN,2020-05-18,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.77B,15.76,54.76,10.00%,169652
AINV,2020-05-18,Apollo Investment Corporation,Financial,Asset Management,USA,588.87M,9.64,8.84,7.80%,1469790
AIR,2020-05-18,AAR Corp.,Industrials,Aerospace & Defense,USA,612.98M,9.13,17.65,15.81%,487931
AIT,2020-05-18,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.16B,61.05,55.49,10.71%,228712
AIV,2020-05-18,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.42B,26.95,36.49,8.57%,1473607
AIZ,2020-05-18,"Assurant, Inc.",Financial,Insurance - Specialty,USA,5.96B,17.81,98.29,7.88%,714037
AIZP,2020-05-18,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.29B,17.76,101.44,6.44%,841
AJG,2020-05-18,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.98B,25.91,90.3,3.52%,1132694
AJRD,2020-05-18,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.19B,25.24,40.39,4.53%,559777
AKAM,2020-05-18,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,15.78B,32.62,98.1,0.01%,1774290
AKBA,2020-05-18,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.67B,-,12.1,-2.58%,1696122
AKCA,2020-05-18,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.47B,-,14.78,-0.47%,221075
AKO-A,2020-05-18,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.81B,12.05,11.5,2.95%,5726
AKO-B,2020-05-18,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.06B,10.39,14.06,3.69%,9201
AKR,2020-05-18,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.03B,31.18,11.63,12.80%,957992
AKRO,2020-05-18,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,636.91M,-,22.69,-1.30%,137059
AL,2020-05-18,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.01B,5.19,26.11,18.41%,1866658
ALB,2020-05-18,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,6.79B,13.41,63.93,4.21%,1288005
ALBO,2020-05-18,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,390.83M,-,26.23,0.85%,88952
ALC,2020-05-18,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,29.54B,-,60.5,6.35%,1870541
ALE,2020-05-18,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.79B,15.26,53.49,7.84%,872574
ALEC,2020-05-18,"Alector, Inc.",Healthcare,Biotechnology,USA,2.17B,-,28.33,2.27%,384671
ALEX,2020-05-18,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,804.03M,-,11.11,9.89%,423168
ALG,2020-05-18,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.10B,17.41,93.12,6.40%,69608
ALGN,2020-05-18,"Align Technology, Inc.",Healthcare,Medical Devices,USA,18.28B,9.62,229.42,12.64%,1827484
ALGT,2020-05-18,Allegiant Travel Company,Industrials,Airlines,USA,1.38B,9.87,85.55,13.30%,546612
ALK,2020-05-18,"Alaska Air Group, Inc.",Industrials,Airlines,USA,3.63B,6.82,29.05,13.34%,4314884
ALKS,2020-05-18,Alkermes plc,Healthcare,Biotechnology,Ireland,2.60B,-,16.47,7.86%,1093973
ALL,2020-05-18,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,31.44B,8.31,99.04,3.84%,1599911
ALLE,2020-05-18,Allegion plc,Industrials,Security & Protection Services,Ireland,8.90B,28.02,95.88,3.16%,720088
ALLK,2020-05-18,Allakos Inc.,Healthcare,Biotechnology,USA,3.38B,-,71.77,6.09%,473585
ALLO,2020-05-18,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.68B,-,48.34,7.64%,1713114
ALLT,2020-05-18,Allot Ltd.,Technology,Communication Equipment,Israel,370.95M,-,10.69,1.62%,227478
ALLY,2020-05-18,Ally Financial Inc.,Financial,Credit Services,USA,6.23B,6.44,16.57,8.73%,6569888
ALNY,2020-05-18,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,16.27B,-,144.87,4.01%,617284
ALRM,2020-05-18,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.36B,46.56,49.63,-1.39%,492224
ALSN,2020-05-18,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.11B,7.56,36.13,6.93%,822283
ALTR,2020-05-18,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.49B,-,34.54,7.10%,292589
ALV,2020-05-18,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.44B,12.80,62.26,7.73%,378404
ALX,2020-05-18,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.25B,26.44,241.69,7.36%,14478
ALXN,2020-05-18,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.76B,9.68,102.72,0.77%,1717884
AM,2020-05-18,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.88B,-,3.99,10.53%,8801993
AMAL,2020-05-18,Amalgamated Bank,Financial,Banks - Regional,USA,316.17M,7.27,10.49,9.96%,101932
AMAT,2020-05-18,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,52.21B,17.31,54.36,4.46%,11265074
AMBA,2020-05-18,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.87B,-,54.94,5.25%,446851
AMBC,2020-05-18,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,640.14M,-,13.69,9.00%,540215
AMC,2020-05-18,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,495.27M,-,4.72,4.42%,5993231
AMCR,2020-05-18,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,15.16B,28.61,9.64,5.93%,4658877
AMCX,2020-05-18,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.47B,5.18,27.89,1.12%,895115
AMD,2020-05-18,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,64.30B,134.13,54.59,0.72%,48499126
AME,2020-05-18,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,19.07B,20.43,83.28,4.64%,1272878
AMED,2020-05-18,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,6.25B,50.17,193.2,4.78%,323166
AMEH,2020-05-18,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,830.87M,42.56,16.43,1.17%,66858
AMG,2020-05-18,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.13B,16.84,66.6,6.51%,404768
AMGN,2020-05-18,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,137.58B,18.27,233.19,-2.92%,5627889
AMH,2020-05-18,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.17B,79.97,23.91,3.55%,2498903
AMK,2020-05-18,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.78B,-,25.94,4.09%,206686
AMKR,2020-05-18,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.48B,11.61,10.01,6.60%,1554164
AMN,2020-05-18,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.07B,21.66,42.3,9.42%,1085737
AMOT,2020-05-18,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,305.68M,18.56,32.45,11.44%,61362
AMP,2020-05-18,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,16.22B,4.89,131.93,8.16%,1117269
AMPH,2020-05-18,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,860.80M,18.05,18.84,3.63%,585665
AMRC,2020-05-18,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,916.69M,20.69,20.05,6.76%,264953
AMRN,2020-05-18,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.90B,-,7.63,-1.29%,9779682
AMRS,2020-05-18,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,523.94M,-,3.51,2.33%,2373002
AMRX,2020-05-18,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.31B,-,4.38,6.31%,2494011
AMSF,2020-05-18,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.13B,13.60,59.2,6.02%,144072
AMSWA,2020-05-18,"American Software, Inc.",Technology,Software - Application,USA,543.12M,68.09,17.09,3.51%,142915
AMT,2020-05-18,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,104.65B,55.22,236.03,2.81%,1681475
AMTB,2020-05-18,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,502.20M,13.34,12.94,18.39%,63258
AMTD,2020-05-18,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,19.68B,10.07,35.51,5.72%,4584739
AMWD,2020-05-18,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,901.95M,11.07,54.83,10.50%,269125
AMX,2020-05-18,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,43.70B,54.12,12.99,6.30%,2721287
AMZN,2020-05-18,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1199.64B,115.90,2426.26,0.68%,4350558
AN,2020-05-18,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.37B,28.35,39.21,9.83%,1235652
ANAB,2020-05-18,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,518.30M,-,19.79,5.15%,401421
ANAT,2020-05-18,American National Insurance Company,Financial,Insurance - Diversified,USA,1.88B,13.37,70.4,1.19%,52222
ANDE,2020-05-18,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,416.84M,-,11.65,2.73%,501423
ANET,2020-05-18,"Arista Networks, Inc.",Technology,Computer Hardware,USA,15.95B,21.80,215.62,2.46%,545570
ANF,2020-05-18,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,746.18M,21.37,11.86,6.46%,2706949
ANGI,2020-05-18,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.28B,353.67,10.61,9.66%,2865070
ANGO,2020-05-18,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,412.01M,-,10.92,9.20%,254052
ANIK,2020-05-18,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,461.05M,18.39,33.58,11.19%,252437
ANIP,2020-05-18,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,396.87M,-,32.99,6.35%,162187
ANSS,2020-05-18,"ANSYS, Inc.",Technology,Software - Application,USA,22.40B,55.42,263.51,3.77%,398302
ANTM,2020-05-18,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,70.66B,15.15,279.96,0.67%,1322674
AOBC,2020-05-18,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,547.34M,37.65,9.94,-0.60%,657511
AOD,2020-05-18,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,756.99M,7.92,7.18,3.76%,312358
AON,2020-05-18,Aon Plc,Financial,Insurance Brokers,United Kingdom,46.02B,28.32,196.84,2.70%,1506469
AOS,2020-05-18,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,6.99B,21.66,43.5,7.65%,1540702
APA,2020-05-18,Apache Corporation,Energy,Oil & Gas E&P,USA,4.51B,-,11.92,12.35%,22164475
APAM,2020-05-18,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.23B,10.44,27.98,4.44%,579177
APD,2020-05-18,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,52.86B,27.06,238.95,4.78%,1154189
APEI,2020-05-18,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,488.60M,46.61,33.79,6.46%,96579
APG,2020-05-18,APi Group Corporation,Industrials,Engineering & Construction,USA,1.67B,-,9.83,5.13%,1127168
APH,2020-05-18,Amphenol Corporation,Technology,Electronic Components,USA,26.47B,24.07,88.44,7.45%,1544165
APHA,2020-05-18,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,957.96M,11.97,3.58,6.55%,8131689
APLE,2020-05-18,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.06B,11.87,9.12,11.76%,3806054
APLS,2020-05-18,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.42B,-,32.75,5.65%,1129004
APLT,2020-05-18,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,973.88M,-,45.36,3.09%,169753
APO,2020-05-18,"Apollo Global Management, Inc.",Financial,Asset Management,USA,18.67B,-,43.51,6.93%,1441433
APOG,2020-05-18,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,513.19M,8.38,19.4,10.67%,808384
APPF,2020-05-18,"AppFolio, Inc.",Technology,Software - Application,USA,4.31B,136.39,132.71,6.90%,207500
APPN,2020-05-18,Appian Corporation,Technology,Software - Infrastructure,USA,3.35B,-,52.9,3.52%,1304918
APPS,2020-05-18,"Digital Turbine, Inc.",Technology,Software - Application,USA,510.65M,-,5.71,4.39%,1321855
APRE,2020-05-18,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,743.08M,-,37.08,2.80%,59405
APTO,2020-05-18,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,686.27M,-,7.9,0.38%,759399
APTS,2020-05-18,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,344.98M,-,7.32,9.09%,747689
APTV,2020-05-18,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,17.93B,7.74,70.18,9.54%,1642124
APXT,2020-05-18,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,434.04M,-,9.78,-0.20%,464818
APY,2020-05-18,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,714.85M,-,9.01,6.63%,2497308
AQN,2020-05-18,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.24B,13.27,13.73,3.16%,403473
AQUA,2020-05-18,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.12B,32.84,18.36,13.75%,1094667
AR,2020-05-18,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,803.43M,-,3.03,21.20%,9751518
ARCB,2020-05-18,ArcBest Corporation,Industrials,Trucking,USA,514.34M,14.78,20.59,6.30%,297636
ARCC,2020-05-18,Ares Capital Corporation,Financial,Asset Management,USA,5.82B,-,13.76,2.84%,2741583
ARCE,2020-05-18,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.80B,2578.00,51.56,0.78%,134787
ARCH,2020-05-18,"Arch Coal, Inc.",Energy,Thermal Coal,USA,466.13M,4.03,30.79,6.03%,312510
ARCO,2020-05-18,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,715.24M,54.60,3.44,8.18%,681382
ARCT,2020-05-18,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,985.33M,-,54.05,19.47%,1603994
ARD,2020-05-18,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,2.78B,-,11.41,4.97%,273219
ARDX,2020-05-18,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,684.38M,-,7.7,3.77%,512842
