Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AG,2020-04-24,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.60B,-,7.63,3.11%,6728345
AGCO,2020-04-24,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.90B,37.43,48.92,1.22%,791326
AGD,2020-04-24,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,98.51M,7.05,7.85,-1.01%,97855
AGE,2020-04-24,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,32.41M,-,0.87,11.55%,123788
AGEN,2020-04-24,145,Agenus Inc.,Healthcare,Biotechnology,USA,447.47M,-,2.78,-0.71%,1290413
AGFS,2020-04-24,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,96.21M,-,1.84,1.66%,86936
AGG,2020-04-24,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,117.42,0.24%,4042664
AGGP,2020-04-24,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.93,0.08%,1892
AGGY,2020-04-24,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,53.19,0.43%,110159
AGI,2020-04-24,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.00B,32.00,7.68,4.77%,5515493
AGIO,2020-04-24,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.01B,-,45.03,-0.40%,578568
AGLE,2020-04-24,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,164.16M,-,5.52,-1.52%,47102
AGM,2020-04-24,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,627.89M,6.53,56.72,0.73%,36639
AGM-A,2020-04-24,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,60.55M,6.76,58.74,13.53%,1
AGMH,2020-04-24,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,368.71M,-,16.92,-0.12%,2585
AGN,2020-04-24,156,Allergan plc,Healthcare,Drugs - Generic,USA,61.22B,-,185.55,0.11%,3312266
AGNC,2020-04-24,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.91B,10.76,12.36,1.35%,7219839
AGNCM,2020-04-24,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.23B,18.45,21.4,-0.51%,50856
AGNCN,2020-04-24,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.80B,19.49,22.61,0.00%,30939
AGNCO,2020-04-24,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,18.47,21.43,-0.05%,61602
AGND,2020-04-24,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.67,0.56%,7
AGO,2020-04-24,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,2.47B,6.82,27.55,4.28%,1014307
AGQ,2020-04-24,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,21.43,1.18%,474701
AGR,2020-04-24,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.72B,19.89,44.98,-0.86%,367066
AGRO,2020-04-24,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,488.33M,-,4.15,2.98%,169142
AGRX,2020-04-24,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,195.91M,-,2.23,1.83%,1246578
AGS,2020-04-24,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,114.95M,-,2.78,1.09%,1030792
AGT,2020-04-24,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,14.87,-0.54%,714
AGTC,2020-04-24,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,100.00M,-,3.87,-2.03%,179934
AGX,2020-04-24,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,570.37M,-,35.85,-1.32%,153438
AGYS,2020-04-24,171,"Agilysys, Inc.",Technology,Application Software,USA,442.55M,-,17.43,0.23%,218217
AGZ,2020-04-24,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,120.43,-0.14%,124325
AGZD,2020-04-24,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.65,-0.11%,5751
AHC,2020-04-24,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,31.24M,-,1.47,-0.68%,42092
AHCO,2020-04-24,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.23B,-,16.01,0.25%,51943
AHH,2020-04-24,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,516.97M,21.40,8.69,6.89%,553192
AHPI,2020-04-24,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,48.96M,-,13.02,-0.99%,115439
AHT,2020-04-24,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,72.21M,-,0.64,2.13%,1196300
AI,2020-04-24,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,103.17M,7.72,2.64,-2.58%,273814
AIA,2020-04-24,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,58.28,-0.21%,131979
AIEQ,2020-04-24,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,25.14,-0.40%,17306
AIF,2020-04-24,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,166.05M,5.67,11.48,-0.26%,47380
AIG,2020-04-24,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,20.27B,6.15,22.66,1.80%,7602687
AIH,2020-04-24,184,Aesthetic Medical International Holdings Group Limited,Healthcare,Specialized Health Services,China,207.24M,-,8.61,-2.71%,135015
AIHS,2020-04-24,185,Senmiao Technology Limited,Financial,Credit Services,China,12.41M,-,0.41,-3.53%,68604
AIIQ,2020-04-24,186,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.89,0.05%,87
AIKI,2020-04-24,187,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,9.88M,-,0.73,-2.41%,2310696
AIM,2020-04-24,188,AIM ImmunoTech Inc.,Healthcare,Biotechnology,USA,51.84M,-,1.94,-4.90%,3294603
AIMC,2020-04-24,189,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.28B,9.66,19.04,5.78%,362206
AIMT,2020-04-24,190,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.12B,-,16.83,-1.41%,935186
AIN,2020-04-24,191,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.55B,11.85,48.54,2.08%,236947
AINC,2020-04-24,192,Ashford Inc.,Financial,Asset Management,USA,18.43M,-,7.2,-1.93%,7022
AINV,2020-04-24,193,Apollo Investment Corporation,Financial,Asset Management,USA,524.37M,8.17,7.49,2.46%,490047
AIQ,2020-04-24,194,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,17.22,-0.40%,6986
AIR,2020-04-24,195,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,597.32M,8.57,16.56,2.73%,267329
AIRG,2020-04-24,196,"Airgain, Inc.",Technology,Communication Equipment,USA,79.48M,84.07,7.65,2.27%,44193
AIRI,2020-04-24,197,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,40.17M,-,1.18,-0.51%,18870
AIRR,2020-04-24,198,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,20.29,1.68%,60465
AIRT,2020-04-24,199,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,40.59M,22.58,12.08,-7.01%,155
AIT,2020-04-24,200,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.83B,12.25,46.74,2.86%,177795
AIV,2020-04-24,201,Apartment Investment and Management Company,Financial,REIT - Residential,USA,5.43B,11.02,35.14,-4.87%,2645867
AIZ,2020-04-24,202,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,6.11B,18.05,101.25,-1.70%,416676
AIZP,2020-04-24,203,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.43B,17.74,103.62,-1.04%,1686
AJG,2020-04-24,204,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,14.69B,21.19,74.82,-3.57%,1045335
AJRD,2020-04-24,205,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.13B,23.80,40.44,-1.96%,495338
AJX,2020-04-24,206,Great Ajax Corp.,Financial,Mortgage Investment,USA,183.27M,6.24,7.39,0.68%,159534
AJXA,2020-04-24,207,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,21.2,1.44%,517
AKAM,2020-04-24,208,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,16.54B,35.20,102.26,-1.95%,2262898
AKBA,2020-04-24,209,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,978.88M,-,7.31,-2.79%,629104
AKCA,2020-04-24,210,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.79B,-,17.85,5.00%,256366
