Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ADT,2020-05-26,ADT Inc.,Industrials,Security & Protection Services,USA,5.18B,-,6.92,6.13%,2707615
ADTN,2020-05-26,"ADTRAN, Inc.",Technology,Communication Equipment,USA,534.24M,-,11.14,-0.54%,288622
ADUS,2020-05-26,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.48B,64.01,96.4,3.68%,155785
ADVM,2020-05-26,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.62B,-,20.44,-0.58%,1031175
ADX,2020-05-26,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.58B,3.30,14.52,1.47%,265683
AEE,2020-05-26,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,17.44B,22.37,70.76,1.35%,1780349
AEG,2020-05-26,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,5.54B,3.47,2.66,8.13%,2658667
AEGN,2020-05-26,Aegion Corporation,Industrials,Engineering & Construction,USA,459.95M,-,15.17,6.61%,138826
AEIS,2020-05-26,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.50B,42.16,65.09,4.60%,244038
AEL,2020-05-26,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,2.05B,3.93,21.88,9.84%,693406
AEM,2020-05-26,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.19B,36.70,63.38,-3.46%,2254678
AEO,2020-05-26,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.58B,8.52,9.53,6.24%,11403285
AEP,2020-05-26,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,38.90B,21.46,79.92,1.45%,2932758
AER,2020-05-26,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,3.99B,3.43,30.57,6.15%,2238855
AERI,2020-05-26,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,713.30M,-,15.09,-4.13%,1043689
AES,2020-05-26,The AES Corporation,Utilities,Utilities - Diversified,USA,8.61B,29.47,12.88,5.23%,5479096
AFB,2020-05-26,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,370.81M,6.84,12.9,1.34%,44134
AFG,2020-05-26,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.83B,22.12,64.14,7.24%,885588
AFIN,2020-05-26,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,872.43M,-,7.99,9.15%,412358
AFL,2020-05-26,Aflac Incorporated,Financial,Insurance - Life,USA,26.11B,9.12,36.23,4.41%,3772446
AFYA,2020-05-26,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.73B,22.40,17.25,1.53%,552846
AG,2020-05-26,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.92B,-,9.17,-2.24%,4864468
AGCO,2020-05-26,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,4.21B,43.24,57.04,10.03%,898232
AGEN,2020-05-26,Agenus Inc.,Healthcare,Biotechnology,USA,431.19M,-,2.54,1.60%,3127060
AGI,2020-05-26,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.05B,45.82,7.79,-5.46%,3357950
AGIO,2020-05-26,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.43B,-,52.45,-0.63%,749837
AGLE,2020-05-26,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,392.66M,-,9.06,1.91%,309669
AGM,2020-05-26,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,687.15M,8.54,64.34,1.85%,60231
AGMH,2020-05-26,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,453.84M,-,21.06,2.66%,2355
AGNC,2020-05-26,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.44B,-,13.42,1.90%,9779050
AGNCM,2020-05-26,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.78B,-,22.56,-0.62%,24106
AGNCN,2020-05-26,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.02B,-,23.07,0.13%,32370
AGO,2020-05-26,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.38B,9.38,27.42,4.38%,1171403
AGR,2020-05-26,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,12.79B,18.01,42.08,2.73%,707971
AGRO,2020-05-26,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,450.48M,-,4.01,-2.20%,836247
AGX,2020-05-26,"Argan, Inc.",Industrials,Engineering & Construction,USA,584.22M,-,37.74,0.83%,103232
AGYS,2020-05-26,"Agilysys, Inc.",Technology,Software - Application,USA,486.90M,-,20.07,2.45%,245387
AHCO,2020-05-26,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.23B,-,16.5,-0.90%,421907
AHH,2020-05-26,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,499.16M,20.65,8.59,11.70%,717255
AIG,2020-05-26,"American International Group, Inc.",Financial,Insurance - Diversified,USA,27.11B,6.30,31.01,7.34%,8270532
AIMC,2020-05-26,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,1.98B,-,30.06,5.66%,324259
AIMT,2020-05-26,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.14B,-,17.14,1.18%,1190803
AIN,2020-05-26,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,1.95B,17.41,60.47,9.13%,257757
AINV,2020-05-26,Apollo Investment Corporation,Financial,Asset Management,USA,695.00M,-,9.93,4.86%,1029847
AIR,2020-05-26,AAR Corp.,Industrials,Aerospace & Defense,USA,676.80M,9.96,19.26,7.48%,407515
AIT,2020-05-26,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.24B,64.06,58.23,5.49%,145861
AIV,2020-05-26,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.57B,27.75,37.57,4.65%,1145573
AIZ,2020-05-26,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.12B,18.64,102.83,1.44%,397840
AIZP,2020-05-26,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.54B,18.45,105.4,2.02%,28431
AJG,2020-05-26,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.50B,26.51,92.38,1.41%,1229279
AJRD,2020-05-26,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.29B,25.81,41.3,2.76%,461613
AKAM,2020-05-26,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.33B,33.28,100.08,-0.34%,1523126
AKBA,2020-05-26,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.75B,-,12.15,-0.08%,990546
AKCA,2020-05-26,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.52B,-,14.94,1.91%,260540
AKO-A,2020-05-26,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.74B,11.53,11.0,-2.14%,2274
AKO-B,2020-05-26,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.94B,9.97,13.8,-6.76%,466
AKR,2020-05-26,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.08B,33.03,12.32,8.07%,653931
AKRO,2020-05-26,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,677.38M,-,24.41,0.83%,182436
AL,2020-05-26,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.24B,5.67,28.52,6.70%,2333365
ALB,2020-05-26,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,7.95B,15.72,74.93,10.01%,2390972
ALBO,2020-05-26,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,404.06M,-,27.1,5.98%,83734
ALC,2020-05-26,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,29.95B,-,61.34,0.64%,1626742
ALE,2020-05-26,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,2.87B,15.81,55.42,3.61%,438910
ALEC,2020-05-26,"Alector, Inc.",Healthcare,Biotechnology,USA,2.39B,-,31.64,-4.41%,612918
ALEX,2020-05-26,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,864.85M,-,11.64,6.69%,349347
ALG,2020-05-26,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.13B,18.27,97.75,3.08%,126949
ALGN,2020-05-26,"Align Technology, Inc.",Healthcare,Medical Devices,USA,18.90B,10.39,247.9,1.71%,1218182
ALGT,2020-05-26,Allegiant Travel Company,Industrials,Airlines,USA,1.70B,11.69,101.29,15.76%,494432
ALK,2020-05-26,"Alaska Air Group, Inc.",Industrials,Airlines,USA,4.41B,8.22,35.03,12.93%,4592193
ALKS,2020-05-26,Alkermes plc,Healthcare,Biotechnology,Ireland,2.55B,-,16.16,-4.15%,1542521
ALL,2020-05-26,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,29.85B,7.89,94.05,-0.81%,2755725
ALLE,2020-05-26,Allegion plc,Industrials,Security & Protection Services,Ireland,8.98B,28.53,97.64,3.55%,746109
ALLK,2020-05-26,Allakos Inc.,Healthcare,Biotechnology,USA,3.45B,-,72.54,-5.25%,642146
ALLO,2020-05-26,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.75B,-,49.35,-8.68%,1305196
ALLT,2020-05-26,Allot Ltd.,Technology,Communication Equipment,Israel,390.77M,-,11.32,-3.17%,240677
ALLY,2020-05-26,Ally Financial Inc.,Financial,Credit Services,USA,6.41B,6.58,16.92,6.48%,6561392
ALNY,2020-05-26,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.81B,-,136.43,-2.91%,784612
ALRM,2020-05-26,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.32B,45.86,48.89,5.46%,2738223
ALRS,2020-05-26,Alerus Financial Corporation,Financial,Banks - Regional,USA,306.90M,11.08,18.0,0.73%,31034
ALSN,2020-05-26,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.31B,7.90,37.79,5.82%,1342422
ALTR,2020-05-26,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.72B,-,37.69,3.86%,274249
ALV,2020-05-26,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.77B,13.59,66.09,3.35%,501917
ALX,2020-05-26,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.31B,28.40,259.59,7.28%,36827
ALXN,2020-05-26,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.62B,9.69,102.8,1.28%,2091652
AM,2020-05-26,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.15B,-,4.52,5.12%,4671773
AMAL,2020-05-26,Amalgamated Bank,Financial,Banks - Regional,USA,345.20M,7.73,11.15,5.49%,36096
AMAT,2020-05-26,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,51.22B,17.56,55.14,1.38%,7748149
AMBA,2020-05-26,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.91B,-,56.3,-1.73%,512846
AMBC,2020-05-26,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,656.03M,-,14.33,4.14%,603117
AMC,2020-05-26,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,538.44M,-,5.11,11.57%,8821669
AMCR,2020-05-26,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,15.94B,29.67,10.0,4.17%,5227640
AMCX,2020-05-26,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.64B,5.56,29.91,2.57%,887379
AMD,2020-05-26,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,62.23B,130.69,53.19,-3.59%,50704435
AME,2020-05-26,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,20.24B,21.69,88.41,2.92%,1955562
AMED,2020-05-26,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,6.09B,48.90,188.32,-1.92%,267505
AMEH,2020-05-26,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,968.01M,46.24,17.85,4.02%,122804
AMG,2020-05-26,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.42B,17.69,69.99,8.58%,435819
AMGN,2020-05-26,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,131.22B,17.42,222.4,-1.78%,2394559
AMH,2020-05-26,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.46B,83.41,24.94,3.14%,1697094
AMK,2020-05-26,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.94B,-,26.48,-0.82%,252870
AMKR,2020-05-26,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.54B,12.08,10.41,6.12%,1164684
AMN,2020-05-26,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.26B,23.75,46.38,5.51%,563020
AMOT,2020-05-26,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,341.28M,20.34,35.55,4.31%,70717
AMP,2020-05-26,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,17.70B,5.19,140.04,5.72%,1073462
AMPH,2020-05-26,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,850.91M,17.71,18.49,-0.27%,387139
AMRC,2020-05-26,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,996.56M,22.07,21.39,2.15%,154819
AMRN,2020-05-26,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.72B,-,7.02,-3.04%,7256668
AMRS,2020-05-26,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,601.85M,-,3.56,1.14%,1540249
AMRX,2020-05-26,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.44B,-,4.97,5.97%,2576979
AMSF,2020-05-26,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.21B,14.41,62.71,0.88%,165034
AMSWA,2020-05-26,"American Software, Inc.",Technology,Software - Application,USA,565.55M,72.31,18.15,2.08%,189060
AMT,2020-05-26,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,108.07B,57.07,243.93,0.62%,2832638
AMTB,2020-05-26,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,499.35M,12.88,12.49,7.21%,115838
AMTD,2020-05-26,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,19.71B,10.21,36.0,5.66%,5366109
AMWD,2020-05-26,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,980.35M,11.95,59.2,-2.18%,292633
AMX,2020-05-26,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,43.98B,53.56,13.39,4.61%,2758639
AMZN,2020-05-26,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1212.84B,115.69,2421.86,-0.62%,3549256
AN,2020-05-26,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.61B,29.85,41.28,3.74%,828110
ANAB,2020-05-26,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,520.40M,-,19.52,-1.76%,359759
ANAT,2020-05-26,American National Insurance Company,Financial,Insurance - Diversified,USA,1.95B,13.91,73.25,5.40%,51881
ANDE,2020-05-26,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,435.44M,-,12.86,6.72%,415055
ANET,2020-05-26,"Arista Networks, Inc.",Technology,Computer Hardware,USA,17.06B,22.48,222.35,0.99%,399833
ANF,2020-05-26,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,794.29M,22.81,12.66,7.20%,3056481
ANGI,2020-05-26,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.13B,357.33,10.72,-0.28%,1443227
ANGO,2020-05-26,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,425.97M,-,11.21,1.08%,168293
ANIK,2020-05-26,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,466.57M,18.40,33.59,0.66%,222462
ANIP,2020-05-26,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,388.92M,-,31.39,-0.57%,184418
ANSS,2020-05-26,"ANSYS, Inc.",Technology,Software - Application,USA,23.08B,56.57,268.97,-0.33%,514553
ANTM,2020-05-26,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,71.86B,15.34,283.42,2.28%,1154285
AOBC,2020-05-26,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,582.38M,40.00,10.56,2.28%,572043
AOD,2020-05-26,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,768.59M,8.05,7.29,1.96%,274358
AON,2020-05-26,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.39B,28.07,195.06,1.61%,1262678
AOS,2020-05-26,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.30B,22.33,44.83,6.18%,1627136
APA,2020-05-26,Apache Corporation,Energy,Oil & Gas E&P,USA,4.80B,-,12.71,4.44%,15187662
APAM,2020-05-26,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.31B,11.04,29.59,5.83%,670285
APD,2020-05-26,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,52.79B,26.92,237.8,1.47%,1043115
APEI,2020-05-26,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,494.19M,44.99,32.62,2.00%,81939
APG,2020-05-26,APi Group Corporation,Industrials,Engineering & Construction,USA,1.85B,-,10.86,1.97%,930650
APH,2020-05-26,Amphenol Corporation,Technology,Electronic Components,USA,27.95B,25.58,93.99,3.51%,2048468
APHA,2020-05-26,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.13B,14.11,4.22,4.46%,12861698
APLE,2020-05-26,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.26B,16.48,9.64,5.36%,3053415
APLS,2020-05-26,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.53B,-,33.94,-2.72%,741579
APLT,2020-05-26,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.10B,-,48.29,1.17%,118705
APO,2020-05-26,"Apollo Global Management, Inc.",Financial,Asset Management,USA,19.79B,-,47.61,5.31%,1887973
APOG,2020-05-26,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,536.54M,8.94,20.7,3.40%,419707
APPF,2020-05-26,"AppFolio, Inc.",Technology,Software - Application,USA,5.20B,160.12,155.8,11.60%,332544
APPN,2020-05-26,Appian Corporation,Technology,Software - Infrastructure,USA,4.14B,-,62.44,0.64%,1088406
APPS,2020-05-26,"Digital Turbine, Inc.",Technology,Software - Application,USA,531.33M,-,6.11,4.98%,1782748
APRE,2020-05-26,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,555.25M,-,25.47,-12.17%,248552
APTO,2020-05-26,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,690.23M,-,7.5,-1.57%,430327
APTS,2020-05-26,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,383.38M,-,7.84,7.84%,506757
APTV,2020-05-26,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,19.34B,8.35,75.68,5.27%,2014263
APXT,2020-05-26,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,438.91M,-,9.76,0.00%,534
APY,2020-05-26,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,695.37M,-,8.82,1.97%,3710663
AQN,2020-05-26,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.25B,19.10,13.75,2.38%,633888
AQUA,2020-05-26,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.22B,33.20,18.56,3.69%,387135
AR,2020-05-26,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,917.64M,-,3.54,9.94%,10068710
ARCB,2020-05-26,ArcBest Corporation,Industrials,Trucking,USA,557.06M,15.75,21.94,3.25%,128498
ARCC,2020-05-26,Ares Capital Corporation,Financial,Asset Management,USA,6.48B,-,15.34,4.18%,3898308
ARCE,2020-05-26,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.75B,2396.67,50.33,-0.59%,381801
ARCH,2020-05-26,"Arch Coal, Inc.",Energy,Thermal Coal,USA,522.76M,4.39,33.51,5.44%,1052013
ARCO,2020-05-26,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,795.57M,60.48,3.81,10.76%,2457637
