Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ACEL,2020-06-01,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling,USA,748.82M,-,10.17,0.30%,276823
ACGL,2020-06-01,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,12.15B,9.31,29.1,3.12%,2089214
ACGLO,2020-06-01,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,10.27B,8.17,25.49,0.55%,12300
ACGLP,2020-06-01,Arch Capital Group Ltd.,Financial,Insurance - Diversified,Bermuda,9.84B,7.83,24.42,0.25%,74752
ACH,2020-06-01,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,5.79B,36.23,4.71,-1.26%,108171
ACHC,2020-06-01,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,USA,2.63B,22.40,28.79,0.63%,364312
ACIA,2020-06-01,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.79B,69.94,67.49,-0.01%,515812
ACIU,2020-06-01,AC Immune SA,Healthcare,Biotechnology,Switzerland,525.72M,-,7.39,-4.52%,71487
ACIW,2020-06-01,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,USA,3.22B,48.39,27.73,0.54%,659922
ACLS,2020-06-01,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,860.92M,40.05,26.19,-2.46%,622166
ACM,2020-06-01,AECOM,Industrials,Engineering & Construction,USA,6.26B,-,39.21,1.13%,1247759
ACMR,2020-06-01,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.14B,65.20,63.9,6.87%,595246
ACN,2020-06-01,Accenture plc,Technology,Information Technology Services,Ireland,134.63B,26.42,203.38,0.87%,1507391
ACTT,2020-06-01,Act II Global Acquisition Corp.,Financial,Shell Companies,USA,379.15M,-,10.1,0.20%,96319
ADAP,2020-06-01,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,664.88M,-,11.64,5.15%,20623742
ADBE,2020-06-01,Adobe Inc.,Technology,Software - Infrastructure,USA,187.83B,59.00,389.68,0.80%,2015187
ADC,2020-06-01,Agree Realty Corporation,Real Estate,REIT - Retail,USA,3.49B,33.55,64.42,2.63%,418575
ADCT,2020-06-01,ADC Therapeutics SA,Healthcare,Biotechnology,Switzerland,2.56B,-,36.23,-1.95%,214617
ADI,2020-06-01,"Analog Devices, Inc.",Technology,Semiconductors,USA,41.53B,37.64,112.78,-0.15%,1200540
ADM,2020-06-01,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,21.90B,14.08,38.89,-1.07%,2510927
ADNT,2020-06-01,Adient plc,Consumer Cyclical,Auto Parts,Ireland,1.67B,-,17.67,3.88%,883324
ADP,2020-06-01,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USA,62.59B,24.95,145.55,-0.64%,2373855
ADPT,2020-06-01,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,4.99B,-,39.07,0.96%,1153085
ADS,2020-06-01,Alliance Data Systems Corporation,Financial,Credit Services,USA,2.51B,6.20,49.9,7.71%,2052994
ADSK,2020-06-01,"Autodesk, Inc.",Technology,Software - Application,USA,48.24B,159.95,219.29,4.24%,2679301
ADSW,2020-06-01,"Advanced Disposal Services, Inc.",Industrials,Waste Management,USA,2.83B,-,31.28,0.32%,1619577
ADT,2020-06-01,ADT Inc.,Industrials,Security & Protection Services,USA,5.95B,-,7.95,12.29%,3995547
ADTN,2020-06-01,"ADTRAN, Inc.",Technology,Communication Equipment,USA,563.02M,-,11.74,2.98%,488150
ADUS,2020-06-01,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.50B,65.36,98.43,-0.54%,109415
ADVM,2020-06-01,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,1.68B,-,21.26,3.08%,867335
ADX,2020-06-01,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.61B,3.37,14.82,0.54%,211904
AEE,2020-06-01,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,18.32B,23.51,74.37,-0.48%,1027995
AEG,2020-06-01,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,6.21B,3.66,2.84,6.37%,2553198
AEGN,2020-06-01,Aegion Corporation,Industrials,Engineering & Construction,USA,460.85M,-,15.11,0.67%,146864
AEIS,2020-06-01,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,2.48B,43.00,66.39,-0.65%,283277
AEL,2020-06-01,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,1.99B,3.82,21.32,-1.71%,742540
AEM,2020-06-01,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,15.37B,37.12,64.11,0.17%,1492262
AEO,2020-06-01,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1.70B,8.84,9.89,7.97%,12166489
AEP,2020-06-01,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,USA,42.61B,23.13,86.14,1.04%,1673768
AER,2020-06-01,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,4.27B,3.67,32.72,1.49%,1221497
AERI,2020-06-01,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,688.13M,-,14.61,4.13%,962247
AES,2020-06-01,The AES Corporation,Utilities,Utilities - Diversified,USA,8.61B,28.72,12.55,0.48%,6396995
AFB,2020-06-01,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,382.59M,7.06,13.31,0.08%,69553
AFG,2020-06-01,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,USA,5.73B,20.81,60.32,0.13%,972561
AFIN,2020-06-01,"American Finance Trust, Inc.",Real Estate,REIT - Diversified,USA,868.76M,-,7.71,5.33%,520450
AFL,2020-06-01,Aflac Incorporated,Financial,Insurance - Life,USA,26.64B,9.31,36.97,1.37%,4980155
AFYA,2020-06-01,Afya Limited,Consumer Defensive,Education & Training Services,Brazil,1.74B,24.68,19.5,-0.76%,358582
AG,2020-06-01,First Majestic Silver Corp.,Basic Materials,Silver,Canada,2.25B,-,10.73,7.19%,9651271
AGCO,2020-06-01,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,4.43B,42.90,56.58,2.44%,550323
AGEN,2020-06-01,Agenus Inc.,Healthcare,Biotechnology,USA,615.06M,-,4.24,13.67%,10074888
AGI,2020-06-01,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.25B,48.88,8.31,2.59%,1467831
AGIO,2020-06-01,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.70B,-,52.1,0.70%,588235
AGLE,2020-06-01,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,402.30M,-,8.93,1.36%,208809
AGM,2020-06-01,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,701.00M,8.56,64.43,0.47%,45135
AGMH,2020-06-01,AGM Group Holdings Inc.,Technology,Software - Application,Hong Kong,463.54M,-,21.57,1.32%,2264
AGNC,2020-06-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.45B,-,13.16,1.70%,10033904
AGNCM,2020-06-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,10.90B,-,22.81,0.31%,22924
AGNCN,2020-06-01,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,11.10B,-,23.24,0.78%,170986
AGO,2020-06-01,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,2.46B,9.14,26.72,3.05%,656297
AGR,2020-06-01,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric,USA,13.72B,19.23,44.92,0.99%,741022
AGRO,2020-06-01,Adecoagro S.A.,Consumer Defensive,Farm Products,Luxembourg,510.03M,-,4.36,1.16%,403957
AGX,2020-06-01,"Argan, Inc.",Industrials,Engineering & Construction,USA,578.50M,-,36.73,-0.70%,225379
AGYS,2020-06-01,"Agilysys, Inc.",Technology,Software - Application,USA,476.07M,-,20.13,4.68%,312161
AHCO,2020-06-01,AdaptHealth Corp.,Healthcare,Medical Devices,USA,1.26B,-,16.94,4.70%,117280
AHH,2020-06-01,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified,USA,518.27M,20.89,8.69,0.81%,358396
AIG,2020-06-01,"American International Group, Inc.",Financial,Insurance - Diversified,USA,27.24B,6.21,30.55,1.63%,4237917
AIMC,2020-06-01,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,2.00B,-,31.03,0.10%,318386
AIMT,2020-06-01,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.10B,-,16.43,-1.08%,1229361
AIN,2020-06-01,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,2.06B,17.75,61.65,2.24%,168458
AINV,2020-06-01,Apollo Investment Corporation,Financial,Asset Management,USA,676.05M,-,10.38,2.77%,468190
AIR,2020-06-01,AAR Corp.,Industrials,Aerospace & Defense,USA,724.69M,10.39,20.08,-0.45%,609276
AIT,2020-06-01,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,2.30B,64.51,58.64,1.10%,181949
AIV,2020-06-01,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,5.70B,28.03,37.95,2.93%,793597
AIZ,2020-06-01,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.20B,18.68,103.06,0.47%,316526
AIZP,2020-06-01,"Assurant, Inc.",Financial,Insurance - Specialty,USA,6.46B,18.23,104.15,0.15%,2782
AJG,2020-06-01,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,17.86B,27.10,94.46,0.19%,929306
AJRD,2020-06-01,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.42B,27.28,43.65,-0.46%,943669
AKAM,2020-06-01,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,17.12B,35.15,105.71,-0.09%,1683866
AKBA,2020-06-01,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.56B,-,11.17,-4.04%,1151286
AKCA,2020-06-01,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.56B,-,15.17,1.81%,186375
AKO-A,2020-06-01,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.82B,12.10,11.54,1.94%,374
AKO-B,2020-06-01,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,2.11B,10.33,14.2,2.53%,2908
AKR,2020-06-01,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.14B,33.91,12.65,7.84%,973448
AKRO,2020-06-01,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,712.40M,-,25.2,-0.87%,122740
AL,2020-06-01,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,3.58B,6.21,31.22,3.69%,1269507
ALB,2020-06-01,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,8.22B,16.24,77.42,1.18%,1060008
ALBO,2020-06-01,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,412.62M,-,27.29,1.98%,94423
ALC,2020-06-01,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,31.08B,-,63.66,0.19%,1545684
ALE,2020-06-01,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,3.06B,16.89,59.2,0.80%,682384
ALEC,2020-06-01,"Alector, Inc.",Healthcare,Biotechnology,USA,2.52B,-,33.11,1.25%,569229
ALEX,2020-06-01,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,868.79M,-,11.53,1.05%,456119
ALG,2020-06-01,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.19B,18.78,100.44,-2.79%,50724
ALGN,2020-06-01,"Align Technology, Inc.",Healthcare,Medical Devices,USA,20.02B,10.50,250.55,2.01%,804077
ALGT,2020-06-01,Allegiant Travel Company,Industrials,Airlines,USA,1.76B,12.57,108.96,2.26%,334356
ALK,2020-06-01,"Alaska Air Group, Inc.",Industrials,Airlines,USA,4.46B,8.47,36.11,5.62%,2856236
ALKS,2020-06-01,Alkermes plc,Healthcare,Biotechnology,Ireland,2.69B,-,16.63,1.65%,1101706
ALL,2020-06-01,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,31.26B,8.31,99.07,1.29%,1549344
ALLE,2020-06-01,Allegion plc,Industrials,Security & Protection Services,Ireland,9.30B,29.41,100.65,0.95%,475586
ALLK,2020-06-01,Allakos Inc.,Healthcare,Biotechnology,USA,3.42B,-,65.58,0.89%,275265
ALLO,2020-06-01,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,5.93B,-,48.94,1.62%,1545509
ALLT,2020-06-01,Allot Ltd.,Technology,Communication Equipment,Israel,365.92M,-,10.6,-0.66%,206995
ALLY,2020-06-01,Ally Financial Inc.,Financial,Credit Services,USA,7.24B,7.16,18.43,5.68%,7654524
ALNY,2020-06-01,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15.09B,-,133.57,-1.26%,559999
ALRM,2020-06-01,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,2.45B,47.54,50.68,7.17%,585861
ALRS,2020-06-01,Alerus Financial Corporation,Financial,Banks - Regional,USA,320.78M,11.27,18.32,1.05%,31245
ALSN,2020-06-01,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.26B,7.91,37.82,0.27%,752979
ALTR,2020-06-01,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,2.73B,-,38.94,-0.38%,336670
ALV,2020-06-01,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,5.74B,13.39,65.12,2.42%,434617
ALX,2020-06-01,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.35B,28.67,262.0,0.83%,15294
ALXN,2020-06-01,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,26.35B,11.21,118.92,-0.82%,2220707
AM,2020-06-01,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,2.13B,-,4.72,-1.26%,6131430
AMAL,2020-06-01,Amalgamated Bank,Financial,Banks - Regional,USA,380.79M,7.76,11.18,-0.45%,66198
AMAT,2020-06-01,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,51.06B,17.73,55.69,-0.88%,5344098
AMBA,2020-06-01,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.94B,-,57.78,1.83%,513142
AMBC,2020-06-01,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,664.89M,-,13.65,1.71%,417384
AMC,2020-06-01,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,547.04M,-,5.31,3.51%,3882985
AMCR,2020-06-01,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,16.22B,30.21,10.18,-0.29%,6712151
AMCX,2020-06-01,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.57B,5.55,29.89,5.73%,733859
AMD,2020-06-01,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,62.75B,131.77,53.63,-0.32%,36764269
AME,2020-06-01,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,21.15B,22.57,92.02,0.34%,1075416
AMED,2020-06-01,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,6.09B,49.09,189.04,-1.56%,305746
AMEH,2020-06-01,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,968.48M,38.17,18.74,-0.79%,104375
AMG,2020-06-01,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,3.34B,17.26,68.28,2.49%,408199
AMGN,2020-06-01,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,133.88B,17.77,226.91,-1.21%,1799065
AMH,2020-06-01,American Homes 4 Rent,Real Estate,REIT - Residential,USA,7.84B,88.06,26.33,4.32%,2051728
AMK,2020-06-01,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.85B,-,26.43,-1.01%,148805
AMKR,2020-06-01,"Amkor Technology, Inc.",Technology,Semiconductors,USA,2.48B,12.15,10.47,-1.04%,833710
AMN,2020-06-01,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,2.17B,22.83,44.59,0.52%,610417
AMOT,2020-06-01,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,359.88M,20.63,36.06,-0.36%,48483
AMP,2020-06-01,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,18.06B,5.33,143.94,2.76%,690658
AMPH,2020-06-01,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,879.16M,18.25,19.05,2.20%,330237
AMRC,2020-06-01,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,1.06B,23.17,22.45,4.61%,221163
AMRN,2020-06-01,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.58B,-,6.71,-2.19%,5979368
AMRS,2020-06-01,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,741.40M,-,5.35,43.43%,23917592
AMRX,2020-06-01,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.42B,-,4.76,-2.26%,1770355
AMSF,2020-06-01,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.21B,14.03,61.07,-0.51%,107664
AMSWA,2020-06-01,"American Software, Inc.",Technology,Software - Application,USA,603.14M,79.04,19.84,2.01%,288717
AMT,2020-06-01,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,117.15B,61.84,264.31,2.38%,2031210
AMTB,2020-06-01,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,480.03M,13.15,12.76,-2.15%,94003
AMTD,2020-06-01,TD Ameritrade Holding Corporation,Financial,Capital Markets,USA,20.86B,10.82,38.15,2.36%,2910251
AMWD,2020-06-01,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.09B,14.66,64.78,3.22%,220383
AMX,2020-06-01,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,45.88B,52.98,13.67,3.09%,2182300
AMZN,2020-06-01,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1211.67B,118.04,2471.04,1.17%,2892191
AN,2020-06-01,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3.60B,28.47,39.38,-0.25%,867115
ANAB,2020-06-01,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,533.69M,-,19.4,1.68%,387436
ANAT,2020-06-01,American National Insurance Company,Financial,Insurance - Diversified,USA,2.08B,14.38,75.75,0.80%,40658
ANDE,2020-06-01,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,431.02M,-,13.01,0.39%,269827
ANET,2020-06-01,"Arista Networks, Inc.",Technology,Computer Hardware,USA,16.96B,23.72,234.64,0.51%,539433
ANF,2020-06-01,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,703.45M,-,11.44,-1.55%,4061372
ANGI,2020-06-01,ANGI Homeservices Inc.,Communication Services,Internet Content & Information,USA,5.34B,371.67,11.15,2.76%,2343686
ANGO,2020-06-01,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,402.43M,-,10.38,1.67%,417828
ANIK,2020-06-01,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,491.02M,17.06,33.91,1.13%,143568
ANIP,2020-06-01,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,395.70M,-,31.33,0.87%,149665
ANSS,2020-06-01,"ANSYS, Inc.",Technology,Software - Application,USA,24.60B,60.29,286.7,1.31%,534354
ANTM,2020-06-01,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,73.20B,15.70,290.03,-1.39%,1464649
AOBC,2020-06-01,American Outdoor Brands Corporation,Industrials,Aerospace & Defense,USA,650.86M,44.77,11.82,0.00%,0
AOD,2020-06-01,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,799.17M,8.37,7.58,0.80%,210561
AON,2020-06-01,Aon Plc,Financial,Insurance Brokers,United Kingdom,45.73B,28.22,196.14,-0.41%,1169067
AOS,2020-06-01,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,7.48B,23.57,47.32,-0.38%,1061023
APA,2020-06-01,Apache Corporation,Energy,Oil & Gas E&P,USA,4.87B,-,11.73,8.71%,24838040
APAM,2020-06-01,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.33B,10.87,29.13,0.55%,633328
APD,2020-06-01,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,53.36B,27.47,242.6,0.39%,711698
APEI,2020-06-01,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,481.72M,44.59,32.33,2.86%,169489
APG,2020-06-01,APi Group Corporation,Industrials,Engineering & Construction,USA,1.89B,-,11.15,-1.06%,1689634
APH,2020-06-01,Amphenol Corporation,Technology,Electronic Components,USA,28.55B,26.60,97.73,1.21%,1376159
APHA,2020-06-01,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.19B,14.85,4.44,4.96%,8041764
APLE,2020-06-01,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.44B,18.36,10.74,5.19%,2374536
APLS,2020-06-01,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.60B,-,34.01,0.95%,502820
APLT,2020-06-01,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.05B,-,46.41,1.96%,106337
APO,2020-06-01,"Apollo Global Management, Inc.",Financial,Asset Management,USA,19.99B,-,48.25,1.37%,1788563
APOG,2020-06-01,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,596.33M,9.39,21.74,5.28%,422417
APPF,2020-06-01,"AppFolio, Inc.",Technology,Software - Application,USA,5.38B,166.50,162.0,2.20%,136083
APPN,2020-06-01,Appian Corporation,Technology,Software - Infrastructure,USA,4.08B,-,57.94,1.72%,1152309
APPS,2020-06-01,"Digital Turbine, Inc.",Technology,Software - Application,USA,568.50M,-,6.62,3.12%,2483745
APRE,2020-06-01,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,562.70M,-,27.21,1.30%,166654
APTO,2020-06-01,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,655.02M,-,7.62,3.25%,395219
APTS,2020-06-01,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,364.75M,-,7.21,3.15%,937640
APTV,2020-06-01,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,19.58B,8.46,76.64,1.71%,1424173
APXT,2020-06-01,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,436.69M,-,9.8,0.10%,1297
APY,2020-06-01,Apergy Corporation,Energy,Oil & Gas Equipment & Services,USA,708.91M,-,9.15,0.88%,24187553
AQN,2020-06-01,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,7.50B,19.75,14.22,1.57%,677309
AQUA,2020-06-01,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.24B,33.94,18.97,0.85%,528910
AR,2020-06-01,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,910.59M,-,3.18,6.35%,7177050
ARCB,2020-06-01,ArcBest Corporation,Industrials,Trucking,USA,562.26M,15.97,22.25,-0.63%,167928
ARCC,2020-06-01,Ares Capital Corporation,Financial,Asset Management,USA,6.41B,-,15.17,2.85%,1833703
ARCE,2020-06-01,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.78B,-,50.19,3.53%,202065
ARCH,2020-06-01,"Arch Coal, Inc.",Energy,Thermal Coal,USA,510.20M,4.23,32.25,-2.15%,425315
ARCO,2020-06-01,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,785.52M,62.06,3.91,0.77%,1269413
