Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AC,2020-03-12,35,"Associated Capital Group, Inc.",Financial,Asset Management,USA,795.99M,19.79,34.31,-6.03%,39133
ACA,2020-03-12,36,"Arcosa, Inc.",Industrial Goods,Farm & Construction Machinery,USA,1.66B,14.20,32.93,-11.10%,430626
ACAD,2020-03-12,37,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,5.82B,-,35.39,-4.01%,2214463
ACAM,2020-03-12,38,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,305.57M,-,10.0,-0.35%,1332
ACAMU,2020-03-12,39,Acamar Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,694.95M,-,10.25,-0.77%,660
ACB,2020-03-12,40,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,818.40M,3.24,0.7,-18.47%,41272759
ACBI,2020-03-12,41,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,314.78M,11.41,13.74,-5.83%,104344
ACC,2020-03-12,42,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,4.77B,57.97,34.84,-7.86%,2518372
ACCO,2020-03-12,43,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,595.47M,5.72,6.13,-14.39%,989736
ACEL,2020-03-12,44,"Accel Entertainment, Inc.",Services,Gaming Activities,USA,666.41M,-,8.6,-11.79%,279088
ACER,2020-03-12,45,Acer Therapeutics Inc.,Healthcare,Biotechnology,USA,27.74M,-,2.72,-19.53%,78295
ACES,2020-03-12,46,ALPS Clean Energy ETF,Financial,Exchange Traded Fund,USA,-,-,28.52,-13.39%,122657
ACGL,2020-03-12,47,Arch Capital Group Ltd.,Financial,Property & Casualty Insurance,Bermuda,12.62B,7.92,30.68,-14.49%,3017923
ACGLO,2020-03-12,48,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.27B,5.95,23.01,-9.80%,100701
ACGLP,2020-03-12,49,Arch Capital Group Ltd.,Financial,Insurance Brokers,Bermuda,9.14B,5.86,22.68,-9.68%,117411
ACH,2020-03-12,50,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.04B,68.48,5.41,-7.68%,71498
ACHC,2020-03-12,51,"Acadia Healthcare Company, Inc.",Healthcare,Specialized Health Services,USA,1.80B,15.79,19.58,-16.32%,1871837
ACHV,2020-03-12,52,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,7.53M,-,0.35,-15.86%,890593
ACIA,2020-03-12,53,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.81B,85.10,65.36,-1.28%,1154783
ACIO,2020-03-12,54,Aptus Collared Income Opportunity ETF,Financial,Exchange Traded Fund,USA,-,-,24.48,2.32%,45278
ACIU,2020-03-12,55,AC Immune SA,Healthcare,Biotechnology,Switzerland,355.55M,6.37,4.93,-10.20%,116137
ACIW,2020-03-12,56,"ACI Worldwide, Inc.",Technology,Technical & System Software,USA,2.91B,45.26,25.34,-3.04%,1298520
ACLS,2020-03-12,57,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,USA,623.78M,37.99,19.07,-9.71%,501816
ACM,2020-03-12,58,AECOM,Services,Technical Services,USA,5.16B,-,30.85,-15.25%,4469387
ACMR,2020-03-12,59,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,469.77M,25.66,23.43,-8.48%,597557
ACN,2020-03-12,60,Accenture plc,Technology,Information Technology Services,Ireland,102.34B,20.35,152.53,-7.62%,6346267
ACNB,2020-03-12,61,ACNB Corporation,Financial,Regional - Southwest Banks,USA,185.89M,6.18,20.91,-25.00%,33469
ACOR,2020-03-12,62,"Acorda Therapeutics, Inc.",Healthcare,Biotechnology,USA,40.47M,-,0.85,-15.84%,1816397
ACP,2020-03-12,63,Aberdeen Income Credit Strategies Fund,Financial,Closed-End Fund - Debt,United Kingdom,141.20M,-,8.1,-12.81%,556880
ACRE,2020-03-12,64,Ares Commercial Real Estate Corporation,Financial,Mortgage Investment,USA,384.77M,8.81,11.3,-16.73%,640045
ACRS,2020-03-12,65,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,44.78M,-,1.04,-1.89%,768715
ACRX,2020-03-12,66,"AcelRx Pharmaceuticals, Inc.",Healthcare,Medical Appliances & Equipment,USA,79.27M,-,1.04,-14.75%,1633119
ACSG,2020-03-12,67,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,20.86,-10.40%,751
ACSI,2020-03-12,68,American Customer Satisfaction ETF,Financial,Exchange Traded Fund,USA,-,-,27.25,-10.00%,8520
ACST,2020-03-12,69,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,28.87M,-,0.32,-16.86%,1949558
ACT,2020-03-12,70,AdvisorShares Vice ETF,Financial,Exchange Traded Fund,USA,-,-,18.48,-8.57%,9501
ACTG,2020-03-12,71,Acacia Research Corporation,Services,Business Services,USA,115.34M,-,2.27,2.25%,371241
ACTT,2020-03-12,72,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,300.30M,-,10.01,-0.99%,11648
ACTTU,2020-03-12,73,Act II Global Acquisition Corp.,Conglomerates,Conglomerates,USA,-,-,11.0,0.00%,1090
ACU,2020-03-12,74,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,72.02M,14.27,21.12,-4.00%,33546
ACV,2020-03-12,75,AllianzGI Diversified Income & Convertible Fund,Consumer Goods,Personal Products,USA,167.85M,-,16.25,-18.26%,278163
ACWF,2020-03-12,76,iShares Edge MSCI Multifactor Global ETF,Financial,Exchange Traded Fund,USA,-,-,23.48,-9.31%,32361
ACWI,2020-03-12,77,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,59.74,-9.83%,10362066
ACWV,2020-03-12,78,iShares Edge MSCI Min Vol Global ETF,Financial,Exchange Traded Fund,USA,-,-,78.37,-9.60%,1402371
ACWX,2020-03-12,79,iShares MSCI ACWI ex U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,35.55,-11.13%,3355326
ACY,2020-03-12,80,AeroCentury Corp.,Services,Rental & Leasing Services,USA,4.93M,-,3.16,-9.71%,1368
ADAP,2020-03-12,81,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,364.65M,-,2.63,-10.54%,606371
ADBE,2020-03-12,82,Adobe Inc.,Technology,Application Software,USA,143.56B,47.40,285.0,-9.59%,7122492
ADC,2020-03-12,83,Agree Realty Corporation,Financial,Property Management,USA,3.10B,35.04,67.7,-6.69%,862788
ADES,2020-03-12,84,"Advanced Emissions Solutions, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,125.92M,3.73,6.61,-14.04%,225307
ADI,2020-03-12,85,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,33.72B,27.83,90.01,-4.66%,8464356
ADIL,2020-03-12,86,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,13.70M,-,1.22,-9.63%,29701
ADM,2020-03-12,87,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,17.92B,12.56,31.54,-10.07%,7240418
ADMA,2020-03-12,88,"ADMA Biologics, Inc.",Healthcare,Biotechnology,USA,202.38M,-,2.19,-5.19%,5076815
ADME,2020-03-12,89,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.32,-3.90%,43822
ADMP,2020-03-12,90,Adamis Pharmaceuticals Corporation,Healthcare,Drug Delivery,USA,27.09M,-,0.35,-12.24%,979070
ADMS,2020-03-12,91,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,78.88M,-,2.86,-6.23%,389189
ADNT,2020-03-12,92,Adient plc,Consumer Goods,Auto Parts,Ireland,1.24B,-,13.24,-19.51%,1917252
ADP,2020-03-12,93,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,56.79B,23.03,130.28,-11.98%,5489349
ADPT,2020-03-12,94,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,2.27B,-,17.68,-17.84%,1176461
ADRE,2020-03-12,95,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Financial,Exchange Traded Fund,USA,-,-,32.9,-9.94%,23361
ADRO,2020-03-12,96,"Aduro BioTech, Inc.",Healthcare,Biotechnology,USA,203.15M,-,2.44,3.39%,1164827
ADS,2020-03-12,97,Alliance Data Systems Corporation,Services,Business Services,USA,2.28B,4.35,46.82,-18.26%,1977754
ADSK,2020-03-12,98,"Autodesk, Inc.",Technology,Technical & System Software,USA,31.76B,141.08,136.0,-11.92%,5006305
ADSW,2020-03-12,99,"Advanced Disposal Services, Inc.",Industrial Goods,Waste Management,USA,2.90B,-,32.35,-1.73%,3955766
ADT,2020-03-12,100,ADT Inc.,Services,Security & Protection Services,USA,3.80B,-,4.83,1.68%,3131875
ADTN,2020-03-12,101,"ADTRAN, Inc.",Technology,Communication Equipment,USA,309.91M,-,6.28,-8.11%,368885
ADUS,2020-03-12,102,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,944.08M,40.39,60.83,-10.07%,209227
ADVM,2020-03-12,103,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USA,662.42M,-,7.98,-13.82%,1872740
ADX,2020-03-12,104,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.25B,2.69,11.84,-10.51%,1131776
ADXS,2020-03-12,105,"Advaxis, Inc.",Healthcare,Biotechnology,USA,33.04M,-,0.53,-21.08%,3031910
AE,2020-03-12,106,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,101.89M,59.08,23.75,-4.85%,7776
AEE,2020-03-12,107,Ameren Corporation,Utilities,Electric Utilities,USA,17.97B,21.61,72.4,-10.47%,2946998
AEF,2020-03-12,108,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financial,Asset Management,United Kingdom,274.06M,8.82,5.4,-11.04%,125000
AEG,2020-03-12,109,Aegon N.V.,Financial,Life Insurance,Netherlands,4.62B,2.67,2.1,-17.00%,4819770
AEGN,2020-03-12,110,Aegion Corporation,Industrial Goods,Heavy Construction,USA,437.40M,-,14.58,-9.27%,210685
AEHR,2020-03-12,111,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,37.04M,-,1.44,-12.73%,108111
AEIS,2020-03-12,112,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,1.68B,29.72,43.6,-15.81%,315642
AEL,2020-03-12,113,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,1.64B,6.23,16.66,-17.77%,1147369
AEM,2020-03-12,114,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,10.24B,21.51,42.38,-6.49%,2745682
AEMD,2020-03-12,115,"Aethlon Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,12.70M,-,1.48,-25.63%,1044943
AEO,2020-03-12,116,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,1.48B,7.98,8.94,-7.45%,7963873
AEP,2020-03-12,117,"American Electric Power Company, Inc.",Utilities,Electric Utilities,USA,41.24B,21.27,82.54,-8.00%,6979360
AER,2020-03-12,118,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,3.54B,3.17,26.83,-32.94%,6162398
AERI,2020-03-12,119,"Aerie Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,USA,693.70M,-,13.41,-7.84%,1364435
AES,2020-03-12,120,The AES Corporation,Utilities,Electric Utilities,USA,8.12B,26.89,12.18,-13.98%,7497246
AESE,2020-03-12,121,Allied Esports Entertainment Inc.,Conglomerates,Conglomerates,USA,32.42M,-,1.36,-20.00%,35339
AESR,2020-03-12,122,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,7.93,-8.87%,4941
AEY,2020-03-12,123,"ADDvantage Technologies Group, Inc.",Services,Electronics Wholesale,USA,25.43M,-,2.31,-11.49%,222979
AEZS,2020-03-12,124,Aeterna Zentaris Inc.,Healthcare,Biotechnology,Canada,12.93M,-,0.55,-17.74%,456818
AFB,2020-03-12,125,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,359.89M,6.64,12.52,-5.86%,206788
AFG,2020-03-12,126,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,6.50B,7.29,71.92,-13.67%,789720
AFH,2020-03-12,127,"Atlas Financial Holdings, Inc.",Financial,Property & Casualty Insurance,USA,5.49M,-,0.46,-5.05%,178129
AFI,2020-03-12,128,"Armstrong Flooring, Inc.",Industrial Goods,General Building Materials,USA,48.92M,-,2.04,7.37%,426176
AFIF,2020-03-12,129,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.64,-3.12%,4012
AFIN,2020-03-12,130,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,766.23M,-,6.88,-19.25%,1214194
AFINP,2020-03-12,131,"American Finance Trust, Inc.",Financial,REIT - Diversified,USA,-,-,15.07,-25.43%,194291
AFK,2020-03-12,132,VanEck Vectors Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,14.08,-8.69%,18990
AFL,2020-03-12,133,Aflac Incorporated,Financial,Accident & Health Insurance,USA,23.15B,7.10,31.42,-14.94%,6043164
AFLG,2020-03-12,134,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.65,-9.17%,681
AFMC,2020-03-12,135,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,14.37,-9.79%,1000
AFMD,2020-03-12,136,Affimed N.V.,Healthcare,Biotechnology,Germany,129.71M,-,1.6,-12.09%,991788
AFSM,2020-03-12,137,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.69,-11.12%,400
AFT,2020-03-12,138,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,188.43M,6.71,12.1,-8.47%,257100
AFTY,2020-03-12,139,Pacer CSOP FTSE China A50 ETF,Financial,Exchange Traded Fund,USA,-,-,15.39,-6.21%,17978
AFYA,2020-03-12,140,Afya Limited,Services,Education & Training Services,Brazil,1.66B,15.93,16.98,-10.35%,805829
AG,2020-03-12,141,First Majestic Silver Corp.,Basic Materials,Silver,Canada,1.16B,-,5.64,-14.16%,7808860
AGCO,2020-03-12,142,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,3.77B,38.49,50.3,-10.53%,929274
AGD,2020-03-12,143,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,89.98M,6.44,7.17,-12.45%,122637
AGE,2020-03-12,144,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,USA,31.12M,-,0.78,-11.13%,91454
AGEN,2020-03-12,145,Agenus Inc.,Healthcare,Biotechnology,USA,358.56M,-,2.61,-4.04%,3135402
AGFS,2020-03-12,146,"AgroFresh Solutions, Inc.",Conglomerates,Conglomerates,USA,76.31M,-,1.47,-15.52%,132025
AGG,2020-03-12,147,iShares Core U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,110.13,-4.00%,18681916
AGGP,2020-03-12,148,IQ Enhanced Core Plus Bond U.S. ETF,Financial,Exchange Traded Fund,USA,-,-,19.45,-1.84%,36052
AGGY,2020-03-12,149,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.07,-1.96%,903488
AGI,2020-03-12,150,Alamos Gold Inc.,Basic Materials,Gold,Canada,1.89B,20.08,4.82,-11.88%,4628713
AGIO,2020-03-12,151,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.53B,-,35.68,-12.70%,859922
AGLE,2020-03-12,152,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,USA,134.87M,-,4.46,-17.10%,111616
AGM,2020-03-12,153,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,592.07M,6.46,56.12,-15.02%,126125
AGM-A,2020-03-12,154,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,54.53M,6.09,52.9,-17.81%,1083
AGMH,2020-03-12,155,AGM Group Holdings Inc.,Technology,Application Software,Hong Kong,315.48M,-,14.8,-11.48%,6957
AGN,2020-03-12,156,Allergan plc,Healthcare,Drugs - Generic,USA,57.71B,-,174.57,-5.89%,8677234
AGNC,2020-03-12,157,AGNC Investment Corp.,Financial,Mortgage Investment,USA,6.47B,10.06,11.56,-19.70%,19263761
AGNCM,2020-03-12,158,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.25B,16.68,19.35,-13.58%,109338
AGNCN,2020-03-12,159,AGNC Investment Corp.,Financial,Mortgage Investment,USA,9.70B,17.50,20.3,-12.12%,149106
AGNCO,2020-03-12,160,AGNC Investment Corp.,Financial,Mortgage Investment,USA,-,16.22,18.81,-16.94%,522530
AGND,2020-03-12,161,WisdomTree Negative Duration U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,37.93,0.00%,0
AGO,2020-03-12,162,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,3.02B,7.98,32.22,-11.12%,1462630
AGQ,2020-03-12,163,ProShares Ultra Silver,Financial,Exchange Traded Fund,USA,-,-,23.54,-12.88%,475297
AGR,2020-03-12,164,"Avangrid, Inc.",Utilities,Gas Utilities,USA,13.42B,18.88,42.69,-10.28%,1022691
AGRO,2020-03-12,165,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,542.47M,-,4.46,-10.98%,365664
AGRX,2020-03-12,166,"Agile Therapeutics, Inc.",Healthcare,Drugs - Generic,USA,132.57M,-,1.68,-13.40%,3401398
AGS,2020-03-12,167,"PlayAGS, Inc.",Services,Gaming Activities,USA,146.95M,-,3.86,-24.90%,648120
AGT,2020-03-12,168,iShares MSCI Argentina and Global Exposure ETF,Financial,Exchange Traded Fund,USA,-,-,15.15,-10.72%,5988
AGTC,2020-03-12,169,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,81.21M,-,3.16,-17.71%,358767
AGX,2020-03-12,170,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,491.80M,-,31.77,-10.25%,220226
AGYS,2020-03-12,171,"Agilysys, Inc.",Technology,Application Software,USA,525.38M,-,20.84,-14.76%,420301
AGZ,2020-03-12,172,iShares Agency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,119.88,-0.57%,109850
AGZD,2020-03-12,173,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,46.41,-0.38%,14465
AHC,2020-03-12,174,A.H. Belo Corporation,Services,Publishing - Newspapers,USA,46.61M,3.45,2.09,-2.79%,55138
AHCO,2020-03-12,175,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.09B,-,14.7,-7.08%,89799
AHH,2020-03-12,176,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,906.12M,28.84,11.71,-15.82%,697473
AHPI,2020-03-12,177,"Allied Healthcare Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,53.18M,-,12.94,-12.21%,1066254
AHT,2020-03-12,178,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,121.74M,-,1.12,-17.04%,1878995
AI,2020-03-12,179,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,120.49M,9.24,3.16,-28.83%,887775
AIA,2020-03-12,180,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,53.4,-9.17%,212818
AIEQ,2020-03-12,181,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,21.51,-9.89%,97625
AIF,2020-03-12,182,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,171.40M,15.10,11.85,-9.89%,181869
AIG,2020-03-12,183,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,24.09B,6.97,25.67,-20.84%,13573317
AIHS,2020-03-12,184,Senmiao Technology Limited,Financial,Credit Services,China,12.66M,-,0.39,-7.60%,43723
AIIQ,2020-03-12,185,AI Powered International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,19.11,-11.06%,4105
AIM,2020-03-12,186,AIM ImmunoTech Inc.,Healthcare,Drug Manufacturers - Other,USA,93.52M,-,3.85,-8.33%,7358256
AIMC,2020-03-12,187,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,1.21B,9.05,17.84,-16.48%,643603
AIMT,2020-03-12,188,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.03B,-,14.56,-17.13%,1923725
AIN,2020-03-12,189,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1.47B,11.11,45.49,-21.16%,401172
AINC,2020-03-12,190,Ashford Inc.,Financial,Asset Management,USA,23.22M,-,10.01,-2.63%,21642
AINV,2020-03-12,191,Apollo Investment Corporation,Financial,Asset Management,USA,734.18M,11.78,10.8,-14.22%,2338065
AIQ,2020-03-12,192,Global X Future Analytics Tech ETF,Financial,Exchange Traded Fund,USA,-,-,14.45,-8.89%,21358
AIR,2020-03-12,193,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,798.55M,8.79,22.09,-21.11%,548555
AIRG,2020-03-12,194,"Airgain, Inc.",Technology,Communication Equipment,USA,64.12M,71.76,6.53,-9.56%,62996
AIRI,2020-03-12,195,Air Industries Group,Industrial Goods,Aerospace/Defense Products & Services,USA,31.83M,-,1.01,-4.25%,169423
AIRR,2020-03-12,196,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,19.36,-11.82%,24632
AIRT,2020-03-12,197,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,42.21M,29.33,15.69,-6.33%,28570
AIT,2020-03-12,198,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1.61B,11.09,42.31,-11.09%,441412
AIV,2020-03-12,199,Apartment Investment and Management Company,Financial,REIT - Residential,USA,6.52B,13.56,43.25,-6.00%,2562338
AIZ,2020-03-12,200,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,5.83B,17.23,96.61,-10.86%,715442
AIZP,2020-03-12,201,"Assurant, Inc.",Financial,Insurance Brokers,USA,6.13B,16.92,98.84,-9.39%,45313
AJG,2020-03-12,202,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,16.43B,24.40,86.17,-9.28%,1634318
AJRD,2020-03-12,203,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,3.08B,22.43,38.11,-11.93%,1034563
AJX,2020-03-12,204,Great Ajax Corp.,Financial,Mortgage Investment,USA,265.53M,9.35,11.46,-9.98%,357445
AJXA,2020-03-12,205,Great Ajax Corp. 7.25 CV SR NT 24,Financial,Exchange Traded Fund,USA,-,-,24.36,-3.72%,196120
AKAM,2020-03-12,206,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,13.30B,27.56,80.05,-8.01%,3194827
AKBA,2020-03-12,207,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,747.52M,-,6.07,-12.54%,2498830
AKCA,2020-03-12,208,"Akcea Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.25B,-,11.93,-11.24%,367942
