,0
1959-01-01,1.773
1959-04-01,1.789
1959-07-01,1.773
1959-10-01,1.779
1960-01-01,1.817
1960-04-01,1.797
1960-07-01,1.78
1960-10-01,1.737
1961-01-01,1.723
1961-04-01,1.724
1961-07-01,1.733
1961-10-01,1.742
1962-01-01,1.746
1962-04-01,1.728
1962-07-01,1.726
1962-10-01,1.701
1963-01-01,1.69
1963-04-01,1.675
1963-07-01,1.68
1963-10-01,1.672
1964-01-01,1.685
1964-04-01,1.679
1964-07-01,1.674
1964-10-01,1.653
1965-01-01,1.668
1965-04-01,1.669
1965-07-01,1.68
1965-10-01,1.693
1966-01-01,1.713
1966-04-01,1.712
1966-07-01,1.733
1966-10-01,1.744
1967-01-01,1.739
1967-04-01,1.708
1967-07-01,1.694
1967-10-01,1.69
1968-01-01,1.715
1968-04-01,1.733
1968-07-01,1.73
1968-10-01,1.722
1969-01-01,1.737
1969-04-01,1.749
1969-07-01,1.774
1969-10-01,1.773
1970-01-01,1.789
1970-04-01,1.804
1970-07-01,1.795
1970-10-01,1.752
1971-01-01,1.77
1971-04-01,1.736
1971-07-01,1.717
1971-10-01,1.69
1972-01-01,1.696
1972-04-01,1.703
1972-07-01,1.679
1972-10-01,1.673
1973-01-01,1.694
1973-04-01,1.711
1973-07-01,1.711
1973-10-01,1.739
1974-01-01,1.725
1974-04-01,1.748
1974-07-01,1.764
1974-10-01,1.781
1975-01-01,1.766
1975-04-01,1.741
1975-07-01,1.739
1975-10-01,1.75
1976-01-01,1.752
1976-04-01,1.731
1976-07-01,1.717
1976-10-01,1.699
1977-01-01,1.689
1977-04-01,1.701
1977-07-01,1.713
1977-10-01,1.715
1978-01-01,1.713
1978-04-01,1.78
1978-07-01,1.795
1978-10-01,1.822
1979-01-01,1.832
1979-04-01,1.835
1979-07-01,1.846
1979-10-01,1.857
1980-01-01,1.869
1980-04-01,1.847
1980-07-01,1.831
1980-10-01,1.874
1981-01-01,1.928
1981-04-01,1.9
1981-07-01,1.925
1981-10-01,1.888
1982-01-01,1.842
1982-04-01,1.836
1982-07-01,1.825
1982-10-01,1.804
1983-01-01,1.745
1983-04-01,1.753
1983-07-01,1.779
1983-10-01,1.797
1984-01-01,1.812
1984-04-01,1.82
1984-07-01,1.829
1984-10-01,1.818
1985-01-01,1.799
1985-04-01,1.795
1985-07-01,1.795
1985-10-01,1.792
1986-01-01,1.792
1986-04-01,1.76
1986-07-01,1.741
1986-10-01,1.721
1987-01-01,1.718
1987-04-01,1.734
1987-07-01,1.751
1987-10-01,1.776
1988-01-01,1.768
1988-04-01,1.774
1988-07-01,1.79
1988-10-01,1.813
1989-01-01,1.84
1989-04-01,1.861
1989-07-01,1.853
1989-10-01,1.834
1990-01-01,1.848
1990-04-01,1.859
1990-07-01,1.856
1990-10-01,1.839
1991-01-01,1.826
1991-04-01,1.833
1991-07-01,1.85
1991-10-01,1.861
1992-01-01,1.874
1992-04-01,1.905
1992-07-01,1.931
1992-10-01,1.951
1993-01-01,1.971
1993-04-01,1.985
1993-07-01,1.997
1993-10-01,2.023
1994-01-01,2.047
1994-04-01,2.08
1994-07-01,2.103
1994-10-01,2.139
1995-01-01,2.155
1995-04-01,2.151
1995-07-01,2.142
1995-10-01,2.147
1996-01-01,2.147
1996-04-01,2.165
1996-07-01,2.171
1996-10-01,2.179
1997-01-01,2.179
1997-04-01,2.195
1997-07-01,2.198
1997-10-01,2.19
1998-01-01,2.175
1998-04-01,2.16
1998-07-01,2.16
1998-10-01,2.145
1999-01-01,2.136
1999-04-01,2.129
1999-07-01,2.132
1999-10-01,2.151
2000-01-01,2.14
2000-04-01,2.156
2000-07-01,2.146
2000-10-01,2.139
2001-01-01,2.091
2001-04-01,2.064
2001-07-01,2.018
2001-10-01,1.985
2002-01-01,1.974
2002-04-01,1.977
2002-07-01,1.958
2002-10-01,1.933
2003-01-01,1.92
2003-04-01,1.905
2003-07-01,1.909
2003-10-01,1.944
2004-01-01,1.954
2004-04-01,1.944
2004-07-01,1.953
2004-10-01,1.962
2005-01-01,1.988
2005-04-01,1.997
2005-07-01,2.004
2005-10-01,2.006
2006-01-01,2.021
2006-04-01,2.021
2006-07-01,2.009
2006-10-01,2.0
2007-01-01,1.996
2007-04-01,1.987
2007-07-01,1.977
2007-10-01,1.976
2008-01-01,1.935
2008-04-01,1.923
2008-07-01,1.903
2008-10-01,1.809
2009-01-01,1.733
2009-04-01,1.708
2009-07-01,1.71
2009-10-01,1.726
2010-01-01,1.736
2010-04-01,1.743
2010-07-01,1.743
2010-10-01,1.74
2011-01-01,1.723
2011-04-01,1.714
2011-07-01,1.65
2011-10-01,1.643
2012-01-01,1.639
2012-04-01,1.629
2012-07-01,1.606
2012-10-01,1.582
2013-01-01,1.579
2013-04-01,1.567
2013-07-01,1.563
2013-10-01,1.557
2014-01-01,1.536
2014-04-01,1.541
2014-07-01,1.546
2014-10-01,1.538
2015-01-01,1.522
2015-04-01,1.524
2015-07-01,1.516
2015-10-01,1.496
2016-01-01,1.47
2016-04-01,1.461
2016-07-01,1.451
2016-10-01,1.444
2017-01-01,1.438
2017-04-01,1.432
2017-07-01,1.435
2017-10-01,1.443
2018-01-01,1.45
2018-04-01,1.459
2018-07-01,1.462
2018-10-01,1.464
2019-01-01,1.458
2019-04-01,1.455
2019-07-01,1.442
2019-10-01,1.427
2020-01-01,1.374
