,0
2002-12-18,140816.0
2002-12-25,141815.0
2003-01-01,141840.0
2003-01-08,142557.0
2003-01-15,142959.0
2003-01-22,143215.0
2003-01-29,143207.0
2003-02-05,142243.0
2003-02-12,142780.0
2003-02-19,145010.0
2003-02-26,146752.0
2003-03-05,149160.0
2003-03-12,149837.0
2003-03-19,149946.0
2003-03-26,149322.0
2003-04-02,150962.0
2003-04-09,152215.0
2003-04-16,153573.0
2003-04-23,154035.0
2003-04-30,153916.0
2003-05-07,157125.0
2003-05-14,156610.0
2003-05-21,154489.0
2003-05-28,153894.0
2003-06-04,154845.0
2003-06-11,155918.0
2003-06-18,156513.0
2003-06-25,156748.0
2003-07-02,158535.0
2003-07-09,158485.0
2003-07-16,158993.0
2003-07-23,159773.0
2003-07-30,159660.0
2003-08-06,161900.0
2003-08-13,162065.0
2003-08-20,160914.0
2003-08-27,160830.0
2003-09-03,162179.0
2003-09-10,161449.0
2003-09-17,160569.0
2003-09-24,159492.0
2003-10-01,166362.0
2003-10-08,158422.0
2003-10-15,158103.0
2003-10-22,157831.0
2003-10-29,157733.0
2003-11-05,156936.0
2003-11-12,157975.0
2003-11-19,164942.0
2003-11-26,165225.0
2003-12-03,163322.0
2003-12-10,163532.0
2003-12-17,164208.0
2003-12-24,164116.0
2003-12-31,164071.0
2004-01-07,162313.0
2004-01-14,162203.0
2004-01-21,163385.0
2004-01-28,163330.0
2004-02-04,162763.0
2004-02-11,164122.0
2004-02-18,158686.0
2004-02-25,158892.0
2004-03-03,161152.0
2004-03-10,161316.0
2004-03-17,161118.0
2004-03-24,161315.0
2004-03-31,169796.0
2004-04-07,162020.0
2004-04-14,161460.0
2004-04-21,160538.0
2004-04-28,159705.0
2004-05-05,160782.0
2004-05-12,160187.0
2004-05-19,164308.0
2004-05-26,163583.0
2004-06-02,161315.0
2004-06-09,155813.0
2004-06-16,161528.0
2004-06-23,161535.0
2004-06-30,168585.0
2004-07-07,161187.0
2004-07-14,161815.0
2004-07-21,164648.0
2004-07-28,165151.0
2004-08-04,165961.0
2004-08-11,166742.0
2004-08-18,162157.0
2004-08-25,162874.0
2004-09-01,164194.0
2004-09-08,164877.0
2004-09-15,165537.0
2004-09-22,165875.0
2004-09-29,166092.0
2004-10-06,166867.0
2004-10-13,167056.0
2004-10-20,167785.0
2004-10-27,169363.0
2004-11-03,168281.0
2004-11-10,168865.0
2004-11-17,171751.0
2004-11-24,173321.0
2004-12-01,172435.0
2004-12-08,172907.0
2004-12-15,171974.0
2004-12-22,170913.0
2004-12-29,170856.0
2005-01-05,170411.0
2005-01-12,169865.0
2005-01-19,170089.0
2005-01-26,169681.0
2005-02-02,167654.0
2005-02-09,167189.0
2005-02-16,158651.0
2005-02-23,157795.0
2005-03-02,158827.0
2005-03-09,158911.0
2005-03-16,159093.0
2005-03-23,159615.0
2005-03-30,159950.0
2005-04-06,160318.0
2005-04-13,159979.0
2005-04-20,159694.0
2005-04-27,159032.0
2005-05-04,161061.0
2005-05-11,160101.0
2005-05-18,161583.0
2005-05-25,160928.0
2005-06-01,167571.0
2005-06-08,159891.0
2005-06-15,159709.0
2005-06-22,159576.0
2005-06-29,159160.0
2005-07-06,160338.0
2005-07-13,160378.0
2005-07-20,167660.0
2005-07-27,168541.0
2005-08-03,171106.0
2005-08-10,172293.0
2005-08-17,169507.0
2005-08-24,171081.0
2005-08-31,180980.0
