,0
1996-10-01,5.25
1996-11-01,5.14
1996-12-01,5.18
1997-01-01,5.3
1997-02-01,5.23
1997-03-01,5.47
1997-04-01,5.64
1997-05-01,5.54
1997-06-01,5.38
1997-07-01,5.24
1997-08-01,5.27
1997-09-01,5.23
1997-10-01,5.17
1997-11-01,5.17
1997-12-01,5.24
1998-01-01,4.98
1998-02-01,5.04
1998-03-01,5.11
1998-04-01,5.1
1998-05-01,5.16
1998-06-01,5.13
1998-07-01,5.08
1998-08-01,4.94
1998-09-01,4.5
1998-10-01,3.95
1998-11-01,4.33
1998-12-01,4.32
1999-01-01,4.31
1999-02-01,4.48
1999-03-01,4.53
1999-04-01,4.45
1999-05-01,4.6
1999-06-01,4.82
1999-07-01,4.75
1999-08-01,4.91
1999-09-01,4.96
1999-10-01,5.12
1999-11-01,5.24
1999-12-01,5.51
2000-01-01,5.75
2000-02-01,5.84
2000-03-01,5.86
2000-04-01,5.8
2000-05-01,5.94
2000-06-01,5.83
2000-07-01,5.75
2000-08-01,5.87
2000-09-01,5.79
2000-10-01,5.72
2000-11-01,5.84
2000-12-01,5.33
2001-01-01,4.63
2001-02-01,4.51
2001-03-01,4.11
2001-04-01,3.8
2001-05-01,3.6
2001-06-01,3.37
2001-07-01,3.39
2001-08-01,3.26
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,2.35
2008-07-01,2.2
2008-08-01,2.11
2008-09-01,1.86
2008-10-01,1.38
2008-11-01,1.04
2008-12-01,0.47
2009-01-01,0.42
2009-02-01,0.6
2009-03-01,0.62
2009-04-01,0.52
2009-05-01,0.48
2009-06-01,0.49
2009-07-01,0.46
2009-08-01,0.44
2009-09-01,0.38
2009-10-01,0.35
2009-11-01,0.29
2009-12-01,0.35
2010-01-01,0.32
2010-02-01,0.33
2010-03-01,0.37
2010-04-01,0.42
2010-05-01,0.35
2010-06-01,0.3
2010-07-01,0.28
2010-08-01,0.25
2010-09-01,0.25
2010-10-01,0.22
2010-11-01,0.24
2010-12-01,0.28
2011-01-01,0.26
2011-02-01,0.27
2011-03-01,0.24
2011-04-01,0.23
2011-05-01,0.17
2011-06-01,0.17
2011-07-01,0.18
2011-08-01,0.11
2011-09-01,0.1
2011-10-01,0.11
2011-11-01,0.11
2011-12-01,0.11
2012-01-01,0.11
2012-02-01,0.15
2012-03-01,0.18
2012-04-01,0.18
2012-05-01,0.19
2012-06-01,0.18
2012-07-01,0.18
2012-08-01,0.18
2012-09-01,0.17
2012-10-01,0.17
2012-11-01,0.17
2012-12-01,0.15
2013-01-01,0.14
2013-02-01,0.15
2013-03-01,0.14
2013-04-01,0.12
2013-05-01,0.11
2013-06-01,0.14
2013-07-01,0.12
2013-08-01,0.12
2013-09-01,0.11
2013-10-01,0.11
2013-11-01,0.12
2013-12-01,0.13
2014-01-01,0.11
2014-02-01,0.11
2014-03-01,0.12
2014-04-01,0.1
2014-05-01,0.09
2014-06-01,0.1
2014-07-01,0.1
2014-08-01,0.1
2014-09-01,0.1
2014-10-01,0.1
2014-11-01,0.12
2014-12-01,0.2
2015-01-01,0.18
2015-02-01,0.21
2015-03-01,0.24
2015-04-01,0.22
2015-05-01,0.22
2015-06-01,0.26
2015-07-01,0.28
2015-08-01,0.36
2015-09-01,0.35
2015-10-01,0.25
2015-11-01,0.45
2015-12-01,0.63
2016-01-01,0.52
2016-02-01,0.52
2016-03-01,0.64
2016-04-01,0.54
2016-05-01,0.57
2016-06-01,0.54
2016-07-01,0.5
2016-08-01,0.55
2016-09-01,0.58
2016-10-01,0.64
2016-11-01,0.71
2016-12-01,0.84
2017-01-01,0.8
2017-02-01,0.79
2017-03-01,0.98
2017-04-01,1.01
2017-05-01,1.09
2017-06-01,1.17
2017-07-01,1.19
2017-08-01,1.2
2017-09-01,1.25
2017-10-01,1.36
2017-11-01,1.51
2017-12-01,1.65
2018-01-01,1.75
2018-02-01,1.9
2018-03-01,2.0
2018-04-01,2.08
2018-05-01,2.2
2018-06-01,2.25
2018-07-01,2.31
2018-08-01,2.36
2018-09-01,2.47
2018-10-01,2.56
2018-11-01,2.6
2018-12-01,2.57
2019-01-01,2.5
2019-02-01,2.47
2019-03-01,2.41
2019-04-01,2.34
2019-05-01,2.27
2019-06-01,1.94
2019-07-01,1.91
2019-08-01,1.73
2019-09-01,1.75
2019-10-01,1.57
2019-11-01,1.53
2019-12-01,1.51
2020-01-01,1.49
2020-02-01,1.37
2020-03-01,0.32
2020-04-01,0.18
2020-05-01,0.16
2020-06-01,0.18
