,0
2002-12-18,173935.0
2002-12-25,173936.0
2003-01-01,172758.0
2003-01-08,172758.0
2003-01-15,174818.0
2003-01-22,174818.0
2003-01-29,174818.0
2003-02-05,175434.0
2003-02-12,175832.0
2003-02-19,177990.0
2003-02-26,178982.0
2003-03-05,180176.0
2003-03-12,180179.0
2003-03-19,180893.0
2003-03-26,180897.0
2003-04-02,180779.0
2003-04-09,181519.0
2003-04-16,181526.0
2003-04-23,181533.0
2003-04-30,188832.0
2003-05-07,180504.0
2003-05-14,180509.0
2003-05-21,180465.0
2003-05-28,180470.0
2003-06-04,180193.0
2003-06-11,180191.0
2003-06-18,180189.0
2003-06-25,180187.0
2003-07-02,179355.0
2003-07-09,179353.0
2003-07-16,179352.0
2003-07-23,179350.0
2003-07-30,179349.0
2003-08-06,177684.0
2003-08-13,177685.0
2003-08-20,180032.0
2003-08-27,180033.0
2003-09-03,178017.0
2003-09-10,178018.0
2003-09-17,178019.0
2003-09-24,178020.0
2003-10-01,176904.0
2003-10-08,176907.0
2003-10-15,176910.0
2003-10-22,176914.0
2003-10-29,178364.0
2003-11-05,179300.0
2003-11-12,179303.0
2003-11-19,177811.0
2003-11-26,178532.0
2003-12-03,179073.0
2003-12-10,179072.0
2003-12-17,179071.0
2003-12-24,179070.0
2003-12-31,187056.0
2004-01-07,180071.0
2004-01-14,180069.0
2004-01-21,182299.0
2004-01-28,182295.0
2004-02-04,181106.0
2004-02-11,181930.0
2004-02-18,182680.0
2004-02-25,182678.0
2004-03-03,182347.0
2004-03-10,183073.0
2004-03-17,183079.0
2004-03-24,183661.0
2004-03-31,183791.0
2004-04-07,183799.0
2004-04-14,183807.0
2004-04-21,183815.0
2004-04-28,183823.0
2004-05-05,184872.0
2004-05-12,184881.0
2004-05-19,184387.0
2004-05-26,185179.0
2004-06-02,185440.0
2004-06-09,186170.0
2004-06-16,187210.0
2004-06-23,187215.0
2004-06-30,187803.0
2004-07-07,187811.0
2004-07-14,189520.0
2004-07-21,189529.0
2004-07-28,190934.0
2004-08-04,192427.0
2004-08-11,192432.0
2004-08-18,197632.0
2004-08-25,197636.0
2004-09-01,198719.0
2004-09-08,198716.0
