Ticker,Date,Net Flows*
BFIT,2020-01-09,-0.01
BDEC,2020-01-09,0.0
BBUS,2020-01-09,0.0
BBJP,2020-01-09,0.0
BBEU,2020-01-09,0.0
BBC,2020-01-09,0.0
BBAX,2020-01-09,0.0
BAUG,2020-01-09,0.0
BAR,2020-01-09,0.0
BAL,2020-01-09,-0.25
BBSA,2020-01-09,0.0
AWTM,2020-01-09,0.0
AVUV,2020-01-09,0.0
BCI,2020-01-09,0.0
AVDV,2020-01-09,0.0
AVDE,2020-01-09,0.0
ATMP,2020-01-09,-2.71
ASHX,2020-01-09,0.0
AVUS,2020-01-09,0.0
ASHS,2020-01-09,0.0
ASHR,2020-01-09,23.79
BCD,2020-01-09,0.0
ASET,2020-01-09,0.0
ARKW,2020-01-09,0.0
ARKQ,2020-01-09,0.0
ARKF,2020-01-09,1.24
ARGT,2020-01-09,-0.01
BDCZ,2020-01-09,0.0
AOM,2020-01-09,-36.2
AGG,2020-01-09,213.67
AFMC,2020-01-09,0.0
BDRY,2020-01-09,0.0
BCM,2020-01-09,-0.73
BBCA,2020-01-09,0.0
AFTY,2020-01-09,0.0
AVEM,2020-01-09,0.0
ALFA,2020-01-09,0.0
BDCY,2020-01-09,0.0
AFK,2020-01-09,0.0
AESR,2020-01-09,0.0
ADME,2020-01-09,0.0
ARCM,2020-01-09,0.0
AIIQ,2020-01-09,0.0
BBRE,2020-01-09,0.0
ACWX,2020-01-09,0.0
AFSM,2020-01-09,0.0
ACIO,2020-01-09,0.0
AADR,2020-01-09,9.54
AMUB,2020-01-09,0.0
ACSG,2020-01-09,0.0
BAB,2020-01-09,6.34
AFIF,2020-01-09,-0.49
AGGY,2020-01-09,10.44
ALTY,2020-01-09,0.0
AMLP,2020-01-09,-61.02
AIRR,2020-01-09,-1.45
AFLG,2020-01-09,0.0
ACWV,2020-01-09,0.0
BBIN,2020-01-09,0.0
AAAU,2020-01-09,0.0
AIEQ,2020-01-09,0.0
ACWI,2020-01-09,0.0
