Ticker,Date,Net Flows*
BFIT,2020-03-09,2.77
BDEC,2020-03-09,0.0
BBUS,2020-03-09,0.0
BBEU,2020-03-09,0.0
BBC,2020-03-09,0.0
BBAX,2020-03-09,0.0
BAUG,2020-03-09,-1.25
BAR,2020-03-09,0.0
BAL,2020-03-09,0.0
BBSA,2020-03-09,0.0
AWTM,2020-03-09,0.0
AVUV,2020-03-09,0.0
BCI,2020-03-09,0.0
AVDV,2020-03-09,0.0
AVDE,2020-03-09,11.83
ATMP,2020-03-09,0.0
ASHX,2020-03-09,0.0
AWAY,2020-03-09,0.0
AVUS,2020-03-09,2.92
ASHS,2020-03-09,-3.02
ASHR,2020-03-09,0.0
BCD,2020-03-09,0.0
ASET,2020-03-09,0.0
ARMR,2020-03-09,0.0
ARKW,2020-03-09,9.28
ARKQ,2020-03-09,1.84
ARKF,2020-03-09,0.0
ARGT,2020-03-09,0.02
AOK,2020-03-09,0.0
BDRY,2020-03-09,0.0
BCM,2020-03-09,0.0
BBCA,2020-03-09,0.0
AFTY,2020-03-09,0.0
AVEM,2020-03-09,0.0
ALFA,2020-03-09,0.0
AFMC,2020-03-09,0.0
BBJP,2020-03-09,0.0
ABEQ,2020-03-09,3.45
BDCZ,2020-03-09,0.0
AOM,2020-03-09,1.98
AGG,2020-03-09,-141.94
BDCY,2020-03-09,0.0
AFK,2020-03-09,0.0
AESR,2020-03-09,0.0
ADME,2020-03-09,0.0
ARCM,2020-03-09,0.0
AIIQ,2020-03-09,0.0
BBRE,2020-03-09,4.26
ACWX,2020-03-09,0.0
AMUB,2020-03-09,0.0
AFSM,2020-03-09,0.0
ACIO,2020-03-09,1.22
AADR,2020-03-09,-1.25
ACSG,2020-03-09,0.0
BAB,2020-03-09,-6.99
AFIF,2020-03-09,0.0
AGGY,2020-03-09,0.0
ALTY,2020-03-09,0.0
AMLP,2020-03-09,-31.41
AIRR,2020-03-09,0.0
AFLG,2020-03-09,0.0
ACWV,2020-03-09,0.0
AIEQ,2020-03-09,0.0
ACWI,2020-03-09,0.0
AIA,2020-03-09,0.0
BBIN,2020-03-09,0.0
AAAU,2020-03-09,0.0
ACWF,2020-03-09,0.0
AGZD,2020-03-09,0.0
AGGP,2020-03-09,0.0
BBP,2020-03-09,0.0
AGQ,2020-03-09,0.0
AUSF,2020-03-09,-0.03
ASEA,2020-03-09,-0.01
AGT,2020-03-09,0.0
ACSI,2020-03-09,0.0
AGZ,2020-03-09,0.0
ARKG,2020-03-09,1.88
AOR,2020-03-09,2.29
AIQ,2020-03-09,-0.02
BDCS,2020-03-09,0.0
BBH,2020-03-09,0.0
BATT,2020-03-09,0.0
ARKK,2020-03-09,18.23
AAXJ,2020-03-09,0.0
ALTS,2020-03-09,0.0
AMCA,2020-03-09,0.0
AMJ,2020-03-09,-9.46
AMOM,2020-03-09,0.0
ACES,2020-03-09,0.0
ACT,2020-03-09,0.0
AMU,2020-03-09,0.0
AMZA,2020-03-09,0.0
ANGL,2020-03-09,0.0
ADRE,2020-03-09,0.0
AOA,2020-03-09,-2.7
CBON,2020-03-09,0.0
CATH,2020-03-09,-0.05
CAPE,2020-03-09,0.0
BZQ,2020-03-09,22.96
BYLD,2020-03-09,1.31
BWZ,2020-03-09,0.0
CARZ,2020-03-09,0.0
BUYZ,2020-03-09,0.0
BUL,2020-03-09,0.0
BUG,2020-03-09,-0.0
BTAL,2020-03-09,0.0
BSV,2020-03-09,8.25
BSMT,2020-03-09,0.0
BSMQ,2020-03-09,0.0
BSJR,2020-03-09,0.0
BSJQ,2020-03-09,0.0
CALF,2020-03-09,0.0
BSJP,2020-03-09,0.0
BSJO,2020-03-09,0.0
BSJN,2020-03-09,0.0
BSJK,2020-03-09,0.0
BSEP,2020-03-09,0.0
BSCT,2020-03-09,0.0
BSCP,2020-03-09,-3.31
BND,2020-03-09,8.81
BWX,2020-03-09,0.0
BOSS,2020-03-09,-0.0
BMAR,2020-03-09,0.0
BSMS,2020-03-09,0.0
BLV,2020-03-09,11.45
CACG,2020-03-09,0.03
BIV,2020-03-09,110.66
BLES,2020-03-09,0.0
BSJL,2020-03-09,0.0
BSCL,2020-03-09,-9.6
BJUN,2020-03-09,0.0
BNDX,2020-03-09,17.69
BNKD,2020-03-09,0.0
BIBL,2020-03-09,0.0
BSMO,2020-03-09,0.0
BSJM,2020-03-09,0.0
BLOK,2020-03-09,0.0
BFOR,2020-03-09,0.0
BSMR,2020-03-09,0.0
BSMN,2020-03-09,0.0
BNKZ,2020-03-09,0.0
BSDE,2020-03-09,0.0
BICK,2020-03-09,0.0
BJUL,2020-03-09,0.0
BIL,2020-03-09,100.71
BSCK,2020-03-09,-9.58
BOCT,2020-03-09,-25.38
BSCM,2020-03-09,-19.55
BSCN,2020-03-09,3.25
BLCN,2020-03-09,0.0
BLHY,2020-03-09,0.0
BSML,2020-03-09,0.0
BIS,2020-03-09,-0.68
BTEC,2020-03-09,0.0
BOIL,2020-03-09,0.0
BIZD,2020-03-09,0.0
BSBE,2020-03-09,0.0
BVAL,2020-03-09,0.0
BNDC,2020-03-09,0.0
BNDW,2020-03-09,4.09
BSMP,2020-03-09,0.0
BNKO,2020-03-09,0.0
BSCS,2020-03-09,0.0
BOND,2020-03-09,5.63
BMLP,2020-03-09,0.0
BKLN,2020-03-09,-8.8
BNKU,2020-03-09,0.0
BGRN,2020-03-09,2.77
BOUT,2020-03-09,0.0
BNOV,2020-03-09,0.0
CANE,2020-03-09,0.0
BUY,2020-03-09,0.0
BSMM,2020-03-09,0.0
BSCR,2020-03-09,0.0
BKF,2020-03-09,0.0
BNO,2020-03-09,0.0
BOTZ,2020-03-09,0.05
BIB,2020-03-09,0.0
BJK,2020-03-09,0.0
BRF,2020-03-09,0.0
BRZU,2020-03-09,60.64
BSCQ,2020-03-09,0.0
BSAE,2020-03-09,0.0
BSCO,2020-03-09,0.0
DBS,2020-03-09,0.0
DBP,2020-03-09,0.0
CNYA,2020-03-09,4.7
CNBS,2020-03-09,0.0
CQQQ,2020-03-09,5.46
CMF,2020-03-09,0.0
CEFS,2020-03-09,0.0
CHIH,2020-03-09,0.0
CLTL,2020-03-09,7.42
CDL,2020-03-09,0.0
CHNA,2020-03-09,0.0
CHIS,2020-03-09,0.0
COWTF,2020-03-09,0.0
CHIL,2020-03-09,0.0
CSML,2020-03-09,0.0
CLRG,2020-03-09,0.0
CHIX,2020-03-09,-1.53
CHIU,2020-03-09,0.0
COWZ,2020-03-09,-1.33
CEZ,2020-03-09,0.0
CCOR,2020-03-09,0.0
CEW,2020-03-09,0.0
DBEZ,2020-03-09,0.0
CDC,2020-03-09,-2.18
CWB,2020-03-09,21.97
DBC,2020-03-09,-7.98
CHEP,2020-03-09,0.0
CLIX,2020-03-09,0.0
CIL,2020-03-09,0.0
CHIQ,2020-03-09,0.0
CHGX,2020-03-09,0.0
CYB,2020-03-09,0.0
CNCR,2020-03-09,0.0
CGW,2020-03-09,0.0
CHIC,2020-03-09,0.0
CNXT,2020-03-09,0.0
CLOU,2020-03-09,-0.02
CFO,2020-03-09,-2.44
CHIM,2020-03-09,0.0
CEMB,2020-03-09,-10.45
COM,2020-03-09,0.0
DBA,2020-03-09,0.0
CHIE,2020-03-09,0.0
CSA,2020-03-09,0.0
CIBR,2020-03-09,5.59
CHIR,2020-03-09,-0.0
CHII,2020-03-09,-0.0
CID,2020-03-09,0.0
CHIK,2020-03-09,0.0
COMB,2020-03-09,0.0
CRBN,2020-03-09,0.0
CMDY,2020-03-09,0.0
COMT,2020-03-09,0.0
COPX,2020-03-09,0.02
DBEU,2020-03-09,0.0
CNRG,2020-03-09,0.0
CORP,2020-03-09,0.0
CPI,2020-03-09,0.0
CXSE,2020-03-09,0.0
CFA,2020-03-09,0.0
CPER,2020-03-09,0.0
CORN,2020-03-09,-0.7
CROC,2020-03-09,0.0
CROP,2020-03-09,0.0
CSB,2020-03-09,0.0
CSD,2020-03-09,0.0
DBEH,2020-03-09,0.0
CZA,2020-03-09,0.0
CSF,2020-03-09,0.0
CSM,2020-03-09,-2.79
CURE,2020-03-09,0.0
CHAU,2020-03-09,0.0
CUT,2020-03-09,0.0
CMBS,2020-03-09,-5.53
CVY,2020-03-09,0.0
DAUD,2020-03-09,0.0
CWEB,2020-03-09,0.0
CN,2020-03-09,0.0
CWI,2020-03-09,0.0
CWS,2020-03-09,0.0
DALI,2020-03-09,0.0
DALT,2020-03-09,0.0
DAUG,2020-03-09,0.0
DAX,2020-03-09,-0.0
DBAW,2020-03-09,0.0
DBE,2020-03-09,0.0
CIZ,2020-03-09,0.0
DBEF,2020-03-09,0.0
CRAK,2020-03-09,0.0
DBB,2020-03-09,0.0
DBEM,2020-03-09,0.0
DBGR,2020-03-09,0.0
CHAD,2020-03-09,0.0
DBJP,2020-03-09,0.0
DBMF,2020-03-09,0.66
CEY,2020-03-09,0.0
DBLV,2020-03-09,0.0
DBO,2020-03-09,3.1
DWCR,2020-03-09,0.0
DIVC,2020-03-09,0.0
DIVA,2020-03-09,0.0
DBV,2020-03-09,0.0
DIM,2020-03-09,0.0
DFEN,2020-03-09,5.51
