Ticker,Date,Net Flows*
BFIT,2020-03-17,0.01
BDEC,2020-03-17,0.0
BBUS,2020-03-17,4.29
BBEU,2020-03-17,0.0
BBC,2020-03-17,0.0
BBAX,2020-03-17,0.0
BAUG,2020-03-17,0.0
BAR,2020-03-17,0.0
BAL,2020-03-17,0.0
BBSA,2020-03-17,0.0
AWTM,2020-03-17,0.0
AVUV,2020-03-17,9.5
BCI,2020-03-17,0.0
AVDV,2020-03-17,0.0
AVDE,2020-03-17,0.0
ATMP,2020-03-17,-0.05
ASHX,2020-03-17,0.0
AWAY,2020-03-17,0.0
AVUS,2020-03-17,0.0
ASHS,2020-03-17,0.0
ASHR,2020-03-17,0.0
BCD,2020-03-17,0.0
ASET,2020-03-17,0.0
ARMR,2020-03-17,0.0
ARKW,2020-03-17,-4.45
ARKQ,2020-03-17,-1.42
ARKF,2020-03-17,0.0
ARGT,2020-03-17,-0.01
AOK,2020-03-17,0.0
BDRY,2020-03-17,0.0
BCM,2020-03-17,0.53
BBCA,2020-03-17,-12.32
AFTY,2020-03-17,0.0
AVEM,2020-03-17,0.0
ALFA,2020-03-17,0.0
AFMC,2020-03-17,0.0
BBJP,2020-03-17,-57.31
ABEQ,2020-03-17,0.48
BDCZ,2020-03-17,0.0
AOM,2020-03-17,-1.77
AGG,2020-03-17,-808.52
BDCY,2020-03-17,0.0
AFK,2020-03-17,0.0
AESR,2020-03-17,0.0
ADME,2020-03-17,1.37
ARCM,2020-03-17,0.0
AIIQ,2020-03-17,0.0
BBRE,2020-03-17,4.51
ACWX,2020-03-17,0.0
AMUB,2020-03-17,0.0
AFSM,2020-03-17,0.0
ACIO,2020-03-17,1.14
AADR,2020-03-17,0.0
ACSG,2020-03-17,0.0
BAB,2020-03-17,-1.62
AFIF,2020-03-17,0.0
AGGY,2020-03-17,-41.7
ALTY,2020-03-17,0.01
AMLP,2020-03-17,0.0
AIRR,2020-03-17,0.91
AFLG,2020-03-17,0.0
ACWV,2020-03-17,0.0
AIEQ,2020-03-17,0.0
ACWI,2020-03-17,276.76
AIA,2020-03-17,0.0
BBIN,2020-03-17,0.0
AAAU,2020-03-17,-4.45
ACWF,2020-03-17,1.12
AGZD,2020-03-17,0.0
AGGP,2020-03-17,-0.99
BBP,2020-03-17,0.0
AGQ,2020-03-17,0.77
AUSF,2020-03-17,-0.01
ASEA,2020-03-17,0.0
AGT,2020-03-17,0.0
ACSI,2020-03-17,0.0
AGZ,2020-03-17,0.0
ARKG,2020-03-17,0.0
AOR,2020-03-17,0.0
AIQ,2020-03-17,0.01
BDCS,2020-03-17,0.0
BBH,2020-03-17,-5.71
BATT,2020-03-17,0.0
ARKK,2020-03-17,0.0
AAXJ,2020-03-17,0.0
ALTS,2020-03-17,0.0
AMCA,2020-03-17,0.0
AMJ,2020-03-17,-12.83
AMOM,2020-03-17,0.0
ACES,2020-03-17,0.0
ACT,2020-03-17,0.0
AMU,2020-03-17,0.0
AMZA,2020-03-17,0.0
ANGL,2020-03-17,-13.02
ADRE,2020-03-17,0.0
AOA,2020-03-17,0.0
CBON,2020-03-17,0.0
CATH,2020-03-17,2.92
CAPE,2020-03-17,0.0
BZQ,2020-03-17,0.0
BYLD,2020-03-17,0.0
BWZ,2020-03-17,0.0
CARZ,2020-03-17,0.0
BUYZ,2020-03-17,0.0
BUL,2020-03-17,0.0
BUG,2020-03-17,0.0
BTAL,2020-03-17,2.59
BSV,2020-03-17,-40.95
BSMT,2020-03-17,0.0
BSMQ,2020-03-17,0.0
BSJR,2020-03-17,0.0
BSJQ,2020-03-17,0.0
CALF,2020-03-17,-6.58
BSJP,2020-03-17,0.0
BSJO,2020-03-17,0.0
BSJN,2020-03-17,0.0
BSJK,2020-03-17,-9.24
BSEP,2020-03-17,0.0
BSCT,2020-03-17,0.0
BSCP,2020-03-17,-3.11
BND,2020-03-17,-498.34
BWX,2020-03-17,0.0
BOSS,2020-03-17,-1.43
BMAR,2020-03-17,2.73
BSMS,2020-03-17,0.0
BLV,2020-03-17,-53.08
CACG,2020-03-17,-0.01
BIV,2020-03-17,-17.95
BLES,2020-03-17,0.0
BSJL,2020-03-17,-4.44
BSCL,2020-03-17,-9.45
BJUN,2020-03-17,2.86
BNDX,2020-03-17,-38.53
BNKD,2020-03-17,0.0
BIBL,2020-03-17,0.0
BSMO,2020-03-17,0.0
BSJM,2020-03-17,0.0
BLOK,2020-03-17,0.0
BFOR,2020-03-17,0.0
BSMR,2020-03-17,0.0
BSMN,2020-03-17,0.0
BNKZ,2020-03-17,0.0
BSDE,2020-03-17,0.0
BICK,2020-03-17,0.0
BJUL,2020-03-17,0.0
BIL,2020-03-17,677.85
BSCK,2020-03-17,-12.7
BOCT,2020-03-17,0.0
BSCM,2020-03-17,3.16
BSCN,2020-03-17,0.0
BLCN,2020-03-17,0.0
BLHY,2020-03-17,0.0
BSML,2020-03-17,0.0
BIS,2020-03-17,-0.97
BTEC,2020-03-17,0.0
BOIL,2020-03-17,0.0
BIZD,2020-03-17,3.13
BSBE,2020-03-17,0.0
BVAL,2020-03-17,0.0
BNDC,2020-03-17,0.0
BNDW,2020-03-17,0.0
BSMP,2020-03-17,0.0
BNKO,2020-03-17,0.0
BSCS,2020-03-17,0.0
BOND,2020-03-17,-32.61
BMLP,2020-03-17,0.0
BKLN,2020-03-17,-16.11
BNKU,2020-03-17,0.0
BGRN,2020-03-17,0.0
BOUT,2020-03-17,0.0
BNOV,2020-03-17,0.0
CANE,2020-03-17,0.0
BUY,2020-03-17,0.0
BSMM,2020-03-17,0.0
BSCR,2020-03-17,0.0
BKF,2020-03-17,0.0
BNO,2020-03-17,6.31
BOTZ,2020-03-17,-2.43
BIB,2020-03-17,0.0
BJK,2020-03-17,0.0
BRF,2020-03-17,0.0
BRZU,2020-03-17,10.27
BSCQ,2020-03-17,-3.0
BSAE,2020-03-17,0.0
BSCO,2020-03-17,-9.31
DBS,2020-03-17,0.0
DBP,2020-03-17,0.0
CNYA,2020-03-17,8.39
CNBS,2020-03-17,0.0
CQQQ,2020-03-17,0.0
CMF,2020-03-17,-30.01
CEFS,2020-03-17,0.0
CHIH,2020-03-17,-0.0
CLTL,2020-03-17,0.0
CDL,2020-03-17,0.0
CHNA,2020-03-17,0.0
CHIS,2020-03-17,0.0
COWTF,2020-03-17,0.0
CHIL,2020-03-17,-0.0
CSML,2020-03-17,0.0
CLRG,2020-03-17,0.0
CHIX,2020-03-17,-0.01
CHIU,2020-03-17,0.0
COWZ,2020-03-17,0.0
CEZ,2020-03-17,0.0
CCOR,2020-03-17,0.0
CEW,2020-03-17,-1.69
DBEZ,2020-03-17,0.0
CDC,2020-03-17,0.0
CWB,2020-03-17,-31.66
DBC,2020-03-17,-11.35
CHEP,2020-03-17,0.0
CLIX,2020-03-17,0.0
CIL,2020-03-17,0.0
CHIQ,2020-03-17,-0.06
CHGX,2020-03-17,0.0
CYB,2020-03-17,0.0
CNCR,2020-03-17,0.0
CGW,2020-03-17,0.0
CHIC,2020-03-17,0.0
CNXT,2020-03-17,0.0
CLOU,2020-03-17,0.14
CFO,2020-03-17,-2.3
CHIM,2020-03-17,0.0
CEMB,2020-03-17,0.0
COM,2020-03-17,0.0
DBA,2020-03-17,-5.47
CHIE,2020-03-17,0.0
CSA,2020-03-17,0.0
CIBR,2020-03-17,-7.68
CHIR,2020-03-17,-0.0
CHII,2020-03-17,0.0
CID,2020-03-17,0.0
CHIK,2020-03-17,0.0
COMB,2020-03-17,-5.64
CRBN,2020-03-17,0.0
CMDY,2020-03-17,0.0
COMT,2020-03-17,-2.28
COPX,2020-03-17,0.0
DBEU,2020-03-17,0.0
CNRG,2020-03-17,0.0
CORP,2020-03-17,-26.64
CPI,2020-03-17,0.0
CXSE,2020-03-17,0.0
CFA,2020-03-17,0.0
CPER,2020-03-17,0.0
CORN,2020-03-17,-0.67
CROC,2020-03-17,0.0
CROP,2020-03-17,0.0
CSB,2020-03-17,0.0
CSD,2020-03-17,0.0
DBEH,2020-03-17,0.0
CZA,2020-03-17,0.0
CSF,2020-03-17,4.79
CSM,2020-03-17,0.0
CURE,2020-03-17,0.0
CHAU,2020-03-17,0.86
CUT,2020-03-17,0.0
CMBS,2020-03-17,-5.41
CVY,2020-03-17,0.0
DAUD,2020-03-17,0.0
CWEB,2020-03-17,0.0
CN,2020-03-17,0.0
CWI,2020-03-17,-7.37
CWS,2020-03-17,0.0
DALI,2020-03-17,0.0
DALT,2020-03-17,0.0
DAUG,2020-03-17,1.33
DAX,2020-03-17,0.0
DBAW,2020-03-17,0.0
DBE,2020-03-17,0.0
CIZ,2020-03-17,0.0
DBEF,2020-03-17,0.0
CRAK,2020-03-17,0.0
DBB,2020-03-17,0.0
DBEM,2020-03-17,0.0
DBGR,2020-03-17,0.0
CHAD,2020-03-17,-1.54
DBJP,2020-03-17,3.12
DBMF,2020-03-17,0.0
CEY,2020-03-17,0.0
DBLV,2020-03-17,0.0
DBO,2020-03-17,31.82
DWCR,2020-03-17,0.0
DIVC,2020-03-17,0.0
DIVA,2020-03-17,0.0
DBV,2020-03-17,0.0
DIM,2020-03-17,0.0
DFEN,2020-03-17,1.39
DRN,2020-03-17,0.0
DGZ,2020-03-17,0.0
DGRO,2020-03-17,9.16
DMRL,2020-03-17,0.0
DON,2020-03-17,-25.61
DES,2020-03-17,0.0
DGL,2020-03-17,0.0
DDIV,2020-03-17,-1.7
DGS,2020-03-17,0.0
DJP,2020-03-17,0.0
DTH,2020-03-17,0.0
DFVS,2020-03-17,0.0
DEF,2020-03-17,0.0
DMRI,2020-03-17,0.0
DDG,2020-03-17,0.0
DGAZ,2020-03-17,0.0
DEM,2020-03-17,-9.69
DINT,2020-03-17,-0.0
DIG,2020-03-17,5.51
DMDV,2020-03-17,0.0
DEEP,2020-03-17,-11.22
DEFA,2020-03-17,0.0
DIV,2020-03-17,1.35
DGP,2020-03-17,0.0
DFE,2020-03-17,0.0
DIVB,2020-03-17,0.0
DCHF,2020-03-17,0.0
DMRS,2020-03-17,0.0
DEEF,2020-03-17,0.0
DFVL,2020-03-17,0.0
DOL,2020-03-17,0.0
DDWM,2020-03-17,0.0
DGRW,2020-03-17,0.0
DFNL,2020-03-17,5.55
DDLS,2020-03-17,0.0
DEUR,2020-03-17,0.0
DEW,2020-03-17,0.0
DFND,2020-03-17,0.74
DIVO,2020-03-17,0.0
DJD,2020-03-17,0.0
DGBP,2020-03-17,0.0
DMRE,2020-03-17,0.0
DIA,2020-03-17,70.85
DFJ,2020-03-17,-5.11
DMRM,2020-03-17,0.0
DDM,2020-03-17,-1.31
DNL,2020-03-17,0.0
DNOV,2020-03-17,8.0
DVYE,2020-03-17,0.0
DEUS,2020-03-17,0.0
DOO,2020-03-17,0.0
DVOL,2020-03-17,0.0
DOG,2020-03-17,-3.27
DPST,2020-03-17,0.0
DRIP,2020-03-17,-15.23
DRV,2020-03-17,2.47
DRW,2020-03-17,0.0
DGRS,2020-03-17,-2.35
DTUS,2020-03-17,0.0
DGLD,2020-03-17,0.0
DJPY,2020-03-17,0.0
DUST,2020-03-17,-34.33
DSI,2020-03-17,8.98
DSLV,2020-03-17,-2.7
DLN,2020-03-17,0.0
DSTL,2020-03-17,1.69
DHS,2020-03-17,0.0
DTD,2020-03-17,0.0
DVLU,2020-03-17,0.0
DTEC,2020-03-17,0.0
DTN,2020-03-17,0.0
DTUL,2020-03-17,0.0
DJCI,2020-03-17,0.0
DTYL,2020-03-17,0.0
DIAL,2020-03-17,0.0
DRSK,2020-03-17,1.39
DIVY,2020-03-17,0.0
DUG,2020-03-17,0.0
DLS,2020-03-17,0.0
DURA,2020-03-17,0.0
DGRE,2020-03-17,0.0
DJCB,2020-03-17,0.0
DUSA,2020-03-17,-0.0
DUSL,2020-03-17,0.0
DRIV,2020-03-17,-0.01
DVY,2020-03-17,-77.97
DVYA,2020-03-17,0.0
DGT,2020-03-17,0.0
DWAS,2020-03-17,0.0
DWAT,2020-03-17,0.0
DWAW,2020-03-17,0.0
EPOL,2020-03-17,0.0
EPHE,2020-03-17,0.0
EPP,2020-03-17,0.0
ENTR,2020-03-17,0.0
ENOR,2020-03-17,0.0
ENFR,2020-03-17,1.02
EMSH,2020-03-17,0.0
EMSG,2020-03-17,0.0
EMQQ,2020-03-17,-0.01
EMNT,2020-03-17,0.0
EMMF,2020-03-17,0.0
EMLP,2020-03-17,-4.21
ENZL,2020-03-17,0.0
EMIF,2020-03-17,-2.01
EMDV,2020-03-17,0.0
EJUL,2020-03-17,-6.39
EMHY,2020-03-17,0.0
EFZ,2020-03-17,3.41
EMGF,2020-03-17,0.0
EMFM,2020-03-17,-0.0
EFU,2020-03-17,0.0
EFG,2020-03-17,0.0
EFAX,2020-03-17,0.0
EFAS,2020-03-17,0.0
EFAD,2020-03-17,0.0
EFNL,2020-03-17,0.0
EFAV,2020-03-17,-28.85
EFA,2020-03-17,0.0
EGPT,2020-03-17,0.0
EEV,2020-03-17,0.0
